osmid,y,x,highway,ref,street_count,railway,geometry
1774158054,34.0087332,-118.2119338,traffic_signals,,3,,POINT (-118.2119338 34.0087332)
1774158065,34.0128621,-118.2255717,turning_circle,,1,,POINT (-118.2255717 34.0128621)
1775419597,34.0355963,-118.2094489,,,3,,POINT (-118.2094489 34.0355963)
1775419600,34.0369991,-118.21268,,,3,,POINT (-118.21268 34.0369991)
1775419623,34.0241418,-118.2129929,,,3,,POINT (-118.2129929 34.0241418)
1775419630,34.0227024,-118.2112904,,,3,,POINT (-118.2112904 34.0227024)
1775419634,34.0255396,-118.2177942,,,3,,POINT (-118.2177942 34.0255396)
1775419652,34.0323266,-118.2021869,,,3,,POINT (-118.2021869 34.0323266)
1775419657,34.021956,-118.2200883,,,3,,POINT (-118.2200883 34.021956)
1775419720,34.0165468,-118.2009938,,,4,,POINT (-118.2009938 34.0165468)
1775419751,34.035053,-118.2082603,,,1,,POINT (-118.2082603 34.035053)
1775419777,34.0349055,-118.2121408,,,3,,POINT (-118.2121408 34.0349055)
1778692836,34.020602,-118.2432217,,,4,,POINT (-118.2432217 34.020602)
1778692860,34.0295079,-118.2629326,,,1,,POINT (-118.2629326 34.0295079)
1788042419,34.0409224,-118.257417,traffic_signals,,4,,POINT (-118.257417 34.0409224)
1788063389,34.0439416,-118.247942,traffic_signals,,4,,POINT (-118.247942 34.0439416)
1788063391,34.0329124,-118.2517601,,,3,,POINT (-118.2517601 34.0329124)
1788063393,34.0324676,-118.2508565,,,3,,POINT (-118.2508565 34.0324676)
1788074015,34.0315411,-118.2366463,,,3,,POINT (-118.2366463 34.0315411)
1788074016,34.0335575,-118.2306744,,,1,,POINT (-118.2306744 34.0335575)
1788074019,34.0306237,-118.2366891,,,3,,POINT (-118.2366891 34.0306237)
1788074020,34.0335925,-118.243286,traffic_signals,,3,,POINT (-118.243286 34.0335925)
1788078907,34.0411837,-118.233088,,,3,,POINT (-118.233088 34.0411837)
1788082744,34.02842,-118.2390273,,,3,,POINT (-118.2390273 34.02842)
1788084236,34.0336024,-118.2625987,traffic_signals,,4,,POINT (-118.2625987 34.0336024)
1788084851,34.0397813,-118.2725655,turning_circle,,1,,POINT (-118.2725655 34.0397813)
1788092721,34.0680013,-118.2765671,,,4,,POINT (-118.2765671 34.0680013)
1788094338,34.0295164,-118.2614898,,,4,,POINT (-118.2614898 34.0295164)
1790748050,34.0206589,-118.2618942,,,4,,POINT (-118.2618942 34.0206589)
1790748052,34.0225993,-118.260659,,,3,,POINT (-118.260659 34.0225993)
1790748055,34.0195866,-118.2619281,turning_circle,,1,,POINT (-118.2619281 34.0195866)
1790748056,34.0198533,-118.2624071,traffic_signals,,4,,POINT (-118.2624071 34.0198533)
1790748057,34.0144944,-118.2658185,,,3,,POINT (-118.2658185 34.0144944)
1790748059,34.0148636,-118.2655904,,,3,,POINT (-118.2655904 34.0148636)
1790748062,34.0149594,-118.265266,,,3,,POINT (-118.265266 34.0149594)
1790748063,34.0191153,-118.2628769,,,3,,POINT (-118.2628769 34.0191153)
1790748065,34.0179395,-118.2636253,,,3,,POINT (-118.2636253 34.0179395)
1790748067,34.0135308,-118.2664465,,,3,,POINT (-118.2664465 34.0135308)
1790748071,34.022449,-118.2607547,,,3,,POINT (-118.2607547 34.022449)
1790748072,34.0169332,-118.2642659,,,3,,POINT (-118.2642659 34.0169332)
1790748073,34.0162087,-118.2647271,,,4,,POINT (-118.2647271 34.0162087)
1790748075,34.0188945,-118.2630174,,,3,,POINT (-118.2630174 34.0188945)
1790748080,34.0170848,-118.2641694,,,3,,POINT (-118.2641694 34.0170848)
1790748722,34.0463423,-118.2402213,,,3,,POINT (-118.2402213 34.0463423)
1790748724,34.045369,-118.2422507,,,3,,POINT (-118.2422507 34.045369)
1790748725,34.0459976,-118.2416807,,,3,,POINT (-118.2416807 34.0459976)
1790748726,34.0466825,-118.241091,traffic_signals,,3,,POINT (-118.241091 34.0466825)
1832202849,34.0555931,-118.2050438,traffic_signals,,3,,POINT (-118.2050438 34.0555931)
1832202865,34.0606153,-118.2002592,,,3,,POINT (-118.2002592 34.0606153)
1832202871,34.0628864,-118.1991064,,,3,,POINT (-118.1991064 34.0628864)
1832234138,34.0294421,-118.2752163,,,3,,POINT (-118.2752163 34.0294421)
1832234142,34.0307527,-118.2743607,traffic_signals,,5,,POINT (-118.2743607 34.0307527)
1834142278,34.054136,-118.22059,,,1,,POINT (-118.22059 34.054136)
1834784331,34.0505723,-118.2134983,turning_circle,,1,,POINT (-118.2134983 34.0505723)
1834930615,34.0387407,-118.25192,traffic_signals,,4,,POINT (-118.25192 34.0387407)
1834930616,34.036332,-118.2492716,,,4,,POINT (-118.2492716 34.036332)
1834930617,34.0372985,-118.2503583,traffic_signals,,4,,POINT (-118.2503583 34.0372985)
1834930619,34.0276122,-118.2390782,traffic_signals,,4,,POINT (-118.2390782 34.0276122)
1834930621,34.0395871,-118.2558639,traffic_signals,,4,,POINT (-118.2558639 34.0395871)
1836144512,34.0323644,-118.2022709,,,3,,POINT (-118.2022709 34.0323644)
1836144648,34.0314166,-118.2001552,,,3,,POINT (-118.2001552 34.0314166)
1836144651,34.0389288,-118.203369,,,3,,POINT (-118.203369 34.0389288)
1836148269,34.053877,-118.2162832,,,3,,POINT (-118.2162832 34.053877)
1836148276,34.0539829,-118.2169355,,,3,,POINT (-118.2169355 34.0539829)
1836148350,34.0529323,-118.2181203,,,3,,POINT (-118.2181203 34.0529323)
1836149466,34.051843,-118.2190936,,,3,,POINT (-118.2190936 34.051843)
1836149468,34.0516017,-118.2189428,,,3,,POINT (-118.2189428 34.0516017)
1836149470,34.0523804,-118.216847,,,3,,POINT (-118.216847 34.0523804)
1836149471,34.0522584,-118.2173571,,,3,,POINT (-118.2173571 34.0522584)
1836149479,34.0516548,-118.2191025,,,3,,POINT (-118.2191025 34.0516548)
1836149571,34.0524398,-118.2204281,traffic_signals,,3,,POINT (-118.2204281 34.0524398)
1837167472,34.0609484,-118.2578783,,,4,,POINT (-118.2578783 34.0609484)
1837167479,34.0604727,-118.2582305,,,3,,POINT (-118.2582305 34.0604727)
1837167480,34.0607687,-118.2572018,,,3,,POINT (-118.2572018 34.0607687)
1837170392,34.0615345,-118.25863,traffic_signals,,4,,POINT (-118.25863 34.0615345)
1837170403,34.0613868,-118.2590613,,,3,,POINT (-118.2590613 34.0613868)
1837202710,34.0185619,-118.278809,,,3,,POINT (-118.278809 34.0185619)
1837206577,34.0138286,-118.2809772,traffic_signals,,4,,POINT (-118.2809772 34.0138286)
1837206579,34.0118678,-118.2799145,,,3,,POINT (-118.2799145 34.0118678)
1837212101,34.017304,-118.282788,,,3,,POINT (-118.282788 34.017304)
1837212104,34.0181535,-118.2829919,,,3,,POINT (-118.2829919 34.0181535)
1837212926,34.0273187,-118.2671193,traffic_signals,,3,,POINT (-118.2671193 34.0273187)
1837220083,34.0149609,-118.2491495,turning_circle,,1,,POINT (-118.2491495 34.0149609)
1837220084,34.0216277,-118.2531393,traffic_signals,,3,,POINT (-118.2531393 34.0216277)
1837231036,34.0300357,-118.2389383,traffic_signals,,4,,POINT (-118.2389383 34.0300357)
1837231038,34.034833,-118.2630064,,,4,,POINT (-118.2630064 34.034833)
1837231039,34.0297056,-118.2367472,,,3,,POINT (-118.2367472 34.0297056)
1837231040,34.0458302,-118.2430245,traffic_signals,,4,,POINT (-118.2430245 34.0458302)
1837231044,34.0357276,-118.2593623,traffic_signals,,4,,POINT (-118.2593623 34.0357276)
1837240570,34.0473629,-118.2531181,traffic_signals,,4,,POINT (-118.2531181 34.0473629)
1837240625,34.046689,-118.246998,,,4,,POINT (-118.246998 34.046689)
1837240767,34.0385034,-118.249088,traffic_signals,,4,,POINT (-118.249088 34.0385034)
1837240771,34.0388263,-118.2487405,,,3,,POINT (-118.2487405 34.0388263)
1837323605,34.0267818,-118.2659725,,,3,,POINT (-118.2659725 34.0267818)
1838279280,34.0137578,-118.2615456,traffic_signals,,4,,POINT (-118.2615456 34.0137578)
1838284630,34.0121333,-118.2726939,,,3,,POINT (-118.2726939 34.0121333)
1838284631,34.0122781,-118.2728339,,,3,,POINT (-118.2728339 34.0122781)
1838294001,34.0699852,-118.2038039,turning_circle,,1,,POINT (-118.2038039 34.0699852)
1838295028,34.062994,-118.2109025,,,3,,POINT (-118.2109025 34.062994)
1838297468,34.0639798,-118.2128157,stop,,3,,POINT (-118.2128157 34.0639798)
1838297470,34.0637591,-118.2140894,,,3,,POINT (-118.2140894 34.0637591)
1838297478,34.0606337,-118.2144248,traffic_signals,,4,,POINT (-118.2144248 34.0606337)
1838297482,34.0636029,-118.2149868,,,3,,POINT (-118.2149868 34.0636029)
1838301287,34.0617825,-118.2126944,traffic_signals,,3,,POINT (-118.2126944 34.0617825)
1838305366,34.0771796,-118.2071522,,,3,,POINT (-118.2071522 34.0771796)
1838305381,34.0766602,-118.2078952,,,3,,POINT (-118.2078952 34.0766602)
1838305384,34.0773092,-118.2073485,,,3,,POINT (-118.2073485 34.0773092)
1838381285,34.0162723,-118.208492,,,3,,POINT (-118.208492 34.0162723)
1838381297,34.0171853,-118.2088055,,,3,,POINT (-118.2088055 34.0171853)
1838381306,34.016619,-118.2095691,,,3,,POINT (-118.2095691 34.016619)
1838381314,34.0179963,-118.2065261,,,4,,POINT (-118.2065261 34.0179963)
1838381324,34.0189693,-118.2079104,,,3,,POINT (-118.2079104 34.0189693)
1838382921,34.0252404,-118.222092,,,3,,POINT (-118.222092 34.0252404)
1838383493,34.03503,-118.2478423,traffic_signals,,4,,POINT (-118.2478423 34.03503)
1838383494,34.036508,-118.2467915,,,3,,POINT (-118.2467915 34.036508)
1838389220,34.0653838,-118.248244,,,3,,POINT (-118.248244 34.0653838)
1838390901,34.0700014,-118.2478312,,,1,,POINT (-118.2478312 34.0700014)
1838396721,34.0762864,-118.2335613,,,3,,POINT (-118.2335613 34.0762864)
1838396731,34.0706673,-118.234099,,,3,,POINT (-118.234099 34.0706673)
1838396734,34.0765441,-118.2336355,,,3,,POINT (-118.2336355 34.0765441)
1838396736,34.0769205,-118.2334839,,,3,,POINT (-118.2334839 34.0769205)
1838396744,34.077212,-118.232785,,,3,,POINT (-118.232785 34.077212)
1838396747,34.0765928,-118.2338827,,,3,,POINT (-118.2338827 34.0765928)
1838396749,34.068853,-118.2333428,traffic_signals,,3,,POINT (-118.2333428 34.068853)
1838396763,34.0768564,-118.23329,,,4,,POINT (-118.23329 34.0768564)
1838396765,34.0709545,-118.2345735,,,3,,POINT (-118.2345735 34.0709545)
1838396767,34.0658997,-118.2428991,,,3,,POINT (-118.2428991 34.0658997)
1838396773,34.0778455,-118.2350586,,,3,,POINT (-118.2350586 34.0778455)
1838396774,34.0676403,-118.2398102,,,3,,POINT (-118.2398102 34.0676403)
1838396778,34.0736224,-118.231243,stop,,3,,POINT (-118.231243 34.0736224)
1838405244,34.0737079,-118.2263481,,,3,,POINT (-118.2263481 34.0737079)
1838405252,34.0808234,-118.2480437,,,3,,POINT (-118.2480437 34.0808234)
1839303656,34.0672171,-118.2372691,,,3,,POINT (-118.2372691 34.0672171)
1839303659,34.0671346,-118.2369091,,,3,,POINT (-118.2369091 34.0671346)
1839303660,34.0673845,-118.2371752,,,3,,POINT (-118.2371752 34.0673845)
1839344519,34.0795779,-118.277148,,,3,,POINT (-118.277148 34.0795779)
1839353500,34.0687027,-118.2632537,,,4,,POINT (-118.2632537 34.0687027)
1839353502,34.0691064,-118.2628601,,,3,,POINT (-118.2628601 34.0691064)
1839374176,34.062948,-118.251599,,,3,,POINT (-118.251599 34.062948)
1839432684,34.0609082,-118.249054,turning_circle,,1,,POINT (-118.249054 34.0609082)
1839436259,34.054231,-118.2536664,,,3,,POINT (-118.2536664 34.054231)
1840668925,34.0560746,-118.2842437,,,3,,POINT (-118.2842437 34.0560746)
1840668930,34.0538371,-118.2839746,,,3,,POINT (-118.2839746 34.0538371)
1840668931,34.0534056,-118.2842077,,,3,,POINT (-118.2842077 34.0534056)
1840668934,34.0400201,-118.2845733,,,3,,POINT (-118.2845733 34.0400201)
1840668935,34.039938,-118.2837671,,,3,,POINT (-118.2837671 34.039938)
1840668936,34.0550098,-118.2842493,,,3,,POINT (-118.2842493 34.0550098)
1840668944,34.0397781,-118.2839479,,,3,,POINT (-118.2839479 34.0397781)
1840668945,34.0398527,-118.2840963,traffic_signals,,4,,POINT (-118.2840963 34.0398527)
1840668946,34.0437766,-118.28413,traffic_signals,,4,,POINT (-118.28413 34.0437766)
1840668947,34.0537855,-118.2842134,,,3,,POINT (-118.2842134 34.0537855)
1840668950,34.0557512,-118.2840118,,,3,,POINT (-118.2840118 34.0557512)
1840668951,34.0560059,-118.2839694,,,3,,POINT (-118.2839694 34.0560059)
1840668957,34.0397019,-118.2837812,,,3,,POINT (-118.2837812 34.0397019)
1840669350,34.0381729,-118.2848694,,,3,,POINT (-118.2848694 34.0381729)
1840669352,34.0376789,-118.2849243,turning_circle,,1,,POINT (-118.2849243 34.0376789)
1840686914,34.0401254,-118.2760408,,,3,,POINT (-118.2760408 34.0401254)
1840691263,34.0730293,-118.2729365,,,3,,POINT (-118.2729365 34.0730293)
1840694494,34.0671523,-118.2840372,,,3,,POINT (-118.2840372 34.0671523)
1840694495,34.0692769,-118.2810238,,,3,,POINT (-118.2810238 34.0692769)
1840694503,34.0643026,-118.2842115,,,3,,POINT (-118.2842115 34.0643026)
1840694509,34.0650072,-118.2839475,,,3,,POINT (-118.2839475 34.0650072)
1840694511,34.065091,-118.2843406,,,3,,POINT (-118.2843406 34.065091)
1840694522,34.067156,-118.284361,,,3,,POINT (-118.284361 34.067156)
1840963760,34.0436707,-118.2838552,,,3,,POINT (-118.2838552 34.0436707)
1841835270,34.0213554,-118.2787529,traffic_signals,,4,,POINT (-118.2787529 34.0213554)
1841835275,34.0279662,-118.2048645,turning_circle,,1,,POINT (-118.2048645 34.0279662)
1841835282,34.0224565,-118.278095,,,3,,POINT (-118.278095 34.0224565)
1841857543,34.0138773,-118.280675,motorway_junction,20B,3,,POINT (-118.280675 34.0138773)
1842083032,34.0118686,-118.2571568,,,3,,POINT (-118.2571568 34.0118686)
1842083033,34.0127907,-118.259288,,,3,,POINT (-118.259288 34.0127907)
1842083035,34.0115868,-118.2565137,traffic_signals,,3,,POINT (-118.2565137 34.0115868)
1842084799,34.0387979,-118.2731285,,,3,,POINT (-118.2731285 34.0387979)
1842091195,34.0434723,-118.2471421,traffic_signals,,4,,POINT (-118.2471421 34.0434723)
1842096987,34.019817,-118.2028277,,,3,,POINT (-118.2028277 34.019817)
1842096993,34.0212776,-118.2019236,,,4,,POINT (-118.2019236 34.0212776)
1842097003,34.0199171,-118.2049081,,,3,,POINT (-118.2049081 34.0199171)
1842097009,34.0180124,-118.2028159,,,4,,POINT (-118.2028159 34.0180124)
1842097016,34.016547,-118.2050229,,,4,,POINT (-118.2050229 34.016547)
1842097017,34.0150512,-118.2027577,,,3,,POINT (-118.2027577 34.0150512)
1842097024,34.0229971,-118.2008389,,,1,,POINT (-118.2008389 34.0229971)
1842097027,34.017998,-118.2050529,,,4,,POINT (-118.2050529 34.017998)
1842097032,34.0165576,-118.202795,,,4,,POINT (-118.202795 34.0165576)
1842104640,34.0770258,-118.2016814,,,1,,POINT (-118.2016814 34.0770258)
1842104644,34.0772679,-118.2040238,,,3,,POINT (-118.2040238 34.0772679)
1842111286,34.0791535,-118.2053914,,,1,,POINT (-118.2053914 34.0791535)
1842111289,34.0786677,-118.2040513,,,3,,POINT (-118.2040513 34.0786677)
1842111298,34.080489,-118.2028891,,,3,,POINT (-118.2028891 34.080489)
1842111304,34.0784745,-118.2059029,,,3,,POINT (-118.2059029 34.0784745)
1842111312,34.0805046,-118.201735,stop,,4,,POINT (-118.201735 34.0805046)
1842111313,34.0775839,-118.2087625,,,3,,POINT (-118.2087625 34.0775839)
1842838208,34.0649288,-118.2465604,,,3,,POINT (-118.2465604 34.0649288)
1843466233,34.0341534,-118.2837046,,,3,,POINT (-118.2837046 34.0341534)
1843466234,34.0341245,-118.2839975,,,3,,POINT (-118.2839975 34.0341245)
1843469307,34.0767887,-118.2610863,,,3,,POINT (-118.2610863 34.0767887)
1844858416,34.054906,-118.2712972,,,1,,POINT (-118.2712972 34.054906)
1849116063,34.0271193,-118.2857663,,,3,,POINT (-118.2857663 34.0271193)
1849116066,34.0269029,-118.2857826,,,3,,POINT (-118.2857826 34.0269029)
1849334835,34.0695526,-118.2226297,turning_circle,,1,,POINT (-118.2226297 34.0695526)
1849378497,34.0487163,-118.2254127,turning_circle,,1,,POINT (-118.2254127 34.0487163)
1849468937,34.0710949,-118.2663857,turning_circle,,1,,POINT (-118.2663857 34.0710949)
1853279727,34.0770894,-118.2092619,,,1,,POINT (-118.2092619 34.0770894)
1853279737,34.0787189,-118.206155,,,1,,POINT (-118.206155 34.0787189)
1853702370,34.0733372,-118.2475086,,,3,,POINT (-118.2475086 34.0733372)
1853852036,34.0760574,-118.2874739,,,3,,POINT (-118.2874739 34.0760574)
1853852040,34.0754222,-118.2868231,,,3,,POINT (-118.2868231 34.0754222)
1853852041,34.075356,-118.2870936,,,3,,POINT (-118.2870936 34.075356)
1853852044,34.0763394,-118.2872991,,,3,,POINT (-118.2872991 34.0763394)
1855120255,34.0165885,-118.2784289,,,3,,POINT (-118.2784289 34.0165885)
1865298494,34.0430907,-118.2536674,traffic_signals,,4,,POINT (-118.2536674 34.0430907)
1870797850,34.0116052,-118.2816899,,,1,,POINT (-118.2816899 34.0116052)
1873055895,34.0254588,-118.2524505,,,3,,POINT (-118.2524505 34.0254588)
1873055914,34.0268866,-118.2554711,,,3,,POINT (-118.2554711 34.0268866)
1873055916,34.0315877,-118.2656471,,,4,,POINT (-118.2656471 34.0315877)
1873055980,34.0298875,-118.2681586,,,4,,POINT (-118.2681586 34.0298875)
1873055988,34.0319291,-118.2667883,,,4,,POINT (-118.2667883 34.0319291)
1882943981,34.0785772,-118.2076308,,,3,,POINT (-118.2076308 34.0785772)
1884813420,34.0520679,-118.2144003,,,3,,POINT (-118.2144003 34.0520679)
1884813424,34.0522761,-118.2146019,,,3,,POINT (-118.2146019 34.0522761)
1884813425,34.0642764,-118.2154109,,,4,,POINT (-118.2154109 34.0642764)
1902458938,34.060626,-118.207406,,,3,,POINT (-118.207406 34.060626)
1903989455,34.0464446,-118.2447008,traffic_signals,,4,,POINT (-118.2447008 34.0464446)
1914636100,34.0661344,-118.2407644,,,1,,POINT (-118.2407644 34.0661344)
1918475181,34.0233689,-118.2437887,,,4,,POINT (-118.2437887 34.0233689)
1918475182,34.0234597,-118.2437544,,,3,,POINT (-118.2437544 34.0234597)
1918475196,34.0385259,-118.2811725,traffic_signals,,4,,POINT (-118.2811725 34.0385259)
1918477977,34.0330215,-118.2615451,traffic_signals,,4,,POINT (-118.2615451 34.0330215)
1918477979,34.0341509,-118.2635731,,,4,,POINT (-118.2635731 34.0341509)
1924840863,34.0349821,-118.2614703,,,3,,POINT (-118.2614703 34.0349821)
1927067836,34.0728984,-118.2710895,,,1,,POINT (-118.2710895 34.0728984)
1929502293,34.0221517,-118.2200698,,,3,,POINT (-118.2200698 34.0221517)
1933714093,34.0783602,-118.2053808,,,1,,POINT (-118.2053808 34.0783602)
1936616116,34.0402984,-118.242092,traffic_signals,,4,,POINT (-118.242092 34.0402984)
1955852131,34.0700707,-118.2343013,,,3,,POINT (-118.2343013 34.0700707)
1966013585,34.0683009,-118.2747797,,,1,,POINT (-118.2747797 34.0683009)
1966013606,34.0724378,-118.2771241,,,2,,POINT (-118.2771241 34.0724378)
1966150988,34.0653083,-118.2061577,,,3,,POINT (-118.2061577 34.0653083)
1966358992,34.0431352,-118.2179782,,,3,,POINT (-118.2179782 34.0431352)
1966358999,34.0510032,-118.2588771,,,3,,POINT (-118.2588771 34.0510032)
1966359013,34.0525375,-118.2576156,,,4,,POINT (-118.2576156 34.0525375)
1966359035,34.0551318,-118.2545055,traffic_signals,,4,,POINT (-118.2545055 34.0551318)
1966359038,34.0555718,-118.2575969,traffic_signals,,4,,POINT (-118.2575969 34.0555718)
1967655164,34.024073,-118.2469132,,,3,,POINT (-118.2469132 34.024073)
1967655221,34.0407353,-118.2541052,traffic_signals,,4,,POINT (-118.2541052 34.0407353)
1967655225,34.0428223,-118.2819639,,,4,,POINT (-118.2819639 34.0428223)
1967655228,34.043562,-118.235611,,,3,,POINT (-118.235611 34.043562)
1967655231,34.0440488,-118.2853591,,,4,,POINT (-118.2853591 34.0440488)
1967655381,34.076197,-118.2832183,,,3,,POINT (-118.2832183 34.076197)
1967682242,34.0818189,-118.2333025,,,3,,POINT (-118.2333025 34.0818189)
1967750278,34.0343743,-118.2677199,,,3,,POINT (-118.2677199 34.0343743)
1967752646,34.0322975,-118.2675982,,,4,,POINT (-118.2675982 34.0322975)
1969136948,34.0509429,-118.223237,,,3,,POINT (-118.223237 34.0509429)
1969136998,34.0522893,-118.2259675,motorway_junction,,3,,POINT (-118.2259675 34.0522893)
1969145656,34.0564893,-118.241176,traffic_signals,,4,,POINT (-118.241176 34.0564893)
1984998046,34.0613037,-118.2035355,crossing,,4,,POINT (-118.2035355 34.0613037)
1985260155,34.0655253,-118.2072056,traffic_signals,,4,,POINT (-118.2072056 34.0655253)
1985260166,34.0655268,-118.2022131,traffic_signals,,4,,POINT (-118.2022131 34.0655268)
1985260196,34.0660252,-118.2061422,traffic_signals,,5,,POINT (-118.2061422 34.0660252)
1994411712,34.0573894,-118.2008743,,,1,,POINT (-118.2008743 34.0573894)
1994411720,34.0570382,-118.1996908,,,3,,POINT (-118.1996908 34.0570382)
1994411725,34.0564657,-118.2005578,,,3,,POINT (-118.2005578 34.0564657)
1994411731,34.0568529,-118.2014436,,,3,,POINT (-118.2014436 34.0568529)
1994411744,34.0583437,-118.2005326,,,3,,POINT (-118.2005326 34.0583437)
1994411747,34.0592487,-118.199979,traffic_signals,,3,,POINT (-118.199979 34.0592487)
1994531073,34.0673315,-118.2234564,,,3,,POINT (-118.2234564 34.0673315)
2045195948,34.0626583,-118.2782176,,,3,,POINT (-118.2782176 34.0626583)
2045195950,34.062697,-118.2773943,,,3,,POINT (-118.2773943 34.062697)
2045195952,34.0631753,-118.2770901,,,3,,POINT (-118.2770901 34.0631753)
2095266641,34.0694536,-118.2283418,turning_circle,,1,,POINT (-118.2283418 34.0694536)
2148327698,34.0276331,-118.2292321,,,3,,POINT (-118.2292321 34.0276331)
2155615010,34.0762138,-118.2550345,,,1,,POINT (-118.2550345 34.0762138)
2155616212,34.0720404,-118.247993,,,3,,POINT (-118.247993 34.0720404)
2158444966,34.0536938,-118.2523192,traffic_signals,,3,,POINT (-118.2523192 34.0536938)
2158444967,34.0529684,-118.2512136,,,3,,POINT (-118.2512136 34.0529684)
2158444968,34.0530552,-118.251326,,,4,,POINT (-118.251326 34.0530552)
2163516474,34.0539089,-118.250432,traffic_signals,,4,,POINT (-118.250432 34.0539089)
2169748066,34.0334469,-118.2339822,,,3,,POINT (-118.2339822 34.0334469)
2193435044,34.0337176,-118.2707518,,,3,,POINT (-118.2707518 34.0337176)
2249421678,34.0285294,-118.227447,,,1,,POINT (-118.227447 34.0285294)
2258860810,34.065968,-118.2076758,,,3,,POINT (-118.2076758 34.065968)
2258860835,34.0680255,-118.2045452,,,1,,POINT (-118.2045452 34.0680255)
2258860847,34.0660956,-118.2070742,,,3,,POINT (-118.2070742 34.0660956)
2296309636,34.0738267,-118.202634,traffic_signals,,4,,POINT (-118.202634 34.0738267)
2296327020,34.0658851,-118.2056814,,,3,,POINT (-118.2056814 34.0658851)
2316395039,34.0783603,-118.2791264,traffic_signals,,4,,POINT (-118.2791264 34.0783603)
2316398397,34.0736879,-118.2775508,,,4,,POINT (-118.2775508 34.0736879)
2351053223,34.0646897,-118.2457343,,,3,,POINT (-118.2457343 34.0646897)
2351053265,34.0651339,-118.2508984,,,1,,POINT (-118.2508984 34.0651339)
2351053274,34.0652939,-118.2432522,,,3,,POINT (-118.2432522 34.0652939)
2351053446,34.0610765,-118.2469529,,,3,,POINT (-118.2469529 34.0610765)
2353109732,34.0734309,-118.2700723,,,3,,POINT (-118.2700723 34.0734309)
2353120073,34.0698293,-118.2596163,traffic_signals,,5,,POINT (-118.2596163 34.0698293)
2353120114,34.0694165,-118.2593903,,,3,,POINT (-118.2593903 34.0694165)
2354150978,34.0697571,-118.2624318,,,3,,POINT (-118.2624318 34.0697571)
2354150984,34.073828,-118.2712572,,,3,,POINT (-118.2712572 34.073828)
2354195279,34.0768614,-118.2826953,,,3,,POINT (-118.2826953 34.0768614)
2354195312,34.0764419,-118.2790154,,,3,,POINT (-118.2790154 34.0764419)
2354212127,34.0752908,-118.2743477,,,3,,POINT (-118.2743477 34.0752908)
2358067008,34.0546284,-118.221306,,,3,,POINT (-118.221306 34.0546284)
2424267069,34.0631557,-118.2520483,,,1,,POINT (-118.2520483 34.0631557)
2428347236,34.0324046,-118.2741891,turning_circle,,1,,POINT (-118.2741891 34.0324046)
2445074378,34.0596358,-118.2289594,,,3,,POINT (-118.2289594 34.0596358)
2445074384,34.0602123,-118.2294972,,,3,,POINT (-118.2294972 34.0602123)
2445074385,34.0602755,-118.2294462,,,2,,POINT (-118.2294462 34.0602755)
2456269852,34.0472917,-118.2089077,traffic_signals,,4,,POINT (-118.2089077 34.0472917)
2464810690,34.0700673,-118.2262582,,,1,,POINT (-118.2262582 34.0700673)
2479599228,34.0620149,-118.2596213,,,4,,POINT (-118.2596213 34.0620149)
2482692404,34.0676748,-118.2820625,traffic_signals,,4,,POINT (-118.2820625 34.0676748)
2495079932,34.0284155,-118.2649335,,,3,,POINT (-118.2649335 34.0284155)
2514414619,34.0390978,-118.2246477,,,1,,POINT (-118.2246477 34.0390978)
2523382511,34.0640965,-118.2842808,,,3,,POINT (-118.2842808 34.0640965)
2530330741,34.0197872,-118.207584,,,1,,POINT (-118.207584 34.0197872)
2530330807,34.0196012,-118.207189,,,1,,POINT (-118.207189 34.0196012)
2530330856,34.0157747,-118.2082078,,,3,,POINT (-118.2082078 34.0157747)
2531576128,34.0077177,-118.2025654,,,3,,POINT (-118.2025654 34.0077177)
2611809659,34.0314705,-118.2306587,,,1,,POINT (-118.2306587 34.0314705)
2611838787,34.0337623,-118.2567755,,,1,,POINT (-118.2567755 34.0337623)
2613117909,34.0307551,-118.2790879,,,1,,POINT (-118.2790879 34.0307551)
2889872792,34.0487393,-118.2627359,,,3,,POINT (-118.2627359 34.0487393)
2889872794,34.0468966,-118.2644148,traffic_signals,,4,,POINT (-118.2644148 34.0468966)
2894755454,34.0531002,-118.2344196,,,3,,POINT (-118.2344196 34.0531002)
2935827801,34.0247959,-118.2715167,,,4,,POINT (-118.2715167 34.0247959)
2935844198,34.0508268,-118.2731471,traffic_signals,,4,,POINT (-118.2731471 34.0508268)
2935903747,34.0456713,-118.2180163,stop,,4,,POINT (-118.2180163 34.0456713)
2947650965,34.0320812,-118.2499169,traffic_signals,,4,,POINT (-118.2499169 34.0320812)
2947683392,34.0474547,-118.2168534,,,4,,POINT (-118.2168534 34.0474547)
3003074929,34.0302237,-118.2689123,,,3,,POINT (-118.2689123 34.0302237)
3010199904,34.0351413,-118.2582808,traffic_signals,,4,,POINT (-118.2582808 34.0351413)
3010199905,34.0412541,-118.2436297,traffic_signals,,4,,POINT (-118.2436297 34.0412541)
3010199906,34.0444298,-118.240746,traffic_signals,,4,,POINT (-118.240746 34.0444298)
3010199925,34.0573345,-118.2039446,traffic_signals,,4,,POINT (-118.2039446 34.0573345)
3144543758,34.0472536,-118.246202,traffic_signals,,4,,POINT (-118.246202 34.0472536)
3259213628,34.0543973,-118.2499305,,,1,,POINT (-118.2499305 34.0543973)
