osmid,y,x,street_count,highway,ref,junction,geometry
122340317,37.6975353,-97.353992,3,,,,POINT (-97.353992 37.6975353)
122340320,37.699363,-97.35402,4,,,,POINT (-97.35402 37.699363)
122340324,37.701175,-97.354042,3,,,,POINT (-97.354042 37.701175)
122340327,37.7019062,-97.354055,3,,,,POINT (-97.354055 37.7019062)
122340394,37.661627,-97.321801,1,,,,POINT (-97.321801 37.661627)
122340397,37.661605,-97.321105,3,,,,POINT (-97.321105 37.661605)
122340789,37.6717907,-97.310023,3,,,,POINT (-97.310023 37.6717907)
122340794,37.6656869,-97.3067245,3,,,,POINT (-97.3067245 37.6656869)
122340796,37.6653888,-97.3068243,3,,,,POINT (-97.3068243 37.6653888)
122340899,37.697552,-97.334288,4,traffic_signals,,,POINT (-97.334288 37.697552)
122340902,37.700239,-97.334287,3,,,,POINT (-97.334287 37.700239)
122340905,37.70073,-97.334288,3,,,,POINT (-97.334288 37.70073)
122340912,37.7020684,-97.3342947,3,,,,POINT (-97.3342947 37.7020684)
122340935,37.7025753,-97.3342762,4,,,,POINT (-97.3342762 37.7025753)
122340938,37.704464,-97.334254,4,,,,POINT (-97.334254 37.704464)
122340942,37.7061974,-97.3343059,4,,,,POINT (-97.3343059 37.7061974)
122340949,37.7080669,-97.3343515,4,,,,POINT (-97.3343515 37.7080669)
122340952,37.709887,-97.334333,4,,,,POINT (-97.334333 37.709887)
122340953,37.7118945,-97.3343531,4,,,,POINT (-97.3343531 37.7118945)
122340959,37.713138,-97.3343531,4,,,,POINT (-97.3343531 37.713138)
122340966,37.7143804,-97.3343445,3,,,,POINT (-97.3343445 37.7143804)
122340976,37.7207877,-97.3343716,4,,,,POINT (-97.3343716 37.7207877)
122340979,37.7226024,-97.3343601,3,,,,POINT (-97.3343601 37.7226024)
122341229,37.706198,-97.366997,3,,,,POINT (-97.366997 37.706198)
122341284,37.7087753,-97.3659321,3,,,,POINT (-97.3659321 37.7087753)
122341344,37.72106,-97.299045,3,,,,POINT (-97.299045 37.72106)
122343157,37.65595,-97.347512,3,,,,POINT (-97.347512 37.65595)
122343161,37.6559548,-97.3469005,1,turning_loop,,,POINT (-97.3469005 37.6559548)
122343753,37.68441,-97.317239,4,,,,POINT (-97.317239 37.68441)
122343755,37.682702,-97.317229,4,,,,POINT (-97.317229 37.682702)
122343758,37.681436,-97.317221,3,,,,POINT (-97.317221 37.681436)
122343761,37.680918,-97.317214,3,,,,POINT (-97.317214 37.680918)
122343763,37.680436,-97.317215,3,,,,POINT (-97.317215 37.680436)
122343768,37.67962,-97.317211,3,,,,POINT (-97.317211 37.67962)
122343785,37.67814,-97.317204,4,,,,POINT (-97.317204 37.67814)
122343788,37.677595,-97.317202,3,,,,POINT (-97.317202 37.677595)
122343798,37.674463,-97.317187,3,,,,POINT (-97.317187 37.674463)
122343800,37.673352,-97.317196,4,,,,POINT (-97.317196 37.673352)
122343803,37.671703,-97.317194,4,traffic_signals,,,POINT (-97.317194 37.671703)
122343813,37.66809,-97.317192,3,,,,POINT (-97.317192 37.66809)
122343815,37.666272,-97.317191,3,,,,POINT (-97.317191 37.666272)
122343819,37.662641,-97.317177,3,,,,POINT (-97.317177 37.662641)
122343822,37.660823,-97.317164,3,,,,POINT (-97.317164 37.660823)
122343824,37.658993,-97.317145,3,,,,POINT (-97.317145 37.658993)
122343829,37.65445,-97.317124,3,,,,POINT (-97.317124 37.65445)
122343831,37.6525478,-97.3171693,4,traffic_signals,,,POINT (-97.3171693 37.6525478)
122343842,37.649861,-97.317117,4,,,,POINT (-97.317117 37.649861)
122344353,37.713769,-97.29285,3,,,,POINT (-97.29285 37.713769)
122344370,37.715564,-97.2928693,4,,,,POINT (-97.2928693 37.715564)
122344396,37.710285,-97.292149,3,,,,POINT (-97.292149 37.710285)
122344414,37.71196,-97.292854,3,,,,POINT (-97.292854 37.71196)
122344816,37.660651,-97.352748,3,,,,POINT (-97.352748 37.660651)
122344821,37.660643,-97.353835,3,,,,POINT (-97.353835 37.660643)
122344830,37.660571,-97.355941,3,,,,POINT (-97.355941 37.660571)
122344834,37.66056,-97.358638,4,,,,POINT (-97.358638 37.66056)
122344835,37.660509,-97.366106,4,,,,POINT (-97.366106 37.660509)
122344838,37.660498,-97.367326,4,,,,POINT (-97.367326 37.660498)
122344846,37.660495,-97.368551,4,,,,POINT (-97.368551 37.660495)
122344859,37.660926,-97.37809,3,,,,POINT (-97.37809 37.660926)
122345712,37.712459,-97.286898,4,,,,POINT (-97.286898 37.712459)
122346428,37.670433,-97.305964,3,,,,POINT (-97.305964 37.670433)
122347054,37.712193,-97.362939,4,,,,POINT (-97.362939 37.712193)
122347060,37.7121982,-97.3637269,3,,,,POINT (-97.3637269 37.7121982)
122347062,37.7122015,-97.3649992,4,,,,POINT (-97.3649992 37.7122015)
122347065,37.712218,-97.367699,3,,,,POINT (-97.367699 37.712218)
122347068,37.712219,-97.367821,3,,,,POINT (-97.367821 37.712219)
122347072,37.712228,-97.368963,3,,,,POINT (-97.368963 37.712228)
122347075,37.712245,-97.371489,4,,,,POINT (-97.371489 37.712245)
122347081,37.712296,-97.377614,4,,,,POINT (-97.377614 37.712296)
122347183,37.711671,-97.338633,4,,,,POINT (-97.338633 37.711671)
122347185,37.711667,-97.340138,4,,,,POINT (-97.340138 37.711667)
122347188,37.711642,-97.343236,3,,,,POINT (-97.343236 37.711642)
122347189,37.7116427,-97.3438974,1,,,,POINT (-97.3438974 37.7116427)
122347193,37.711684,-97.350538,4,,,,POINT (-97.350538 37.711684)
122347195,37.711684,-97.351745,4,,,,POINT (-97.351745 37.711684)
122347196,37.711674,-97.354041,4,,,,POINT (-97.354041 37.711674)
122347201,37.711817,-97.355453,4,,,,POINT (-97.355453 37.711817)
122347424,37.706691,-97.296534,3,,,,POINT (-97.296534 37.706691)
122347439,37.708272,-97.296533,4,,,,POINT (-97.296533 37.708272)
122347460,37.710117,-97.296526,4,,,,POINT (-97.296526 37.710117)
122347480,37.713755,-97.296557,4,,,,POINT (-97.296557 37.713755)
122347486,37.71601,-97.29656,3,,,,POINT (-97.29656 37.71601)
122347516,37.7167076,-97.2963671,3,,,,POINT (-97.2963671 37.7167076)
122347603,37.660941,-97.37376,1,turning_circle,,,POINT (-97.37376 37.660941)
122348056,37.714061,-97.377636,3,,,,POINT (-97.377636 37.714061)
122348058,37.714068,-97.378317,3,,,,POINT (-97.378317 37.714068)
122348092,37.713487,-97.338625,4,,,,POINT (-97.338625 37.713487)
122348095,37.713479,-97.340144,4,,,,POINT (-97.340144 37.713479)
122348098,37.713463,-97.343234,4,,,,POINT (-97.343234 37.713463)
122348102,37.713456,-97.34467,3,,,,POINT (-97.34467 37.713456)
122348125,37.713485,-97.350523,4,,,,POINT (-97.350523 37.713485)
122348127,37.713481,-97.351737,4,,,,POINT (-97.351737 37.713481)
122348128,37.71347,-97.354054,4,,,,POINT (-97.354054 37.71347)
122348142,37.713507,-97.356846,3,,,,POINT (-97.356846 37.713507)
122348146,37.713503,-97.358214,4,,,,POINT (-97.358214 37.713503)
122348153,37.713501,-97.359659,3,,,,POINT (-97.359659 37.713501)
122348227,37.714031,-97.367723,3,,,,POINT (-97.367723 37.714031)
122348229,37.714043,-97.369033,3,,,,POINT (-97.369033 37.714043)
122348230,37.714064,-97.371491,3,,,,POINT (-97.371491 37.714064)
122348257,37.677253,-97.308593,3,,,,POINT (-97.308593 37.677253)
122348261,37.675435,-97.308594,4,,,,POINT (-97.308594 37.675435)
122348265,37.673627,-97.30859,4,,,,POINT (-97.30859 37.673627)
122350753,37.6979965,-97.297275,1,,,,POINT (-97.297275 37.6979965)
122350834,37.6849751,-97.3355709,4,traffic_signals,,,POINT (-97.3355709 37.6849751)
122350838,37.6836899,-97.3355697,4,traffic_signals,,,POINT (-97.3355697 37.6836899)
122350843,37.6823984,-97.3355647,4,traffic_signals,,,POINT (-97.3355647 37.6823984)
122350847,37.6810894,-97.3355527,4,traffic_signals,,,POINT (-97.3355527 37.6810894)
122350862,37.6791426,-97.3355332,4,traffic_signals,,,POINT (-97.3355332 37.6791426)
122350875,37.6786564,-97.3355447,4,traffic_signals,,,POINT (-97.3355447 37.6786564)
122350880,37.6773864,-97.3355497,4,,,,POINT (-97.3355497 37.6773864)
122350883,37.6745784,-97.3355507,4,,,,POINT (-97.3355507 37.6745784)
122350888,37.6731544,-97.3355507,4,,,,POINT (-97.3355507 37.6731544)
122350893,37.6716212,-97.335533,4,traffic_signals,,,POINT (-97.335533 37.6716212)
122350905,37.6679334,-97.3355427,3,,,,POINT (-97.3355427 37.6679334)
122350907,37.6662264,-97.3355417,4,,,,POINT (-97.3355417 37.6662264)
122350911,37.6624904,-97.3355377,4,,,,POINT (-97.3355377 37.6624904)
122350913,37.6606724,-97.3355357,4,,,,POINT (-97.3355357 37.6606724)
122350918,37.6588804,-97.3355347,4,,,,POINT (-97.3355347 37.6588804)
122350921,37.6533957,-97.335527,4,,,,POINT (-97.335527 37.6533957)
122350925,37.6517944,-97.3355303,4,,,,POINT (-97.3355303 37.6517944)
122352834,37.687741,-97.358917,4,,,,POINT (-97.358917 37.687741)
122352836,37.689424,-97.358936,3,,,,POINT (-97.358936 37.689424)
122352852,37.6642656,-97.3452185,3,,,,POINT (-97.3452185 37.6642656)
122352866,37.662434,-97.345994,3,,,,POINT (-97.345994 37.662434)
122352883,37.660559,-97.346935,3,,,,POINT (-97.346935 37.660559)
122352886,37.660365,-97.34703,3,,,,POINT (-97.34703 37.660365)
122352895,37.658778,-97.347522,3,,,,POINT (-97.347522 37.658778)
122352907,37.65693,-97.347585,3,,,,POINT (-97.347585 37.65693)
122352921,37.65515,-97.347369,3,,,,POINT (-97.347369 37.65515)
122352932,37.653285,-97.346687,3,,,,POINT (-97.346687 37.653285)
122352939,37.652781,-97.346402,3,,,,POINT (-97.346402 37.652781)
122353160,37.656882,-97.309232,3,,,,POINT (-97.309232 37.656882)
122354364,37.682967,-97.35643,3,,,,POINT (-97.35643 37.682967)
122354432,37.652217,-97.309224,3,,,,POINT (-97.309224 37.652217)
122354435,37.652223,-97.307946,4,,,,POINT (-97.307946 37.652223)
122354448,37.652521,-97.306124,4,,,,POINT (-97.306124 37.652521)
122354449,37.652545,-97.301544,3,,,,POINT (-97.301544 37.652545)
122354450,37.652573,-97.29876,3,,,,POINT (-97.29876 37.652573)
122354463,37.652167,-97.315915,3,,,,POINT (-97.315915 37.652167)
122354466,37.652173,-97.314677,3,,,,POINT (-97.314677 37.652173)
122354922,37.718492,-97.35769,3,,,,POINT (-97.35769 37.718492)
122355168,37.668269,-97.284747,4,,,,POINT (-97.284747 37.668269)
122355356,37.666215,-97.338109,4,,,,POINT (-97.338109 37.666215)
122355359,37.666263,-97.332873,4,,,,POINT (-97.332873 37.666263)
122355447,37.666239,-97.3243357,1,,,,POINT (-97.3243357 37.666239)
122355456,37.666233,-97.323727,4,,,,POINT (-97.323727 37.666233)
122355458,37.666248,-97.321135,4,,,,POINT (-97.321135 37.666248)
122355461,37.666264,-97.318509,4,,,,POINT (-97.318509 37.666264)
122355477,37.6658431,-97.3250396,1,,,,POINT (-97.3250396 37.6658431)
122355541,37.693236,-97.3527815,4,,,,POINT (-97.3527815 37.693236)
122355587,37.6940323,-97.3565875,3,,,,POINT (-97.3565875 37.6940323)
122355615,37.6945208,-97.3622513,3,,,,POINT (-97.3622513 37.6945208)
122356592,37.6806487,-97.3436111,4,traffic_signals,,,POINT (-97.3436111 37.6806487)
122356984,37.7134881,-97.3206587,1,,,,POINT (-97.3206587 37.7134881)
122356988,37.713552,-97.319547,3,,,,POINT (-97.319547 37.713552)
122356993,37.713565,-97.317335,4,,,,POINT (-97.317335 37.713565)
122356997,37.713571,-97.316573,4,,,,POINT (-97.316573 37.713571)
122357011,37.713636,-97.310464,4,,,,POINT (-97.310464 37.713636)
122357015,37.71365,-97.309311,4,,,,POINT (-97.309311 37.71365)
122357016,37.713661,-97.308178,4,,,,POINT (-97.308178 37.713661)
122357021,37.713674,-97.307025,4,,,,POINT (-97.307025 37.713674)
122357031,37.713674,-97.30588,4,,,,POINT (-97.30588 37.713674)
122357039,37.713694,-97.302495,4,,,,POINT (-97.302495 37.713694)
122357040,37.713718,-97.300206,4,,,,POINT (-97.300206 37.713718)
122357044,37.713726,-97.299057,4,,,,POINT (-97.299057 37.713726)
122357053,37.713751,-97.297804,4,,,,POINT (-97.297804 37.713751)
122357059,37.713752,-97.294073,3,,,,POINT (-97.294073 37.713752)
122357066,37.71378,-97.290428,4,,,,POINT (-97.290428 37.71378)
122357071,37.713781,-97.28924,4,,,,POINT (-97.28924 37.713781)
122357119,37.713496,-97.328518,1,,,,POINT (-97.328518 37.713496)
122357132,37.713507,-97.32528,4,,,,POINT (-97.32528 37.713507)
122357151,37.713123,-97.333024,4,,,,POINT (-97.333024 37.713123)
122357153,37.7131282,-97.331778,4,,,,POINT (-97.331778 37.7131282)
122358067,37.689781,-97.334272,4,traffic_signals,,,POINT (-97.334272 37.689781)
122358074,37.691627,-97.334283,4,traffic_signals,,,POINT (-97.334283 37.691627)
122358080,37.694829,-97.334301,4,,,,POINT (-97.334301 37.694829)
122358097,37.7025043,-97.334038,3,,,,POINT (-97.334038 37.7025043)
122358228,37.654946,-97.285017,3,,,,POINT (-97.285017 37.654946)
122358256,37.68408,-97.285134,4,,,,POINT (-97.285134 37.68408)
122358258,37.682427,-97.285129,4,,,,POINT (-97.285129 37.682427)
122358260,37.680788,-97.285116,4,,,,POINT (-97.285116 37.680788)
122359133,37.709138,-97.292877,3,,,,POINT (-97.292877 37.709138)
122359138,37.709109,-97.292634,3,,,,POINT (-97.292634 37.709109)
122359684,37.6823968,-97.3381581,4,traffic_signals,,,POINT (-97.3381581 37.6823968)
122359688,37.682384,-97.3396916,3,,,,POINT (-97.3396916 37.682384)
122359970,37.700268,-97.3407863,3,,,,POINT (-97.3407863 37.700268)
122359974,37.702545,-97.340752,4,,,,POINT (-97.340752 37.702545)
122360001,37.6897834,-97.3406751,3,,,,POINT (-97.3406751 37.6897834)
122360003,37.6913181,-97.3406169,3,,,,POINT (-97.3406169 37.6913181)
122360012,37.6934543,-97.3406249,3,,,,POINT (-97.3406249 37.6934543)
122360023,37.698876,-97.340687,4,,,,POINT (-97.340687 37.698876)
122360026,37.7002659,-97.3406437,3,,,,POINT (-97.3406437 37.7002659)
122360044,37.689418,-97.360248,4,,,,POINT (-97.360248 37.689418)
122360048,37.68941,-97.361565,4,,,,POINT (-97.361565 37.68941)
122360058,37.6893938,-97.363535,1,,,,POINT (-97.363535 37.6893938)
122360078,37.689654,-97.368756,3,,,,POINT (-97.368756 37.689654)
122360080,37.6895872,-97.371264,3,,,,POINT (-97.371264 37.6895872)
122360084,37.689555,-97.375864,4,,,,POINT (-97.375864 37.689555)
122360088,37.689547,-97.377,4,,,,POINT (-97.377 37.689547)
122360091,37.68954,-97.378103,4,,,,POINT (-97.378103 37.68954)
122360126,37.6901362,-97.3531094,3,,,,POINT (-97.3531094 37.6901362)
122360130,37.690123,-97.354264,4,,,,POINT (-97.354264 37.690123)
122360133,37.6900946,-97.357676,4,,,,POINT (-97.357676 37.6900946)
122360135,37.6900943,-97.3583003,1,,,,POINT (-97.3583003 37.6900943)
122360236,37.6916127,-97.3382201,4,traffic_signals,,,POINT (-97.3382201 37.6916127)
122360595,37.656989,-97.339413,4,,,,POINT (-97.339413 37.656989)
122360596,37.656977,-97.340666,4,,,,POINT (-97.340666 37.656977)
122360598,37.656955,-97.343246,4,,,,POINT (-97.343246 37.656955)
122360600,37.65694,-97.345732,4,,,,POINT (-97.345732 37.65694)
122360601,37.656933,-97.346974,3,,,,POINT (-97.346974 37.656933)
122360610,37.647954,-97.312516,3,,,,POINT (-97.312516 37.647954)
122361019,37.706098,-97.316138,1,,,,POINT (-97.316138 37.706098)
122362175,37.680551,-97.347789,3,,,,POINT (-97.347789 37.680551)
122362176,37.679254,-97.347779,3,,,,POINT (-97.347779 37.679254)
122362298,37.68399,-97.34813,4,,,,POINT (-97.34813 37.68399)
122362301,37.682988,-97.348112,4,,,,POINT (-97.348112 37.682988)
122362303,37.682011,-97.348087,4,,,,POINT (-97.348087 37.682011)
122362306,37.680548,-97.348074,3,,,,POINT (-97.348074 37.680548)
122362428,37.674352,-97.349253,3,,,,POINT (-97.349253 37.674352)
122362435,37.674335,-97.351099,4,,,,POINT (-97.351099 37.674335)
122362438,37.674312,-97.352909,4,,,,POINT (-97.352909 37.674312)
122362443,37.674312,-97.354886,3,,,,POINT (-97.354886 37.674312)
122362454,37.674236,-97.366011,4,,,,POINT (-97.366011 37.674236)
122362457,37.674207,-97.368845,3,,,,POINT (-97.368845 37.674207)
122362589,37.68762,-97.375866,3,,,,POINT (-97.375866 37.68762)
122362683,37.708065,-97.329358,3,,,,POINT (-97.329358 37.708065)
122362686,37.7116619,-97.3293636,3,,,,POINT (-97.3293636 37.7116619)
122362978,37.660877,-97.309239,4,,,,POINT (-97.309239 37.660877)
122362980,37.660881,-97.308001,4,,,,POINT (-97.308001 37.660881)
122362985,37.660892,-97.30616,4,,,,POINT (-97.30616 37.660892)
122362987,37.660916,-97.301266,4,,,,POINT (-97.301266 37.660916)
122362989,37.660934,-97.298814,3,,,,POINT (-97.298814 37.660934)
122363005,37.660261,-97.297403,3,,,,POINT (-97.297403 37.660261)
122363014,37.660542,-97.295351,3,,,,POINT (-97.295351 37.660542)
122363017,37.660551,-97.294217,3,,,,POINT (-97.294217 37.660551)
122363026,37.660803,-97.321377,1,,,,POINT (-97.321377 37.660803)
122363030,37.660801,-97.321099,4,,,,POINT (-97.321099 37.660801)
122363033,37.660815,-97.318476,4,,,,POINT (-97.318476 37.660815)
122363043,37.660665,-97.338097,4,,,,POINT (-97.338097 37.660665)
122363046,37.660699,-97.33287,4,,,,POINT (-97.33287 37.660699)
122363051,37.66073,-97.328943,4,,,,POINT (-97.328943 37.66073)
122363056,37.660755,-97.325076,4,,,,POINT (-97.325076 37.660755)
122363059,37.660758,-97.323822,4,,,,POINT (-97.323822 37.660758)
122363159,37.659972,-97.294212,3,,,,POINT (-97.294212 37.659972)
122363255,37.660551,-97.289619,3,,,,POINT (-97.289619 37.660551)
122363696,37.6480946,-97.2987674,4,,,,POINT (-97.2987674 37.6480946)
122363753,37.649186,-97.289745,4,,,,POINT (-97.289745 37.649186)
122363807,37.7079493,-97.350538,3,,,,POINT (-97.350538 37.7079493)
122363814,37.709904,-97.350536,4,,,,POINT (-97.350536 37.709904)
122363821,37.720697,-97.350555,3,,,,POINT (-97.350555 37.720697)
122363866,37.69012,-97.287434,4,,,,POINT (-97.287434 37.69012)
122363869,37.691937,-97.287447,4,,,,POINT (-97.287447 37.691937)
122363871,37.695627,-97.287467,4,,,,POINT (-97.287467 37.695627)
122363876,37.69738,-97.287483,4,,,,POINT (-97.287483 37.69738)
122364957,37.690092,-97.293216,4,,,,POINT (-97.293216 37.690092)
122364961,37.69191,-97.293229,3,,,,POINT (-97.293229 37.69191)
122364968,37.69191,-97.29351,3,,,,POINT (-97.29351 37.69191)
122364976,37.694699,-97.293519,4,,,,POINT (-97.293519 37.694699)
122364982,37.695564,-97.293514,3,,,,POINT (-97.293514 37.695564)
122364986,37.6959129,-97.2935137,4,,,,POINT (-97.2935137 37.6959129)
122364987,37.69743,-97.293525,4,,,,POINT (-97.293525 37.69743)
122364989,37.699217,-97.293524,4,,,,POINT (-97.293524 37.699217)
122364991,37.70101,-97.293534,4,,,,POINT (-97.293534 37.70101)
122364993,37.702212,-97.29354,3,,,,POINT (-97.29354 37.702212)
122365005,37.708286,-97.294105,3,,,,POINT (-97.294105 37.708286)
122365006,37.710133,-97.294138,3,,,,POINT (-97.294138 37.710133)
122365040,37.708286,-97.294023,3,,,,POINT (-97.294023 37.708286)
122367098,37.6975873,-97.3617126,3,,,,POINT (-97.3617126 37.6975873)
122367099,37.699393,-97.361722,4,,,,POINT (-97.361722 37.699393)
122367101,37.701201,-97.361726,4,,,,POINT (-97.361726 37.701201)
122367103,37.703008,-97.361727,4,,,,POINT (-97.361727 37.703008)
122367105,37.704827,-97.361718,4,,,,POINT (-97.361718 37.704827)
122367110,37.7066502,-97.3617434,4,,,,POINT (-97.3617434 37.7066502)
122367115,37.7079956,-97.3617299,3,,,,POINT (-97.3617299 37.7079956)
122367126,37.708805,-97.361395,3,,,,POINT (-97.361395 37.708805)
122367132,37.710581,-97.359624,4,,,,POINT (-97.359624 37.710581)
122367135,37.710753,-97.359444,3,,,,POINT (-97.359444 37.710753)
122367138,37.711859,-97.358407,3,,,,POINT (-97.358407 37.711859)
122367140,37.7120893,-97.3581984,3,,,,POINT (-97.3581984 37.7120893)
122370550,37.653373,-97.338096,4,,,,POINT (-97.338096 37.653373)
122370552,37.653422,-97.332883,4,,,,POINT (-97.332883 37.653422)
122370555,37.6534509,-97.3288583,3,,,,POINT (-97.3288583 37.6534509)
122370558,37.653478,-97.325095,4,,,,POINT (-97.325095 37.653478)
122370559,37.653489,-97.323852,4,,,,POINT (-97.323852 37.653489)
122370561,37.653499,-97.322726,4,,,,POINT (-97.322726 37.653499)
122370563,37.653509,-97.3216,4,,,,POINT (-97.3216 37.653509)
122370565,37.653526,-97.319397,4,,,,POINT (-97.319397 37.653526)
122370578,37.653592,-97.307951,3,,,,POINT (-97.307951 37.653592)
122370580,37.653613,-97.306126,3,,,,POINT (-97.306126 37.653613)
122370583,37.653615,-97.305677,3,,,,POINT (-97.305677 37.653615)
122370585,37.653642,-97.301538,3,,,,POINT (-97.301538 37.653642)
122370588,37.653647,-97.300646,3,,,,POINT (-97.300646 37.653647)
122370589,37.653658,-97.298767,3,,,,POINT (-97.298767 37.653658)
122370602,37.653695,-97.29145,1,,,,POINT (-97.29145 37.653695)
122370605,37.6537,-97.289597,4,,,,POINT (-97.289597 37.6537)
122370608,37.653706,-97.288455,3,,,,POINT (-97.288455 37.653706)
122370610,37.653713,-97.287294,3,,,,POINT (-97.287294 37.653713)
122370684,37.653754,-97.295057,3,,,,POINT (-97.295057 37.653754)
122371338,37.6847382,-97.3185314,3,,,,POINT (-97.3185314 37.6847382)
122371532,37.708311,-97.287886,3,,,,POINT (-97.287886 37.708311)
122371537,37.710075,-97.287891,3,,,,POINT (-97.287891 37.710075)
122371544,37.71138,-97.288111,3,,,,POINT (-97.288111 37.71138)
122371622,37.720701,-97.349866,3,,,,POINT (-97.349866 37.720701)
122371655,37.721778,-97.351759,4,,,,POINT (-97.351759 37.721778)
122371775,37.655583,-97.292363,1,,,,POINT (-97.292363 37.655583)
122372214,37.666206,-97.339405,3,,,,POINT (-97.339405 37.666206)
122372218,37.666057,-97.339405,3,,,,POINT (-97.339405 37.666057)
122372220,37.666043,-97.34069,4,,,,POINT (-97.34069 37.666043)
122372221,37.66603,-97.343244,4,,,,POINT (-97.343244 37.66603)
122373317,37.6836,-97.31852,3,,,,POINT (-97.31852 37.6836)
122373371,37.72069,-97.351757,4,,,,POINT (-97.351757 37.72069)
122373374,37.720681,-97.35392,4,,,,POINT (-97.35392 37.720681)
122373376,37.720664,-97.357687,3,,,,POINT (-97.357687 37.720664)
122373434,37.720767,-97.338041,4,,,,POINT (-97.338041 37.720767)
122373437,37.720762,-97.339274,4,,,,POINT (-97.339274 37.720762)
122373439,37.720755,-97.34077,4,,,,POINT (-97.34077 37.720755)
122373440,37.720747,-97.343272,4,,,,POINT (-97.343272 37.720747)
122373441,37.720743,-97.344759,4,,,,POINT (-97.344759 37.720743)
122373444,37.720741,-97.34657,1,,,,POINT (-97.34657 37.720741)
122374090,37.6543063,-97.354247,1,turning_circle,,,POINT (-97.354247 37.6543063)
122374116,37.654402,-97.367524,3,,,,POINT (-97.367524 37.654402)
122374123,37.654365,-97.370926,3,,,,POINT (-97.370926 37.654365)
122376091,37.649039,-97.305071,3,,,,POINT (-97.305071 37.649039)
122376095,37.649059,-97.301281,3,,,,POINT (-97.301281 37.649059)
122377132,37.650065,-97.289687,3,,,,POINT (-97.289687 37.650065)
122377296,37.675602,-97.289687,3,,,,POINT (-97.289687 37.675602)
122377299,37.675603,-97.288536,4,,,,POINT (-97.288536 37.675603)
122377302,37.675603,-97.2874,4,,,,POINT (-97.2874 37.675603)
122378456,37.675428,-97.309677,4,,,,POINT (-97.309677 37.675428)
122378540,37.6754373,-97.3083546,4,,,,POINT (-97.3083546 37.6754373)
122378552,37.675445,-97.306252,4,,,,POINT (-97.306252 37.675445)
122378556,37.675474,-97.301424,4,,,,POINT (-97.301424 37.675474)
122378558,37.675482,-97.30014,4,,,,POINT (-97.30014 37.675482)
122378567,37.6754981,-97.2988834,4,,,,POINT (-97.2988834 37.6754981)
122378570,37.675529,-97.295432,4,,,,POINT (-97.295432 37.675529)
122378574,37.67553,-97.294288,3,,,,POINT (-97.294288 37.67553)
122378593,37.674441,-97.323503,3,,,,POINT (-97.323503 37.674441)
122378594,37.674448,-97.321222,4,,,,POINT (-97.321222 37.674448)
122378599,37.674465,-97.318394,4,,,,POINT (-97.318394 37.674465)
122378610,37.674574,-97.33811,4,,,,POINT (-97.33811 37.674574)
122378629,37.674635,-97.33292,4,,,,POINT (-97.33292 37.674635)
122378666,37.6747,-97.324983,4,,,,POINT (-97.324983 37.6747)
122378672,37.674692,-97.323505,3,,,,POINT (-97.323505 37.674692)
122378785,37.674675,-97.294291,3,,,,POINT (-97.294291 37.674675)
122378792,37.67464,-97.290822,3,,,,POINT (-97.290822 37.67464)
122378800,37.673883,-97.289757,4,,,,POINT (-97.289757 37.673883)
122379354,37.710245,-97.374294,1,,,,POINT (-97.374294 37.710245)
122379726,37.669668,-97.348987,3,,,,POINT (-97.348987 37.669668)
122379733,37.669679,-97.350282,3,,,,POINT (-97.350282 37.669679)
122379744,37.669674,-97.351575,3,,,,POINT (-97.351575 37.669674)
122379749,37.669666,-97.352853,3,,,,POINT (-97.352853 37.669666)
122379790,37.669444,-97.371077,3,,,,POINT (-97.371077 37.669444)
122379793,37.669441,-97.372329,4,,,,POINT (-97.372329 37.669441)
122379796,37.669433,-97.373564,4,,,,POINT (-97.373564 37.669433)
122379797,37.669425,-97.374849,4,,,,POINT (-97.374849 37.669425)
122379820,37.669812,-97.352854,3,,,,POINT (-97.352854 37.669812)
122379840,37.669649,-97.354852,4,,,,POINT (-97.354852 37.669649)
122379843,37.669638,-97.356123,4,,,,POINT (-97.356123 37.669638)
122379845,37.66962,-97.358707,4,,,,POINT (-97.358707 37.66962)
122379850,37.669544,-97.368834,4,,,,POINT (-97.368834 37.669544)
122379853,37.669529,-97.371078,3,,,,POINT (-97.371078 37.669529)
122379894,37.6552988,-97.3515717,3,,,,POINT (-97.3515717 37.6552988)
122379899,37.6534397,-97.3515538,3,,,,POINT (-97.3515538 37.6534397)
122379926,37.6515663,-97.3503884,3,,,,POINT (-97.3503884 37.6515663)
122379937,37.651567,-97.350895,3,,,,POINT (-97.350895 37.651567)
122379943,37.64958,-97.350874,1,,,,POINT (-97.350874 37.64958)
122379963,37.668414,-97.351558,4,,,,POINT (-97.351558 37.668414)
122379966,37.666037,-97.351521,3,,,,POINT (-97.351521 37.666037)
122380106,37.68398,-97.3518358,4,,,,POINT (-97.3518358 37.68398)
122380110,37.682959,-97.3518238,4,,,,POINT (-97.3518238 37.682959)
122380115,37.682,-97.3518201,4,,,,POINT (-97.3518201 37.682)
122380119,37.680535,-97.351818,3,,,,POINT (-97.351818 37.680535)
122380161,37.680535,-97.351175,3,,,,POINT (-97.351175 37.680535)
122380164,37.679241,-97.351156,4,,,,POINT (-97.351156 37.679241)
122380168,37.677919,-97.351139,3,,,,POINT (-97.351139 37.677919)
122380179,37.676048,-97.351114,1,,,,POINT (-97.351114 37.676048)
122380182,37.673293,-97.351082,4,,,,POINT (-97.351082 37.673293)
