osmid,y,x,street_count,highway,ref,railway,geometry
83577160,40.7888981,-111.9284317,3,,,,POINT (-111.9284317 40.7888981)
83577162,40.791055,-111.9284427,3,,,,POINT (-111.9284427 40.791055)
83577166,40.7910546,-111.9288798,3,,,,POINT (-111.9288798 40.7910546)
83577169,40.7928157,-111.9288861,4,,,,POINT (-111.9288861 40.7928157)
83577172,40.7948974,-111.929165,4,,,,POINT (-111.929165 40.7948974)
83577174,40.7978777,-111.9291606,3,,,,POINT (-111.9291606 40.7978777)
83577478,40.7649802,-111.91969,4,stop,,,POINT (-111.91969 40.7649802)
83577483,40.7653762,-111.9295203,4,,,,POINT (-111.9295203 40.7653762)
83577485,40.7656352,-111.9309211,3,,,,POINT (-111.9309211 40.7656352)
83577486,40.7654386,-111.9320483,3,,,,POINT (-111.9320483 40.7654386)
83577490,40.7651832,-111.9325901,3,,,,POINT (-111.9325901 40.7651832)
83577495,40.7649656,-111.9335855,3,,,,POINT (-111.9335855 40.7649656)
83577497,40.7649642,-111.9348034,3,,,,POINT (-111.9348034 40.7649642)
83577499,40.7649598,-111.9360064,3,,,,POINT (-111.9360064 40.7649598)
83577704,40.780531,-111.8902605,3,,,,POINT (-111.8902605 40.780531)
83577894,40.7756855,-111.9419141,3,,,,POINT (-111.9419141 40.7756855)
83577895,40.7756897,-111.9423101,1,turning_circle,,,POINT (-111.9423101 40.7756897)
83578000,40.7693591,-111.8640849,3,,,,POINT (-111.8640849 40.7693591)
83578002,40.7705599,-111.8640849,4,stop,,,POINT (-111.8640849 40.7705599)
83578006,40.7716979,-111.8640835,4,stop,,,POINT (-111.8640835 40.7716979)
83578009,40.7750804,-111.8640844,3,,,,POINT (-111.8640844 40.7750804)
83578011,40.7773343,-111.8640983,3,,,,POINT (-111.8640983 40.7773343)
83578175,40.7742204,-111.891134,3,,,,POINT (-111.891134 40.7742204)
83578177,40.7742759,-111.8915357,3,,,,POINT (-111.8915357 40.7742759)
83578178,40.7759686,-111.8925179,4,,,,POINT (-111.8925179 40.7759686)
83578179,40.7772869,-111.8933013,4,,,,POINT (-111.8933013 40.7772869)
83578180,40.7783946,-111.8939509,4,,,,POINT (-111.8939509 40.7783946)
83578182,40.7801107,-111.8949808,4,,,,POINT (-111.8949808 40.7801107)
83578184,40.7833077,-111.8968869,4,,,,POINT (-111.8968869 40.7833077)
83583601,40.7549145,-111.8767702,3,,,,POINT (-111.8767702 40.7549145)
83583605,40.7549336,-111.8753553,3,,,,POINT (-111.8753553 40.7549336)
83584193,40.7331461,-111.9376452,3,,,,POINT (-111.9376452 40.7331461)
83584205,40.7459255,-111.9377175,3,,,,POINT (-111.9377175 40.7459255)
83584207,40.7450913,-111.9377106,1,,,,POINT (-111.9377106 40.7450913)
83584214,40.7530085,-111.9374363,1,,,,POINT (-111.9374363 40.7530085)
83584217,40.7522536,-111.937415,4,,,,POINT (-111.937415 40.7522536)
83584221,40.7512547,-111.937418,4,,,,POINT (-111.937418 40.7512547)
83584222,40.7502504,-111.937429,3,,,,POINT (-111.937429 40.7502504)
83584229,40.7404323,-111.9371288,3,,,,POINT (-111.9371288 40.7404323)
83584263,40.7890314,-111.947071,4,,,,POINT (-111.947071 40.7890314)
83584266,40.7890308,-111.94617,3,,,,POINT (-111.94617 40.7890308)
83584268,40.7890301,-111.945344,3,,,,POINT (-111.945344 40.7890301)
83584270,40.7890295,-111.944464,4,,,,POINT (-111.944464 40.7890295)
83584273,40.7890288,-111.943601,4,,,,POINT (-111.943601 40.7890288)
83584278,40.7890269,-111.941042,3,,,,POINT (-111.941042 40.7890269)
83584282,40.7890262,-111.940154,3,,,,POINT (-111.940154 40.7890262)
83584287,40.7890256,-111.9393042,3,,,,POINT (-111.9393042 40.7890256)
83584293,40.7891422,-111.9334209,3,,,,POINT (-111.9334209 40.7891422)
83584295,40.7891415,-111.9345966,3,,,,POINT (-111.9345966 40.7891415)
83584300,40.7888526,-111.9234404,3,,,,POINT (-111.9234404 40.7888526)
83584302,40.7889015,-111.9255271,4,,,,POINT (-111.9255271 40.7889015)
83584303,40.7888997,-111.9270163,4,,,,POINT (-111.9270163 40.7888997)
83584311,40.7888853,-111.9015187,1,,,,POINT (-111.9015187 40.7888853)
83584313,40.7888902,-111.9024938,4,traffic_signals,,,POINT (-111.9024938 40.7888902)
83584314,40.7888945,-111.9052577,1,,,,POINT (-111.9052577 40.7888945)
83584321,40.7889624,-111.9168822,3,,,,POINT (-111.9168822 40.7889624)
83584325,40.7889576,-111.9179146,3,,,,POINT (-111.9179146 40.7889576)
83584349,40.76501,-111.8658963,3,,,,POINT (-111.8658963 40.76501)
83584760,40.7498118,-111.8925746,3,,,,POINT (-111.8925746 40.7498118)
83584765,40.7498511,-111.8953938,4,,,,POINT (-111.8953938 40.7498511)
83584768,40.7498499,-111.8982506,4,,,,POINT (-111.8982506 40.7498499)
83584773,40.7497696,-111.9011201,3,,,,POINT (-111.9011201 40.7497696)
83584777,40.7497663,-111.9025987,4,,,,POINT (-111.9025987 40.7497663)
83584782,40.7497721,-111.9040008,3,,,,POINT (-111.9040008 40.7497721)
83584786,40.7497702,-111.9053975,4,,,,POINT (-111.9053975 40.7497702)
83584788,40.7497429,-111.9080975,3,,,,POINT (-111.9080975 40.7497429)
83584795,40.7498296,-111.9192683,1,,,,POINT (-111.9192683 40.7498296)
83584854,40.7502818,-111.9234337,4,,,,POINT (-111.9234337 40.7502818)
83584857,40.750274,-111.926074,4,,,,POINT (-111.926074 40.750274)
83584860,40.7502885,-111.927434,4,,,,POINT (-111.927434 40.7502885)
83584864,40.7502649,-111.9294914,4,,,,POINT (-111.9294914 40.7502649)
83584867,40.7502641,-111.93081,4,,,,POINT (-111.93081 40.7502641)
83584871,40.7502613,-111.932165,4,,,,POINT (-111.932165 40.7502613)
83584873,40.75026,-111.9335036,4,,,,POINT (-111.9335036 40.75026)
83584875,40.7502537,-111.935832,4,,,,POINT (-111.935832 40.7502537)
83584881,40.7502776,-111.9389595,3,,,,POINT (-111.9389595 40.7502776)
83585295,40.7903643,-111.8635262,3,,,,POINT (-111.8635262 40.7903643)
83585302,40.7887539,-111.8622699,3,,,,POINT (-111.8622699 40.7887539)
83585307,40.7863347,-111.8628032,3,,,,POINT (-111.8628032 40.7863347)
83585309,40.7855085,-111.8626142,3,,,,POINT (-111.8626142 40.7855085)
83585312,40.7848752,-111.8620725,3,,,,POINT (-111.8620725 40.7848752)
83585317,40.7841148,-111.861425,3,,,,POINT (-111.861425 40.7841148)
83585321,40.7828174,-111.8610481,3,,,,POINT (-111.8610481 40.7828174)
83585327,40.7814575,-111.8627429,3,,,,POINT (-111.8627429 40.7814575)
83585339,40.7517222,-111.951074,3,,,,POINT (-111.951074 40.7517222)
83585355,40.7512524,-111.9389443,4,,,,POINT (-111.9389443 40.7512524)
83585358,40.7512571,-111.935813,4,,,,POINT (-111.935813 40.7512571)
83585360,40.7512609,-111.9342628,3,,,,POINT (-111.9342628 40.7512609)
83585367,40.7512606,-111.933512,3,,,,POINT (-111.933512 40.7512606)
83585369,40.7512626,-111.932165,4,,,,POINT (-111.932165 40.7512626)
83585372,40.7512646,-111.930816,3,,,,POINT (-111.930816 40.7512646)
83585373,40.7512657,-111.930078,3,,,,POINT (-111.930078 40.7512657)
83585375,40.7512656,-111.9294895,3,,,,POINT (-111.9294895 40.7512656)
83585378,40.7512706,-111.9280024,3,,,,POINT (-111.9280024 40.7512706)
83585380,40.7512649,-111.9274449,3,,,,POINT (-111.9274449 40.7512649)
83585382,40.7512733,-111.9260803,3,,,,POINT (-111.9260803 40.7512733)
83585384,40.7512791,-111.9234151,4,,,,POINT (-111.9234151 40.7512791)
83585392,40.7515664,-111.9208743,3,,,,POINT (-111.9208743 40.7515664)
83585399,40.7518939,-111.9195864,3,,,,POINT (-111.9195864 40.7518939)
83585522,40.7831641,-111.9197038,3,,,,POINT (-111.9197038 40.7831641)
83585533,40.7839738,-111.9430152,1,turning_circle,,,POINT (-111.9430152 40.7839738)
83585536,40.7839788,-111.9436213,4,,,,POINT (-111.9436213 40.7839788)
83585608,40.7838636,-111.9197155,3,,,,POINT (-111.9197155 40.7838636)
83586164,40.7873801,-111.9179258,3,,,,POINT (-111.9179258 40.7873801)
83586166,40.7873669,-111.9200968,4,,,,POINT (-111.9200968 40.7873669)
83586169,40.7874399,-111.9213122,3,,,,POINT (-111.9213122 40.7874399)
83586171,40.7874315,-111.9224289,3,,,,POINT (-111.9224289 40.7874315)
83586198,40.7716463,-111.916845,4,,,,POINT (-111.916845 40.7716463)
83586200,40.7748114,-111.9168402,3,,,,POINT (-111.9168402 40.7748114)
83586202,40.7758668,-111.916829,4,traffic_signals,,,POINT (-111.916829 40.7758668)
83586205,40.7769525,-111.9168397,3,,,,POINT (-111.9168397 40.7769525)
83586207,40.7780265,-111.9168313,4,,,,POINT (-111.9168313 40.7780265)
83586209,40.7802125,-111.9168281,4,,,,POINT (-111.9168281 40.7802125)
83586212,40.7833645,-111.9168499,3,,,,POINT (-111.9168499 40.7833645)
83586213,40.7866295,-111.9168677,3,,,,POINT (-111.9168677 40.7866295)
83586219,40.7910608,-111.916847,4,,,,POINT (-111.916847 40.7910608)
83586772,40.7541159,-111.8883195,4,,,,POINT (-111.8883195 40.7541159)
83586775,40.7541203,-111.885387,4,traffic_signals,,,POINT (-111.885387 40.7541203)
83586777,40.7541202,-111.8836362,3,,,,POINT (-111.8836362 40.7541202)
83586781,40.7541223,-111.882471,4,stop,,,POINT (-111.882471 40.7541223)
83586783,40.7541294,-111.8813976,3,,,,POINT (-111.8813976 40.7541294)
83586785,40.7541301,-111.8806364,3,,,,POINT (-111.8806364 40.7541301)
83586787,40.7541261,-111.876772,4,traffic_signals,,,POINT (-111.876772 40.7541261)
83586790,40.7541277,-111.8753203,4,,,,POINT (-111.8753203 40.7541277)
83586791,40.7541285,-111.8740036,4,,,,POINT (-111.8740036 40.7541285)
83586792,40.754131,-111.8725016,3,,,,POINT (-111.8725016 40.754131)
83586797,40.7541337,-111.8697196,3,,,,POINT (-111.8697196 40.7541337)
83586800,40.754132,-111.8695757,3,,,,POINT (-111.8695757 40.754132)
83586802,40.7541342,-111.8692419,3,,,,POINT (-111.8692419 40.7541342)
83586803,40.7541353,-111.868272,4,,,,POINT (-111.868272 40.7541353)
83586806,40.754141,-111.8628896,3,,,,POINT (-111.8628896 40.754141)
83586809,40.7541426,-111.8608131,3,,,,POINT (-111.8608131 40.7541426)
83586810,40.7541464,-111.856817,4,,,,POINT (-111.856817 40.7541464)
83586812,40.7541488,-111.8553199,3,,,,POINT (-111.8553199 40.7541488)
83586814,40.7541497,-111.8538819,4,,,,POINT (-111.8538819 40.7541497)
83586988,40.7423113,-111.9258719,4,,,,POINT (-111.9258719 40.7423113)
83586997,40.7422997,-111.9270672,4,,,,POINT (-111.9270672 40.7422997)
83587081,40.742549,-111.8853685,3,,,,POINT (-111.8853685 40.742549)
83587084,40.7425253,-111.882498,4,,,,POINT (-111.882498 40.7425253)
83587102,40.7428997,-111.8853668,3,,,,POINT (-111.8853668 40.7428997)
83587106,40.7426989,-111.8767699,3,,,,POINT (-111.8767699 40.7426989)
83587173,40.7776397,-111.9319069,3,,,,POINT (-111.9319069 40.7776397)
83587176,40.778608,-111.931907,1,turning_circle,,,POINT (-111.931907 40.778608)
83587973,40.7881196,-111.917935,3,,,,POINT (-111.917935 40.7881196)
83588018,40.7879635,-111.9202325,3,,,,POINT (-111.9202325 40.7879635)
83589148,40.763281,-111.9252634,1,turning_circle,,,POINT (-111.9252634 40.763281)
83589469,40.7442815,-111.9297871,3,,,,POINT (-111.9297871 40.7442815)
83589481,40.7438748,-111.9297009,3,,,,POINT (-111.9297009 40.7438748)
83590728,40.7973712,-111.9423413,3,,,,POINT (-111.9423413 40.7973712)
83590732,40.7960327,-111.9427018,3,,,,POINT (-111.9427018 40.7960327)
83590737,40.7957078,-111.9430108,3,,,,POINT (-111.9430108 40.7957078)
83590741,40.7950936,-111.943868,3,,,,POINT (-111.943868 40.7950936)
83590743,40.7948407,-111.9441818,3,,,,POINT (-111.9441818 40.7948407)
83590747,40.793976,-111.9452241,3,,,,POINT (-111.9452241 40.793976)
83591028,40.7834022,-111.893905,3,,,,POINT (-111.893905 40.7834022)
83591031,40.7833479,-111.8953005,4,,,,POINT (-111.8953005 40.7833479)
83591229,40.797765,-111.9411141,3,,,,POINT (-111.9411141 40.797765)
83592461,40.7456073,-111.8949872,3,,,,POINT (-111.8949872 40.7456073)
83592660,40.7705507,-111.8881933,3,,,,POINT (-111.8881933 40.7705507)
83592662,40.7705617,-111.883541,4,,,,POINT (-111.883541 40.7705617)
83592664,40.7705617,-111.882052,4,stop,,,POINT (-111.882052 40.7705617)
83592665,40.7705614,-111.8805512,4,,,,POINT (-111.8805512 40.7705614)
83592668,40.7705645,-111.8775641,4,,,,POINT (-111.8775641 40.7705645)
83592670,40.7705657,-111.8760526,4,,,,POINT (-111.8760526 40.7705657)
83592672,40.7705677,-111.8745598,4,,,,POINT (-111.8745598 40.7705677)
83592675,40.7705622,-111.873051,4,,,,POINT (-111.873051 40.7705622)
83592677,40.7705631,-111.8715602,4,,,,POINT (-111.8715602 40.7705631)
83592679,40.7705631,-111.8700768,4,,,,POINT (-111.8700768 40.7705631)
83592681,40.7705569,-111.8685886,4,,,,POINT (-111.8685886 40.7705569)
83592682,40.7705585,-111.8671072,4,,,,POINT (-111.8671072 40.7705585)
83592684,40.7705608,-111.865604,4,,,,POINT (-111.865604 40.7705608)
83592685,40.7705613,-111.8625564,4,,,,POINT (-111.8625564 40.7705613)
83592686,40.7705593,-111.8610594,4,,,,POINT (-111.8610594 40.7705593)
83592690,40.770559,-111.858069,4,stop,,,POINT (-111.858069 40.770559)
83592692,40.7705606,-111.8565807,4,stop,,,POINT (-111.8565807 40.7705606)
83592694,40.7705554,-111.8550882,4,,,,POINT (-111.8550882 40.7705554)
83592697,40.7705587,-111.853589,4,,,,POINT (-111.853589 40.7705587)
83592732,40.7573741,-111.9270272,4,,,,POINT (-111.9270272 40.7573741)
83592735,40.7573763,-111.9294904,4,,,,POINT (-111.9294904 40.7573763)
83592737,40.7572929,-111.9319826,3,,,,POINT (-111.9319826 40.7572929)
83592817,40.7736014,-111.8882279,4,,,,POINT (-111.8882279 40.7736014)
83593777,40.7573982,-111.896801,3,,,,POINT (-111.896801 40.7573982)
83594318,40.7873927,-111.924471,1,turning_circle,,,POINT (-111.924471 40.7873927)
83594320,40.7873903,-111.925535,3,,,,POINT (-111.925535 40.7873903)
83594662,40.7969063,-111.9416881,3,,,,POINT (-111.9416881 40.7969063)
83594871,40.7272031,-111.8767997,4,,,,POINT (-111.8767997 40.7272031)
83594873,40.7271913,-111.8739493,3,,,,POINT (-111.8739493 40.7271913)
83594889,40.7273832,-111.8639064,4,,,,POINT (-111.8639064 40.7273832)
83594891,40.7273857,-111.8624139,3,,,,POINT (-111.8624139 40.7273857)
83594893,40.7273817,-111.8611461,3,,,,POINT (-111.8611461 40.7273817)
83594896,40.7273828,-111.8602905,3,,,,POINT (-111.8602905 40.7273828)
83594913,40.7276082,-111.8739514,3,,,,POINT (-111.8739514 40.7276082)
83594915,40.7275939,-111.8712806,4,,,,POINT (-111.8712806 40.7275939)
83594925,40.7270773,-111.8825458,3,,,,POINT (-111.8825458 40.7270773)
83595439,40.7910586,-111.9179256,3,,,,POINT (-111.9179256 40.7910586)
83595441,40.7910593,-111.9185686,3,,,,POINT (-111.9185686 40.7910593)
83595446,40.7910593,-111.9216693,3,,,,POINT (-111.9216693 40.7910593)
83595449,40.7910554,-111.9226367,3,,,,POINT (-111.9226367 40.7910554)
83595451,40.7910571,-111.9236262,3,,,,POINT (-111.9236262 40.7910571)
83595454,40.7910556,-111.9247482,3,,,,POINT (-111.9247482 40.7910556)
83595456,40.791057,-111.9255323,4,,,,POINT (-111.9255323 40.791057)
83595459,40.7910569,-111.9261944,3,,,,POINT (-111.9261944 40.7910569)
83595462,40.7910562,-111.9270005,3,,,,POINT (-111.9270005 40.7910562)
83595465,40.7910558,-111.9275355,3,,,,POINT (-111.9275355 40.7910558)
83595470,40.7910539,-111.9297483,3,,,,POINT (-111.9297483 40.7910539)
83595472,40.7910535,-111.930175,3,,,,POINT (-111.930175 40.7910535)
83595474,40.7910545,-111.9310846,3,,,,POINT (-111.9310846 40.7910545)
83595475,40.791055,-111.9314306,3,,,,POINT (-111.9314306 40.791055)
83595476,40.7910561,-111.9322446,3,,,,POINT (-111.9322446 40.7910561)
83595478,40.7910569,-111.9326568,3,,,,POINT (-111.9326568 40.7910569)
83595479,40.7910585,-111.9334518,3,,,,POINT (-111.9334518 40.7910585)
83595482,40.791057,-111.9337532,3,,,,POINT (-111.9337532 40.791057)
83595484,40.7910549,-111.9347852,3,,,,POINT (-111.9347852 40.7910549)
83595490,40.7910499,-111.9372114,3,,,,POINT (-111.9372114 40.7910499)
83595492,40.791049,-111.939226,3,traffic_signals,,,POINT (-111.939226 40.791049)
83595513,40.7781696,-111.9462373,3,,,,POINT (-111.9462373 40.7781696)
83595702,40.748034,-111.869624,4,,,,POINT (-111.869624 40.748034)
83595705,40.7480323,-111.8681924,4,,,,POINT (-111.8681924 40.7480323)
83595707,40.7480321,-111.8639092,4,,,,POINT (-111.8639092 40.7480321)
83595713,40.7480339,-111.8610192,3,,,,POINT (-111.8610192 40.7480339)
83595721,40.7480212,-111.8883178,3,,,,POINT (-111.8883178 40.7480212)
83595724,40.7480548,-111.8867015,3,,,,POINT (-111.8867015 40.7480548)
83595726,40.7480564,-111.8853636,3,,,,POINT (-111.8853636 40.7480564)
83595730,40.7480173,-111.8825158,3,,,,POINT (-111.8825158 40.7480173)
83596067,40.7758638,-111.9096927,3,,,,POINT (-111.9096927 40.7758638)
83596116,40.7812701,-111.9469424,3,,,,POINT (-111.9469424 40.7812701)
83596119,40.7842718,-111.9468962,3,,,,POINT (-111.9468962 40.7842718)
83596300,40.7945371,-111.9460678,3,,,,POINT (-111.9460678 40.7945371)
83596302,40.7950941,-111.945266,1,turning_circle,,,POINT (-111.945266 40.7950941)
83596888,40.7772044,-111.8995808,3,,,,POINT (-111.8995808 40.7772044)
83597399,40.7508711,-111.8567477,3,,,,POINT (-111.8567477 40.7508711)
83597711,40.7776526,-111.9284227,3,,,,POINT (-111.9284227 40.7776526)
83597713,40.7776405,-111.9310062,3,,,,POINT (-111.9310062 40.7776405)
83597716,40.7776539,-111.9328064,3,,,,POINT (-111.9328064 40.7776539)
83597719,40.7801967,-111.9344573,3,,,,POINT (-111.9344573 40.7801967)
83598539,40.7595522,-111.9154557,1,,,,POINT (-111.9154557 40.7595522)
83599610,40.7671045,-111.8523558,4,traffic_signals,,,POINT (-111.8523558 40.7671045)
83599614,40.7670182,-111.8503416,3,,,,POINT (-111.8503416 40.7670182)
83599913,40.7769521,-111.9139637,3,,,,POINT (-111.9139637 40.7769521)
83599919,40.776947,-111.9225593,3,,,,POINT (-111.9225593 40.776947)
83599923,40.7769422,-111.9254132,3,,,,POINT (-111.9254132 40.7769422)
83599967,40.7628083,-111.9335674,3,,,,POINT (-111.9335674 40.7628083)
83600832,40.7928121,-111.9275297,4,,,,POINT (-111.9275297 40.7928121)
83600835,40.7928232,-111.9302022,4,,,,POINT (-111.9302022 40.7928232)
83600836,40.7928271,-111.9314277,4,,,,POINT (-111.9314277 40.7928271)
83600839,40.7928354,-111.9326597,3,,,,POINT (-111.9326597 40.7928354)
83600846,40.7519562,-111.88833,4,traffic_signals,,,POINT (-111.88833 40.7519562)
83600848,40.7519558,-111.88679,3,,,,POINT (-111.88679 40.7519558)
83600854,40.7519555,-111.885381,4,traffic_signals,,,POINT (-111.885381 40.7519555)
83600857,40.7519551,-111.883937,3,,,,POINT (-111.883937 40.7519551)
83600859,40.7519551,-111.883835,3,,,,POINT (-111.883835 40.7519551)
83600861,40.7519548,-111.882495,4,traffic_signals,,,POINT (-111.882495 40.7519548)
83600863,40.7519563,-111.881036,3,,,,POINT (-111.881036 40.7519563)
83600866,40.7519618,-111.8785172,3,,,,POINT (-111.8785172 40.7519618)
83600867,40.7519607,-111.876776,4,traffic_signals,,,POINT (-111.876776 40.7519607)
83600868,40.7519619,-111.875646,3,,,,POINT (-111.875646 40.7519619)
83600870,40.7519622,-111.875352,3,,,,POINT (-111.875352 40.7519622)
83600872,40.7519636,-111.8739974,4,,,,POINT (-111.8739974 40.7519636)
83600873,40.7519652,-111.872472,4,,,,POINT (-111.872472 40.7519652)
83600875,40.7519666,-111.871166,4,,,,POINT (-111.871166 40.7519666)
83600881,40.7519682,-111.869708,3,,,,POINT (-111.869708 40.7519682)
83600883,40.7519697,-111.868272,4,,,,POINT (-111.868272 40.7519697)
83600886,40.7519719,-111.863892,3,,,,POINT (-111.863892 40.7519719)
83600888,40.7519704,-111.862333,3,,,,POINT (-111.862333 40.7519704)
83600892,40.7520207,-111.8608226,4,,,,POINT (-111.8608226 40.7520207)
83600894,40.7519754,-111.8567695,5,,,,POINT (-111.8567695 40.7519754)
83600895,40.7519742,-111.855317,3,,,,POINT (-111.855317 40.7519742)
83602292,40.7780231,-111.9284227,3,,,,POINT (-111.9284227 40.7780231)
83602709,40.7287422,-111.9447672,3,,,,POINT (-111.9447672 40.7287422)
83602712,40.7298043,-111.9447651,3,,,,POINT (-111.9447651 40.7298043)
83602719,40.7377958,-111.9447753,4,,,,POINT (-111.9447753 40.7377958)
83602721,40.7404855,-111.944798,3,traffic_signals,,,POINT (-111.944798 40.7404855)
83602737,40.7303435,-111.8996969,3,traffic_signals,,,POINT (-111.8996969 40.7303435)
83603173,40.7693691,-111.8700782,3,,,,POINT (-111.8700782 40.7693691)
83603179,40.7716999,-111.870077,4,,,,POINT (-111.870077 40.7716999)
83603184,40.7750865,-111.8700742,4,,,,POINT (-111.8700742 40.7750865)
83603187,40.7773479,-111.8700742,4,,,,POINT (-111.8700742 40.7773479)
83603190,40.7784831,-111.8700784,4,,,,POINT (-111.8700784 40.7784831)
83603194,40.7807404,-111.8700793,4,,,,POINT (-111.8700793 40.7807404)
83603196,40.7818901,-111.8700757,4,,,,POINT (-111.8700757 40.7818901)
83603201,40.7829948,-111.8700709,4,,,,POINT (-111.8700709 40.7829948)
83603204,40.7841176,-111.8700772,3,,,,POINT (-111.8700772 40.7841176)
83603290,40.7450923,-111.9312597,3,,,,POINT (-111.9312597 40.7450923)
83603291,40.7456608,-111.9322776,3,,,,POINT (-111.9322776 40.7456608)
83603294,40.746186,-111.9332387,3,,,,POINT (-111.9332387 40.746186)
83603295,40.7468023,-111.9343523,3,,,,POINT (-111.9343523 40.7468023)
83603539,40.784539,-111.9265433,3,,,,POINT (-111.9265433 40.784539)
83603542,40.7880565,-111.9268228,4,,,,POINT (-111.9268228 40.7880565)
83603556,40.7780235,-111.9269979,4,,,,POINT (-111.9269979 40.7780235)
83603559,40.7802064,-111.9269954,4,stop,,,POINT (-111.9269954 40.7802064)
83603561,40.7845517,-111.9269956,3,,,,POINT (-111.9269956 40.7845517)
83603570,40.7933241,-111.9275405,3,,,,POINT (-111.9275405 40.7933241)
83603576,40.7948984,-111.927165,4,,,,POINT (-111.927165 40.7948984)
83603578,40.7977289,-111.9271512,3,,,,POINT (-111.9271512 40.7977289)
83603694,40.7819152,-111.8805612,3,,,,POINT (-111.8805612 40.7819152)
83603696,40.7819082,-111.8775696,4,stop,,,POINT (-111.8775696 40.7819082)
83603700,40.7819002,-111.8745603,4,,,,POINT (-111.8745603 40.7819002)
83603702,40.7818963,-111.8730593,4,,,,POINT (-111.8730593 40.7818963)
83603704,40.7818964,-111.871561,4,stop,,,POINT (-111.871561 40.7818964)
83603706,40.7818845,-111.8685861,4,,,,POINT (-111.8685861 40.7818845)
83603708,40.7818806,-111.8670998,4,stop,,,POINT (-111.8670998 40.7818806)
83603712,40.7818798,-111.8656132,3,,,,POINT (-111.8656132 40.7818798)
83603846,40.7371607,-111.899694,3,,,,POINT (-111.899694 40.7371607)
83603848,40.737151,-111.9037246,1,,,,POINT (-111.9037246 40.737151)
83603862,40.7377987,-111.9427142,3,,,,POINT (-111.9427142 40.7377987)
83603980,40.7938754,-111.9301778,3,,,,POINT (-111.9301778 40.7938754)
83603981,40.7938775,-111.9314294,3,,,,POINT (-111.9314294 40.7938775)
83603983,40.7938785,-111.9326677,3,,,,POINT (-111.9326677 40.7938785)
83603985,40.7938783,-111.9333339,3,,,,POINT (-111.9333339 40.7938783)
83603987,40.7938822,-111.9342784,4,,,,POINT (-111.9342784 40.7938822)
83603990,40.7938773,-111.9352268,4,,,,POINT (-111.9352268 40.7938773)
83604138,40.7434525,-111.8853665,3,,,,POINT (-111.8853665 40.7434525)
83604140,40.743481,-111.8825077,3,,,,POINT (-111.8825077 40.743481)
83604155,40.7436801,-111.8853663,3,,,,POINT (-111.8853663 40.7436801)
83604162,40.7432769,-111.8900402,3,,,,POINT (-111.8900402 40.7432769)
83604166,40.7432738,-111.8896557,3,,,,POINT (-111.8896557 40.7432738)
83604168,40.7432652,-111.889307,3,,,,POINT (-111.889307 40.7432652)
83604170,40.7432604,-111.8883305,4,,,,POINT (-111.8883305 40.7432604)
83604803,40.7838515,-111.8550556,1,turning_circle,,,POINT (-111.8550556 40.7838515)
83604805,40.7850046,-111.8551763,1,turning_circle,,,POINT (-111.8551763 40.7850046)
83605405,40.7404304,-111.936555,3,,,,POINT (-111.936555 40.7404304)
83605699,40.7917856,-111.8870123,3,,,,POINT (-111.8870123 40.7917856)
83605701,40.7908247,-111.8865915,3,,,,POINT (-111.8865915 40.7908247)
83605776,40.7383413,-111.8925646,4,,,,POINT (-111.8925646 40.7383413)
83605778,40.7383361,-111.8939461,3,,,,POINT (-111.8939461 40.7383361)
83606048,40.7704362,-111.9210949,1,,,,POINT (-111.9210949 40.7704362)
83606758,40.7637103,-111.8667856,1,,,,POINT (-111.8667856 40.7637103)
83607262,40.7754983,-111.93551,3,,,,POINT (-111.93551 40.7754983)
83607264,40.7755023,-111.934405,1,,,,POINT (-111.934405 40.7755023)
83607334,40.7613936,-111.8896635,3,,,,POINT (-111.8896635 40.7613936)
83607404,40.7474591,-111.9237128,1,turning_circle,,,POINT (-111.9237128 40.7474591)
83607407,40.7477335,-111.9237173,3,,,,POINT (-111.9237173 40.7477335)
83607778,40.7684248,-111.8523641,3,,,,POINT (-111.8523641 40.7684248)
83608236,40.7693437,-111.882585,3,,,,POINT (-111.882585 40.7693437)
83608237,40.7671734,-111.882576,4,,,,POINT (-111.882576 40.7671734)
83608238,40.7650105,-111.8825661,4,,,,POINT (-111.8825661 40.7650105)
83608240,40.7628859,-111.882577,4,,,,POINT (-111.882577 40.7628859)
83608244,40.7580789,-111.8825161,3,,,,POINT (-111.8825161 40.7580789)
83608249,40.7571897,-111.8824971,3,,,,POINT (-111.8824971 40.7571897)
83608251,40.7562953,-111.882478,4,traffic_signals,,,POINT (-111.882478 40.7562953)
83608263,40.7497917,-111.882517,4,traffic_signals,,,POINT (-111.882517 40.7497917)
83608281,40.7488542,-111.8825138,3,,,,POINT (-111.8825138 40.7488542)
83608288,40.7486207,-111.8825137,3,,,,POINT (-111.8825137 40.7486207)
83608292,40.7474482,-111.8825206,3,,,,POINT (-111.8825206 40.7474482)
83608306,40.7472351,-111.8825223,3,,,,POINT (-111.8825223 40.7472351)
83608308,40.7443972,-111.8825042,3,,,,POINT (-111.8825042 40.7443972)
83608312,40.7440836,-111.8825063,3,,,,POINT (-111.8825063 40.7440836)
83608319,40.7391621,-111.882525,3,,,,POINT (-111.882525 40.7391621)
83608324,40.7384294,-111.8825263,3,,,,POINT (-111.8825263 40.7384294)
83608327,40.7379717,-111.8825213,3,,,,POINT (-111.8825213 40.7379717)
