osmid,y,x,street_count,highway,ref,junction,railway,geometry
1373202564,43.6122999,1.4286395,3,,,,,POINT (1.4286395 43.6122999)
1373202582,43.6122904,1.425215,4,,,,,POINT (1.425215 43.6122904)
1373202611,43.6124394,1.4286584,4,,,,,POINT (1.4286584 43.6124394)
1373202649,43.6125431,1.4284558,3,,,,,POINT (1.4284558 43.6125431)
1373202655,43.6126113,1.4166074,3,,,,,POINT (1.4166074 43.6126113)
1373202689,43.6151399,1.4184144,3,,,,,POINT (1.4184144 43.6151399)
1373313670,43.6077463,1.4321974,1,,,,,POINT (1.4321974 43.6077463)
1373764262,43.572266,1.4358632,2,,,,,POINT (1.4358632 43.572266)
1374189397,43.5950111,1.4193378,3,,,,,POINT (1.4193378 43.5950111)
1374189422,43.595704,1.419439,3,,,,,POINT (1.419439 43.595704)
1374189454,43.5958111,1.419392,3,,,,,POINT (1.419392 43.5958111)
1374189467,43.5958522,1.4194295,3,,,,,POINT (1.4194295 43.5958522)
1374224460,43.5868179,1.4071097,4,,,,,POINT (1.4071097 43.5868179)
1375166244,43.5886811,1.4211529,4,,,,,POINT (1.4211529 43.5886811)
1375169378,43.5893926,1.4218999,4,traffic_signals,,,,POINT (1.4218999 43.5893926)
1375170434,43.5876077,1.4181156,5,traffic_signals,,,,POINT (1.4181156 43.5876077)
1375177872,43.5939481,1.4944008,3,,,,,POINT (1.4944008 43.5939481)
1375177874,43.5941447,1.4954521,3,,,,,POINT (1.4954521 43.5941447)
1376371490,43.6298442,1.4851231,3,,,,,POINT (1.4851231 43.6298442)
1376371491,43.6299962,1.4854591,3,,,,,POINT (1.4854591 43.6299962)
1376372392,43.5715474,1.4869557,3,,,,,POINT (1.4869557 43.5715474)
1376372626,43.5836801,1.4639383,4,,,,,POINT (1.4639383 43.5836801)
1376373553,43.5779794,1.4086997,3,,,,,POINT (1.4086997 43.5779794)
1376373554,43.5782399,1.4093567,3,,,,,POINT (1.4093567 43.5782399)
1376373555,43.5791544,1.4111989,4,,,,,POINT (1.4111989 43.5791544)
1376374970,43.6173006,1.4080175,3,,,,,POINT (1.4080175 43.6173006)
1376375025,43.620064,1.4049967,3,,,,,POINT (1.4049967 43.620064)
1376375026,43.620222,1.4048253,3,,,,,POINT (1.4048253 43.620222)
1376375027,43.6205455,1.4044743,3,,,,,POINT (1.4044743 43.6205455)
1376375028,43.6206813,1.4043269,3,,,,,POINT (1.4043269 43.6206813)
1376375029,43.6210488,1.4039281,3,,,,,POINT (1.4039281 43.6210488)
1376375032,43.6218566,1.4055438,3,,,,,POINT (1.4055438 43.6218566)
1377184483,43.595888,1.4852881,3,,,,,POINT (1.4852881 43.595888)
1377206783,43.572442,1.4953774,5,,,,,POINT (1.4953774 43.572442)
1377206784,43.5726315,1.4944161,5,,,,,POINT (1.4944161 43.5726315)
1377210256,43.6242134,1.4111332,3,,,,,POINT (1.4111332 43.6242134)
1377212660,43.6155341,1.4242315,3,traffic_signals,,,,POINT (1.4242315 43.6155341)
1377212663,43.6170749,1.4221548,3,,,,,POINT (1.4221548 43.6170749)
1377213466,43.6168445,1.4276887,3,,,,,POINT (1.4276887 43.6168445)
1377213468,43.6175564,1.4227805,3,,,,,POINT (1.4227805 43.6175564)
1377213469,43.6182086,1.4228577,3,,,,,POINT (1.4228577 43.6182086)
1377213470,43.6185531,1.4230606,3,,,,,POINT (1.4230606 43.6185531)
1377213471,43.6188862,1.4232414,3,,,,,POINT (1.4232414 43.6188862)
1378057070,43.5782643,1.4967207,3,,,,,POINT (1.4967207 43.5782643)
1378057071,43.5782765,1.4965696,3,,,,,POINT (1.4965696 43.5782765)
1378057074,43.5784741,1.496505,3,,,,,POINT (1.496505 43.5784741)
1378057075,43.5785389,1.4966533,3,,,,,POINT (1.4966533 43.5785389)
1378057079,43.5809605,1.4945207,3,,,,,POINT (1.4945207 43.5809605)
1378057224,43.5780109,1.4965835,3,,,,,POINT (1.4965835 43.5780109)
1378057918,43.5811321,1.4943032,3,,,,,POINT (1.4943032 43.5811321)
1378057919,43.5811467,1.4941155,3,,,,,POINT (1.4941155 43.5811467)
1378057920,43.5812089,1.4944465,3,,,,,POINT (1.4944465 43.5812089)
1378057921,43.5812419,1.4939987,3,,,,,POINT (1.4939987 43.5812419)
1378057924,43.5814452,1.4940664,3,,,,,POINT (1.4940664 43.5814452)
1378057925,43.58149,1.4942655,3,,,,,POINT (1.4942655 43.58149)
1378058407,43.5817413,1.4940811,3,,,,,POINT (1.4940811 43.5817413)
1378058410,43.5826727,1.49373,3,,,,,POINT (1.49373 43.5826727)
1378058414,43.5838296,1.4928125,3,,,,,POINT (1.4928125 43.5838296)
1378058967,43.5869477,1.4910205,3,,,,,POINT (1.4910205 43.5869477)
1378058968,43.5873008,1.4911888,3,,,,,POINT (1.4911888 43.5873008)
1378058969,43.5873155,1.4909935,3,,,,,POINT (1.4909935 43.5873155)
1378058973,43.5874764,1.4908629,3,,,,,POINT (1.4908629 43.5874764)
1378059161,43.5900405,1.4907074,3,,,,,POINT (1.4907074 43.5900405)
1378091914,43.5769755,1.4219222,4,,,,,POINT (1.4219222 43.5769755)
1378095027,43.5829914,1.4373771,3,,,,,POINT (1.4373771 43.5829914)
1378095030,43.5847223,1.4380714,3,,,,,POINT (1.4380714 43.5847223)
1378095031,43.5848306,1.4374629,3,,,,,POINT (1.4374629 43.5848306)
1378095033,43.5849672,1.437725,3,,,,,POINT (1.437725 43.5849672)
1378095961,43.5765814,1.4509455,3,,,,,POINT (1.4509455 43.5765814)
1378095963,43.5770627,1.4541397,4,,,,,POINT (1.4541397 43.5770627)
1378095966,43.5779863,1.4503871,3,,,,,POINT (1.4503871 43.5779863)
1378096009,43.5740025,1.4584128,3,,,,,POINT (1.4584128 43.5740025)
1378096206,43.5748511,1.4564744,3,,,,,POINT (1.4564744 43.5748511)
1378096529,43.6069746,1.3994883,3,,,,,POINT (1.3994883 43.6069746)
1378743277,43.5972096,1.4566676,3,,,,,POINT (1.4566676 43.5972096)
1378743278,43.5974323,1.4566564,3,,,,,POINT (1.4566564 43.5974323)
1378743433,43.5725425,1.4754647,3,crossing,,,,POINT (1.4754647 43.5725425)
1378747735,43.5947364,1.4575288,3,,,,,POINT (1.4575288 43.5947364)
1378756845,43.5767184,1.4429363,3,,,,,POINT (1.4429363 43.5767184)
1378756848,43.5776507,1.4429793,3,,,,,POINT (1.4429793 43.5776507)
1378757961,43.5745621,1.450043,3,,,,,POINT (1.450043 43.5745621)
1378760428,43.5796471,1.4434774,3,,,,,POINT (1.4434774 43.5796471)
1378761283,43.5820902,1.4440889,3,,,,,POINT (1.4440889 43.5820902)
1378762207,43.5840077,1.4449372,3,,,,,POINT (1.4449372 43.5840077)
1378762597,43.582813,1.4441042,3,,,,,POINT (1.4441042 43.582813)
1378764441,43.5891244,1.4607676,3,,,,,POINT (1.4607676 43.5891244)
1378764442,43.5901785,1.460623,3,,,,,POINT (1.460623 43.5901785)
1378765657,43.5717298,1.4535872,3,,,,,POINT (1.4535872 43.5717298)
1378766169,43.582941,1.4577751,5,,,,,POINT (1.4577751 43.582941)
1378766902,43.5818849,1.4256732,3,,,,,POINT (1.4256732 43.5818849)
1378769648,43.5767213,1.4699866,3,,,,,POINT (1.4699866 43.5767213)
1378771986,43.6032892,1.4565849,3,,,,,POINT (1.4565849 43.6032892)
1378778645,43.6001384,1.4566369,3,,,,,POINT (1.4566369 43.6001384)
1378778646,43.6006437,1.4566238,4,,,,,POINT (1.4566238 43.6006437)
1378778649,43.6007217,1.4560304,4,,,,,POINT (1.4560304 43.6007217)
1378778663,43.6028561,1.4571783,3,,,,,POINT (1.4571783 43.6028561)
1378795746,43.584627,1.4550587,3,,,,,POINT (1.4550587 43.584627)
1378795751,43.5851883,1.453165,3,,,,,POINT (1.453165 43.5851883)
1378795755,43.5853267,1.4530468,4,,,,,POINT (1.4530468 43.5853267)
1378795759,43.585767,1.4539985,3,,,,,POINT (1.4539985 43.585767)
1378795763,43.5871745,1.4532163,4,,,,,POINT (1.4532163 43.5871745)
1378795773,43.5880249,1.4518021,3,,,,,POINT (1.4518021 43.5880249)
1378813308,43.5816605,1.4625911,3,mini_roundabout,,,,POINT (1.4625911 43.5816605)
1378813317,43.5821046,1.4630806,3,,,,,POINT (1.4630806 43.5821046)
1378813334,43.5823413,1.4601031,4,,,,,POINT (1.4601031 43.5823413)
1378813353,43.5833335,1.4619169,3,,,,,POINT (1.4619169 43.5833335)
1378814897,43.5808239,1.4652904,3,mini_roundabout,,,,POINT (1.4652904 43.5808239)
1378821639,43.5718177,1.4499479,4,,,,,POINT (1.4499479 43.5718177)
1378846520,43.5824252,1.4243646,3,,,,,POINT (1.4243646 43.5824252)
1378846530,43.5825939,1.4237224,4,mini_roundabout,,,,POINT (1.4237224 43.5825939)
1378846554,43.5827742,1.4231861,4,,,,,POINT (1.4231861 43.5827742)
1378846571,43.5831654,1.4234253,3,,,,,POINT (1.4234253 43.5831654)
1378846582,43.5840563,1.42397,3,,,,,POINT (1.42397 43.5840563)
1378860521,43.5844196,1.4277419,3,,,,,POINT (1.4277419 43.5844196)
1378860546,43.5848866,1.4263465,3,,,,,POINT (1.4263465 43.5848866)
1378911104,43.5809448,1.4473597,3,,,,,POINT (1.4473597 43.5809448)
1378911106,43.5813466,1.4490695,4,,,,,POINT (1.4490695 43.5813466)
1378911108,43.5816129,1.4489686,3,,,,,POINT (1.4489686 43.5816129)
1378911112,43.5817663,1.4489043,3,,,,,POINT (1.4489043 43.5817663)
1378911115,43.5829745,1.4484293,4,,,,,POINT (1.4484293 43.5829745)
1378911125,43.5840049,1.4480198,3,,,,,POINT (1.4480198 43.5840049)
1378912640,43.5961439,1.4732821,4,,,,,POINT (1.4732821 43.5961439)
1378929891,43.5675066,1.4672308,3,,,,,POINT (1.4672308 43.5675066)
1379447016,43.6221566,1.4054662,3,,,,,POINT (1.4054662 43.6221566)
1379447022,43.6222397,1.4057824,3,,,,,POINT (1.4057824 43.6222397)
1379447030,43.6223625,1.4054928,3,,,,,POINT (1.4054928 43.6223625)
1379448282,43.6221595,1.4252312,3,,,,,POINT (1.4252312 43.6221595)
1379449874,43.6176184,1.4238546,4,,,,,POINT (1.4238546 43.6176184)
1379449877,43.6181396,1.4270529,3,,,,,POINT (1.4270529 43.6181396)
1379449878,43.6182212,1.423788,4,,,,,POINT (1.423788 43.6182212)
1379449884,43.6188348,1.4237292,4,,,,,POINT (1.4237292 43.6188348)
1379449892,43.621594,1.4249048,3,,,,,POINT (1.4249048 43.621594)
1379458177,43.6212397,1.4277308,4,mini_roundabout,,,,POINT (1.4277308 43.6212397)
1379462147,43.584752,1.4012703,3,,,,,POINT (1.4012703 43.584752)
1379484628,43.5937181,1.4091925,3,,,,,POINT (1.4091925 43.5937181)
1379484644,43.5938373,1.4093139,3,,,,,POINT (1.4093139 43.5938373)
1379484645,43.5938621,1.4088927,3,,,,,POINT (1.4088927 43.5938621)
1379484655,43.5939511,1.4092712,3,,,,,POINT (1.4092712 43.5939511)
1379488270,43.5944437,1.4125702,3,,,,,POINT (1.4125702 43.5944437)
1379493935,43.5949555,1.4157043,3,,,,,POINT (1.4157043 43.5949555)
1379493936,43.594955,1.4155848,3,,,,,POINT (1.4155848 43.594955)
1379493945,43.5949736,1.4155481,3,,,,,POINT (1.4155481 43.5949736)
1379493951,43.5950748,1.4157744,3,,,,,POINT (1.4157744 43.5950748)
1379493962,43.5951367,1.4155927,3,,,,,POINT (1.4155927 43.5951367)
1379493963,43.5952259,1.4157115,3,crossing,,,,POINT (1.4157115 43.5952259)
1379494624,43.589173,1.4133713,3,traffic_signals,,,,POINT (1.4133713 43.589173)
1379494701,43.618507,1.4364729,3,,,,,POINT (1.4364729 43.618507)
1379499591,43.5946523,1.456861,3,,,,,POINT (1.456861 43.5946523)
1379500040,43.5935939,1.4726978,5,,,,,POINT (1.4726978 43.5935939)
1379500202,43.598517,1.4727013,4,,,,,POINT (1.4727013 43.598517)
1379502514,43.5685997,1.4661532,3,,,,,POINT (1.4661532 43.5685997)
1379502515,43.5687321,1.4659379,3,,,,,POINT (1.4659379 43.5687321)
1379502518,43.5687797,1.4660901,3,,,,,POINT (1.4660901 43.5687797)
1379509326,43.5836641,1.4505505,4,traffic_signals,,,,POINT (1.4505505 43.5836641)
1379509327,43.6054455,1.4585553,4,,,,,POINT (1.4585553 43.6054455)
1379509328,43.6054857,1.4587904,3,,,,,POINT (1.4587904 43.6054857)
1379509418,43.5735902,1.45008,3,motorway_junction,23,,,POINT (1.45008 43.5735902)
1379509424,43.5835678,1.4457841,3,,,,,POINT (1.4457841 43.5835678)
1379510517,43.6132444,1.429716,3,,,,,POINT (1.429716 43.6132444)
1379510855,43.5892897,1.4197335,3,,,,,POINT (1.4197335 43.5892897)
1379511461,43.5735726,1.4521704,3,,,,,POINT (1.4521704 43.5735726)
1379511462,43.5736869,1.4521274,3,,,,,POINT (1.4521274 43.5736869)
1379511535,43.5796907,1.4459237,4,traffic_signals,,,,POINT (1.4459237 43.5796907)
1379511863,43.6008188,1.4719179,3,,,,,POINT (1.4719179 43.6008188)
1379924688,43.5879156,1.4507267,3,,,,,POINT (1.4507267 43.5879156)
1379924705,43.5882537,1.4507462,3,,,,,POINT (1.4507462 43.5882537)
1379927314,43.5883787,1.4511821,3,,,,,POINT (1.4511821 43.5883787)
1379927317,43.5885623,1.4505669,3,,,,,POINT (1.4505669 43.5885623)
1379927319,43.5886824,1.4509955,3,,,,,POINT (1.4509955 43.5886824)
1379936828,43.591001,1.4526036,4,crossing,,,,POINT (1.4526036 43.591001)
1379953537,43.5877218,1.4605113,4,,,,,POINT (1.4605113 43.5877218)
1379953538,43.5877311,1.4606863,4,,,,,POINT (1.4606863 43.5877311)
1381023565,43.597762,1.4199813,3,,,,,POINT (1.4199813 43.597762)
1381027061,43.6117449,1.4572784,3,,,,,POINT (1.4572784 43.6117449)
1381027062,43.6117759,1.4565642,3,,,,,POINT (1.4565642 43.6117759)
1381028831,43.6072483,1.4681698,3,,,,,POINT (1.4681698 43.6072483)
1381033917,43.6068616,1.4729526,4,,,,,POINT (1.4729526 43.6068616)
1381041899,43.600803,1.4759971,5,crossing,,,,POINT (1.4759971 43.600803)
1381048182,43.5817457,1.4361527,3,,,,,POINT (1.4361527 43.5817457)
1381048193,43.5818696,1.4362877,3,,,,,POINT (1.4362877 43.5818696)
1381048200,43.5819714,1.4360184,3,,,,,POINT (1.4360184 43.5819714)
1381048205,43.5819899,1.4361519,3,,,,,POINT (1.4361519 43.5819899)
1381059858,43.5818727,1.4226072,3,,,,,POINT (1.4226072 43.5818727)
1381059861,43.5823408,1.4183719,3,,,,,POINT (1.4183719 43.5823408)
1381059864,43.5824135,1.4185919,3,,,,,POINT (1.4185919 43.5824135)
1381059869,43.5825118,1.4184594,3,,,,,POINT (1.4184594 43.5825118)
1381059871,43.5825738,1.4179381,3,crossing,,,,POINT (1.4179381 43.5825738)
1381059873,43.5827849,1.4187347,3,,,,,POINT (1.4187347 43.5827849)
1381059880,43.5834371,1.4149597,3,,,,,POINT (1.4149597 43.5834371)
1381061449,43.5962717,1.4195609,3,,,,,POINT (1.4195609 43.5962717)
1381063735,43.6095375,1.4542877,4,,,,,POINT (1.4542877 43.6095375)
1381063738,43.6098526,1.4554873,3,,,,,POINT (1.4554873 43.6098526)
1381066825,43.6149081,1.4431675,3,,,,,POINT (1.4431675 43.6149081)
1381068771,43.5875973,1.4608411,4,,,,,POINT (1.4608411 43.5875973)
1381070539,43.6157167,1.4347921,4,,,,,POINT (1.4347921 43.6157167)
1381071184,43.5911091,1.4187486,3,,,,,POINT (1.4187486 43.5911091)
1381076642,43.5792237,1.4235926,3,,,,,POINT (1.4235926 43.5792237)
1381076645,43.5792564,1.4235223,3,,,,,POINT (1.4235223 43.5792564)
1381076649,43.5793137,1.4235013,3,,,,,POINT (1.4235013 43.5793137)
1381076657,43.5793382,1.4237196,3,,,,,POINT (1.4237196 43.5793382)
1381076660,43.5795447,1.4237454,3,,,,,POINT (1.4237454 43.5795447)
1381078352,43.5718818,1.4538601,3,,,,,POINT (1.4538601 43.5718818)
1381078519,43.576311,1.4549326,3,,,,,POINT (1.4549326 43.576311)
1381078521,43.5743351,1.45186,3,,,,,POINT (1.45186 43.5743351)
1381078523,43.575505,1.4537788,4,,,,,POINT (1.4537788 43.575505)
1381079532,43.6176866,1.4272656,3,,,,,POINT (1.4272656 43.6176866)
1381083332,43.6173674,1.4332133,3,,,,,POINT (1.4332133 43.6173674)
1381083333,43.6192173,1.4326729,4,,,,,POINT (1.4326729 43.6192173)
1381083334,43.619498,1.4334719,4,,,,,POINT (1.4334719 43.619498)
1381090092,43.5819135,1.4423222,3,,,,,POINT (1.4423222 43.5819135)
1381090116,43.5820183,1.4422077,3,,,,,POINT (1.4422077 43.5820183)
1381090119,43.5820237,1.4425506,3,,,,,POINT (1.4425506 43.5820237)
1381090142,43.5821448,1.4423081,3,,,,,POINT (1.4423081 43.5821448)
1381091675,43.6169667,1.4239343,4,mini_roundabout,,,,POINT (1.4239343 43.6169667)
1381092710,43.6169466,1.4310377,4,mini_roundabout,,,,POINT (1.4310377 43.6169466)
1381093140,43.6159697,1.4284047,3,,,,,POINT (1.4284047 43.6159697)
1381093822,43.5897779,1.4553957,3,,,,,POINT (1.4553957 43.5897779)
1381093823,43.5905805,1.4535679,4,,,,,POINT (1.4535679 43.5905805)
1381093825,43.5913976,1.4528249,3,,,,,POINT (1.4528249 43.5913976)
1381093826,43.5915146,1.453406,3,,,,,POINT (1.453406 43.5915146)
1381096251,43.5849844,1.4283165,3,,,,,POINT (1.4283165 43.5849844)
1381096263,43.5851092,1.4281203,3,,,,,POINT (1.4281203 43.5851092)
1381096268,43.5852375,1.4283172,3,,,,,POINT (1.4283172 43.5852375)
1381097384,43.5850364,1.4281568,3,,,,,POINT (1.4281568 43.5850364)
1381100049,43.5851988,1.4253592,3,,,,,POINT (1.4253592 43.5851988)
1381100051,43.5860227,1.424645,4,,,,,POINT (1.424645 43.5860227)
1381100053,43.5866679,1.426078,3,traffic_signals,,,,POINT (1.426078 43.5866679)
1381100067,43.5734697,1.452744,2,,,,,POINT (1.452744 43.5734697)
1381673137,43.5749785,1.4500941,3,,,,,POINT (1.4500941 43.5749785)
1381673138,43.57646,1.4487422,3,,,,,POINT (1.4487422 43.57646)
1381674163,43.5761654,1.4418697,3,,,,,POINT (1.4418697 43.5761654)
1381674164,43.5767485,1.4421721,3,,,,,POINT (1.4421721 43.5767485)
1381674172,43.5768681,1.4420248,3,,,,,POINT (1.4420248 43.5768681)
1381674176,43.57692,1.4422442,3,,,,,POINT (1.4422442 43.57692)
1381674177,43.5769247,1.4420766,3,,,,,POINT (1.4420766 43.5769247)
1381674393,43.5773231,1.4409097,3,,,,,POINT (1.4409097 43.5773231)
1381683914,43.5737454,1.4516665,3,,,,,POINT (1.4516665 43.5737454)
1381685007,43.5808688,1.4469937,3,,,,,POINT (1.4469937 43.5808688)
1381685008,43.5820421,1.4466464,4,,,,,POINT (1.4466464 43.5820421)
1381685009,43.5824117,1.4486637,3,,,,,POINT (1.4486637 43.5824117)
1381685010,43.5826199,1.4464423,3,,,,,POINT (1.4464423 43.5826199)
1381685011,43.5828728,1.4450321,3,,,,,POINT (1.4450321 43.5828728)
1381685012,43.5829407,1.4459259,3,,,,,POINT (1.4459259 43.5829407)
1381685013,43.582964,1.4463078,2,,,,,POINT (1.4463078 43.582964)
1381685046,43.5816053,1.4441716,3,,,,,POINT (1.4441716 43.5816053)
1381686345,43.580465,1.4494115,3,,,,,POINT (1.4494115 43.580465)
1381691314,43.5829545,1.4425571,3,,,,,POINT (1.4425571 43.5829545)
1381706443,43.5791691,1.4450048,3,,,,,POINT (1.4450048 43.5791691)
1381706651,43.619005,1.4295213,4,,,,,POINT (1.4295213 43.619005)
1381708058,43.6176178,1.433886,3,,,,,POINT (1.433886 43.6176178)
1393178328,43.602609,1.4121398,3,,,,,POINT (1.4121398 43.602609)
1393178332,43.6033626,1.4124946,3,,,,,POINT (1.4124946 43.6033626)
1393178372,43.6042552,1.4153615,2,,,,,POINT (1.4153615 43.6042552)
1393178472,43.6048038,1.4148282,2,,,,,POINT (1.4148282 43.6048038)
1393178492,43.6049314,1.4146823,3,,,,,POINT (1.4146823 43.6049314)
1393178514,43.6053319,1.4135925,1,,,,,POINT (1.4135925 43.6053319)
1393178524,43.605424,1.4137884,3,,,,,POINT (1.4137884 43.605424)
1393178528,43.6055633,1.4140847,3,,,,,POINT (1.4140847 43.6055633)
1393178540,43.6058532,1.4133743,1,,,,,POINT (1.4133743 43.6058532)
1399308001,43.624059,1.4187855,3,,,,,POINT (1.4187855 43.624059)
1399932266,43.5964535,1.4228423,3,,,,,POINT (1.4228423 43.5964535)
1400762805,43.6347818,1.4715447,3,,,,,POINT (1.4715447 43.6347818)
1400762810,43.6348471,1.4715891,3,,,,,POINT (1.4715891 43.6348471)
1400762811,43.6348614,1.4715,3,,,,,POINT (1.4715 43.6348614)
1409130117,43.5781194,1.4342402,2,,,,,POINT (1.4342402 43.5781194)
1411281179,43.6179962,1.4656383,1,,,,,POINT (1.4656383 43.6179962)
1418807269,43.5863132,1.4801011,1,,,,,POINT (1.4801011 43.5863132)
1418807272,43.5864809,1.4805438,3,,,,,POINT (1.4805438 43.5864809)
1421335156,43.5733318,1.4745881,3,,,,,POINT (1.4745881 43.5733318)
1421335164,43.5734485,1.474628,3,,,,,POINT (1.474628 43.5734485)
1421335166,43.5733849,1.4746946,3,,,,,POINT (1.4746946 43.5733849)
1421335171,43.5733867,1.4745288,3,,,,,POINT (1.4745288 43.5733867)
1421335173,43.5733604,1.4746845,3,,,,,POINT (1.4746845 43.5733604)
1421418771,43.5677517,1.4038213,3,,,,,POINT (1.4038213 43.5677517)
1421418897,43.5686726,1.4045193,3,,,,,POINT (1.4045193 43.5686726)
1421418919,43.5687412,1.4052509,3,,,,,POINT (1.4052509 43.5687412)
1421418923,43.5687479,1.4053905,3,,,,,POINT (1.4053905 43.5687479)
1421418940,43.5687949,1.4053162,3,,,,,POINT (1.4053162 43.5687949)
1421418977,43.5701,1.4038657,3,,,,,POINT (1.4038657 43.5701)
1421418985,43.570863,1.4052832,3,,,,,POINT (1.4052832 43.570863)
1424081199,43.5816522,1.4266856,2,,,,,POINT (1.4266856 43.5816522)
1433276708,43.5856669,1.4049318,3,,,,,POINT (1.4049318 43.5856669)
1437256595,43.5906706,1.4424802,3,,,,,POINT (1.4424802 43.5906706)
1464397877,43.5940849,1.4093064,3,,,,,POINT (1.4093064 43.5940849)
1464397878,43.5939757,1.4096626,3,,,,,POINT (1.4096626 43.5939757)
1464788405,43.5941274,1.4093255,3,,,,,POINT (1.4093255 43.5941274)
1477511202,43.5778228,1.4087463,3,,,,,POINT (1.4087463 43.5778228)
1477560304,43.5800567,1.4118761,3,,,,,POINT (1.4118761 43.5800567)
1477560309,43.5802788,1.4111498,4,,,,,POINT (1.4111498 43.5802788)
1477560684,43.5805349,1.4102338,4,,,,,POINT (1.4102338 43.5805349)
1477560685,43.5808188,1.4092066,3,,,,,POINT (1.4092066 43.5808188)
1477560686,43.5809812,1.4085387,4,,,,,POINT (1.4085387 43.5809812)
1477566532,43.5818599,1.4078209,4,,,,,POINT (1.4078209 43.5818599)
1477567289,43.5804048,1.4105505,3,,,,,POINT (1.4105505 43.5804048)
1477567290,43.5804376,1.4105671,3,,,,,POINT (1.4105671 43.5804376)
1477600527,43.5828674,1.4093081,3,,,,,POINT (1.4093081 43.5828674)
1477608098,43.5846743,1.4085384,3,,,,,POINT (1.4085384 43.5846743)
1477610091,43.5806613,1.4096084,4,,,,,POINT (1.4096084 43.5806613)
1477610092,43.5807012,1.4096293,3,,,,,POINT (1.4096293 43.5807012)
1478113869,43.6352434,1.4623035,3,,,,,POINT (1.4623035 43.6352434)
1480840579,43.5790836,1.4247682,3,,,,,POINT (1.4247682 43.5790836)
1480909266,43.5948346,1.4156863,2,,,,,POINT (1.4156863 43.5948346)
1485176935,43.6346867,1.4284531,3,,,,,POINT (1.4284531 43.6346867)
1485176936,43.6347121,1.4286531,3,,,,,POINT (1.4286531 43.6347121)
1485176950,43.6347716,1.4285363,3,,,,,POINT (1.4285363 43.6347716)
1502751726,43.5752301,1.4724365,3,,,,,POINT (1.4724365 43.5752301)
1508420633,43.585535,1.404439,3,,,,,POINT (1.404439 43.585535)
1508420656,43.5861121,1.4049441,3,,,,,POINT (1.4049441 43.5861121)
1508420658,43.5861245,1.4048645,3,,,,,POINT (1.4048645 43.5861245)
1508462662,43.5862118,1.4044743,3,,,,,POINT (1.4044743 43.5862118)
1508702908,43.6289665,1.4102728,3,,,,,POINT (1.4102728 43.6289665)
1508702909,43.6291111,1.4104827,3,,,,,POINT (1.4104827 43.6291111)
1508702911,43.6291336,1.4100992,3,,,,,POINT (1.4100992 43.6291336)
1508702912,43.6292454,1.4103129,3,,,,,POINT (1.4103129 43.6292454)
1540268155,43.581713,1.4535386,3,,,,,POINT (1.4535386 43.581713)
1540331604,43.6315888,1.4156486,3,,,,,POINT (1.4156486 43.6315888)
1540331609,43.6316291,1.4155051,3,,,,,POINT (1.4155051 43.6316291)
1540331614,43.6316931,1.4156782,3,,,,,POINT (1.4156782 43.6316931)
1540331615,43.6317186,1.41557,3,,,,,POINT (1.41557 43.6317186)
1543458973,43.6243678,1.4040841,4,,,,,POINT (1.4040841 43.6243678)
1543458983,43.6244976,1.4047211,3,,,,,POINT (1.4047211 43.6244976)
1543458993,43.6245133,1.4044472,3,,,,,POINT (1.4044472 43.6245133)
1543458995,43.624656,1.4052977,3,,,,,POINT (1.4052977 43.624656)
1543459015,43.6248882,1.4059677,4,,,,,POINT (1.4059677 43.6248882)
1551310328,43.5916279,1.441504,3,,,,,POINT (1.441504 43.5916279)
1554779131,43.6103745,1.4361756,3,,,,,POINT (1.4361756 43.6103745)
1554779167,43.6106547,1.435885,4,,,,,POINT (1.435885 43.6106547)
1554779173,43.610713,1.4357466,3,,,,,POINT (1.4357466 43.610713)
1556417242,43.5990743,1.4345455,4,,,,,POINT (1.4345455 43.5990743)
1556417243,43.5994737,1.4361061,3,,,,,POINT (1.4361061 43.5994737)
1556418224,43.5985314,1.4346713,3,,,,,POINT (1.4346713 43.5985314)
1558136786,43.6164074,1.4315285,3,,,,,POINT (1.4315285 43.6164074)
1558136790,43.6165976,1.4313787,3,,,,,POINT (1.4313787 43.6165976)
1558136792,43.6170434,1.4323675,3,,,,,POINT (1.4323675 43.6170434)
1558136797,43.6174808,1.4335191,3,,,,,POINT (1.4335191 43.6174808)
1558136799,43.6182536,1.4356511,4,,,,,POINT (1.4356511 43.6182536)
1558141973,43.5935441,1.4588003,1,,,,,POINT (1.4588003 43.5935441)
1558141975,43.5941167,1.4587516,1,,,,,POINT (1.4587516 43.5941167)
1558147245,43.5862188,1.4665041,3,,,,,POINT (1.4665041 43.5862188)
1558147246,43.5870591,1.4672353,3,,,,,POINT (1.4672353 43.5870591)
1566376067,43.6360413,1.4733424,3,,,,,POINT (1.4733424 43.6360413)
1566379307,43.6146324,1.4566901,3,,,,,POINT (1.4566901 43.6146324)
1566389926,43.6388642,1.4775296,3,,,,,POINT (1.4775296 43.6388642)
1570034893,43.6249694,1.4139801,3,,,,,POINT (1.4139801 43.6249694)
1570035050,43.6242178,1.4175216,3,motorway_junction,,,,POINT (1.4175216 43.6242178)
1571545329,43.6399815,1.4640265,3,,,,,POINT (1.4640265 43.6399815)
1571545333,43.6401185,1.4634361,1,,,,,POINT (1.4634361 43.6401185)
1571679607,43.6387796,1.4527824,3,,,,,POINT (1.4527824 43.6387796)
1571679611,43.6387864,1.4526692,3,,,,,POINT (1.4526692 43.6387864)
