u,v,key,osmid,highway,lanes,maxspeed,name,ref,oneway,reversed,length,geometry,Inverse SP,Cost of return,Edge Betweenness,bridge,tunnel,access,junction,Groups
69310539,69331387,0,629329067,tertiary,,,Donnelly Avenue Southwest,,False,False,360.6346764248193,"LINESTRING (-84.417502 33.727288, -84.418364 33.727815, -84.418757 33.7280553, -84.420644 33.729209)",360.6346764248193,1.5099024959466614,0.0010858978047706,,,,,B
69310540,69310542,0,119972412,primary,5,,Lee Street Southwest,US 29;GA 14;GA 139;GA 154,False,False,27.82435007509801,"LINESTRING (-84.418293 33.726554, -84.418502 33.726374)",27.82435007509801,1.5270229660841943,0.013262886341975,,,,,B
69310540,69458872,0,9267221,secondary,2,,Sylvan Road Southwest,,False,False,39.93966139056833,"LINESTRING (-84.418293 33.726554, -84.4181487 33.7264481, -84.4181061 33.7264188, -84.4180725 33.7263945, -84.418031 33.7263646, -84.417968 33.7263175)",39.93966139056833,1.675101843511005,0.004195642678002,,,,,B
69310540,69310539,0,"[954464523, 119972413]",primary,5,,Lee Street Southwest,US 29; GA 14; GA 139; GA 154,False,True,109.63095275446544,"LINESTRING (-84.418293 33.726554, -84.41781 33.7269855, -84.417502 33.727288)",109.63095275446544,1.5226183856565625,0.0143917679772506,,,,,B
69310542,69551806,0,9276791,residential,,,Dimmock Street Southwest,,False,False,62.416918535656166,"LINESTRING (-84.418502 33.726374, -84.4190703 33.7266768)",62.416918535656166,1.4579444665534904,0.003654888055076,,,,,C
69310542,69310544,0,119972412,primary,5,,Lee Street Southwest,US 29;GA 14;GA 139;GA 154,False,False,94.76130961844436,"LINESTRING (-84.418502 33.726374, -84.419205 33.725754)",94.76130961844436,1.516325975008456,0.0093818372094728,,,,,B
69310542,69310540,0,119972412,primary,5,,Lee Street Southwest,US 29;GA 14;GA 139;GA 154,False,True,27.82435007509801,"LINESTRING (-84.418502 33.726374, -84.418293 33.726554)",27.82435007509801,1.5270229660841943,0.0133739830115878,,,,,B
69310544,69310542,0,119972412,primary,5,,Lee Street Southwest,US 29;GA 14;GA 139;GA 154,False,True,94.76130961844436,"LINESTRING (-84.419205 33.725754, -84.418502 33.726374)",94.76130961844436,1.516325975008458,0.0094562022421087,,,,,B
69310544,69367768,0,9277492,residential,,,Sparks Street Southwest,,False,False,362.4777617391432,"LINESTRING (-84.419205 33.725754, -84.4221055 33.7275706, -84.422336 33.727715)",362.4777617391432,1.3892079397056845,1.1362159392219456e-05,,,,,C
69310544,69310545,0,119972412,primary,5,,Lee Street Southwest,US 29;GA 14;GA 139;GA 154,False,False,126.99557240566378,"LINESTRING (-84.419205 33.725754, -84.4196402 33.7253701, -84.4198671 33.72517, -84.420147 33.724923)",126.99557240566378,1.4500484434142915,0.0091533315594738,,,,,B
69310545,69276592,0,9264649,residential,,,Lawton Avenue Southwest,,False,False,359.91845978097507,"LINESTRING (-84.420147 33.724923, -84.422891 33.726665, -84.423229 33.726899)",359.91845978097507,1.481108888593795,1.3466262983371207e-05,,,,,C
69310545,69310546,0,119972412,primary,5,,Lee Street Southwest,US 29;GA 14;GA 139;GA 154,False,False,129.80227173227155,"LINESTRING (-84.420147 33.724923, -84.4206831 33.7244493, -84.4209533 33.7242106, -84.421109 33.724073)",129.80227173227155,1.457070713565093,0.0089276514200114,,,,,B
69310545,69310544,0,119972412,primary,5,,Lee Street Southwest,US 29;GA 14;GA 139;GA 154,False,True,126.99557240566378,"LINESTRING (-84.420147 33.724923, -84.4198671 33.72517, -84.4196402 33.7253701, -84.419205 33.725754)",126.99557240566378,1.4500484434142906,0.0092276965921096,,,,,B
69310546,69329823,0,9253807,residential,,,White Oak Avenue Southwest,,False,False,356.45256734365466,"LINESTRING (-84.421109 33.724073, -84.4213206 33.7242357, -84.422447 33.725102, -84.423975 33.726216)",356.4525673436547,1.55285873816203,1.424778717437043e-05,,,,,C
69310546,69310547,0,119972412,primary,5,,Lee Street Southwest,US 29;GA 14;GA 139;GA 154,False,False,154.85463788828156,"LINESTRING (-84.421109 33.724073, -84.421379 33.723834, -84.421484 33.7237416, -84.4216486 33.7235966, -84.422258 33.72306)",154.85463788828156,1.5304688944134646,0.0087024522185127,,,,,B
69310546,69310545,0,119972412,primary,5,,Lee Street Southwest,US 29;GA 14;GA 139;GA 154,False,True,129.80227173227155,"LINESTRING (-84.421109 33.724073, -84.4209533 33.7242106, -84.4206831 33.7244493, -84.420147 33.724923)",129.80227173227155,1.457070713565091,0.0090011748112108,,,,,B
69310547,69310549,0,119972412,primary,5,,Lee Street Southwest,US 29;GA 14;GA 139;GA 154,False,False,63.14725733431568,"LINESTRING (-84.422258 33.72306, -84.422704 33.72263)",63.14725733431568,1.5259675751335628,0.0076182376966149,,,,,B
69310547,12651154295,0,9255105,residential,,,Tucker Avenue Southwest,,False,False,186.70710374200684,"LINESTRING (-84.422258 33.72306, -84.423151 33.723744, -84.4237096 33.7242259)",186.70710374200684,1.4855824503307842,0.0009369272705171,,,,,C
69310547,69310546,0,119972412,primary,5,,Lee Street Southwest,US 29;GA 14;GA 139;GA 154,False,True,154.85463788828156,"LINESTRING (-84.422258 33.72306, -84.4216486 33.7235966, -84.421484 33.7237416, -84.421379 33.723834, -84.421109 33.724073)",154.85463788828156,1.530468894413467,0.008775314320012,,,,,B
69310549,69665661,0,9277895,residential,,,Arlington Avenue Southwest,,False,False,126.39654360733034,"LINESTRING (-84.422704 33.72263, -84.423682 33.723424)",126.39654360733034,1.512387131055667,0.0010007116679517,,,,,C
69310549,69310550,0,119972412,primary,5,,Lee Street Southwest,US 29;GA 14;GA 139;GA 154,False,False,48.570880308791786,"LINESTRING (-84.422704 33.72263, -84.42301 33.722275)",48.570880308791786,1.4883898039587995,0.0063855936956727,,,,,B
69310549,69310547,0,119972412,primary,5,,Lee Street Southwest,US 29;GA 14;GA 139;GA 154,False,True,63.14725733431568,"LINESTRING (-84.422704 33.72263, -84.422258 33.72306)",63.14725733431568,1.5259675751335624,0.007686771356441,,,,,B
69310550,69310549,0,119972412,primary,5,,Lee Street Southwest,US 29;GA 14;GA 139;GA 154,False,True,48.570880308791786,"LINESTRING (-84.42301 33.722275, -84.422704 33.72263)",48.570880308791786,1.4883898039587986,0.0064329059678509,,,,,B
69310550,69310559,0,119972412,primary,5,,Lee Street Southwest,US 29;GA 14;GA 139;GA 154,False,False,337.5569674730284,"LINESTRING (-84.42301 33.722275, -84.4232112 33.7220122, -84.423366 33.72181, -84.423502 33.7216329, -84.4236473 33.7214263, -84.4237956 33.7212156, -84.4240034 33.7208617, -84.4241598 33.7205953, -84.4244188 33.7200623, -84.4246556 33.719575)",337.5569674730284,1.489110009554595,0.0033479895169952,,,,,B
69310550,69229839,0,629735906,tertiary,,,Avon Avenue Southwest,,False,False,210.40945904527203,"LINESTRING (-84.42301 33.722275, -84.4239671 33.7222744, -84.4244548 33.7222687, -84.4244915 33.7222685, -84.424959 33.7222664, -84.4252092 33.7222653, -84.425285 33.722265)",210.409459045272,1.4824651881722026,0.0027961733209042,,,,,B
69310559,69229821,0,9275839,residential,,,Oakland Lane Southwest,,False,False,70.9834545943104,"LINESTRING (-84.4246556 33.719575, -84.4246905 33.7195753, -84.425423 33.719566)",70.9834545943104,1.482541647011526,0.0029259664538556,,,,,C
69310559,661038352,0,"[764120556, 119972412]",primary,"['5', '6']",,Lee Street Southwest,US 29;GA 14;GA 139;GA 154,False,False,122.97298365609088,"LINESTRING (-84.4246556 33.719575, -84.4247758 33.7193443, -84.4249609 33.7189096, -84.4251159 33.718538)",122.97298365609088,1.2438733038779233,0.0002451581269919,,,,,B
69310559,69310550,0,119972412,primary,5,,Lee Street Southwest,US 29;GA 14;GA 139;GA 154,False,True,337.5569674730284,"LINESTRING (-84.4246556 33.719575, -84.4244188 33.7200623, -84.4241598 33.7205953, -84.4240034 33.7208617, -84.4237956 33.7212156, -84.4236473 33.7214263, -84.423502 33.7216329, -84.423366 33.72181, -84.4232112 33.7220122, -84.42301 33.722275)",337.5569674730284,1.4891100095545953,0.0033827372848719,,,,,B
69310874,69310876,0,61853321,residential,,,Huff Road Northwest,,False,False,166.81757687730396,"LINESTRING (-84.4118299 33.7877787, -84.4126233 33.7877784, -84.413635 33.787778)",166.81757687730396,1.4889817305734925,0.0047739705793414,,,,,C
69310874,69339791,0,169927465,secondary,3,,Howell Mill Road Northwest,,False,False,293.34098553756246,"LINESTRING (-84.4118299 33.7877787, -84.411977 33.789914, -84.412001 33.7901243, -84.41202 33.79029, -84.41205 33.790409)",293.34098553756246,1.4872192584839812,0.0012245882900503,,,,,B
69310874,69339775,0,"[61853386, 1038672941, 361830071, 361830072, 61853403]",secondary,4,,Howell Mill Road Northwest,,False,True,220.60744502380683,"LINESTRING (-84.4118299 33.7877787, -84.4118234 33.7877124, -84.4117752 33.7872263, -84.4117556 33.7870889, -84.4117363 33.786952, -84.4117098 33.7867391, -84.4117051 33.7866978, -84.4116757 33.786302, -84.4116529 33.785843, -84.411655 33.785801)",220.6074450238069,1.5376869070193755,0.0062157023599986,yes,,,,B
69310876,69424408,0,9261579,residential,,,Foster Street Northwest,,False,False,285.5752584598584,"LINESTRING (-84.413635 33.787778, -84.4137482 33.7875822, -84.4138374 33.7874279, -84.4139291 33.7872692, -84.4140275 33.7870991, -84.4141355 33.7869123, -84.414242 33.786728, -84.4145003 33.7862809, -84.4147725 33.7858099, -84.414973 33.785463)",285.5752584598584,1.2426932785765736,0.0002451581269919,,,,,C
69310876,69310878,0,61853321,residential,,,Huff Road Northwest,,False,False,84.46875606151141,"LINESTRING (-84.413635 33.787778, -84.413717 33.7877784, -84.414549 33.787783)",84.46875606151141,1.490694866005463,0.0043044548922873,,,,,C
69310876,69310874,0,61853321,residential,,,Huff Road Northwest,,False,True,166.81757687730396,"LINESTRING (-84.413635 33.787778, -84.4126233 33.7877784, -84.4118299 33.7877787)",166.81757687730396,1.488981730573492,0.0047934485668709,,,,,C
69310878,69358596,0,9256004,residential,,,West Lane Northwest,,False,True,69.61604450894067,"LINESTRING (-84.414549 33.787783, -84.414847 33.787208)",69.61604450894067,1.2740984920367473,0.0002451581269919,,,,,C
69310878,69310893,0,61853321,residential,,,Huff Road Northwest,,False,False,262.95886022539634,"LINESTRING (-84.414549 33.787783, -84.415155 33.78779, -84.415318 33.78781, -84.415472 33.787847, -84.415598 33.787891, -84.416614 33.788307, -84.4169749 33.7884326, -84.417165 33.7884987, -84.417209 33.788514)",262.9588602253964,1.7659852675520498,0.0038345785017604,,,,,C
69310878,69310876,0,61853321,residential,,,Huff Road Northwest,,False,True,84.46875606151141,"LINESTRING (-84.414549 33.787783, -84.413717 33.7877784, -84.413635 33.787778)",84.46875606151141,1.4906948660054624,0.0043239328798168,,,,,C
69310893,69310898,0,"[1192532649, 9263788, 9277021]",residential,,,"['North Ashby Street Northwest', 'Earnest Street Northwest', 'Booth Street Northwest']",,False,"[False, True]",239.4656247368417,"LINESTRING (-84.417209 33.788514, -84.417234 33.788456, -84.4172334 33.788443, -84.4172216 33.7881964, -84.4172291 33.78788, -84.4172291 33.7878317, -84.417231 33.7877865, -84.4174279 33.7877849, -84.417822 33.787789, -84.4177933 33.7880361, -84.4177797 33.7881527, -84.4177566 33.7883514, -84.417729 33.788589, -84.417718 33.788638, -84.4176868 33.7887109)",49.42154868924327,1.6661277720752128,0.0,,,,,C
69310893,69310878,0,61853321,residential,,,Huff Road Northwest,,False,True,262.9588602253964,"LINESTRING (-84.417209 33.788514, -84.417165 33.7884987, -84.4169749 33.7884326, -84.416614 33.788307, -84.415598 33.787891, -84.415472 33.787847, -84.415318 33.78781, -84.415155 33.78779, -84.414549 33.787783)",262.95886022539634,1.7659852675520509,0.0038540564892899,,,,,C
69310898,69310893,0,"[1192532649, 9263788, 9277021]",residential,,,"['North Ashby Street Northwest', 'Booth Street Northwest', 'Earnest Street Northwest']",,False,"[False, True]",239.46562473684168,"LINESTRING (-84.4176868 33.7887109, -84.417718 33.788638, -84.417729 33.788589, -84.4177566 33.7883514, -84.4177797 33.7881527, -84.4177933 33.7880361, -84.417822 33.787789, -84.4174279 33.7877849, -84.417231 33.7877865, -84.4172291 33.7878317, -84.4172291 33.78788, -84.4172216 33.7881964, -84.4172334 33.788443, -84.417234 33.788456, -84.417209 33.788514)",49.42154868924327,1.6661277720752086,0.0,,,,,C
69310898,69169034,0,"[61853321, 200081627, 200081625]",residential,,,Huff Road Northwest,,False,False,176.43109476860795,"LINESTRING (-84.4176868 33.7887109, -84.4177393 33.7887436, -84.418121 33.788956, -84.4181774 33.7889889, -84.4183582 33.7890945, -84.418439 33.789141, -84.4186403 33.789248, -84.418907 33.789392, -84.419078 33.789492, -84.41929 33.789566)",176.43109476860798,1.7775610825619963,0.0033662651596154,yes,,,,C
69310931,69291474,0,200081625,residential,,,Huff Road Northwest,,False,True,72.68896789097076,"LINESTRING (-84.421409 33.789581, -84.42099 33.789581, -84.4207988 33.7895899, -84.4207167 33.7895937, -84.420623 33.789598)",72.68896789097076,1.5400650595106944,0.0019111272332204,,,,,C
69310931,69310937,0,543968802,residential,,,Huff Road Northwest,,False,False,68.18830552825278,"LINESTRING (-84.421409 33.789581, -84.421886 33.789582, -84.4221425 33.7895425)",68.18830552825278,1.4075937979223463,0.0014419121323935,,,,,C
69310931,5258352055,0,543968803,residential,2,25 mph,Booth Avenue NorthWest,,False,True,150.5969884160143,"LINESTRING (-84.421409 33.789581, -84.4214041 33.7898563, -84.4213848 33.7909352)",150.5969884160143,1.4259836710672016,0.0005261461322788,,,,,C
69310937,5258352056,0,9272070,residential,,,Fairmont Avenue Northwest,,False,False,154.91841975023274,"LINESTRING (-84.4221425 33.7895425, -84.4221488 33.7907675, -84.4221497 33.7909357)",154.91841975023274,1.417976684943471,8.735035765552841e-05,,,,,C
69310937,69239294,0,543968802,residential,,,Huff Road Northwest,,False,False,238.7510774114729,"LINESTRING (-84.4221425 33.7895425, -84.4230986 33.7894014, -84.423169 33.789391, -84.4232921 33.789367, -84.4235496 33.7893169, -84.4238158 33.7892651, -84.423993 33.7892306, -84.4240727 33.789215, -84.4246704 33.7891027)",238.7510774114729,1.515280430965079,0.001369290499876,,,,,C
69310937,69310931,0,543968802,residential,,,Huff Road Northwest,,False,True,68.18830552825278,"LINESTRING (-84.4221425 33.7895425, -84.421886 33.789582, -84.421409 33.789581)",68.18830552825278,1.4075937979223474,0.0014597669542956,,,,,C
69310952,69569796,0,9271539,residential,,,Ellsworth Industrial Boulevard Northwest,,False,False,272.9759817248964,"LINESTRING (-84.426361 33.788897, -84.4263886 33.789448, -84.426391 33.7894959, -84.426403 33.789735, -84.42642 33.789865, -84.426447 33.789994, -84.426497 33.790151, -84.4265704 33.790312, -84.4265944 33.7903519, -84.426674 33.790484, -84.4267173 33.7905566, -84.426764 33.790635, -84.4267868 33.7906795, -84.4268115 33.7907278, -84.42683 33.790764, -84.426887 33.790917, -84.426925 33.791077, -84.426944 33.791272)",272.9759817248964,1.2413128133108315,0.0002451581269919,,,,,C
69310952,69310958,0,169927467,residential,,,Huff Road Northwest,,False,False,101.39904110685478,"LINESTRING (-84.426361 33.788897, -84.426584 33.7888643, -84.426722 33.788844, -84.4267324 33.7888418, -84.4269811 33.7887891, -84.42743 33.788694)",101.39904110685478,1.484738258074522,0.0014028359228436,,,,,C
69310952,69239294,0,543968802,residential,,,Huff Road Northwest,,False,True,158.44881010237089,"LINESTRING (-84.426361 33.788897, -84.4262575 33.788909, -84.426051 33.788933, -84.4256253 33.7889465, -84.425547 33.788949, -84.4254 33.788961, -84.425266 33.788981, -84.4246704 33.7891027)",158.44881010237089,1.4642823001669656,0.0011068186061912,,,,,C
69310958,69280754,0,9261332,residential,,,Ellsworth Drive Northwest,,False,False,129.9704157410544,"LINESTRING (-84.42743 33.788694, -84.427456 33.788778, -84.427546 33.788936, -84.4276291 33.7890696, -84.4276722 33.7891388, -84.4278386 33.7894063, -84.4280428 33.7897439)",129.9704157410544,1.2678947054729437,0.0002451581269919,,,,,C
69310958,3370843972,0,169927467,residential,,,Huff Road Northwest,,False,False,75.67502714182578,"LINESTRING (-84.42743 33.788694, -84.4276695 33.788644, -84.4280376 33.7885671, -84.4282242 33.7885282)",75.67502714182578,1.8072204752488064,0.001723621544626,,,,,C
69310958,69310952,0,169927467,residential,,,Huff Road Northwest,,False,True,101.39904110685478,"LINESTRING (-84.42743 33.788694, -84.4269811 33.7887891, -84.4267324 33.7888418, -84.426722 33.788844, -84.426584 33.7888643, -84.426361 33.788897)",101.39904110685478,1.4847382580745223,0.0014223139103731,,,,,C
69311376,69274393,0,9276459,residential,,,Crestridge Drive Northeast,,False,False,371.7794484208155,"LINESTRING (-84.363147 33.784517, -84.363038 33.784347, -84.362981 33.784283, -84.362915 33.784225, -84.362841 33.784175, -84.362761 33.784132, -84.362675 33.784097, -84.362585 33.784071, -84.362391 33.784042, -84.362237 33.784047, -84.362143 33.784068, -84.361771 33.784185, -84.36163 33.784205, -84.361501 33.784206, -84.361359 33.784187, -84.361237 33.784153, -84.361147 33.784115, -84.360951 33.784015, -84.36086 33.783981, -84.360754 33.783957, -84.360652 33.783948, -84.360549 33.783953, -84.360459 33.783968, -84.360362 33.783997, -84.360282 33.784034, -84.360208 33.78408, -84.3599502 33.7842641, -84.359676 33.78446)",371.7794484208155,1.205602854368091,0.0012182158620314,,,,,C
69311376,69311381,0,116895279,residential,,,Elkmont Drive Northeast,,False,False,83.21981909636247,"LINESTRING (-84.363147 33.784517, -84.363271 33.784466, -84.3639107 33.7842721, -84.363987 33.784249)",83.21981909636247,1.6075074729492185,0.0018597269883508,,,,,C
69311376,69274361,0,116895279,residential,,,Elkmont Drive Northeast,,False,True,95.43312059917577,"LINESTRING (-84.363147 33.784517, -84.363037 33.784585, -84.362948 33.784665, -84.362876 33.784756, -84.362805 33.784882, -84.362779 33.784981, -84.362776 33.785065, -84.362796 33.785165, -84.362839 33.785259)",95.43312059917577,1.19916855706111,0.0004273734979856,,,,,C
69311381,69431357,0,61853028,residential,,,Park Drive Northeast,,False,False,71.19862083424086,"LINESTRING (-84.363987 33.784249, -84.363946 33.784112, -84.363919 33.783968, -84.363899 33.783615)",71.19862083424086,1.521609115481369,0.0019749717479004,,,,,C
69311381,69160951,0,61853028,residential,,,Park Drive Northeast,,False,True,238.5767078615293,"LINESTRING (-84.363987 33.784249, -84.364043 33.784386, -84.364098 33.784493, -84.364162 33.784596, -84.364254 33.78472, -84.364336 33.784814, -84.364449 33.784924, -84.364574 33.785026, -84.364708 33.785119, -84.364941 33.785245, -84.365065 33.785298, -84.365226 33.785354, -84.365494 33.785419, -84.365906 33.785478)",238.5767078615293,1.567204141608757,0.0002109514143243,,,,,C
69311381,69311376,0,116895279,residential,,,Elkmont Drive Northeast,,False,True,83.21981909636247,"LINESTRING (-84.363987 33.784249, -84.3639107 33.7842721, -84.363271 33.784466, -84.363147 33.784517)",83.21981909636247,1.60750747294922,0.0018145188197638,,,,,C
69311485,69439729,0,1118910233,primary,4,35 mph,Donald Lee Hollowell Parkway Northwest,US 78;US 278;GA 8,False,False,39.47007226738193,"LINESTRING (-84.4221047 33.7732252, -84.4225316 33.7732338)",39.47007226738193,1.7736333859231264,0.0065125613180874,,,,,B
69311485,69161071,0,"[9252280, 942132713]",residential,,,"['Pelham Street Northwest', 'Finley Avenue Northwest']",,False,True,291.5192290425331,"LINESTRING (-84.4221047 33.7732252, -84.4221047 33.7731301, -84.4221041 33.7717128, -84.422104 33.77138, -84.42117 33.771392)",288.8248216877205,1.2150272349471187,0.0,,,,,C
69311485,69161073,0,"[412175611, 1322123182]",primary,"['4', '5']",35 mph,Donald Lee Hollowell Parkway Northwest,US 78;US 278;GA 8,False,True,86.78301509175492,"LINESTRING (-84.4221047 33.7732252, -84.4218348 33.7732205, -84.42164 33.7732172, -84.421166 33.773209)",86.78301509175492,1.2148677807718553,0.0067462370511962,,,,,B
69311886,69199089,0,9252349,residential,,,Vernon Avenue Southeast,,False,False,108.53305925364862,"LINESTRING (-84.357814 33.736488, -84.3578148 33.736428, -84.357827 33.735512)",108.53305925364862,1.5609942541027644,0.0023683790022004,,,,,C
69311886,69311898,0,46184495,residential,,,Berne Street Southeast,,False,False,75.17876959145497,"LINESTRING (-84.357814 33.736488, -84.3574315 33.7364866, -84.357001 33.736485)",75.17876959145497,1.4418051643136276,0.0018891844386269,,,,,C
69311886,69463282,0,"[507012396, 46184502, 46184495]",residential,,,Berne Street Southeast,,False,True,300.40554901813334,"LINESTRING (-84.357814 33.736488, -84.3581644 33.7364897, -84.3585245 33.7364914, -84.3590457 33.7364995, -84.3595056 33.7365119, -84.361062 33.736539)",300.4055490181333,1.7416532878318682,0.0056277556993853,yes,,,,C
69311888,69199089,0,9252349,residential,,,Vernon Avenue Southeast,,False,True,97.85381463615578,"LINESTRING (-84.357834 33.734632, -84.357827 33.735512)",97.85381463615578,1.648233851127376,0.0023436106970702,,,,,C
69311888,69311891,0,9252349,residential,,,Vernon Avenue Southeast,,False,False,77.68924545811629,"LINESTRING (-84.357834 33.734632, -84.357781 33.734539, -84.3573892 33.7341766, -84.357302 33.734096)",77.68924545811629,1.5080998983299496,0.0020276945721702,,,,,C
69311888,69378912,0,9258422,residential,,,Vera Street Southeast,,False,True,149.48086992271382,"LINESTRING (-84.357834 33.734632, -84.3579036 33.734632, -84.3594505 33.734631)",149.48086992271382,1.2597554145124017,0.0002451581269919,,,,,C
69311891,69311888,0,9252349,residential,,,Vernon Avenue Southeast,,False,True,77.68924545811629,"LINESTRING (-84.357302 33.734096, -84.3573892 33.7341766, -84.357781 33.734539, -84.357834 33.734632)",77.68924545811629,1.5080998983299496,0.0020307605516887,,,,,C
69311891,69440124,0,507017527,residential,,,Ormewood Avenue Southeast,,False,False,119.65533286381266,"LINESTRING (-84.357302 33.734096, -84.357026 33.734293, -84.356911 33.734343, -84.356798 33.734372, -84.356767 33.734375, -84.356681 33.734384, -84.356563 33.73438, -84.3563184 33.7343356, -84.3562128 33.7343165, -84.356127 33.734301)",119.65533286381267,1.4868073786852436,0.0032534852071297,,,,,C
69311891,69440101,0,507017527,residential,,,Ormewood Avenue Southeast,,False,True,139.79907315556167,"LINESTRING (-84.357302 33.734096, -84.357811 33.733716, -84.357871 33.733687, -84.357946 33.733675, -84.358628 33.733676)",139.79907315556167,1.489170006979119,0.0022119539295096,,,,,C
69311896,7137531511,0,9252352,residential,,,Vernon Avenue Southeast,,False,False,3.59170833377457,"LINESTRING (-84.3569018 33.7374281, -84.3569021 33.7373958)",3.59170833377457,1.3609573168834674,0.0002451581269919,,,,,C
69311898,69303018,0,46184495,residential,,,Berne Street Southeast,,False,False,123.54059334294726,"LINESTRING (-84.357001 33.736485, -84.355665 33.736481)",123.54059334294726,1.4274006325272683,0.0011374784013766,,,,,C
69311898,7137531522,0,9252352,residential,,,Vernon Avenue Southeast,,False,True,53.35891348576628,"LINESTRING (-84.357001 33.736485, -84.3570013 33.7365485, -84.3570024 33.7367467, -84.3569313 33.7369567)",53.35891348576628,1.6340680284414613,0.0012245882900503,,,,,C
69311898,69311886,0,46184495,residential,,,Berne Street Southeast,,False,True,75.17876959145497,"LINESTRING (-84.357001 33.736485, -84.3574315 33.7364866, -84.357814 33.736488)",75.17876959145497,1.4418051643136258,0.003182787326467,,,,,C
69312068,69458856,0,506774530,tertiary,2,,Murphy Avenue Southwest,,False,False,84.4452182109769,"LINESTRING (-84.413308 33.731914, -84.4137734 33.7312606)",84.4452182109769,1.5529420350563867,0.0080115247164239,,,,,B
69312068,69244864,0,31021708,residential,4,,Lee Street Connector Southwest,,False,True,45.04822490955927,"LINESTRING (-84.413308 33.731914, -84.4133782 33.7319461, -84.4134412 33.731975, -84.4134793 33.7319924, -84.4135223 33.7320121, -84.4135729 33.7320352, -84.4137348 33.7321093)",45.04822490955927,1.9917928301049943,0.0065262079328071,,,,,C
69312068,69308583,0,506774530,tertiary,2,,Murphy Avenue Southwest,,False,True,114.57501416524332,"LINESTRING (-84.413308 33.731914, -84.4130454 33.732362, -84.4129834 33.7324926, -84.412811 33.732857)",114.57501416524332,1.5693688488232505,0.0064965701307946,,,,,B
69312319,69601161,0,169925548,tertiary,4,35 mph,Ted Turner Drive Northwest,,True,False,34.097482095840924,"LINESTRING (-84.391574 33.757762, -84.3914875 33.7578238, -84.3913378 33.7579303, -84.391294 33.7579616)",418.7708996781933,6.330323103726222,0.0260356367817026,,,,,B
69312331,69312319,0,9252418,residential,,,Nassau Street Northwest,,True,False,143.02342507421875,"LINESTRING (-84.3922749 33.758887, -84.392161 33.7588176, -84.392132 33.7588, -84.392114 33.758772, -84.3920849 33.7587145, -84.3918785 33.7583061, -84.391653 33.75786, -84.391628 33.7578293, -84.391574 33.757762)",309.84495669981544,6.387310902159008,0.0001743400118382,,,,,C
69312331,9880854441,0,628175273,tertiary,4,,Centennial Olympic Park Drive Northwest,,True,False,55.48132515305425,"LINESTRING (-84.3922749 33.758887, -84.392326 33.7588337, -84.3927053 33.7585402)",493.2294878607426,11.102743391619702,0.0271469641813035,,,,,B
69312483,69349973,0,631611892,tertiary,4,,Centennial Olympic Park Drive Northwest,,True,False,42.58434353640942,"LINESTRING (-84.39199 33.763727, -84.3920118 33.7634281, -84.3920172 33.7633447)",385.2668858371845,6.799834899520425,0.0195142983457778,,,,,B
69312488,3103997617,0,9273654,residential,2,,West Peachtree Place Northwest,,False,True,14.763044214369016,"LINESTRING (-84.391845 33.764003, -84.3920047 33.7640039)",14.763044214369016,1.288297263803327,0.000174700715311,,,yes,,C
69312488,69532259,0,9273654,residential,2,,West Peachtree Place Northwest,,False,False,136.62527456158284,"LINESTRING (-84.391845 33.764003, -84.3917235 33.764005, -84.3904964 33.764026, -84.3903673 33.7640255)",136.62527456158284,1.9419989063940992,0.0001556435484997,,,yes,,C
69312488,69312483,0,953264565,primary,3,,Spring Techwood Connector,,True,False,33.72361843184038,"LINESTRING (-84.391845 33.764003, -84.391931 33.763881, -84.391967 33.763802, -84.39199 33.763727)",394.1276109417536,7.090611809711484,0.0121262495820348,,,,,B
69312491,69191561,0,9252454,primary_link,2,,,,True,False,65.93483247097979,"LINESTRING (-84.3914283 33.7643995, -84.3915699 33.7643601, -84.3916348 33.7643526, -84.3917027 33.7643545, -84.3917494 33.7643643, -84.3917956 33.7643882, -84.3918303 33.7644198, -84.3918505 33.7644527, -84.3918874 33.7645368, -84.39193 33.7646339)",1664.4507886462736,19.897285542953306,0.0064516024311895,,,,,B
69312491,69312488,0,953264565,primary,3,,Spring Techwood Connector,,True,False,58.54569451530445,"LINESTRING (-84.3914283 33.7643995, -84.3917464 33.7640968, -84.391845 33.764003)",1725.9544381472524,21.03531522895798,0.0113434028116354,,,,,B
69314673,69282124,0,9252817,residential,,25 mph,Colquitt Avenue Northeast,,False,False,100.31522870940948,"LINESTRING (-84.353142 33.766616, -84.353096 33.7665995, -84.3522615 33.7662648, -84.3522439 33.7662578, -84.3521616 33.7662295)",100.31522870940948,1.7039397197138515,0.0083558762984272,,,,,C
69314673,69528739,0,44062166,secondary,,,North Highland Avenue Northeast,,False,False,217.97052264768573,"LINESTRING (-84.353142 33.766616, -84.352986 33.7668562, -84.3529381 33.7669531, -84.352877 33.76707, -84.352759 33.767348, -84.3527174 33.7674507, -84.352667 33.767618, -84.3526502 33.7676938, -84.352637 33.767737, -84.352604 33.767866, -84.3525831 33.767988, -84.352561 33.768117, -84.3525431 33.768355, -84.3525369 33.7684888)",217.97052264768573,1.5685501275896965,0.0141536435679777,,,,,B
