osmid,y,x,street_count,highway,ref,railway,geometry
46375398,52.3693688,4.8687126,3,,,,POINT (4.8687126 52.3693688)
46375502,52.3693597,4.8451086,4,,,crossing,POINT (4.8451086 52.3693597)
46375508,52.3693686,4.8726773,4,,,,POINT (4.8726773 52.3693686)
46375823,52.3694546,4.9275506,4,,,,POINT (4.9275506 52.3694546)
46375982,52.3694537,4.8567014,3,,,,POINT (4.8567014 52.3694537)
46375985,52.3695316,4.8806748,4,,,,POINT (4.8806748 52.3695316)
46376161,52.3695172,4.8614423,3,,,,POINT (4.8614423 52.3695172)
46376216,52.3695612,4.8379878,3,,,,POINT (4.8379878 52.3695612)
46376376,52.3695879,4.8824129,3,,,,POINT (4.8824129 52.3695879)
46376416,52.3695845,4.8541775,3,,,,POINT (4.8541775 52.3695845)
46376418,52.3695851,4.9146727,3,,,,POINT (4.9146727 52.3695851)
46376460,52.3696415,4.8991432,3,,,,POINT (4.8991432 52.3696415)
46376461,52.3695506,4.9246308,1,,,,POINT (4.9246308 52.3695506)
46376585,52.3695702,4.866564,3,,,,POINT (4.866564 52.3695702)
46376597,52.369631,4.9192274,3,,,,POINT (4.9192274 52.369631)
46376762,52.3696233,4.9091145,3,,,,POINT (4.9091145 52.3696233)
46376831,52.3696151,4.8736855,4,,,,POINT (4.8736855 52.3696151)
46376895,52.3696595,4.9233862,3,,,,POINT (4.9233862 52.3696595)
46376939,52.3696873,4.898867,3,,,,POINT (4.898867 52.3696873)
46376972,52.369657,4.8805935,4,,,,POINT (4.8805935 52.369657)
