osmid,y,x,street_count,highway,geometry
260305245,51.4893117,-3.1329363,1,,POINT (-3.1329363 51.4893117)
260305246,51.4891735,-3.1330987,3,,POINT (-3.1330987 51.4891735)
260305249,51.4891169,-3.1331751,1,,POINT (-3.1331751 51.4891169)
260306066,51.4807535,-3.1645343,3,,POINT (-3.1645343 51.4807535)
260306073,51.4795062,-3.166722,3,,POINT (-3.166722 51.4795062)
260306074,51.4795321,-3.1642048,1,,POINT (-3.1642048 51.4795321)
260306076,51.4798293,-3.16402,3,,POINT (-3.16402 51.4798293)
260306077,51.4803438,-3.1647301,3,,POINT (-3.1647301 51.4803438)
260306090,51.4804021,-3.1638726,1,,POINT (-3.1638726 51.4804021)
260306091,51.4793008,-3.1648558,1,,POINT (-3.1648558 51.4793008)
260306093,51.4801264,-3.1654484,3,,POINT (-3.1654484 51.4801264)
260306094,51.4791382,-3.1659845,1,,POINT (-3.1659845 51.4791382)
260306096,51.4795968,-3.1650771,3,,POINT (-3.1650771 51.4795968)
260306120,51.4801258,-3.1627706,1,,POINT (-3.1627706 51.4801258)
260306122,51.4800581,-3.1630095,3,,POINT (-3.1630095 51.4800581)
260306212,51.4434785,-3.1979643,3,,POINT (-3.1979643 51.4434785)
260306215,51.4420477,-3.1960761,3,,POINT (-3.1960761 51.4420477)
260306216,51.4416819,-3.1956577,3,,POINT (-3.1956577 51.4416819)
260306217,51.4411644,-3.1946963,3,,POINT (-3.1946963 51.4411644)
260306446,51.4473771,-3.1898767,3,,POINT (-3.1898767 51.4473771)
260306812,51.4466053,-3.1882057,3,,POINT (-3.1882057 51.4466053)
260306815,51.4465503,-3.1884162,3,,POINT (-3.1884162 51.4465503)
260306952,51.4463673,-3.1880651,3,,POINT (-3.1880651 51.4463673)
260306955,51.4452564,-3.1875619,3,,POINT (-3.1875619 51.4452564)
260306957,51.4444646,-3.186715,3,,POINT (-3.186715 51.4444646)
260306960,51.4430391,-3.1849604,3,,POINT (-3.1849604 51.4430391)
260306964,51.4419929,-3.1820423,3,crossing,POINT (-3.1820423 51.4419929)
260306966,51.4413592,-3.1791976,3,,POINT (-3.1791976 51.4413592)
260306967,51.4411183,-3.1781208,4,,POINT (-3.1781208 51.4411183)
260306968,51.4406801,-3.1761671,4,,POINT (-3.1761671 51.4406801)
260306969,51.4403895,-3.1749017,3,,POINT (-3.1749017 51.4403895)
260306979,51.4407636,-3.1675802,3,,POINT (-3.1675802 51.4407636)
260306982,51.4413555,-3.1670227,3,,POINT (-3.1670227 51.4413555)
260306984,51.4416704,-3.1673228,3,,POINT (-3.1673228 51.4416704)
260306989,51.4423735,-3.1684029,3,,POINT (-3.1684029 51.4423735)
260307001,51.4438169,-3.1699287,4,,POINT (-3.1699287 51.4438169)
260307007,51.4434822,-3.1748887,3,,POINT (-3.1748887 51.4434822)
260307008,51.4430679,-3.1760165,3,,POINT (-3.1760165 51.4430679)
260307013,51.4413145,-3.1761782,4,,POINT (-3.1761782 51.4413145)
260307087,51.4416712,-3.1778098,3,,POINT (-3.1778098 51.4416712)
260307089,51.4422696,-3.1773869,3,,POINT (-3.1773869 51.4422696)
260307091,51.4426085,-3.1762072,4,,POINT (-3.1762072 51.4426085)
260307093,51.4429983,-3.1747428,3,,POINT (-3.1747428 51.4429983)
260307098,51.4430451,-3.1700981,4,,POINT (-3.1700981 51.4430451)
260307099,51.4428338,-3.1677676,3,,POINT (-3.1677676 51.4428338)
260307124,51.4464404,-3.1694424,1,,POINT (-3.1694424 51.4464404)
260307130,51.4460276,-3.1724824,3,,POINT (-3.1724824 51.4460276)
260307142,51.4459677,-3.1791549,3,,POINT (-3.1791549 51.4459677)
260307143,51.4460882,-3.1800283,3,,POINT (-3.1800283 51.4460882)
260307155,51.4465611,-3.1860394,3,,POINT (-3.1860394 51.4465611)
260307157,51.4466377,-3.1858089,3,,POINT (-3.1858089 51.4466377)
260307159,51.4464448,-3.1856595,3,,POINT (-3.1856595 51.4464448)
260307160,51.4464285,-3.1856785,3,,POINT (-3.1856785 51.4464285)
260307162,51.446391,-3.1859372,3,,POINT (-3.1859372 51.446391)
260307164,51.4467281,-3.1861218,3,,POINT (-3.1861218 51.4467281)
260307168,51.4467655,-3.1881024,3,,POINT (-3.1881024 51.4467655)
260307181,51.4446205,-3.1819142,3,,POINT (-3.1819142 51.4446205)
260307183,51.4443826,-3.1804577,3,,POINT (-3.1804577 51.4443826)
260307185,51.4442421,-3.1789374,3,,POINT (-3.1789374 51.4442421)
260307187,51.4442786,-3.1781846,3,,POINT (-3.1781846 51.4442786)
260307188,51.4443975,-3.1779227,3,,POINT (-3.1779227 51.4443975)
260307189,51.4445025,-3.1778036,3,,POINT (-3.1778036 51.4445025)
260307192,51.4443983,-3.1775566,3,,POINT (-3.1775566 51.4443983)
260307236,51.4442202,-3.1773034,3,,POINT (-3.1773034 51.4442202)
260307242,51.4445009,-3.1721804,3,,POINT (-3.1721804 51.4445009)
260307254,51.4453629,-3.1684622,3,,POINT (-3.1684622 51.4453629)
260307261,51.4452582,-3.1683883,3,,POINT (-3.1683883 51.4452582)
260307317,51.4442526,-3.1706812,3,,POINT (-3.1706812 51.4442526)
260307320,51.4436952,-3.1713904,3,,POINT (-3.1713904 51.4436952)
260307352,51.4457367,-3.1774353,3,,POINT (-3.1774353 51.4457367)
260307365,51.4463597,-3.1862987,3,,POINT (-3.1862987 51.4463597)
260307370,51.446664,-3.1871531,3,,POINT (-3.1871531 51.446664)
260307383,51.4421764,-3.1714742,4,,POINT (-3.1714742 51.4421764)
260307429,51.4410767,-3.1658951,3,,POINT (-3.1658951 51.4410767)
260307432,51.4406433,-3.1669439,1,,POINT (-3.1669439 51.4406433)
260307546,51.4420058,-3.1699283,4,,POINT (-3.1699283 51.4420058)
260307547,51.4412957,-3.1698692,4,,POINT (-3.1698692 51.4412957)
260307588,51.4415095,-3.1717948,3,,POINT (-3.1717948 51.4415095)
260307636,51.4405184,-3.1722846,3,,POINT (-3.1722846 51.4405184)
260307686,51.4425668,-3.1750182,3,,POINT (-3.1750182 51.4425668)
260307690,51.4424043,-3.1726838,3,,POINT (-3.1726838 51.4424043)
260307695,51.4428703,-3.1752282,3,,POINT (-3.1752282 51.4428703)
260307726,51.4410449,-3.1749293,4,,POINT (-3.1749293 51.4410449)
260307800,51.4401019,-3.1787072,3,,POINT (-3.1787072 51.4401019)
260307804,51.4416828,-3.1821523,3,,POINT (-3.1821523 51.4416828)
260307902,51.4406343,-3.1784035,3,,POINT (-3.1784035 51.4406343)
260308177,51.440787,-3.1738461,3,,POINT (-3.1738461 51.440787)
260308251,51.4424128,-3.1769199,3,,POINT (-3.1769199 51.4424128)
260308254,51.4421582,-3.1762104,3,,POINT (-3.1762104 51.4421582)
260308277,51.443211,-3.1785974,1,,POINT (-3.1785974 51.443211)
260308279,51.4432384,-3.1771576,3,,POINT (-3.1771576 51.4432384)
260308395,51.442497,-3.1722795,3,,POINT (-3.1722795 51.442497)
260308396,51.4422091,-3.1716615,3,,POINT (-3.1716615 51.4422091)
260308451,51.4430289,-3.1718548,3,,POINT (-3.1718548 51.4430289)
260308543,51.4409755,-3.1746365,3,,POINT (-3.1746365 51.4409755)
260308582,51.4420444,-3.1728484,3,,POINT (-3.1728484 51.4420444)
260308583,51.4417838,-3.1732493,3,,POINT (-3.1732493 51.4417838)
260308589,51.4421837,-3.1749883,3,,POINT (-3.1749883 51.4421837)
260308785,51.4427754,-3.1803289,3,,POINT (-3.1803289 51.4427754)
260308788,51.4433613,-3.1824123,4,,POINT (-3.1824123 51.4433613)
260308805,51.4429302,-3.1808783,4,,POINT (-3.1808783 51.4429302)
260308806,51.4417451,-3.1809199,3,,POINT (-3.1809199 51.4417451)
260308809,51.4424017,-3.178594,3,,POINT (-3.178594 51.4424017)
260308813,51.4408304,-3.167504,3,,POINT (-3.167504 51.4408304)
260309334,51.4437773,-3.1693957,3,,POINT (-3.1693957 51.4437773)
260309338,51.4441275,-3.1694223,3,,POINT (-3.1694223 51.4441275)
260309341,51.4439986,-3.1686236,1,,POINT (-3.1686236 51.4439986)
260309396,51.444896,-3.1723129,1,,POINT (-3.1723129 51.444896)
260309397,51.4450217,-3.171704,1,,POINT (-3.171704 51.4450217)
260309399,51.4447808,-3.1712863,3,,POINT (-3.1712863 51.4447808)
260309426,51.4455815,-3.1768315,3,,POINT (-3.1768315 51.4455815)
260309427,51.4455862,-3.1718523,1,,POINT (-3.1718523 51.4455862)
260309432,51.446284,-3.1717996,3,,POINT (-3.1717996 51.446284)
260309433,51.4460584,-3.17169,3,,POINT (-3.17169 51.4460584)
260309435,51.4461871,-3.1713172,1,,POINT (-3.1713172 51.4461871)
260309660,51.4462576,-3.1812224,3,,POINT (-3.1812224 51.4462576)
260309661,51.4465167,-3.1810512,3,,POINT (-3.1810512 51.4465167)
260309747,51.4450341,-3.1816763,1,,POINT (-3.1816763 51.4450341)
260309761,51.44477,-3.1803135,3,,POINT (-3.1803135 51.44477)
260309777,51.4445841,-3.1788968,3,,POINT (-3.1788968 51.4445841)
260310215,51.4538196,-3.1974592,3,,POINT (-3.1974592 51.4538196)
260310342,51.4538652,-3.1978861,1,,POINT (-3.1978861 51.4538652)
260310571,51.4495229,-3.1983393,3,,POINT (-3.1983393 51.4495229)
260310759,51.4488601,-3.1960295,3,,POINT (-3.1960295 51.4488601)
260310761,51.4487164,-3.1946047,3,,POINT (-3.1946047 51.4487164)
260310765,51.4480394,-3.1940174,3,,POINT (-3.1940174 51.4480394)
260310767,51.4470981,-3.1941767,3,,POINT (-3.1941767 51.4470981)
260310770,51.4468284,-3.1946435,3,,POINT (-3.1946435 51.4468284)
260310771,51.4468289,-3.1953641,3,,POINT (-3.1953641 51.4468289)
260310775,51.4466779,-3.1967033,3,,POINT (-3.1967033 51.4466779)
260310778,51.4465901,-3.1974,3,,POINT (-3.1974 51.4465901)
260313031,51.4685259,-3.1871556,3,,POINT (-3.1871556 51.4685259)
260313032,51.468746,-3.1859853,3,,POINT (-3.1859853 51.468746)
260313034,51.4692143,-3.1844665,3,,POINT (-3.1844665 51.4692143)
260313099,51.4675751,-3.1857438,4,,POINT (-3.1857438 51.4675751)
260313100,51.4681605,-3.1858577,4,,POINT (-3.1858577 51.4681605)
260313129,51.4690522,-3.1879749,4,,POINT (-3.1879749 51.4690522)
260313155,51.4676964,-3.188256,1,,POINT (-3.188256 51.4676964)
260313157,51.4686568,-3.1833761,3,,POINT (-3.1833761 51.4686568)
260313171,51.4671525,-3.187937,1,,POINT (-3.187937 51.4671525)
260313188,51.4669886,-3.1855816,4,,POINT (-3.1855816 51.4669886)
260313245,51.4624609,-3.1854867,1,,POINT (-3.1854867 51.4624609)
260313246,51.4632445,-3.1848004,3,,POINT (-3.1848004 51.4632445)
260313247,51.463977,-3.1841698,3,,POINT (-3.1841698 51.463977)
260313248,51.4644529,-3.1837679,3,,POINT (-3.1837679 51.4644529)
260313249,51.464897,-3.1833928,3,,POINT (-3.1833928 51.464897)
260313253,51.4675289,-3.18117,3,,POINT (-3.18117 51.4675289)
260313285,51.4628371,-3.1834609,1,,POINT (-3.1834609 51.4628371)
260313302,51.4621373,-3.1856662,4,,POINT (-3.1856662 51.4621373)
260313320,51.4685087,-3.188904,5,,POINT (-3.188904 51.4685087)
260313329,51.4682173,-3.1887018,3,,POINT (-3.1887018 51.4682173)
260313627,51.4643104,-3.1862669,1,,POINT (-3.1862669 51.4643104)
260313628,51.4637628,-3.1859838,3,,POINT (-3.1859838 51.4637628)
260313629,51.4632278,-3.1856953,1,,POINT (-3.1856953 51.4632278)
260313643,51.4638724,-3.182085,3,,POINT (-3.182085 51.4638724)
260313644,51.4643355,-3.1816914,4,,POINT (-3.1816914 51.4643355)
260313646,51.4663073,-3.1800231,4,,POINT (-3.1800231 51.4663073)
260313687,51.4655689,-3.1835647,3,,POINT (-3.1835647 51.4655689)
260313785,51.4663606,-3.1821567,3,,POINT (-3.1821567 51.4663606)
260313786,51.465802,-3.180444,4,,POINT (-3.180444 51.465802)
260313787,51.4652117,-3.1786381,4,,POINT (-3.1786381 51.4652117)
260313795,51.4653102,-3.1808679,4,,POINT (-3.1808679 51.4653102)
260313801,51.464824,-3.1812774,4,,POINT (-3.1812774 51.464824)
260313804,51.4637509,-3.1798978,3,,POINT (-3.1798978 51.4637509)
260313807,51.4645912,-3.1767942,1,,POINT (-3.1767942 51.4645912)
260313808,51.4647668,-3.1756603,1,,POINT (-3.1756603 51.4647668)
260313809,51.4652009,-3.1760426,1,,POINT (-3.1760426 51.4652009)
260313812,51.4650356,-3.1765812,3,,POINT (-3.1765812 51.4650356)
260313836,51.4706077,-3.1899828,3,,POINT (-3.1899828 51.4706077)
260313837,51.4709474,-3.1901838,4,,POINT (-3.1901838 51.4709474)
260313838,51.4715519,-3.1906739,4,,POINT (-3.1906739 51.4715519)
260313840,51.4701008,-3.1897046,3,,POINT (-3.1897046 51.4701008)
260313844,51.4710578,-3.1898417,1,,POINT (-3.1898417 51.4710578)
260313845,51.4706834,-3.1910022,1,,POINT (-3.1910022 51.4706834)
260313846,51.4713572,-3.1912544,4,,POINT (-3.1912544 51.4713572)
260313847,51.470765,-3.1907493,3,,POINT (-3.1907493 51.470765)
260313849,51.4698892,-3.1866036,3,,POINT (-3.1866036 51.4698892)
260313856,51.4707696,-3.1865994,1,,POINT (-3.1865994 51.4707696)
260313860,51.4737717,-3.1895917,4,,POINT (-3.1895917 51.4737717)
260313861,51.4748213,-3.1914761,3,,POINT (-3.1914761 51.4748213)
260313864,51.4754714,-3.1900845,3,,POINT (-3.1900845 51.4754714)
260313867,51.4749641,-3.1878819,3,,POINT (-3.1878819 51.4749641)
260313868,51.4727733,-3.1911639,3,,POINT (-3.1911639 51.4727733)
260313870,51.4734324,-3.1900783,3,,POINT (-3.1900783 51.4734324)
260313872,51.4745537,-3.1884703,4,,POINT (-3.1884703 51.4745537)
260313874,51.4738507,-3.1871989,3,,POINT (-3.1871989 51.4738507)
260313876,51.4741541,-3.1890434,4,,POINT (-3.1890434 51.4741541)
260313877,51.4734563,-3.1877693,3,,POINT (-3.1877693 51.4734563)
260313878,51.4740113,-3.1922724,3,,POINT (-3.1922724 51.4740113)
260313879,51.4744415,-3.1919168,3,,POINT (-3.1919168 51.4744415)
260313880,51.473087,-3.1905736,3,,POINT (-3.1905736 51.473087)
260313882,51.4751861,-3.1907886,1,,POINT (-3.1907886 51.4751861)
260313883,51.472361,-3.1904382,3,,POINT (-3.1904382 51.472361)
260313884,51.4734163,-3.1889632,3,,POINT (-3.1889632 51.4734163)
260313890,51.4621093,-3.1857982,3,,POINT (-3.1857982 51.4621093)
260313930,51.462384,-3.1846215,3,,POINT (-3.1846215 51.462384)
260313934,51.4601535,-3.1835302,3,,POINT (-3.1835302 51.4601535)
260313944,51.4584437,-3.180481,1,,POINT (-3.180481 51.4584437)
260313947,51.4575219,-3.1829507,1,,POINT (-3.1829507 51.4575219)
260313950,51.4599123,-3.1844673,3,,POINT (-3.1844673 51.4599123)
260313972,51.4575214,-3.1801233,1,,POINT (-3.1801233 51.4575214)
260313980,51.4554561,-3.1820156,3,,POINT (-3.1820156 51.4554561)
260313981,51.4558868,-3.1802827,3,,POINT (-3.1802827 51.4558868)
260313983,51.4572656,-3.1811602,3,,POINT (-3.1811602 51.4572656)
260314046,51.4551019,-3.1811465,1,,POINT (-3.1811465 51.4551019)
260314048,51.4555996,-3.1814247,3,,POINT (-3.1814247 51.4555996)
260314049,51.4547719,-3.1825147,3,,POINT (-3.1825147 51.4547719)
260314052,51.4545095,-3.1823811,3,,POINT (-3.1823811 51.4545095)
260314139,51.4553095,-3.1861519,3,,POINT (-3.1861519 51.4553095)
260314157,51.455978,-3.1870589,2,,POINT (-3.1870589 51.455978)
260314181,51.4543846,-3.1880319,2,,POINT (-3.1880319 51.4543846)
260314806,51.4525857,-3.1883778,3,,POINT (-3.1883778 51.4525857)
260314815,51.4519672,-3.189808,1,,POINT (-3.189808 51.4519672)
260314820,51.4530559,-3.1900387,3,,POINT (-3.1900387 51.4530559)
260314903,51.4544159,-3.1910563,2,,POINT (-3.1910563 51.4544159)
260314906,51.4543305,-3.1912117,2,,POINT (-3.1912117 51.4543305)
260495297,51.4414358,-3.1973865,3,,POINT (-3.1973865 51.4414358)
260495316,51.4416169,-3.1965513,3,,POINT (-3.1965513 51.4416169)
260495358,51.4427112,-3.1975478,1,,POINT (-3.1975478 51.4427112)
260495363,51.4365544,-3.1982795,3,,POINT (-3.1982795 51.4365544)
260495533,51.4422415,-3.1955847,3,,POINT (-3.1955847 51.4422415)
260495539,51.4425967,-3.1949411,3,,POINT (-3.1949411 51.4425967)
260495545,51.4424245,-3.1938663,3,,POINT (-3.1938663 51.4424245)
260495556,51.4420627,-3.1892961,3,,POINT (-3.1892961 51.4420627)
260495557,51.442271,-3.1890879,3,,POINT (-3.1890879 51.442271)
260495559,51.4431267,-3.1881645,3,,POINT (-3.1881645 51.4431267)
260495560,51.4435383,-3.1877234,3,,POINT (-3.1877234 51.4435383)
260495561,51.443969,-3.1872592,4,,POINT (-3.1872592 51.443969)
260495580,51.4426131,-3.1911716,1,,POINT (-3.1911716 51.4426131)
260495581,51.4418267,-3.1885285,1,,POINT (-3.1885285 51.4418267)
260495582,51.44201,-3.1877444,1,,POINT (-3.1877444 51.44201)
260495583,51.442704,-3.1886275,3,,POINT (-3.1886275 51.442704)
260495606,51.4421692,-3.1867022,3,,POINT (-3.1867022 51.4421692)
260495607,51.4423923,-3.1862532,3,,POINT (-3.1862532 51.4423923)
260495608,51.4427044,-3.1856317,3,,POINT (-3.1856317 51.4427044)
260495609,51.4427526,-3.1855308,3,,POINT (-3.1855308 51.4427526)
260495620,51.4443172,-3.1877177,1,,POINT (-3.1877177 51.4443172)
260495646,51.4419457,-3.1864103,3,,POINT (-3.1864103 51.4419457)
260495657,51.442134,-3.1859311,1,,POINT (-3.1859311 51.442134)
260495660,51.4418442,-3.1849732,1,,POINT (-3.1849732 51.4418442)
260495667,51.4415107,-3.184826,1,,POINT (-3.184826 51.4415107)
260495682,51.4430111,-3.1936946,3,,POINT (-3.1936946 51.4430111)
260495683,51.4432903,-3.1935548,3,,POINT (-3.1935548 51.4432903)
260495684,51.4435839,-3.1934067,3,,POINT (-3.1934067 51.4435839)
260495686,51.4440468,-3.1933504,1,,POINT (-3.1933504 51.4440468)
260495689,51.4428485,-3.1924215,3,,POINT (-3.1924215 51.4428485)
260495699,51.4427482,-3.1925813,1,,POINT (-3.1925813 51.4427482)
260495700,51.4429489,-3.1922573,1,,POINT (-3.1922573 51.4429489)
260495701,51.4416432,-3.1932186,3,,POINT (-3.1932186 51.4416432)
260499467,51.4938588,-3.1584107,3,,POINT (-3.1584107 51.4938588)
260499501,51.4946831,-3.157795,3,,POINT (-3.157795 51.4946831)
260499541,51.4942686,-3.1603106,3,,POINT (-3.1603106 51.4942686)
260499590,51.4952359,-3.1592784,3,,POINT (-3.1592784 51.4952359)
260499815,51.4965931,-3.1630211,3,,POINT (-3.1630211 51.4965931)
260499816,51.4963252,-3.16208,3,,POINT (-3.16208 51.4963252)
260499817,51.4960251,-3.1612292,3,,POINT (-3.1612292 51.4960251)
260499819,51.4955582,-3.1600782,4,,POINT (-3.1600782 51.4955582)
260499824,51.4942851,-3.1558538,3,,POINT (-3.1558538 51.4942851)
260499840,51.4957881,-3.1637816,3,,POINT (-3.1637816 51.4957881)
260499982,51.4953925,-3.1631106,3,,POINT (-3.1631106 51.4953925)
260500039,51.4949611,-3.1623927,3,,POINT (-3.1623927 51.4949611)
260500286,51.4957713,-3.1597021,4,,POINT (-3.1597021 51.4957713)
260500287,51.4961858,-3.1589677,4,,POINT (-3.1589677 51.4961858)
260500288,51.4966757,-3.1581016,4,,POINT (-3.1581016 51.4966757)
260500289,51.4970859,-3.1573749,3,,POINT (-3.1573749 51.4970859)
260500291,51.4972034,-3.1567709,3,,POINT (-3.1567709 51.4972034)
260500311,51.4955474,-3.1561789,4,,POINT (-3.1561789 51.4955474)
260500485,51.4962864,-3.1609535,3,,POINT (-3.1609535 51.4962864)
260500486,51.4966573,-3.1618258,3,,POINT (-3.1618258 51.4966573)
260500487,51.4969849,-3.1625647,3,,POINT (-3.1625647 51.4969849)
260500773,51.4971204,-3.1612688,4,,POINT (-3.1612688 51.4971204)
260500779,51.4961459,-3.1563939,4,,POINT (-3.1563939 51.4961459)
260501054,51.4972448,-3.1598875,3,,POINT (-3.1598875 51.4972448)
260501059,51.4967339,-3.1566003,4,,POINT (-3.1566003 51.4967339)
260501062,51.4971165,-3.1559348,1,,POINT (-3.1559348 51.4971165)
260501171,51.49674,-3.1552346,1,,POINT (-3.1552346 51.49674)
260501805,51.4964072,-3.1545033,1,,POINT (-3.1545033 51.4964072)
260501809,51.4982273,-3.1602101,1,,POINT (-3.1602101 51.4982273)
260501810,51.49795,-3.1592995,1,,POINT (-3.1592995 51.49795)
260501816,51.4960231,-3.1537538,1,,POINT (-3.1537538 51.4960231)
260501817,51.4956635,-3.1531209,1,,POINT (-3.1531209 51.4956635)
260501818,51.4953222,-3.1525113,1,,POINT (-3.1525113 51.4953222)
260501825,51.4948097,-3.1559383,3,,POINT (-3.1559383 51.4948097)
260501980,51.4944671,-3.1551147,3,,POINT (-3.1551147 51.4944671)
260502411,51.4967408,-3.1604132,4,,POINT (-3.1604132 51.4967408)
260502433,51.4974813,-3.1620649,4,,POINT (-3.1620649 51.4974813)
260502435,51.4984835,-3.1610771,1,,POINT (-3.1610771 51.4984835)
260502686,51.4991431,-3.1619391,3,,POINT (-3.1619391 51.4991431)
260502695,51.4977524,-3.1569998,3,,POINT (-3.1569998 51.4977524)
260503401,51.4935514,-3.1488657,1,,POINT (-3.1488657 51.4935514)
260503418,51.4931297,-3.1482253,3,,POINT (-3.1482253 51.4931297)
260503460,51.4935754,-3.1475288,3,,POINT (-3.1475288 51.4935754)
260503509,51.4937933,-3.1478703,1,,POINT (-3.1478703 51.4937933)
260503510,51.4934391,-3.1473081,1,,POINT (-3.1473081 51.4934391)
260503687,51.4940062,-3.1449355,3,,POINT (-3.1449355 51.4940062)
260503690,51.494353,-3.1455059,1,,POINT (-3.1455059 51.494353)
260503966,51.4969925,-3.1488949,3,,POINT (-3.1488949 51.4969925)
260504582,51.4918189,-3.1520962,3,,POINT (-3.1520962 51.4918189)
260504583,51.4924638,-3.1520224,3,,POINT (-3.1520224 51.4924638)
260504584,51.4931169,-3.1519438,3,,POINT (-3.1519438 51.4931169)
260504593,51.4937394,-3.1545424,1,,POINT (-3.1545424 51.4937394)
260504605,51.4922202,-3.155146,4,,POINT (-3.155146 51.4922202)
260504646,51.492779,-3.1544755,3,,POINT (-3.1544755 51.492779)
260504870,51.4929638,-3.1540178,1,,POINT (-3.1540178 51.4929638)
260504874,51.4931719,-3.1536695,3,,POINT (-3.1536695 51.4931719)
260504952,51.4932867,-3.1534811,1,,POINT (-3.1534811 51.4932867)
260505451,51.5006857,-3.1582924,4,,POINT (-3.1582924 51.5006857)
260505452,51.5000142,-3.1580008,3,,POINT (-3.1580008 51.5000142)
260505478,51.5008417,-3.1603032,3,,POINT (-3.1603032 51.5008417)
260505594,51.5010628,-3.1562371,3,,POINT (-3.1562371 51.5010628)
260505595,51.5013391,-3.1552674,3,,POINT (-3.1552674 51.5013391)
260505596,51.5016615,-3.1542866,1,,POINT (-3.1542866 51.5016615)
260505715,51.5002361,-3.1609173,3,,POINT (-3.1609173 51.5002361)
260505858,51.5008632,-3.1572403,3,,POINT (-3.1572403 51.5008632)
260505889,51.4982686,-3.1553425,3,,POINT (-3.1553425 51.4982686)
260505935,51.4994078,-3.1554977,3,,POINT (-3.1554977 51.4994078)
260505962,51.4980623,-3.1541569,3,,POINT (-3.1541569 51.4980623)
260506080,51.4995848,-3.154484,3,,POINT (-3.154484 51.4995848)
260506081,51.4998275,-3.1545911,3,,POINT (-3.1545911 51.4998275)
260506343,51.4984843,-3.1524404,3,,POINT (-3.1524404 51.4984843)
260506347,51.4991818,-3.1510422,3,,POINT (-3.1510422 51.4991818)
260506558,51.5000028,-3.1535786,3,,POINT (-3.1535786 51.5000028)
260506559,51.5002053,-3.1524481,3,,POINT (-3.1524481 51.5002053)
260506562,51.5004199,-3.1515715,3,,POINT (-3.1515715 51.5004199)
260506566,51.5009803,-3.1508167,3,,POINT (-3.1508167 51.5009803)
260506567,51.5011948,-3.1500582,3,,POINT (-3.1500582 51.5011948)
260506568,51.5014137,-3.1502561,1,,POINT (-3.1502561 51.5014137)
260506608,51.5011477,-3.1509671,1,,POINT (-3.1509671 51.5011477)
260506610,51.5008605,-3.1517037,1,,POINT (-3.1517037 51.5008605)
260506612,51.5007156,-3.1514794,3,,POINT (-3.1514794 51.5007156)
260506634,51.5011564,-3.1494608,1,,POINT (-3.1494608 51.5011564)
260506661,51.5010116,-3.152817,1,,POINT (-3.152817 51.5010116)
260506698,51.500969,-3.1540144,1,,POINT (-3.1540144 51.500969)
260506844,51.4998616,-3.1512461,1,,POINT (-3.1512461 51.4998616)
260506851,51.4995705,-3.1525668,1,,POINT (-3.1525668 51.4995705)
260506862,51.4987924,-3.1520818,3,,POINT (-3.1520818 51.4987924)
260506874,51.4989761,-3.1523436,3,,POINT (-3.1523436 51.4989761)
260506956,51.4990028,-3.1530828,3,,POINT (-3.1530828 51.4990028)
260507012,51.4993568,-3.1490692,3,,POINT (-3.1490692 51.4993568)
260507061,51.4992967,-3.1479126,1,,POINT (-3.1479126 51.4992967)
260507062,51.4995572,-3.1484051,3,,POINT (-3.1484051 51.4995572)
260507126,51.4996907,-3.147344,1,,POINT (-3.147344 51.4996907)
260507128,51.4999078,-3.1479716,3,,POINT (-3.1479716 51.4999078)
260507324,51.4976816,-3.1496136,3,,POINT (-3.1496136 51.4976816)
260507327,51.4973193,-3.1504514,3,,POINT (-3.1504514 51.4973193)
260507454,51.4988291,-3.1501603,3,,POINT (-3.1501603 51.4988291)
260507605,51.4989093,-3.1499833,1,,POINT (-3.1499833 51.4989093)
260507607,51.4985085,-3.1510186,3,,POINT (-3.1510186 51.4985085)
260507612,51.4982301,-3.151898,3,,POINT (-3.151898 51.4982301)
260507661,51.4987904,-3.151407,1,,POINT (-3.151407 51.4987904)
260507665,51.4983716,-3.1512868,3,,POINT (-3.1512868 51.4983716)
260507725,51.4981813,-3.1508298,1,,POINT (-3.1508298 51.4981813)
260507728,51.498288,-3.1506873,1,,POINT (-3.1506873 51.498288)
260507745,51.4982748,-3.150759,3,,POINT (-3.150759 51.4982748)
260507840,51.4975576,-3.151605,3,,POINT (-3.151605 51.4975576)
260508016,51.501125,-3.157577,1,turning_circle,POINT (-3.157577 51.501125)
260508020,51.5009685,-3.1584203,3,,POINT (-3.1584203 51.5009685)
260508080,51.5014369,-3.1574473,1,,POINT (-3.1574473 51.5014369)
260508083,51.5014215,-3.1586178,3,,POINT (-3.1586178 51.5014215)
260508152,51.5009202,-3.1610767,1,turning_circle,POINT (-3.1610767 51.5009202)
260508153,51.5006518,-3.1604981,3,,POINT (-3.1604981 51.5006518)
260508182,51.4998792,-3.1612318,3,,POINT (-3.1612318 51.4998792)
260508302,51.5016053,-3.1621619,3,,POINT (-3.1621619 51.5016053)
260508308,51.5040553,-3.161142,3,,POINT (-3.161142 51.5040553)
260508309,51.5027113,-3.1611255,1,turning_circle,POINT (-3.1611255 51.5027113)
260508313,51.5034013,-3.1602372,3,,POINT (-3.1602372 51.5034013)
260508346,51.5014919,-3.1596416,3,,POINT (-3.1596416 51.5014919)
260508462,51.5015236,-3.1630115,1,,POINT (-3.1630115 51.5015236)
260508531,51.5010195,-3.1630988,1,turning_circle,POINT (-3.1630988 51.5010195)
260508534,51.5008102,-3.1621816,3,,POINT (-3.1621816 51.5008102)
