u,v,key,osmid,highway,name,oneway,reversed,length,Inverse SP,Cost of return,Edge Betweenness,geometry,lanes,maxspeed,bridge,ref,access,tunnel,junction,Groups
122315208,122315327,0,13250695,residential,North Saint Paul Street,False,False,101.57837233249148,101.57837233249148,1.674731547375675,0.001935965124446,"LINESTRING (-97.3760355 37.7122971, -97.37606 37.712426, -97.376066 37.712501, -97.376072 37.713209)",,,,,,,,C
122315208,122296963,0,13250695,residential,North Saint Paul Street,False,True,233.4239093711201,233.4239093711201,1.8149823733891088,0.0023989290962033,"LINESTRING (-97.3760355 37.7122971, -97.3760315 37.7118169, -97.3760246 37.710903, -97.3760225 37.7101979)",,,,,,,,C
122315208,122311095,0,13252755,residential,West 15th Street North,False,True,152.31936448454607,152.31936448454607,1.9960156224163943,0.0011130310485109,"LINESTRING (-97.3760355 37.7122971, -97.3748866 37.7122884, -97.374304 37.712284)",,,,,,,,C
122315281,122318033,0,13253823,tertiary,North Saint Paul Street,False,True,180.0318071097936,180.0318071097936,1.5983224439872648,0.0031404413628601,"LINESTRING (-97.375918 37.694875, -97.3759112 37.6942607, -97.3759 37.693256)",,,,,,,,B
122315281,122455967,0,13265283,secondary,West Central Avenue,False,False,96.87388412341416,96.87388412341416,1.6787846688918744,0.0008640444631353,"LINESTRING (-97.375918 37.694875, -97.3763774 37.6948733, -97.3767972 37.6948718, -97.377019 37.694871)",4,,,,,,,B
122315281,122339976,0,13265283,secondary,West Central Avenue,False,True,97.66530484548564,97.66530484548564,1.6199855983720766,0.0014698779253926,"LINESTRING (-97.375918 37.694875, -97.3753613 37.6948765, -97.3751898 37.694877, -97.374808 37.694878)",4,,,,,,,B
122315281,122315284,0,880657130,tertiary,North Saint Paul Street,False,False,201.3749675991729,201.3749675991729,1.88224352189176,0.0039901770869876,"LINESTRING (-97.375918 37.694875, -97.3759184 37.6950003, -97.3759187 37.6950788, -97.3759192 37.6952343, -97.3759194 37.6952858, -97.3759228 37.6963418, -97.3759229 37.6963771, -97.3759239 37.696686)",,,,,,,,B
122315284,122321052,0,13251060,residential,West Elm Street,False,False,177.22009996435568,177.22009996435568,1.4946790148155502,0.0002040266389498,"LINESTRING (-97.3759239 37.696686, -97.377938 37.696668)",,,,,,,,C
122315284,122136578,0,13251060,residential,West Elm Street,False,True,175.44918617262718,175.44918617262718,1.609313284025888,3.602606369495221e-05,"LINESTRING (-97.3759239 37.696686, -97.374668 37.696685, -97.3742565 37.6966847, -97.3739298 37.6966844)",,,,,,,,C
122315284,122315288,0,880657130,tertiary,North Saint Paul Street,False,False,289.32395607956505,289.32395607956505,1.6791082679383091,0.0036219267988154,"LINESTRING (-97.3759239 37.696686, -97.3759641 37.6983981, -97.375985 37.6992875)",,,,,,,,B
122315284,122315281,0,880657130,tertiary,North Saint Paul Street,False,True,201.3749675991729,201.3749675991729,1.88224352189176,0.0040712357303013,"LINESTRING (-97.3759239 37.696686, -97.3759229 37.6963771, -97.3759228 37.6963418, -97.3759194 37.6952858, -97.3759192 37.6952343, -97.3759187 37.6950788, -97.3759184 37.6950003, -97.375918 37.694875)",,,,,,,,B
122315288,122447362,0,13274628,residential,West Murdock Street,False,False,174.56079946494265,174.56079946494265,1.5252604027609664,0.0003672334234711,"LINESTRING (-97.375985 37.6992875, -97.377969 37.699274)",,,,,,,,C
122315288,122311228,0,13274628,residential,West Murdock Street,False,True,177.55232460370584,177.55232460370584,1.542703994087142,9.80548104600514e-06,"LINESTRING (-97.375985 37.6992875, -97.3739672 37.6993139)",,,,,,,,C
122315288,122315294,0,880657130,tertiary,North Saint Paul Street,False,False,275.29034651978924,275.29034651978924,1.6913837625070591,0.0034037366872436,"LINESTRING (-97.375985 37.6992875, -97.3759727 37.7008448, -97.3759671 37.7015612, -97.3759558 37.701763)",,,,,,,,B
122315288,122315284,0,880657130,tertiary,North Saint Paul Street,False,True,289.32395607956505,289.32395607956505,1.6791082679383091,0.0017097127284586,"LINESTRING (-97.375985 37.6992875, -97.3759641 37.6983981, -97.3759239 37.696686)",,,,,,,,B
122315294,122311244,0,13269641,tertiary,West 9th Street North,False,True,171.89372260772524,171.89372260772524,1.7291450799981003,0.0059202589228061,"LINESTRING (-97.3759558 37.701763, -97.3740026 37.7018021)",,,,,,,,B
122315294,122315304,0,880657130,tertiary,North Saint Paul Street,False,False,228.129088423452,228.129088423452,1.8955834361698232,0.0044874239258095,"LINESTRING (-97.3759558 37.701763, -97.3759472 37.7038146)",,,,,,,,B
122315294,122447371,0,13269641,tertiary,West 9th Street North,False,False,177.76046550373002,177.76046550373002,1.5183401506757634,0.0002367115757698,"LINESTRING (-97.3759558 37.701763, -97.3766968 37.7017575, -97.377044 37.701754, -97.377976 37.701737)",,,,,,,,B
122315294,122315288,0,880657130,tertiary,North Saint Paul Street,False,True,275.29034651978924,275.29034651978924,1.6913837625070591,0.0014925394815878,"LINESTRING (-97.3759558 37.701763, -97.3759671 37.7015612, -97.3759727 37.7008448, -97.375985 37.6992875)",,,,,,,,B
122315304,122315294,0,880657130,tertiary,North Saint Paul Street,False,True,228.129088423452,228.129088423452,1.895583436169824,0.0044630191729839,"LINESTRING (-97.3759472 37.7038146, -97.3759558 37.701763)",,,,,,,,B
122315304,122339986,0,880657131,residential,West 10th Street North,False,True,101.7193443470052,101.7193443470052,1.620808596836117,0.0001974896515858,"LINESTRING (-97.3759472 37.7038146, -97.374791 37.703809)",,,,,,,,C
122315304,122447388,0,13278169,residential,West 10th Street North,False,False,197.58532072137945,197.58532072137945,1.5056031203239633,0.0004367433891083,"LINESTRING (-97.3759472 37.7038146, -97.376759 37.703815, -97.378193 37.703801)",,,,,,,,C
122315304,122315308,0,1149670759,tertiary,North Saint Paul Street,False,False,226.982317908838,226.982317908838,1.6699218513903578,0.0039697671597734,"LINESTRING (-97.3759472 37.7038146, -97.3759499 37.7040322, -97.375954 37.7043647, -97.3759725 37.7058558)",,,,,,,,B
122315308,122447392,0,13271109,residential,West 11th Street North,False,False,196.788037823411,196.788037823411,1.5223315264010908,0.0001019043696855,"LINESTRING (-97.3759725 37.7058558, -97.378209 37.705822)",,,,,,,,C
122315308,122339988,0,13271109,residential,West 11th Street North,False,True,101.65469296912087,101.65469296912087,1.7613895156838737,0.0002215312384467,"LINESTRING (-97.3759725 37.7058558, -97.374817 37.705861)",,,,,,,,C
122315308,122315311,0,1149670759,tertiary,North Saint Paul Street,False,False,326.28432808529766,326.28432808529766,1.7689171825315289,0.0037893463085269,"LINESTRING (-97.3759725 37.7058558, -97.3760089 37.70879)",,,,,,,,B
122315308,122315304,0,1149670759,tertiary,North Saint Paul Street,False,True,226.982317908838,226.982317908838,1.669921851390355,0.0039474687695428,"LINESTRING (-97.3759725 37.7058558, -97.375954 37.7043647, -97.3759499 37.7040322, -97.3759472 37.7038146)",,,,,,,,B
122315311,122315308,0,1149670759,tertiary,North Saint Paul Street,False,True,326.28432808529766,326.28432808529766,1.7689171825315275,0.0037690816476985,"LINESTRING (-97.3760089 37.70879, -97.3759725 37.7058558)",,,,,,,,B
122315311,122296963,0,13250695,residential,North Saint Paul Street,False,False,156.5561992812463,156.5561992812463,1.964223348336068,0.0037382125407018,"LINESTRING (-97.3760089 37.70879, -97.3760111 37.708987, -97.3760132 37.7092002, -97.3760138 37.7092601, -97.3760186 37.7097158, -97.3760225 37.7101979)",,,,,,,,C
122315311,122447394,0,500889392,tertiary,West 13th Street North,False,False,196.3579625047385,196.3579625047385,1.482619805504435,0.0002693238793969,"LINESTRING (-97.3760089 37.70879, -97.3761888 37.7087902, -97.3764946 37.7087917, -97.3769505 37.7087913, -97.377143 37.7087915, -97.3772885 37.7087917, -97.3773576 37.7087918, -97.377778 37.7087924, -97.377831 37.7087924, -97.3780529 37.7087927, -97.378241 37.708793)",4,,,,,,,B
122315311,122311278,0,500889392,tertiary,West 13th Street North,False,True,201.44267200614183,201.44267200614183,1.703373306893052,0.0004519237264314,"LINESTRING (-97.3760089 37.70879, -97.3757134 37.7087894, -97.3754257 37.7087887, -97.3752715 37.7087884, -97.3749241 37.7087876, -97.3745942 37.7087869, -97.3742925 37.7087863, -97.3740826 37.7087858, -97.373719 37.708785)",4,,,,,,,B
122315327,122315334,0,13250695,residential,North Saint Paul Street,False,False,93.18351458534347,93.18351458534347,1.6846693095949763,0.0016714350357827,"LINESTRING (-97.376072 37.713209, -97.376079 37.714047)",,,,,,,,C
122315327,122315197,0,13252820,residential,West 16th Street North,False,True,11.347963845779296,11.347963845779296,1.2746565722296967,2.3242621738678846e-06,"LINESTRING (-97.376072 37.713209, -97.375943 37.713208)",,,,,,,,C
122315327,122315208,0,13250695,residential,North Saint Paul Street,False,True,101.57837233249148,101.57837233249148,1.674731547375675,0.0019563024184674,"LINESTRING (-97.376072 37.713209, -97.376066 37.712501, -97.37606 37.712426, -97.3760355 37.7122971)",,,,,,,,C
122315334,122315337,0,13250695,residential,North Saint Paul Street,False,False,91.84865551948876,91.84865551948876,1.6586146784591225,0.0011572646630074,"LINESTRING (-97.376079 37.714047, -97.376085 37.714873)",,,,,,,,C
122315334,122315327,0,13250695,residential,North Saint Paul Street,False,True,93.18351458534347,93.18351458534347,1.684669309594978,0.001691772329804,"LINESTRING (-97.376079 37.714047, -97.376072 37.713209)",,,,,,,,C
122315334,122315194,0,13252825,residential,West 16th Street North,False,True,11.701258297998235,11.701258297998235,1.4726037618257786,2.1789957880011417e-07,"LINESTRING (-97.376079 37.714047, -97.375946 37.714045)",,,,,,,,C
122315334,122348056,0,13252825,residential,West 16th Street North,False,False,136.9680270857996,136.9680270857996,1.6985413069809665,0.0002633679575764,"LINESTRING (-97.376079 37.714047, -97.377125 37.714056, -97.377636 37.714061)",,,,,,,,C
122315337,122288460,0,13250695,residential,North Saint Paul Street,False,False,102.63490926874668,102.63490926874668,1.6528905560722995,0.0008865607529447,"LINESTRING (-97.376085 37.714873, -97.376092 37.715796)",,,,,,,,C
122315337,122315334,0,13250695,residential,North Saint Paul Street,False,True,91.84865551948876,91.84865551948876,1.6586146784591222,0.0011626395192844,"LINESTRING (-97.376085 37.714873, -97.376079 37.714047)",,,,,,,,C
122315337,122315191,0,13269842,residential,Julianne Street,False,True,11.523625734004485,11.523625734004485,1.520400070198024,7.481218872137253e-06,"LINESTRING (-97.376085 37.714873, -97.375954 37.714872)",,,,,,,,C
122315340,122290569,0,13250695,residential,North Saint Paul Street,False,False,99.29970307324632,99.29970307324632,1.6484805698120812,0.0002563951710548,"LINESTRING (-97.3761 37.71671, -97.376108 37.717603)",,,,,,,,C
122315340,122288460,0,13250695,residential,North Saint Paul Street,False,True,101.63474260692126,101.63474260692126,1.622751915858493,0.000384810656161,"LINESTRING (-97.3761 37.71671, -97.376092 37.715796)",,,,,,,,C
122315340,122315188,0,13260671,residential,Meadowvale Street,False,True,10.909348266767328,10.909348266767328,1.5358045674242171,0.000141707359413,"LINESTRING (-97.3761 37.71671, -97.375976 37.716708)",,,,,,,,C
122315346,122315182,0,13273312,residential,North McLean Boulevard,False,True,12.99842341019528,12.99842341019528,1.4719915091718263,0.0001415620930271,"LINESTRING (-97.376143 37.719091, -97.375996 37.719079)",,,,,,,,C
122315346,122290569,0,13250695,residential,North Saint Paul Street,False,True,165.5556664006106,165.5556664006106,1.5088926881769855,0.0001279070527556,"LINESTRING (-97.376143 37.719091, -97.376141 37.71888, -97.376122 37.718742, -97.376108 37.717603)",,,,,,,,C
122315346,122290580,0,"[13273312, 13264469]",residential,"['North Custer', 'North McLean Boulevard']",False,"[False, True]",289.2823035624885,286.10285996757415,1.4388911958250383,0.0,"LINESTRING (-97.376143 37.719091, -97.376496 37.719119, -97.377203 37.719189, -97.377411 37.719195, -97.3774629 37.7191697, -97.377495 37.719116, -97.377494 37.719083, -97.377478 37.717631)",,,,,,,,C
122315358,122293658,0,500910188,secondary,West Douglas Avenue,False,False,113.16916801594589,113.16916801594589,1.6374508381071189,0.0005954469156677,"LINESTRING (-97.376315 37.683812, -97.377601 37.683806)",2,35 mph,,,,,,B
122315358,122340023,0,500910188,secondary,West Douglas Avenue,False,True,112.99316318193424,112.99316318193424,1.7269248558224617,0.0007065030676629,"LINESTRING (-97.376315 37.683812, -97.375031 37.683818)",2,35 mph,,,,,,B
122315358,122191117,0,13250696,residential,North Saint Paul Street,False,False,223.8426229043029,223.8426229043029,1.65404233934637,0.0006739633972287,"LINESTRING (-97.376315 37.683812, -97.3763162 37.6839293, -97.3763202 37.6843312, -97.376335 37.685825)",,,,,,,,C
122315358,122332305,0,13273121,residential,South Saint Paul Street,False,False,179.5924798296427,179.5924798296427,1.6710289792862287,0.0004641987360371,"LINESTRING (-97.376315 37.683812, -97.3763132 37.6836926, -97.3763077 37.6833184, -97.376291 37.682197)",,,,,,,,C
122315360,122401503,0,13257009,tertiary,West 2nd Street North,False,False,55.52575979897478,55.52575979897478,1.5155249583638415,0.000626751821822,"LINESTRING (-97.376352 37.687618, -97.376983 37.687615)",2,,,,,,,B
122315360,122362589,0,13257009,tertiary,West 2nd Street North,False,True,42.76607958596695,42.76607958596695,1.5023864842715078,0.0015859457677001,"LINESTRING (-97.376352 37.687618, -97.375866 37.68762)",2,,,,,,,B
122315360,122190828,0,13250696,residential,North Saint Paul Street,False,True,166.13002289006477,166.13002289006477,1.4928702434900312,0.0011971402859278,"LINESTRING (-97.376352 37.687618, -97.3763444 37.6868077, -97.376338 37.686124)",,,,,,,,C
122315377,122200050,0,13250701,residential,Stadium Drive,False,False,64.83462232991268,64.83462232991268,1.644230731783891,0.0006013302042953,"LINESTRING (-97.30403 37.721787, -97.303829 37.721437, -97.303697 37.721268)",,,,,,,,C
122315377,122396775,0,13256401,residential,North Erie Street,False,False,107.07944948837712,107.07944948837712,1.2625266618749424,0.0002694691457828,"LINESTRING (-97.30403 37.721787, -97.304165 37.722254, -97.3041805 37.7224513, -97.3041914 37.7225897, -97.304203 37.722737)",,,,,,,,C
122315377,122445104,0,13264257,residential,Stadium Street,False,True,368.255906024119,368.25590602411904,1.541192888623519,6.166558080043231e-05,"LINESTRING (-97.30403 37.721787, -97.304136 37.721748, -97.304222 37.721741, -97.304323 37.721767, -97.304521 37.721834, -97.304859 37.721909, -97.305364 37.721931, -97.3057903 37.7219324, -97.306583 37.721931, -97.307298 37.721921, -97.308169 37.721914)",,,,,,,,C
122315385,122268139,0,13250701,residential,Stadium Drive,False,False,139.47789903406812,139.47789903406812,1.5485246432312565,0.0003612048684576,"LINESTRING (-97.302883 37.720387, -97.302614 37.720181, -97.302266 37.719972, -97.301588 37.719676)",,,,,,,,C
122315385,122200050,0,13250701,residential,Stadium Drive,False,True,121.5251782852027,121.5251782852027,1.6718556036352588,0.000430569567709,"LINESTRING (-97.302883 37.720387, -97.303451 37.720953, -97.303697 37.721268)",,,,,,,,C
122315385,122211920,0,13256394,residential,North Erie Street,False,True,203.8328465161776,203.8328465161776,1.523036448021747,4.575891154802398e-05,"LINESTRING (-97.302883 37.720387, -97.302712 37.720068, -97.302588 37.719729, -97.302514 37.719386, -97.302489 37.719113, -97.302497 37.718601)",,,,,,,,C
122315397,5233065421,0,13250701,residential,Stadium Drive,False,False,89.68530293598377,89.68530293598377,1.8749579896227464,0.0006574030292399,"LINESTRING (-97.300233 37.719499, -97.299323 37.7195111, -97.2992145 37.7194993)",,,,,,,,C
122315397,122268139,0,13250701,residential,Stadium Drive,False,True,121.3391088031509,121.3391088031509,1.4963572784777706,0.0003569921432675,"LINESTRING (-97.300233 37.719499, -97.300685 37.719509, -97.301588 37.719676)",,,,,,,,C
122315397,122279041,0,13269735,residential,North Lorraine Street,False,True,236.97111274091537,236.97111274091537,1.5723764245637932,0.0002102730935421,"LINESTRING (-97.300233 37.719499, -97.300212 37.718364, -97.300217 37.717368)",,,,,,,,C
122315400,5233065421,0,13250701,residential,Stadium Drive,False,True,18.293822718168684,18.293822718168684,1.0551554626888864,0.0003838664246528,"LINESTRING (-97.2990075 37.7194833, -97.2992145 37.7194993)",,,,,,,,C
122315400,5233064815,0,541095391,secondary,North Hillside Street,True,False,88.9678838119934,109.18568528406536,2.807677822504039,0.0009376218875768,"LINESTRING (-97.2990075 37.7194833, -97.2990055 37.7195969, -97.2989956 37.7201646, -97.299044 37.720277)",2,35 mph,,,,,,B
122316212,122306813,0,1329679079,residential,South Richmond Avenue,False,False,91.62745590317968,91.62745590317968,1.6167589282427723,0.000538429859215,"LINESTRING (-97.373178 37.651354, -97.37317 37.65053)",,,,,,,,C
122316212,122451325,0,500927864,secondary,West Pawnee Street,False,False,68.40868018266389,68.40868018266389,1.5485950172835707,0.0025327194375866,"LINESTRING (-97.373178 37.651354, -97.3736416 37.6513504, -97.373955 37.651348)",,,,,,,,B
122316212,122408213,0,500927864,secondary,West Pawnee Street,False,True,202.55358524795065,202.55358524795065,1.5877958811853758,0.0033343719879922,"LINESTRING (-97.373178 37.651354, -97.3728933 37.651347, -97.3726785 37.6513586, -97.3720696 37.6513641, -97.3718347 37.6513663, -97.3714786 37.6513695, -97.3712721 37.6513714, -97.3711102 37.6513729, -97.370878 37.651375)",,,,,,,,B
122317755,122317758,0,13250845,residential,Newell Street,False,False,98.64000107032736,98.64000107032736,1.4569947815814828,0.0004187303572608,"LINESTRING (-97.375899 37.693121, -97.37702 37.693112)",,,,,,,,C
122317755,122252224,0,13253823,tertiary,North Saint Paul Street,False,True,190.1501892482012,190.1501892482012,1.6383596126965967,0.0015297276763697,"LINESTRING (-97.375899 37.693121, -97.375881 37.691411)",,,,,,,,B
122317755,122318033,0,13253823,tertiary,North Saint Paul Street,False,False,15.017387663164534,15.017387663164534,1.5862409409807066,0.0020836284056796,"LINESTRING (-97.375899 37.693121, -97.3759017 37.6931735, -97.3759 37.693256)",,,,,,,,B
122317758,122317755,0,13250845,residential,Newell Street,False,True,98.64000107032736,98.64000107032736,1.4569947815814843,0.000419674588769,"LINESTRING (-97.37702 37.693112, -97.375899 37.693121)",,,,,,,,C
122317758,122252227,0,13269846,residential,Clayton Street,False,True,190.2649378222632,190.2649378222632,1.5478296168402703,6.224664634389929e-05,"LINESTRING (-97.37702 37.693112, -97.377003 37.692116, -97.377002 37.691401)",,,,,,,,C
122317758,122317760,0,288132287,residential,Newell Street,False,False,97.14014944522997,97.14014944522997,1.4289124763731844,0.0002120889233654,"LINESTRING (-97.37702 37.693112, -97.3775752 37.69311, -97.378124 37.693108)",,,,,,,,C
122317760,122252228,0,13264467,residential,North Custer Avenue,False,True,191.03607180865063,191.03607180865063,1.430981321046252,8.715983152004567e-07,"LINESTRING (-97.378124 37.693108, -97.378112 37.69139)",,,,,,,,C
122317760,122447324,0,13264467,residential,North Custer Avenue,False,False,195.26302999453648,195.26302999453648,1.4045540347622512,6.224664634389929e-05,"LINESTRING (-97.378124 37.693108, -97.378133 37.694141, -97.378139 37.694864)",,,,,,,,C
122317760,122317758,0,288132287,residential,Newell Street,False,True,97.14014944522997,97.14014944522997,1.4289124763731855,0.0002127426221018,"LINESTRING (-97.378124 37.693108, -97.3775752 37.69311, -97.37702 37.693112)",,,,,,,,C
122318022,122142611,0,13255366,tertiary,North Meridian Avenue,False,False,35.08240641410131,35.08240641410131,1.5317256978292546,0.0073407462770041,"LINESTRING (-97.371312 37.6932306, -97.3713102 37.6935461)",,,,,,,,B
122318022,5518090803,0,13255366,tertiary,North Meridian Avenue,False,True,8.606863788534662,8.606863788534662,1.5022857725570975,0.0056749039970772,"LINESTRING (-97.371312 37.6932306, -97.3713111 37.6931532)",,,,,,,,B
122318022,122268628,0,574977640,residential,West Newell Street,False,True,136.59136141692233,136.59136141692233,1.463537950352655,0.0003452981992052,"LINESTRING (-97.371312 37.6932306, -97.370648 37.693235, -97.36976 37.693255)",,,,,,,,C
122318028,122339976,0,13252233,residential,North Gordon Street,False,False,194.82429744518728,194.82429744518728,1.5361231867411125,2.876274440161508e-05,"LINESTRING (-97.374785 37.693126, -97.374808 37.694878)",,,,,,,,C
122318028,122318033,0,13250869,residential,Newell Street,False,False,100.89404172349718,100.89404172349718,1.638765278330793,0.0022286042587746,"LINESTRING (-97.374785 37.693126, -97.3753412 37.6931278, -97.375409 37.693128, -97.375674 37.693165, -97.3759 37.693256)",,,,,,,,C
122318028,122311211,0,13250869,residential,Newell Street,False,True,98.38527699632668,98.38527699632668,1.6924886424509615,0.0010240553871676,"LINESTRING (-97.374785 37.693126, -97.3742348 37.6931232, -97.374197 37.693123, -97.373667 37.693133)",,,,,,,,C
122318028,122252222,0,13252233,residential,North Gordon Street,False,True,189.92661827951625,189.92661827951625,1.8277179311727,0.001353882716278,"LINESTRING (-97.374785 37.693126, -97.3747824 37.6927053, -97.374769 37.691418)",,,,,,,,C
122318033,122318028,0,13250869,residential,Newell Street,False,True,100.89404172349718,100.89404172349718,1.638765278330795,0.0022124796899434,"LINESTRING (-97.3759 37.693256, -97.375674 37.693165, -97.375409 37.693128, -97.3753412 37.6931278, -97.374785 37.693126)",,,,,,,,C
122318033,122315281,0,13253823,tertiary,North Saint Paul Street,False,False,180.0318071097936,180.0318071097936,1.5983224439872656,0.0030966435475213,"LINESTRING (-97.3759 37.693256, -97.3759112 37.6942607, -97.375918 37.694875)",,,,,,,,B
122318033,122317755,0,13253823,tertiary,North Saint Paul Street,False,True,15.017387663164534,15.017387663164534,1.5862409409807077,0.0021435507898496,"LINESTRING (-97.3759 37.693256, -97.3759017 37.6931735, -97.375899 37.693121)",,,,,,,,B
122318231,122200281,0,41322176,secondary,West Douglas Avenue,False,True,100.49605832092963,100.49605832092963,1.7339599972677502,0.0047974223932491,"LINESTRING (-97.356442 37.683967, -97.3553 37.683971)",2,35 mph,,,,,,B
122318231,122191265,0,13250888,residential,North Martinson Avenue,False,False,209.9542197301458,209.9542197301458,1.7447511906716815,0.0001668384441679,"LINESTRING (-97.356442 37.683967, -97.356444 37.6841027, -97.3564492 37.6844622, -97.356455 37.684863, -97.3564639 37.6851537, -97.3564656 37.6853498, -97.35647 37.685855)",,,,,,,,C
122318231,122354364,0,13276516,residential,South Martinson Street,False,False,111.200098581955,111.200098581955,1.7026621556361912,0.0002107088926997,"LINESTRING (-97.356442 37.683967, -97.3564403 37.6838214, -97.3564359 37.683455, -97.35643 37.682967)",,,,,,,,C
122318231,122269066,0,41322176,secondary,West Douglas Avenue,False,False,101.0856602674394,101.0856602674394,1.8192694627100008,0.0098213150820646,"LINESTRING (-97.356442 37.683967, -97.35688 37.6839655, -97.3569412 37.6839653, -97.3570305 37.6839649, -97.3571886 37.6839644, -97.3575907 37.683963)",2,35 mph,,,,,,B
122318243,122318245,0,13250888,residential,North Martinson Avenue,False,False,259.24337800069134,259.24337800069134,1.7645552204649535,0.0001483169799699,"LINESTRING (-97.356499 37.687767, -97.3565125 37.6882285, -97.3565674 37.6900978)",,,,,,,,C
122318243,122191265,0,13250888,residential,North Martinson Avenue,False,True,212.62031451477708,212.62031451477708,1.7563494957757435,0.0002688880802393,"LINESTRING (-97.356499 37.687767, -97.3564845 37.686811, -97.35647 37.685855)",,,,,,,,C
122318243,122401481,0,404844941,tertiary,West 2nd Street North,False,False,100.49879531026158,100.49879531026158,1.796971519143811,0.0114950743800212,"LINESTRING (-97.356499 37.687767, -97.3570754 37.6877609, -97.357641 37.687755)",2,,,,,,,B
122318243,122215109,0,404844941,tertiary,West 2nd Street North,False,True,99.44293699214256,99.44293699214256,1.757702067597394,0.0113446510374562,"LINESTRING (-97.356499 37.687767, -97.35591 37.6877733, -97.355369 37.687779)",2,,,,,,,B
122318245,4032070805,0,13250888,residential,North Martinson Avenue,False,False,147.97781632441982,147.97781632441982,1.5903982239414056,0.0001652405139234,"LINESTRING (-97.3565674 37.6900978, -97.3565978 37.6912459, -97.3565357 37.6914216)",,,,,,,,C
122318245,122318243,0,13250888,residential,North Martinson Avenue,False,True,259.24337800069134,259.24337800069134,1.76455522046495,0.0001121456498891,"LINESTRING (-97.3565674 37.6900978, -97.3565125 37.6882285, -97.356499 37.687767)",,,,,,,,C
122318245,122360133,0,13253660,residential,West 3rd Street North,False,False,97.55453617212004,97.55453617212004,1.67461879849324,0.0005192546962806,"LINESTRING (-97.3565674 37.6900978, -97.357128 37.6900913, -97.357676 37.6900946)",,,,,,,,C
122318245,122215112,0,13253660,residential,West 3rd Street North,False,True,101.76288832324498,101.76288832324498,1.7458853578310334,0.0006072861261159,"LINESTRING (-97.3565674 37.6900978, -97.3560131 37.6901036, -97.355411 37.69011)",,,,,,,,C
122318428,122318435,0,13250904,residential,South Millwood Avenue,False,False,193.86306360128305,193.86306360128305,1.7250983143242795,0.0020314777731534,"LINESTRING (-97.360203 37.683953, -97.3601987 37.6838178, -97.3601943 37.6836772, -97.3601877 37.6834421, -97.360153 37.68221)",,,,,,,,C
122318428,122190886,0,13257338,residential,North Millwood Avenue,False,False,208.04691526315884,208.0469152631588,1.6976457850311764,0.0002919128023992,"LINESTRING (-97.360203 37.683953, -97.3602035 37.6840821, -97.3602049 37.6844654, -97.3602051 37.6845301, -97.3602055 37.6846288, -97.3602074 37.6851447, -97.36021 37.685824)",,,,,,,,C
122318428,122179318,0,41322176,secondary,West Douglas Avenue,False,False,113.25695122401171,113.25695122401171,1.7260965284527674,0.0050533817651463,"LINESTRING (-97.360203 37.683953, -97.3608068 37.6839502, -97.3608978 37.6839498, -97.36149 37.683947)",2,35 mph,,,,,,B
122318428,122472429,0,41322176,secondary,West Douglas Avenue,False,True,117.6595736262982,117.6595736262982,1.6938414591852322,0.003247430056051,"LINESTRING (-97.360203 37.683953, -97.3597142 37.683951, -97.358866 37.683958)",2,35 mph,,,,,,B
122318435,122318437,0,13250904,residential,South Millwood Avenue,False,False,190.7035487131136,190.70354871311355,1.7713197032646228,0.0020961213148641,"LINESTRING (-97.360153 37.68221, -97.3601524 37.6821346, -97.360143 37.6809832, -97.3601397 37.680583, -97.360139 37.680495)",,,,,,,,C
122318435,122318428,0,13250904,residential,South Millwood Avenue,False,True,193.86306360128305,193.86306360128305,1.725098314324281,0.0002006128788819,"LINESTRING (-97.360153 37.68221, -97.3601877 37.6834421, -97.3601943 37.6836772, -97.3601987 37.6838178, -97.360203 37.683953)",,,,,,,,C
122318435,122179325,0,13278243,residential,Burton Street,False,False,116.87464456221304,116.87464456221304,1.7668596022925176,0.0042542713764934,"LINESTRING (-97.360153 37.68221, -97.3608354 37.6822033, -97.361481 37.682197)",,,,,,,,C
122318435,122494170,0,13278243,residential,Burton Street,False,True,113.71334847766022,113.71334847766022,1.730843153382307,0.0012384685727069,"LINESTRING (-97.360153 37.68221, -97.359515 37.6822184, -97.358861 37.682227)",,,,,,,,C
122318437,122179332,0,13269548,tertiary,West Maple Street,False,False,115.98969961893728,115.98969961893728,1.768323816790235,0.0042027744427036,"LINESTRING (-97.360139 37.680495, -97.361457 37.68049)",4,,,,,,,B
122318437,122318440,0,13250904,residential,South Millwood Avenue,False,False,124.76612952059278,124.76612952059278,1.765696292621201,0.0006329982764143,"LINESTRING (-97.360139 37.680495, -97.3601381 37.6804158, -97.3601271 37.6794665, -97.360126 37.679373)",,,,,,,,C
122318437,122318435,0,13250904,residential,South Millwood Avenue,False,True,190.70354871311355,190.7035487131136,1.7713197032646235,0.0002698323117474,"LINESTRING (-97.360139 37.680495, -97.3601397 37.680583, -97.360143 37.6809832, -97.3601524 37.6821346, -97.360153 37.68221)",,,,,,,,C
122318437,122487009,0,13269548,tertiary,West Maple Street,False,True,113.87823358704613,113.87823358704613,1.7491643629159424,0.012170054641951,"LINESTRING (-97.360139 37.680495, -97.3589725 37.6805004, -97.358845 37.680501)",4,,,,,,,B
