osmid,y,x,highway,street_count,ref,geometry
1454248242,-23.2055891,-45.8563362,,4,,POINT (-45.8563362 -23.2055891)
1454889053,-23.1974399,-45.8611533,turning_circle,1,,POINT (-45.8611533 -23.1974399)
1454899412,-23.1954324,-45.8644229,,3,,POINT (-45.8644229 -23.1954324)
1454899416,-23.1953022,-45.8642615,,3,,POINT (-45.8642615 -23.1953022)
1454937342,-23.2055992,-45.8829811,,3,,POINT (-45.8829811 -23.2055992)
1454937363,-23.2058624,-45.8824376,,3,,POINT (-45.8824376 -23.2058624)
1455087455,-23.201609,-45.8625557,,3,,POINT (-45.8625557 -23.201609)
1455087457,-23.2005619,-45.8636349,,3,,POINT (-45.8636349 -23.2005619)
1455133624,-23.2057939,-45.860633,,3,,POINT (-45.860633 -23.2057939)
1455224046,-23.1824343,-45.8563006,traffic_signals,4,,POINT (-45.8563006 -23.1824343)
1455224060,-23.1801473,-45.8521522,,3,,POINT (-45.8521522 -23.1801473)
1455224063,-23.1803645,-45.8487569,traffic_signals,3,,POINT (-45.8487569 -23.1803645)
1455224083,-23.1798215,-45.8435021,,3,,POINT (-45.8435021 -23.1798215)
1455234221,-23.1835223,-45.8581868,,3,,POINT (-45.8581868 -23.1835223)
1455234233,-23.1852467,-45.8545897,,3,,POINT (-45.8545897 -23.1852467)
1455234251,-23.1853448,-45.8542484,,3,,POINT (-45.8542484 -23.1853448)
1455234255,-23.1854261,-45.8544243,,3,,POINT (-45.8544243 -23.1854261)
1455234258,-23.1854638,-45.8544228,,3,,POINT (-45.8544228 -23.1854638)
1455234306,-23.1853485,-45.8537848,,3,,POINT (-45.8537848 -23.1853485)
1455234348,-23.1805844,-45.8471383,,3,,POINT (-45.8471383 -23.1805844)
1455237382,-23.1846882,-45.8634336,,3,,POINT (-45.8634336 -23.1846882)
1455237392,-23.1857342,-45.8547855,,4,,POINT (-45.8547855 -23.1857342)
1455257537,-23.1861138,-45.8621592,,3,,POINT (-45.8621592 -23.1861138)
1455257539,-23.1848347,-45.8621114,,3,,POINT (-45.8621114 -23.1848347)
1455257541,-23.187442,-45.86119,,3,,POINT (-45.86119 -23.187442)
1455257556,-23.1846037,-45.8611041,,3,,POINT (-45.8611041 -23.1846037)
1455257557,-23.1871673,-45.8602341,,3,,POINT (-45.8602341 -23.1871673)
1455257558,-23.1843545,-45.8601258,,4,,POINT (-45.8601258 -23.1843545)
1455257559,-23.1868923,-45.8592917,,4,,POINT (-45.8592917 -23.1868923)
1455257560,-23.1853865,-45.8597818,,3,,POINT (-45.8597818 -23.1853865)
1455257564,-23.1858303,-45.8596256,,3,,POINT (-45.8596256 -23.1858303)
1455257568,-23.1844778,-45.8605985,,3,,POINT (-45.8605985 -23.1844778)
1455257571,-23.1870402,-45.8597701,,3,,POINT (-45.8597701 -23.1870402)
1455257576,-23.185818,-45.8612205,,3,,POINT (-45.8612205 -23.185818)
1455257587,-23.1872997,-45.8607001,,3,,POINT (-45.8607001 -23.1872997)
1455257601,-23.1856948,-45.8591764,,3,,POINT (-45.8591764 -23.1856948)
1455257604,-23.1856706,-45.859086,,3,,POINT (-45.859086 -23.1856706)
1455257615,-23.1856127,-45.858879,,3,,POINT (-45.858879 -23.1856127)
1455257617,-23.1854426,-45.8582733,,1,,POINT (-45.8582733 -23.1854426)
1455257637,-23.1848308,-45.8583467,,1,,POINT (-45.8583467 -23.1848308)
1455257651,-23.1849357,-45.8591109,,1,,POINT (-45.8591109 -23.1849357)
1455257664,-23.1865853,-45.8589033,,1,,POINT (-45.8589033 -23.1865853)
1455273014,-23.1852586,-45.8573903,,4,,POINT (-45.8573903 -23.1852586)
1455273016,-23.185583,-45.857287,,3,,POINT (-45.857287 -23.185583)
1455273018,-23.1859105,-45.8571795,,3,,POINT (-45.8571795 -23.1859105)
1455273028,-23.1851339,-45.8582222,,1,,POINT (-45.8582222 -23.1851339)
1455273030,-23.1847559,-45.8570002,,3,,POINT (-45.8570002 -23.1847559)
1455273031,-23.1845839,-45.8564448,,3,,POINT (-45.8564448 -23.1845839)
1455273032,-23.1845461,-45.8561111,,3,,POINT (-45.8561111 -23.1845461)
1455273036,-23.1854646,-45.8581355,,1,,POINT (-45.8581355 -23.1854646)
1455273046,-23.1849963,-45.8564326,,1,,POINT (-45.8564326 -23.1849963)
1455273050,-23.1861081,-45.8578862,,1,,POINT (-45.8578862 -23.1861081)
1455273052,-23.1857846,-45.8580053,,1,,POINT (-45.8580053 -23.1857846)
1455273056,-23.1843095,-45.8571502,,1,,POINT (-45.8571502 -23.1843095)
1455273068,-23.1844021,-45.8564133,,3,,POINT (-45.8564133 -23.1844021)
1455276984,-23.181504,-45.8466599,,3,,POINT (-45.8466599 -23.181504)
1455276985,-23.1813332,-45.854382,,3,,POINT (-45.854382 -23.1813332)
1455276991,-23.1851254,-45.8523178,,3,,POINT (-45.8523178 -23.1851254)
1455276995,-23.1836661,-45.857864,,3,,POINT (-45.857864 -23.1836661)
1455276998,-23.181132,-45.8532553,,4,,POINT (-45.8532553 -23.181132)
1455277005,-23.1805822,-45.8520378,,4,,POINT (-45.8520378 -23.1805822)
1455277009,-23.180618,-45.8507861,,5,,POINT (-45.8507861 -23.180618)
1455277011,-23.1807187,-45.8494938,,3,,POINT (-45.8494938 -23.1807187)
1455277016,-23.1810427,-45.8468729,,3,,POINT (-45.8468729 -23.1810427)
1455277022,-23.1803865,-45.8484838,,3,,POINT (-45.8484838 -23.1803865)
1455277023,-23.1825537,-45.8472757,,3,,POINT (-45.8472757 -23.1825537)
1455277030,-23.1846311,-45.8513696,,3,,POINT (-45.8513696 -23.1846311)
1455277033,-23.184015,-45.850192,,3,,POINT (-45.850192 -23.184015)
1455277036,-23.1835297,-45.8492177,,3,,POINT (-45.8492177 -23.1835297)
1455277044,-23.1801649,-45.8522404,,3,,POINT (-45.8522404 -23.1801649)
1455277053,-23.1802461,-45.8509826,,3,,POINT (-45.8509826 -23.1802461)
1455281900,-23.1829488,-45.8571835,traffic_signals,4,,POINT (-45.8571835 -23.1829488)
1455281904,-23.1849378,-45.8552392,,3,,POINT (-45.8552392 -23.1849378)
1455281905,-23.1833392,-45.8520709,,3,,POINT (-45.8520709 -23.1833392)
1455281906,-23.1847704,-45.8549527,,3,,POINT (-45.8549527 -23.1847704)
1455281907,-23.1834687,-45.8519989,,3,,POINT (-45.8519989 -23.1834687)
1455281908,-23.1821609,-45.8551366,,3,,POINT (-45.8551366 -23.1821609)
1455281909,-23.184982,-45.8536133,,4,,POINT (-45.8536133 -23.184982)
1455281910,-23.1853449,-45.853388,,3,,POINT (-45.853388 -23.1853449)
1455283707,-23.1830477,-45.8482457,,3,,POINT (-45.8482457 -23.1830477)
1455283721,-23.1808096,-45.848309,,3,,POINT (-45.848309 -23.1808096)
1455283722,-23.1828821,-45.8523115,,4,,POINT (-45.8523115 -23.1828821)
1455283730,-23.1846725,-45.8558457,,3,,POINT (-45.8558457 -23.1846725)
1455283738,-23.1842123,-45.8565003,,4,,POINT (-45.8565003 -23.1842123)
1455283748,-23.1836426,-45.8567999,,3,,POINT (-45.8567999 -23.1836426)
1455285275,-23.1808098,-45.8534371,,3,,POINT (-45.8534371 -23.1808098)
1456079352,-23.1806512,-45.8432818,,3,,POINT (-45.8432818 -23.1806512)
1456079357,-23.1825338,-45.8464993,,3,,POINT (-45.8464993 -23.1825338)
1456123881,-23.1844279,-45.8621012,,3,,POINT (-45.8621012 -23.1844279)
1456123894,-23.184794,-45.8619391,traffic_signals,3,,POINT (-45.8619391 -23.184794)
1456123899,-23.1817126,-45.8639622,,3,,POINT (-45.8639622 -23.1817126)
1456123927,-23.1844687,-45.8621713,,3,,POINT (-45.8621713 -23.1844687)
1456126166,-23.182088,-45.8643087,,3,,POINT (-45.8643087 -23.182088)
1456126167,-23.1844971,-45.8626927,,3,,POINT (-45.8626927 -23.1844971)
1456140398,-23.1836796,-45.8586557,traffic_signals,4,,POINT (-45.8586557 -23.1836796)
1456140406,-23.1803145,-45.8604887,mini_roundabout,3,,POINT (-45.8604887 -23.1803145)
1456140417,-23.1808904,-45.8628168,,3,,POINT (-45.8628168 -23.1808904)
1456140418,-23.1807186,-45.8625107,,3,,POINT (-45.8625107 -23.1807186)
1456140420,-23.1785003,-45.8605838,,3,,POINT (-45.8605838 -23.1785003)
1456140421,-23.177608,-45.859793,traffic_signals,3,,POINT (-45.859793 -23.177608)
1456140427,-23.1777383,-45.8601133,traffic_signals,3,,POINT (-45.8601133 -23.1777383)
1456140429,-23.1791258,-45.8640179,,3,,POINT (-45.8640179 -23.1791258)
1456140432,-23.17844,-45.862924,,3,,POINT (-45.862924 -23.17844)
1456140437,-23.1789433,-45.8627292,,3,,POINT (-45.8627292 -23.1789433)
1456140439,-23.1797252,-45.8624659,,3,,POINT (-45.8624659 -23.1797252)
1456140447,-23.1785285,-45.8623775,,3,,POINT (-45.8623775 -23.1785285)
1456140451,-23.1781196,-45.8620308,,3,,POINT (-45.8620308 -23.1781196)
1456140469,-23.1805121,-45.8620815,,3,,POINT (-45.8620815 -23.1805121)
1456140475,-23.1805776,-45.8618926,,3,,POINT (-45.8618926 -23.1805776)
1456140477,-23.1804189,-45.8611869,,3,,POINT (-45.8611869 -23.1804189)
1456140481,-23.1802349,-45.860033,,3,,POINT (-45.860033 -23.1802349)
1456140483,-23.1801642,-45.8593601,,3,,POINT (-45.8593601 -23.1801642)
1456140484,-23.1800676,-45.8583424,,3,,POINT (-45.8583424 -23.1800676)
1456140492,-23.1801196,-45.8528043,traffic_signals,4,,POINT (-45.8528043 -23.1801196)
1456140507,-23.1775739,-45.85972,,3,,POINT (-45.85972 -23.1775739)
1456140509,-23.1783422,-45.8592777,,3,,POINT (-45.8592777 -23.1783422)
1456140513,-23.1784094,-45.8596792,,3,,POINT (-45.8596792 -23.1784094)
1456140517,-23.1790252,-45.8595667,,3,,POINT (-45.8595667 -23.1790252)
1456140521,-23.1796963,-45.8594325,,4,,POINT (-45.8594325 -23.1796963)
1456140530,-23.1797857,-45.859742,,1,,POINT (-45.859742 -23.1797857)
1456140548,-23.177948,-45.8610223,,3,,POINT (-45.8610223 -23.177948)
1456142580,-23.1800576,-45.8517731,,3,,POINT (-45.8517731 -23.1800576)
1456142581,-23.1799642,-45.8519444,traffic_signals,4,,POINT (-45.8519444 -23.1799642)
1456142584,-23.1798653,-45.8523533,,4,,POINT (-45.8523533 -23.1798653)
1456142590,-23.1797171,-45.8520685,,3,,POINT (-45.8520685 -23.1797171)
1456142596,-23.1795716,-45.8528046,,3,,POINT (-45.8528046 -23.1795716)
1456142599,-23.1796921,-45.8532413,,3,,POINT (-45.8532413 -23.1796921)
1456142600,-23.1798991,-45.8538355,,3,,POINT (-45.8538355 -23.1798991)
1456142603,-23.1799562,-45.8532211,,3,,POINT (-45.8532211 -23.1799562)
1456142606,-23.1732582,-45.8543306,,1,,POINT (-45.8543306 -23.1732582)
1456142607,-23.1795528,-45.8528897,,3,,POINT (-45.8528897 -23.1795528)
1456142609,-23.1734542,-45.854876,,1,,POINT (-45.854876 -23.1734542)
1456142611,-23.1784461,-45.8468631,,3,,POINT (-45.8468631 -23.1784461)
1456142612,-23.1804264,-45.8468244,,3,,POINT (-45.8468244 -23.1804264)
1456142613,-23.1802693,-45.847881,,3,,POINT (-45.847881 -23.1802693)
1456142623,-23.1789804,-45.8431889,,3,,POINT (-45.8431889 -23.1789804)
1456142624,-23.1787356,-45.8429573,,3,,POINT (-45.8429573 -23.1787356)
1456142625,-23.1787049,-45.8430267,,3,,POINT (-45.8430267 -23.1787049)
1456142626,-23.1787647,-45.8430759,,3,,POINT (-45.8430759 -23.1787647)
1456142628,-23.1788062,-45.8429744,,3,,POINT (-45.8429744 -23.1788062)
1456142633,-23.1788098,-45.8430468,,3,,POINT (-45.8430468 -23.1788098)
1456142636,-23.1785875,-45.8431398,,3,,POINT (-45.8431398 -23.1785875)
1456142638,-23.1771432,-45.8417891,,3,,POINT (-45.8417891 -23.1771432)
1456143456,-23.179754,-45.8514267,,3,,POINT (-45.8514267 -23.179754)
1456143457,-23.1757636,-45.8528089,,3,,POINT (-45.8528089 -23.1757636)
1456143458,-23.1731806,-45.853734,,1,,POINT (-45.853734 -23.1731806)
1456143459,-23.1795929,-45.8508822,,4,,POINT (-45.8508822 -23.1795929)
1456143460,-23.1769003,-45.8518078,,3,,POINT (-45.8518078 -23.1769003)
1456143461,-23.1794296,-45.850328,,4,,POINT (-45.850328 -23.1794296)
1456143462,-23.1754243,-45.8516992,,3,,POINT (-45.8516992 -23.1754243)
1456143465,-23.172794,-45.8532106,,1,,POINT (-45.8532106 -23.172794)
1456143466,-23.177227,-45.8529192,,3,,POINT (-45.8529192 -23.177227)
1456143467,-23.1769666,-45.8520427,,3,,POINT (-45.8520427 -23.1769666)
1456143468,-23.1768395,-45.851599,,3,,POINT (-45.851599 -23.1768395)
1456143470,-23.1756555,-45.8524605,,3,,POINT (-45.8524605 -23.1756555)
1456143471,-23.1755199,-45.8520004,,3,,POINT (-45.8520004 -23.1755199)
1456146530,-23.1801618,-45.8494901,,3,,POINT (-45.8494901 -23.1801618)
1456146531,-23.1722565,-45.8521606,,1,,POINT (-45.8521606 -23.1722565)
1456146532,-23.1801409,-45.8500813,,3,,POINT (-45.8500813 -23.1801409)
1456146533,-23.1800979,-45.8507194,,3,,POINT (-45.8507194 -23.1800979)
1456146535,-23.1801883,-45.8487665,traffic_signals,4,,POINT (-45.8487665 -23.1801883)
1456146536,-23.1735528,-45.8510488,traffic_signals,3,,POINT (-45.8510488 -23.1735528)
1456194017,-23.1802417,-45.848123,,3,,POINT (-45.848123 -23.1802417)
1456194018,-23.1734037,-45.8504299,,3,,POINT (-45.8504299 -23.1734037)
1456194019,-23.1803264,-45.8474882,,3,,POINT (-45.8474882 -23.1803264)
1456194024,-23.1732738,-45.8498565,,3,,POINT (-45.8498565 -23.1732738)
1456194030,-23.1772365,-45.8479077,,3,,POINT (-45.8479077 -23.1772365)
1456194033,-23.1804235,-45.8462284,,3,,POINT (-45.8462284 -23.1804235)
1456197023,-23.1757216,-45.8541089,,3,,POINT (-45.8541089 -23.1757216)
1456197025,-23.1763362,-45.8539059,,3,,POINT (-45.8539059 -23.1763362)
1456197027,-23.1769492,-45.8536967,,4,,POINT (-45.8536967 -23.1769492)
1456197028,-23.1767823,-45.8530697,,3,,POINT (-45.8530697 -23.1767823)
1456197030,-23.177604,-45.8534687,,3,,POINT (-45.8534687 -23.177604)
1456197032,-23.1797632,-45.8564973,,3,,POINT (-45.8564973 -23.1797632)
1456197033,-23.1756084,-45.8587644,,3,,POINT (-45.8587644 -23.1756084)
1456197034,-23.1782401,-45.8532623,,3,,POINT (-45.8532623 -23.1782401)
1456197035,-23.1798186,-45.854366,,3,,POINT (-45.854366 -23.1798186)
1456197036,-23.1795414,-45.8545226,,3,,POINT (-45.8545226 -23.1795414)
1456197037,-23.1748255,-45.8570763,,3,,POINT (-45.8570763 -23.1748255)
1456197038,-23.1788407,-45.8530499,,3,,POINT (-45.8530499 -23.1788407)
1456197039,-23.176777,-45.859676,,3,,POINT (-45.859676 -23.176777)
1456197041,-23.1759816,-45.859548,,3,,POINT (-45.859548 -23.1759816)
1456197042,-23.1737327,-45.8547781,,3,,POINT (-45.8547781 -23.1737327)
1456197043,-23.1743846,-45.8545654,,3,,POINT (-45.8545654 -23.1743846)
1456200364,-23.1778792,-45.8502305,,3,,POINT (-45.8502305 -23.1778792)
1456200365,-23.1776862,-45.8496342,,3,,POINT (-45.8496342 -23.1776862)
1456200366,-23.1771966,-45.8504754,,3,,POINT (-45.8504754 -23.1771966)
1456200367,-23.1770125,-45.8498533,,3,,POINT (-45.8498533 -23.1770125)
1456200368,-23.1773975,-45.8472217,,3,,POINT (-45.8472217 -23.1773975)
1456200372,-23.1777465,-45.8464972,,3,,POINT (-45.8464972 -23.1777465)
1456200374,-23.1774113,-45.8459925,,4,,POINT (-45.8459925 -23.1774113)
1456200376,-23.1795634,-45.8446357,,3,,POINT (-45.8446357 -23.1795634)
1456200377,-23.1785555,-45.8449693,,3,,POINT (-45.8449693 -23.1785555)
1456200378,-23.1786052,-45.8449643,,3,,POINT (-45.8449643 -23.1786052)
1456200379,-23.1798877,-45.8451481,,3,,POINT (-45.8451481 -23.1798877)
1456200380,-23.1801963,-45.8456653,,3,,POINT (-45.8456653 -23.1801963)
1456200381,-23.1791619,-45.8466153,,3,,POINT (-45.8466153 -23.1791619)
1456200507,-23.1782363,-45.8445073,,3,,POINT (-45.8445073 -23.1782363)
1456200508,-23.1778842,-45.8439977,,3,,POINT (-45.8439977 -23.1778842)
1456200510,-23.1775279,-45.8434926,,4,,POINT (-45.8434926 -23.1775279)
1456200512,-23.1760178,-45.8432474,,3,,POINT (-45.8432474 -23.1760178)
1456200517,-23.1784381,-45.8428493,,3,,POINT (-45.8428493 -23.1784381)
1456200518,-23.1792853,-45.844138,,3,,POINT (-45.844138 -23.1792853)
1456200519,-23.1790936,-45.843571,,3,,POINT (-45.843571 -23.1790936)
1456206340,-23.1780583,-45.8425653,,3,,POINT (-45.8425653 -23.1780583)
1456206343,-23.1759915,-45.84261,,3,,POINT (-45.84261 -23.1759915)
1456206344,-23.1716632,-45.8419448,,3,,POINT (-45.8419448 -23.1716632)
1456206345,-23.1760928,-45.8457533,,3,,POINT (-45.8457533 -23.1760928)
1456206346,-23.1760821,-45.8452085,,3,,POINT (-45.8452085 -23.1760821)
1456206347,-23.1772276,-45.8434456,,3,,POINT (-45.8434456 -23.1772276)
1456206348,-23.1771943,-45.8440564,,3,,POINT (-45.8440564 -23.1771943)
1456206349,-23.1772026,-45.8450329,,3,,POINT (-45.8450329 -23.1772026)
1456206351,-23.1766697,-45.8454972,,3,,POINT (-45.8454972 -23.1766697)
1456206353,-23.1765806,-45.8433578,,3,,POINT (-45.8433578 -23.1765806)
1456206354,-23.1766586,-45.8451958,,3,,POINT (-45.8451958 -23.1766586)
1456206357,-23.1729433,-45.8458035,,3,,POINT (-45.8458035 -23.1729433)
1456206358,-23.1723804,-45.8458211,,4,,POINT (-45.8458211 -23.1723804)
1456206365,-23.173694,-45.8489633,,4,,POINT (-45.8489633 -23.173694)
1456206368,-23.1737442,-45.8471662,,3,,POINT (-45.8471662 -23.1737442)
1456206370,-23.1718322,-45.8476598,,1,,POINT (-45.8476598 -23.1718322)
1456206372,-23.1717326,-45.8482201,,1,,POINT (-45.8482201 -23.1717326)
1456206374,-23.1724005,-45.8510608,,3,,POINT (-45.8510608 -23.1724005)
1456206375,-23.1734734,-45.8507512,,3,,POINT (-45.8507512 -23.1734734)
1456206376,-23.1729309,-45.8508929,,3,,POINT (-45.8508929 -23.1729309)
1456208511,-23.1730504,-45.8457992,,3,,POINT (-45.8457992 -23.1730504)
1456208512,-23.1729958,-45.8443943,,4,,POINT (-45.8443943 -23.1729958)
1456208513,-23.172913,-45.8425492,,3,,POINT (-45.8425492 -23.172913)
1456208518,-23.1727644,-45.8425175,,3,,POINT (-45.8425175 -23.1727644)
1456208526,-23.1725638,-45.8445775,,3,,POINT (-45.8445775 -23.1725638)
1456208533,-23.1735961,-45.8443652,,3,,POINT (-45.8443652 -23.1735961)
1456208539,-23.1721012,-45.8445723,,3,,POINT (-45.8445723 -23.1721012)
1456208540,-23.1728228,-45.842122,,3,,POINT (-45.842122 -23.1728228)
1456217511,-23.1716629,-45.8405437,,4,,POINT (-45.8405437 -23.1716629)
1456217512,-23.1764712,-45.8426745,,3,,POINT (-45.8426745 -23.1764712)
1456217517,-23.1761711,-45.8399644,,3,,POINT (-45.8399644 -23.1761711)
1456217518,-23.1755455,-45.8398592,,3,,POINT (-45.8398592 -23.1755455)
1456217519,-23.1749501,-45.8397488,,3,,POINT (-45.8397488 -23.1749501)
1456217521,-23.174356,-45.8396499,,3,,POINT (-45.8396499 -23.174356)
1456217524,-23.1736928,-45.8395377,,3,,POINT (-45.8395377 -23.1736928)
1456217528,-23.1724204,-45.8393468,,4,,POINT (-45.8393468 -23.1724204)
1456217529,-23.1717309,-45.8392632,,4,,POINT (-45.8392632 -23.1717309)
1456217530,-23.1758383,-45.842577,,3,,POINT (-45.842577 -23.1758383)
1456217531,-23.1752041,-45.8424846,,3,,POINT (-45.8424846 -23.1752041)
1456217532,-23.1745683,-45.8423911,,3,,POINT (-45.8423911 -23.1745683)
1456217538,-23.1748623,-45.8397401,,3,,POINT (-45.8397401 -23.1748623)
1456217562,-23.1721891,-45.8420196,,3,,POINT (-45.8420196 -23.1721891)
1456217564,-23.1727223,-45.8421066,,3,,POINT (-45.8421066 -23.1727223)
1456217565,-23.1733408,-45.8421967,,3,,POINT (-45.8421967 -23.1733408)
1456217566,-23.1739572,-45.8422908,,3,,POINT (-45.8422908 -23.1739572)
1456222877,-23.1716434,-45.8392518,,3,,POINT (-45.8392518 -23.1716434)
1456222878,-23.1715624,-45.8405642,,4,,POINT (-45.8405642 -23.1715624)
1456222879,-23.1715987,-45.8427331,,3,,POINT (-45.8427331 -23.1715987)
1456222881,-23.1728947,-45.8483817,,3,,POINT (-45.8483817 -23.1728947)
1456222884,-23.1731303,-45.8493195,,3,,POINT (-45.8493195 -23.1731303)
1456222889,-23.171515,-45.8499621,,3,,POINT (-45.8499621 -23.171515)
1456222890,-23.1732015,-45.8494941,,3,,POINT (-45.8494941 -23.1732015)
1456222891,-23.1713598,-45.8487083,,3,,POINT (-45.8487083 -23.1713598)
1456222892,-23.1718442,-45.8486775,,4,,POINT (-45.8486775 -23.1718442)
1456228213,-23.1712548,-45.8434267,,3,,POINT (-45.8434267 -23.1712548)
1456228216,-23.1711781,-45.8433276,,3,,POINT (-45.8433276 -23.1711781)
1456228224,-23.1710382,-45.8434327,,3,,POINT (-45.8434327 -23.1710382)
1456228226,-23.1700541,-45.8434293,,3,,POINT (-45.8434293 -23.1700541)
1456228228,-23.170157,-45.8435159,,3,,POINT (-45.8435159 -23.170157)
1456228230,-23.1701648,-45.8434164,,3,,POINT (-45.8434164 -23.1701648)
1456228231,-23.1700534,-45.8434926,,3,,POINT (-45.8434926 -23.1700534)
1456228232,-23.170375,-45.8434964,,3,,POINT (-45.8434964 -23.170375)
1456228234,-23.1697951,-45.843936,,3,,POINT (-45.843936 -23.1697951)
1456232791,-23.1689118,-45.8425127,,3,,POINT (-45.8425127 -23.1689118)
1456232793,-23.1683755,-45.8419561,,3,,POINT (-45.8419561 -23.1683755)
1456232795,-23.1681149,-45.8416243,,3,,POINT (-45.8416243 -23.1681149)
1456232796,-23.1679985,-45.8413923,,3,,POINT (-45.8413923 -23.1679985)
1456232797,-23.1679153,-45.8412113,,3,,POINT (-45.8412113 -23.1679153)
1456232798,-23.1676824,-45.84066,,3,,POINT (-45.84066 -23.1676824)
1456232799,-23.1674446,-45.8401192,,3,,POINT (-45.8401192 -23.1674446)
1456232805,-23.1672628,-45.8394769,,4,,POINT (-45.8394769 -23.1672628)
1456232821,-23.1698903,-45.8432319,,3,,POINT (-45.8432319 -23.1698903)
1456232826,-23.1692448,-45.8412864,,4,,POINT (-45.8412864 -23.1692448)
1456232840,-23.1690077,-45.8405654,,3,,POINT (-45.8405654 -23.1690077)
1456232844,-23.1714233,-45.8402696,,4,,POINT (-45.8402696 -23.1714233)
1456232845,-23.1715667,-45.8402681,,4,,POINT (-45.8402681 -23.1715667)
1456232858,-23.1685325,-45.8410005,,3,,POINT (-45.8410005 -23.1685325)
1456232862,-23.1657859,-45.8387706,,3,,POINT (-45.8387706 -23.1657859)
1456232880,-23.1685761,-45.8430578,,3,,POINT (-45.8430578 -23.1685761)
1456232884,-23.167596,-45.8420489,,3,,POINT (-45.8420489 -23.167596)
1456232889,-23.167162,-45.8415772,,3,,POINT (-45.8415772 -23.167162)
1456232897,-23.1668614,-45.8410499,,3,,POINT (-45.8410499 -23.1668614)
1456232898,-23.1665716,-45.8405276,,3,,POINT (-45.8405276 -23.1665716)
1456232903,-23.1662513,-45.8399321,,3,,POINT (-45.8399321 -23.1662513)
1456232911,-23.1667639,-45.8396989,,3,,POINT (-45.8396989 -23.1667639)
1456234285,-23.1710234,-45.844154,,3,,POINT (-45.844154 -23.1710234)
1456234286,-23.1715697,-45.8440935,,3,,POINT (-45.8440935 -23.1715697)
1456242429,-23.1706001,-45.8434807,,3,,POINT (-45.8434807 -23.1706001)
1456242430,-23.1698037,-45.8409141,,4,,POINT (-45.8409141 -23.1698037)
1456242437,-23.1703435,-45.8407072,,3,,POINT (-45.8407072 -23.1703435)
1456242438,-23.170905,-45.8404919,,4,,POINT (-45.8404919 -23.170905)
1456242439,-23.1712702,-45.8416919,,3,,POINT (-45.8416919 -23.1712702)
1456242440,-23.1695942,-45.8423184,,3,,POINT (-45.8423184 -23.1695942)
1456253498,-23.1779083,-45.8608218,,3,,POINT (-45.8608218 -23.1779083)
1456253499,-23.1776806,-45.8606919,,3,,POINT (-45.8606919 -23.1776806)
1456253503,-23.1755017,-45.8612602,,3,,POINT (-45.8612602 -23.1755017)
1456256727,-23.1684117,-45.8737704,,1,,POINT (-45.8737704 -23.1684117)
1456256734,-23.1760105,-45.8628143,,3,,POINT (-45.8628143 -23.1760105)
1456256737,-23.1756326,-45.8674637,,3,,POINT (-45.8674637 -23.1756326)
1456256738,-23.1701406,-45.8710247,,1,,POINT (-45.8710247 -23.1701406)
1456256743,-23.1755139,-45.8614306,,3,,POINT (-45.8614306 -23.1755139)
1456256750,-23.1749596,-45.8651211,,1,,POINT (-45.8651211 -23.1749596)
1456256773,-23.1754938,-45.860805,,3,,POINT (-45.860805 -23.1754938)
1456256775,-23.1752935,-45.8602163,,3,,POINT (-45.8602163 -23.1752935)
1456256777,-23.1750575,-45.8596859,,3,,POINT (-45.8596859 -23.1750575)
1456256778,-23.1748216,-45.8591555,,3,,POINT (-45.8591555 -23.1748216)
1456256779,-23.1743512,-45.8580983,,3,,POINT (-45.8580983 -23.1743512)
1456256780,-23.174106,-45.8575471,,3,,POINT (-45.8575471 -23.174106)
1456256791,-23.1730571,-45.8574591,,1,,POINT (-45.8574591 -23.1730571)
1456256840,-23.1745796,-45.8586166,,3,,POINT (-45.8586166 -23.1745796)
1457041076,-23.1723045,-45.8458222,,4,,POINT (-45.8458222 -23.1723045)
1488569995,-23.162785,-45.8952335,,3,,POINT (-45.8952335 -23.162785)
1488570000,-23.1644705,-45.8943213,,3,,POINT (-45.8943213 -23.1644705)
1488570003,-23.158978,-45.8982459,,3,,POINT (-45.8982459 -23.158978)
1488570006,-23.1606971,-45.8954548,,3,,POINT (-45.8954548 -23.1606971)
1488570011,-23.1560824,-45.8973953,,3,,POINT (-45.8973953 -23.1560824)
1488570018,-23.1509788,-45.9045045,,3,,POINT (-45.9045045 -23.1509788)
1488570019,-23.1621089,-45.8952982,,4,,POINT (-45.8952982 -23.1621089)
1488570020,-23.150496,-45.9046446,,3,,POINT (-45.9046446 -23.150496)
1488570029,-23.1599661,-45.8940317,,4,,POINT (-45.8940317 -23.1599661)
1488570030,-23.163272,-45.894962,,3,,POINT (-45.894962 -23.163272)
1488570037,-23.1523672,-45.9004229,,3,,POINT (-45.9004229 -23.1523672)
1488570039,-23.1565712,-45.8974396,,3,,POINT (-45.8974396 -23.1565712)
1488570040,-23.1587326,-45.8945252,traffic_signals,4,,POINT (-45.8945252 -23.1587326)
1488570043,-23.1574129,-45.9001003,,4,,POINT (-45.9001003 -23.1574129)
1488570044,-23.1577593,-45.8996469,,3,,POINT (-45.8996469 -23.1577593)
1488570051,-23.1561673,-45.8956123,,3,,POINT (-45.8956123 -23.1561673)
1488570053,-23.152853,-45.8992072,,3,,POINT (-45.8992072 -23.152853)
1488570055,-23.1560647,-45.8970941,,3,,POINT (-45.8970941 -23.1560647)
1488570057,-23.1578738,-45.896702,,3,,POINT (-45.896702 -23.1578738)
