osmid,y,x,street_count,highway,railway,geometry
8973658751,-22.9036403,-43.1991823,1,,,POINT (-43.1991823 -22.9036403)
8973658752,-22.9039578,-43.1990951,1,,,POINT (-43.1990951 -22.9039578)
8974002640,-22.9108084,-43.2405854,3,,,POINT (-43.2405854 -22.9108084)
8974002641,-22.9114402,-43.2416994,1,,,POINT (-43.2416994 -22.9114402)
8974310769,-22.9212988,-43.2086244,1,,,POINT (-43.2086244 -22.9212988)
8975978930,-22.926163,-43.2242694,1,,,POINT (-43.2242694 -22.926163)
8975978931,-22.9259538,-43.2237814,3,,,POINT (-43.2237814 -22.9259538)
8976139458,-22.9160213,-43.2035525,1,,,POINT (-43.2035525 -22.9160213)
8984687484,-22.9385339,-43.1863157,1,,,POINT (-43.1863157 -22.9385339)
8991661051,-22.8947478,-43.2488022,3,,,POINT (-43.2488022 -22.8947478)
8991661052,-22.8945702,-43.2489773,3,,,POINT (-43.2489773 -22.8945702)
8998216040,-22.9218511,-43.2060266,1,,,POINT (-43.2060266 -22.9218511)
9038902073,-22.9089937,-43.2222429,3,,,POINT (-43.2222429 -22.9089937)
9049390394,-22.9314331,-43.1794447,3,,,POINT (-43.1794447 -22.9314331)
9049390397,-22.9313027,-43.179341,3,,,POINT (-43.179341 -22.9313027)
9212650981,-22.9443155,-43.1865448,3,,,POINT (-43.1865448 -22.9443155)
9212708776,-22.9470246,-43.1882445,3,,,POINT (-43.1882445 -22.9470246)
9212708779,-22.9459244,-43.1881835,1,,,POINT (-43.1881835 -22.9459244)
9217502693,-22.9406449,-43.185406,3,,,POINT (-43.185406 -22.9406449)
9217502699,-22.940641,-43.1852972,3,,,POINT (-43.1852972 -22.940641)
9217502855,-22.9446691,-43.1924329,1,turning_circle,,POINT (-43.1924329 -22.9446691)
9218890102,-22.9386371,-43.1800732,1,turning_circle,,POINT (-43.1800732 -22.9386371)
9227085117,-22.9212174,-43.2099244,3,,,POINT (-43.2099244 -22.9212174)
9296685199,-22.9465834,-43.1856404,1,,,POINT (-43.1856404 -22.9465834)
9296685200,-22.9465797,-43.1857083,3,,,POINT (-43.1857083 -22.9465797)
9318477186,-22.9442056,-43.1864561,3,,,POINT (-43.1864561 -22.9442056)
9318477187,-22.9442204,-43.186386,1,,,POINT (-43.186386 -22.9442204)
9318477190,-22.9443249,-43.1864991,1,,,POINT (-43.1864991 -22.9443249)
9318604268,-22.9440696,-43.1864926,1,,,POINT (-43.1864926 -22.9440696)
9319590864,-22.8918145,-43.2146885,3,,,POINT (-43.2146885 -22.8918145)
9320645447,-22.9448467,-43.1866513,3,,,POINT (-43.1866513 -22.9448467)
9320645452,-22.9448377,-43.1866992,1,,,POINT (-43.1866992 -22.9448377)
9326623787,-22.946902,-43.1857532,3,,,POINT (-43.1857532 -22.946902)
9326623788,-22.9468785,-43.1858411,1,,,POINT (-43.1858411 -22.9468785)
9470290886,-22.92883,-43.1886454,1,,,POINT (-43.1886454 -22.92883)
9528328259,-22.898372,-43.1977587,3,,,POINT (-43.1977587 -22.898372)
9528329252,-22.8991901,-43.1978728,3,,,POINT (-43.1978728 -22.8991901)
9528329278,-22.899317,-43.197373,1,,,POINT (-43.197373 -22.899317)
9528329282,-22.899241,-43.197596,1,,,POINT (-43.197596 -22.899241)
9528329283,-22.8991675,-43.1979931,3,,,POINT (-43.1979931 -22.8991675)
9611718040,-22.940929,-43.1914108,3,,,POINT (-43.1914108 -22.940929)
9615115695,-22.9354357,-43.1864207,3,,,POINT (-43.1864207 -22.9354357)
9616125337,-22.9379478,-43.1903446,3,crossing,,POINT (-43.1903446 -22.9379478)
9621009249,-22.9361023,-43.1807858,3,,,POINT (-43.1807858 -22.9361023)
9660436650,-22.9007093,-43.1818848,3,,,POINT (-43.1818848 -22.9007093)
9660436651,-22.9006403,-43.1820163,3,,,POINT (-43.1820163 -22.9006403)
9660604129,-22.9000223,-43.1815472,1,,,POINT (-43.1815472 -22.9000223)
9661700982,-22.8981246,-43.2124254,3,,,POINT (-43.2124254 -22.8981246)
9679708852,-22.9071012,-43.18541,1,,,POINT (-43.18541 -22.9071012)
9793657891,-22.9134857,-43.1803775,3,,,POINT (-43.1803775 -22.9134857)
9954030274,-22.9079202,-43.2366991,3,,,POINT (-43.2366991 -22.9079202)
10005360861,-22.902971,-43.1949078,1,,,POINT (-43.1949078 -22.902971)
10011878173,-22.9038749,-43.2082564,3,,,POINT (-43.2082564 -22.9038749)
10044980262,-22.8897283,-43.2179527,3,,,POINT (-43.2179527 -22.8897283)
10157902515,-22.9349304,-43.1749468,3,,,POINT (-43.1749468 -22.9349304)
10245698887,-22.9295654,-43.1951633,3,,,POINT (-43.1951633 -22.9295654)
10273463259,-22.8975052,-43.2440039,3,,,POINT (-43.2440039 -22.8975052)
10273463260,-22.8974725,-43.2437098,1,,,POINT (-43.2437098 -22.8974725)
10753855027,-22.9167449,-43.2044273,1,,,POINT (-43.2044273 -22.9167449)
10972403925,-22.9264568,-43.234689,3,,,POINT (-43.234689 -22.9264568)
10972403926,-22.9265871,-43.2347548,3,,,POINT (-43.2347548 -22.9265871)
10972482403,-22.9325499,-43.2480481,3,,,POINT (-43.2480481 -22.9325499)
10981915882,-22.9323411,-43.2427537,3,,,POINT (-43.2427537 -22.9323411)
10991400612,-22.9348917,-43.2419947,1,,,POINT (-43.2419947 -22.9348917)
10992860805,-22.9203634,-43.2352377,3,,,POINT (-43.2352377 -22.9203634)
10992860808,-22.9206434,-43.235398,3,,,POINT (-43.235398 -22.9206434)
10992860817,-22.9203537,-43.236627,3,,,POINT (-43.236627 -22.9203537)
10992860818,-22.9201584,-43.2362276,1,,,POINT (-43.2362276 -22.9201584)
10993256440,-22.9310555,-43.2405846,1,,,POINT (-43.2405846 -22.9310555)
10993686868,-22.9381775,-43.2468341,3,,,POINT (-43.2468341 -22.9381775)
10993686880,-22.9375515,-43.2474015,1,,,POINT (-43.2474015 -22.9375515)
11000931982,-22.919093,-43.2305874,3,,,POINT (-43.2305874 -22.919093)
11000932393,-22.9285367,-43.2291387,1,,,POINT (-43.2291387 -22.9285367)
11000932414,-22.9278761,-43.225753,1,,,POINT (-43.225753 -22.9278761)
11001408009,-22.9003015,-43.2048496,3,,,POINT (-43.2048496 -22.9003015)
11124404252,-22.8851074,-43.2487125,3,,,POINT (-43.2487125 -22.8851074)
11217047918,-22.9065007,-43.2208585,3,,,POINT (-43.2208585 -22.9065007)
11217047919,-22.9066395,-43.2207515,3,,,POINT (-43.2207515 -22.9066395)
11217048698,-22.9103549,-43.2210664,3,,,POINT (-43.2210664 -22.9103549)
11217050979,-22.9103038,-43.2337868,3,,,POINT (-43.2337868 -22.9103038)
11217056816,-22.9030205,-43.213603,3,,,POINT (-43.213603 -22.9030205)
11217166287,-22.8973598,-43.1989305,1,,,POINT (-43.1989305 -22.8973598)
11274288205,-22.9020212,-43.2481892,1,,,POINT (-43.2481892 -22.9020212)
11274288207,-22.9014249,-43.2479971,3,,,POINT (-43.2479971 -22.9014249)
11274288210,-22.9031157,-43.247044,3,,,POINT (-43.247044 -22.9031157)
11274288213,-22.9017798,-43.246582,3,,,POINT (-43.246582 -22.9017798)
11369452086,-22.9270424,-43.213089,3,,,POINT (-43.213089 -22.9270424)
11369452087,-22.926264,-43.2134452,1,turning_circle,,POINT (-43.2134452 -22.926264)
11551707952,-22.892605,-43.2146722,3,,,POINT (-43.2146722 -22.892605)
11551707953,-22.8933392,-43.2140605,3,,,POINT (-43.2140605 -22.8933392)
11554163927,-22.9055023,-43.2096508,3,,,POINT (-43.2096508 -22.9055023)
11554163928,-22.904947,-43.2095264,3,,,POINT (-43.2095264 -22.904947)
11554163931,-22.9021122,-43.2098714,3,,,POINT (-43.2098714 -22.9021122)
11630996608,-22.9104087,-43.1993816,1,,,POINT (-43.1993816 -22.9104087)
11630996609,-22.91095,-43.1993466,3,,,POINT (-43.1993466 -22.91095)
11639826913,-22.9076665,-43.1978887,3,,,POINT (-43.1978887 -22.9076665)
11647517205,-22.9012701,-43.2169914,3,,,POINT (-43.2169914 -22.9012701)
11647517211,-22.9003539,-43.2160095,3,,,POINT (-43.2160095 -22.9003539)
11647517213,-22.9013848,-43.2168582,3,,,POINT (-43.2168582 -22.9013848)
11647549278,-22.8985475,-43.2124171,3,,,POINT (-43.2124171 -22.8985475)
11668335251,-22.8974682,-43.1852112,3,,,POINT (-43.1852112 -22.8974682)
11682796848,-22.9229441,-43.1928852,1,,,POINT (-43.1928852 -22.9229441)
11728217422,-22.9042663,-43.188149,3,,,POINT (-43.188149 -22.9042663)
11753812362,-22.9017108,-43.1985526,1,,,POINT (-43.1985526 -22.9017108)
11754439497,-22.9012127,-43.2145682,3,,,POINT (-43.2145682 -22.9012127)
11754439498,-22.9014741,-43.2149228,3,,,POINT (-43.2149228 -22.9014741)
11754439501,-22.901017,-43.2147315,1,,,POINT (-43.2147315 -22.901017)
11780991525,-22.9113887,-43.1912595,3,,,POINT (-43.1912595 -22.9113887)
11846006528,-22.8996855,-43.2148267,3,,,POINT (-43.2148267 -22.8996855)
11846006529,-22.899518,-43.2148893,3,,,POINT (-43.2148893 -22.899518)
11913359839,-22.9236514,-43.2069327,3,,,POINT (-43.2069327 -22.9236514)
11913359840,-22.922954,-43.2068293,1,,,POINT (-43.2068293 -22.922954)
11978401833,-22.9223277,-43.1944013,1,,,POINT (-43.1944013 -22.9223277)
12018711313,-22.9450891,-43.1867538,1,,,POINT (-43.1867538 -22.9450891)
12072846118,-22.9206676,-43.1924728,1,,,POINT (-43.1924728 -22.9206676)
12076103222,-22.8998467,-43.2378225,3,,,POINT (-43.2378225 -22.8998467)
12120532084,-22.9078735,-43.2366745,1,,,POINT (-43.2366745 -22.9078735)
12120707689,-22.901135,-43.2384895,1,,,POINT (-43.2384895 -22.901135)
12121507896,-22.9032324,-43.2409105,3,,,POINT (-43.2409105 -22.9032324)
12121507898,-22.9031949,-43.240119,1,,,POINT (-43.240119 -22.9031949)
12121511005,-22.9042079,-43.2390678,3,ladder,,POINT (-43.2390678 -22.9042079)
12121511013,-22.9040098,-43.2391662,1,,,POINT (-43.2391662 -22.9040098)
12128518238,-22.9183796,-43.2457313,3,,,POINT (-43.2457313 -22.9183796)
12128518239,-22.9188667,-43.2456341,1,,,POINT (-43.2456341 -22.9188667)
12133062946,-22.8999308,-43.2367292,3,,,POINT (-43.2367292 -22.8999308)
12138315434,-22.9141732,-43.2187955,3,,,POINT (-43.2187955 -22.9141732)
12177600386,-22.9023624,-43.2426791,1,,,POINT (-43.2426791 -22.9023624)
12177600390,-22.9030459,-43.2433613,3,,,POINT (-43.2433613 -22.9030459)
12177600398,-22.9071642,-43.2399589,1,,,POINT (-43.2399589 -22.9071642)
12177600400,-22.9071645,-43.2393909,3,,,POINT (-43.2393909 -22.9071645)
12177626489,-22.9071403,-43.2375353,1,,,POINT (-43.2375353 -22.9071403)
12177639207,-22.9029572,-43.2432941,1,,,POINT (-43.2432941 -22.9029572)
12179851672,-22.9064335,-43.2330909,1,,,POINT (-43.2330909 -22.9064335)
12231589345,-22.9063622,-43.1785738,3,,,POINT (-43.1785738 -22.9063622)
12254489114,-22.9024144,-43.2380526,1,,,POINT (-43.2380526 -22.9024144)
12254506416,-22.9020949,-43.2372069,3,,,POINT (-43.2372069 -22.9020949)
12254506421,-22.9012973,-43.2377007,1,,,POINT (-43.2377007 -22.9012973)
12386742643,-22.9331853,-43.1770428,3,,,POINT (-43.1770428 -22.9331853)
12386742646,-22.9329935,-43.1770043,3,,,POINT (-43.1770043 -22.9329935)
12410546894,-22.9130665,-43.1947568,3,,,POINT (-43.1947568 -22.9130665)
12410546897,-22.9130659,-43.1946565,3,,,POINT (-43.1946565 -22.9130659)
12416033712,-22.9007883,-43.2335179,1,,,POINT (-43.2335179 -22.9007883)
12416033713,-22.900331,-43.2335185,3,,,POINT (-43.2335185 -22.900331)
12416033714,-22.8999436,-43.2366962,3,,,POINT (-43.2366962 -22.8999436)
12455021796,-22.9032765,-43.2196415,1,,,POINT (-43.2196415 -22.9032765)
12455084681,-22.8977413,-43.2237098,1,,,POINT (-43.2237098 -22.8977413)
12455084683,-22.8984019,-43.2229017,3,,,POINT (-43.2229017 -22.8984019)
12455885667,-22.9229815,-43.2073326,1,,,POINT (-43.2073326 -22.9229815)
12455885673,-22.9235703,-43.2074729,3,,,POINT (-43.2074729 -22.9235703)
12455960766,-22.9378021,-43.2008091,1,,,POINT (-43.2008091 -22.9378021)
12455960780,-22.9264446,-43.2018001,3,,,POINT (-43.2018001 -22.9264446)
12455960782,-22.9275056,-43.2026558,1,,,POINT (-43.2026558 -22.9275056)
12455960800,-22.9251477,-43.2031761,1,,,POINT (-43.2031761 -22.9251477)
12456040185,-22.9293994,-43.1982211,1,,,POINT (-43.1982211 -22.9293994)
12456079424,-22.9284604,-43.1992178,1,,,POINT (-43.1992178 -22.9284604)
12456079426,-22.9279501,-43.1993265,3,,,POINT (-43.1993265 -22.9279501)
12456079428,-22.9296023,-43.1986469,1,,,POINT (-43.1986469 -22.9296023)
12456217865,-22.9284616,-43.201021,1,,,POINT (-43.201021 -22.9284616)
12456281782,-22.9263828,-43.2045715,1,,,POINT (-43.2045715 -22.9263828)
12456281783,-22.9264273,-43.2046969,3,,,POINT (-43.2046969 -22.9264273)
12462360775,-22.9025414,-43.2246385,1,,,POINT (-43.2246385 -22.9025414)
12462360781,-22.9032438,-43.2248557,1,,,POINT (-43.2248557 -22.9032438)
12462360785,-22.9029117,-43.2251193,3,,,POINT (-43.2251193 -22.9029117)
12462360790,-22.9026044,-43.2256256,3,,,POINT (-43.2256256 -22.9026044)
12462360796,-22.9069449,-43.2195805,1,,,POINT (-43.2195805 -22.9069449)
12462360797,-22.9062564,-43.2197896,3,,,POINT (-43.2197896 -22.9062564)
12462434614,-22.9460524,-43.1836795,3,,,POINT (-43.1836795 -22.9460524)
12462488203,-22.9465609,-43.1836785,1,,,POINT (-43.1836785 -22.9465609)
12462645077,-22.906305,-43.2186531,1,,,POINT (-43.2186531 -22.906305)
12462645078,-22.9058979,-43.2187195,3,,,POINT (-43.2187195 -22.9058979)
12462922644,-22.9301099,-43.1985211,1,,,POINT (-43.1985211 -22.9301099)
12462968468,-22.9256851,-43.1956471,1,,,POINT (-43.1956471 -22.9256851)
12462999509,-22.9228119,-43.2171169,1,,,POINT (-43.2171169 -22.9228119)
12462999511,-22.9228724,-43.2170813,3,,,POINT (-43.2170813 -22.9228724)
12463071206,-22.9235541,-43.2231985,3,crossing,,POINT (-43.2231985 -22.9235541)
12463216494,-22.9374668,-43.1979425,1,,,POINT (-43.1979425 -22.9374668)
12463240106,-22.9248363,-43.203875,3,,,POINT (-43.203875 -22.9248363)
12463240109,-22.9247117,-43.2039607,3,,,POINT (-43.2039607 -22.9247117)
12463240110,-22.925014,-43.2049593,3,,,POINT (-43.2049593 -22.925014)
12463240116,-22.9249493,-43.205132,3,,,POINT (-43.205132 -22.9249493)
12463355023,-22.9335793,-43.1941304,1,,,POINT (-43.1941304 -22.9335793)
12463462510,-22.8859954,-43.2252164,3,,,POINT (-43.2252164 -22.8859954)
12463488148,-22.9297641,-43.1949434,3,,,POINT (-43.1949434 -22.9297641)
12463496034,-22.904985,-43.202002,1,,,POINT (-43.202002 -22.904985)
12464179617,-22.9191277,-43.202133,1,,,POINT (-43.202133 -22.9191277)
12464179620,-22.9193525,-43.2022573,3,,,POINT (-43.2022573 -22.9193525)
12464179622,-22.9191846,-43.2009455,1,,,POINT (-43.2009455 -22.9191846)
12464179666,-22.9194641,-43.2032642,3,,,POINT (-43.2032642 -22.9194641)
12464179672,-22.9174099,-43.2000089,1,,,POINT (-43.2000089 -22.9174099)
12464179677,-22.9176823,-43.2011865,1,,,POINT (-43.2011865 -22.9176823)
12464179683,-22.9179874,-43.2007909,1,,,POINT (-43.2007909 -22.9179874)
12464179684,-22.917547,-43.200822,3,,,POINT (-43.200822 -22.917547)
12464191977,-22.9436691,-43.1840144,1,,,POINT (-43.1840144 -22.9436691)
12464207798,-22.9463812,-43.1869461,1,,,POINT (-43.1869461 -22.9463812)
12464207800,-22.9463504,-43.1868758,3,,,POINT (-43.1868758 -22.9463504)
12464233773,-22.9198749,-43.1954872,3,,,POINT (-43.1954872 -22.9198749)
12464233774,-22.9201327,-43.1958579,3,,,POINT (-43.1958579 -22.9201327)
12464233778,-22.9203747,-43.1957719,3,,,POINT (-43.1957719 -22.9203747)
12464233779,-22.9199816,-43.1959069,3,,,POINT (-43.1959069 -22.9199816)
12464233780,-22.9195524,-43.1960507,3,,,POINT (-43.1960507 -22.9195524)
12464233781,-22.9198774,-43.1953462,1,,,POINT (-43.1953462 -22.9198774)
12464233782,-22.919707,-43.1945997,3,,,POINT (-43.1945997 -22.919707)
12464233790,-22.9192392,-43.1951668,3,,,POINT (-43.1951668 -22.9192392)
12464233791,-22.9193367,-43.1947163,3,,,POINT (-43.1947163 -22.9193367)
12464233792,-22.9194339,-43.1951223,3,,,POINT (-43.1951223 -22.9194339)
12464233793,-22.9195548,-43.1955894,3,,,POINT (-43.1955894 -22.9195548)
12464877424,-22.9199998,-43.2028857,3,,,POINT (-43.2028857 -22.9199998)
12465040692,-22.9200871,-43.2228702,1,,,POINT (-43.2228702 -22.9200871)
12465040693,-22.9201946,-43.2230281,3,,,POINT (-43.2230281 -22.9201946)
12465203765,-22.927217,-43.19927,3,,,POINT (-43.19927 -22.927217)
12465203766,-22.9271369,-43.199586,1,,,POINT (-43.199586 -22.9271369)
12465203776,-22.9362961,-43.1992467,3,,,POINT (-43.1992467 -22.9362961)
12465203778,-22.9361768,-43.1991375,3,,,POINT (-43.1991375 -22.9361768)
12465207670,-22.9154574,-43.2230821,1,,,POINT (-43.2230821 -22.9154574)
12465207674,-22.9155065,-43.2231314,3,,,POINT (-43.2231314 -22.9155065)
12465207676,-22.9171114,-43.2218336,1,,,POINT (-43.2218336 -22.9171114)
12465207677,-22.9168197,-43.2215464,3,,,POINT (-43.2215464 -22.9168197)
12465243573,-22.9172423,-43.224725,1,,,POINT (-43.224725 -22.9172423)
12465243574,-22.9173764,-43.2249316,3,,,POINT (-43.2249316 -22.9173764)
12465243576,-22.9173887,-43.2245808,1,,,POINT (-43.2245808 -22.9173887)
12465243577,-22.9175258,-43.224829,3,,,POINT (-43.224829 -22.9175258)
12465326621,-22.9107468,-43.2198202,3,,,POINT (-43.2198202 -22.9107468)
12465402371,-22.9228292,-43.2167602,1,,,POINT (-43.2167602 -22.9228292)
12465402373,-22.9227365,-43.2168172,3,,,POINT (-43.2168172 -22.9227365)
12465402375,-22.9228197,-43.2169818,3,,,POINT (-43.2169818 -22.9228197)
12465402379,-22.9199666,-43.2085171,1,,,POINT (-43.2085171 -22.9199666)
12465402380,-22.9199659,-43.2086429,3,,,POINT (-43.2086429 -22.9199659)
12465402387,-22.9207281,-43.2085633,1,,,POINT (-43.2085633 -22.9207281)
12465402388,-22.9207299,-43.2086872,3,,,POINT (-43.2086872 -22.9207299)
12465402391,-22.9209425,-43.2085734,1,,,POINT (-43.2085734 -22.9209425)
12465402392,-22.92094,-43.2087081,3,,,POINT (-43.2087081 -22.92094)
12465402400,-22.9211061,-43.2085995,1,,,POINT (-43.2085995 -22.9211061)
12465413101,-22.9211107,-43.2087222,3,,,POINT (-43.2087222 -22.9211107)
12465413102,-22.9135032,-43.2200754,1,,,POINT (-43.2200754 -22.9135032)
12465413104,-22.9134008,-43.2199933,3,,,POINT (-43.2199933 -22.9134008)
12465413105,-22.9116638,-43.2186189,1,,,POINT (-43.2186189 -22.9116638)
12465413107,-22.9117042,-43.2186576,3,,,POINT (-43.2186576 -22.9117042)
12465413123,-22.9120332,-43.2166368,1,,,POINT (-43.2166368 -22.9120332)
12465413124,-22.9120395,-43.2167254,3,,,POINT (-43.2167254 -22.9120395)
12465484179,-22.9263038,-43.1985915,1,,,POINT (-43.1985915 -22.9263038)
12465581649,-22.9212852,-43.2134852,1,,,POINT (-43.2134852 -22.9212852)
12465581651,-22.9211973,-43.2135545,3,,,POINT (-43.2135545 -22.9211973)
12465581652,-22.9214878,-43.2137936,1,,,POINT (-43.2137936 -22.9214878)
12465581654,-22.9213953,-43.2138592,3,,,POINT (-43.2138592 -22.9213953)
12465581655,-22.9215644,-43.213917,1,,,POINT (-43.213917 -22.9215644)
12465581657,-22.9214694,-43.2139734,3,,,POINT (-43.2139734 -22.9214694)
12465581658,-22.9216879,-43.2140619,1,,,POINT (-43.2140619 -22.9216879)
12465581660,-22.921489,-43.2141852,1,,,POINT (-43.2141852 -22.921489)
12465581662,-22.9215773,-43.2141394,4,,,POINT (-43.2141394 -22.9215773)
12465581663,-22.9220535,-43.2154781,1,,,POINT (-43.2154781 -22.9220535)
12465581680,-22.9221623,-43.2154343,3,,,POINT (-43.2154343 -22.9221623)
12465581681,-22.9197091,-43.2157946,1,,,POINT (-43.2157946 -22.9197091)
12465581683,-22.9199842,-43.2156896,3,,,POINT (-43.2156896 -22.9199842)
12465581699,-22.917939,-43.2155733,1,,,POINT (-43.2155733 -22.917939)
12465582106,-22.9185466,-43.2149255,3,,,POINT (-43.2149255 -22.9185466)
12465582107,-22.9186357,-43.215065,1,,,POINT (-43.215065 -22.9186357)
12465582108,-22.9183984,-43.2146934,3,,,POINT (-43.2146934 -22.9183984)
12465599833,-22.9153474,-43.2210262,1,,,POINT (-43.2210262 -22.9153474)
12465599834,-22.9150781,-43.2207754,1,,,POINT (-43.2207754 -22.9150781)
12465599835,-22.915405,-43.2209367,3,,,POINT (-43.2209367 -22.915405)
12465599842,-22.9151897,-43.2206401,3,,,POINT (-43.2206401 -22.9151897)
12468095944,-22.9091917,-43.196077,1,,,POINT (-43.196077 -22.9091917)
12468095961,-22.9089702,-43.1955421,3,,,POINT (-43.1955421 -22.9089702)
12468095962,-22.9093845,-43.1954043,3,,,POINT (-43.1954043 -22.9093845)
12468095963,-22.9093433,-43.195273,1,,,POINT (-43.195273 -22.9093433)
12468095964,-22.9095088,-43.195798,1,,,POINT (-43.195798 -22.9095088)
12468095965,-22.9094594,-43.1956512,3,,,POINT (-43.1956512 -22.9094594)
12468095966,-22.9090445,-43.195791,3,,,POINT (-43.195791 -22.9090445)
12468095967,-22.9090913,-43.1959288,1,,,POINT (-43.1959288 -22.9090913)
12468095968,-22.9089369,-43.1954272,1,,,POINT (-43.1954272 -22.9089369)
12468095969,-22.9090054,-43.195676,3,,,POINT (-43.195676 -22.9090054)
12468095970,-22.9085506,-43.1958218,3,,,POINT (-43.1958218 -22.9085506)
12468222697,-22.9191847,-43.2055626,1,,,POINT (-43.2055626 -22.9191847)
12468255121,-22.9230272,-43.1957135,1,,,POINT (-43.1957135 -22.9230272)
12468319935,-22.9136662,-43.1906972,1,,,POINT (-43.1906972 -22.9136662)
12468319936,-22.9135932,-43.1906409,3,,,POINT (-43.1906409 -22.9135932)
12468326979,-22.9217996,-43.1949457,1,,,POINT (-43.1949457 -22.9217996)
12468445655,-22.9200545,-43.195539,1,,,POINT (-43.195539 -22.9200545)
12468445661,-22.9214515,-43.2013254,1,,,POINT (-43.2013254 -22.9214515)
12468445663,-22.9207464,-43.2009448,1,,,POINT (-43.2009448 -22.9207464)
12468647115,-22.9118788,-43.2099494,1,,,POINT (-43.2099494 -22.9118788)
12468647116,-22.9115267,-43.2102317,1,,,POINT (-43.2102317 -22.9115267)
12468647118,-22.9114521,-43.2101668,3,,,POINT (-43.2101668 -22.9114521)
12468647119,-22.9113266,-43.2106192,1,,,POINT (-43.2106192 -22.9113266)
12468647129,-22.9112594,-43.2105741,3,,,POINT (-43.2105741 -22.9112594)
12468647175,-22.9157106,-43.2228032,1,,,POINT (-43.2228032 -22.9157106)
12468647179,-22.9157482,-43.2228425,3,,,POINT (-43.2228425 -22.9157482)
12468647184,-22.9115193,-43.2190199,1,,,POINT (-43.2190199 -22.9115193)
12468647185,-22.9114608,-43.2189713,3,,,POINT (-43.2189713 -22.9114608)
12468647186,-22.9137875,-43.2232314,3,,,POINT (-43.2232314 -22.9137875)
12468647187,-22.9133549,-43.223868,1,,,POINT (-43.223868 -22.9133549)
12468647188,-22.9140047,-43.2235622,1,,,POINT (-43.2235622 -22.9140047)
12468673763,-22.9192422,-43.2123694,1,,,POINT (-43.2123694 -22.9192422)
12468673768,-22.9195325,-43.2117829,3,,,POINT (-43.2117829 -22.9195325)
12468673772,-22.9133253,-43.2126859,1,,,POINT (-43.2126859 -22.9133253)
12468673773,-22.9135558,-43.2130458,3,,,POINT (-43.2130458 -22.9135558)
12468673782,-22.9233011,-43.2130641,1,,,POINT (-43.2130641 -22.9233011)
12468673784,-22.9121295,-43.2108955,1,,,POINT (-43.2108955 -22.9121295)
12468673788,-22.9122231,-43.210959,3,,,POINT (-43.210959 -22.9122231)
12468673789,-22.9123358,-43.2105797,1,,,POINT (-43.2105797 -22.9123358)
12468673791,-22.912412,-43.2106267,3,,,POINT (-43.2106267 -22.912412)
12468673792,-22.9125483,-43.2102571,1,,,POINT (-43.2102571 -22.9125483)
12468673794,-22.9126206,-43.2102907,3,,,POINT (-43.2102907 -22.9126206)
12468751786,-22.9307701,-43.1998421,1,,,POINT (-43.1998421 -22.9307701)
12469171167,-22.9171225,-43.214142,1,,,POINT (-43.214142 -22.9171225)
12469171168,-22.9186332,-43.2131392,1,,,POINT (-43.2131392 -22.9186332)
12469171169,-22.9187123,-43.2132827,1,,,POINT (-43.2132827 -22.9187123)
12469171170,-22.9186932,-43.2130957,3,,,POINT (-43.2130957 -22.9186932)
12469171177,-22.9187813,-43.2132331,3,,,POINT (-43.2132331 -22.9187813)
12469219674,-22.90042,-43.2005895,1,,,POINT (-43.2005895 -22.90042)
12469219675,-22.9004514,-43.2006375,3,,,POINT (-43.2006375 -22.9004514)
12469249448,-22.9177239,-43.211573,3,,,POINT (-43.211573 -22.9177239)
12469249449,-22.9175684,-43.2114645,3,,,POINT (-43.2114645 -22.9175684)
12469368563,-22.9175487,-43.2237259,1,,,POINT (-43.2237259 -22.9175487)
12469368565,-22.9176153,-43.2236658,3,,,POINT (-43.2236658 -22.9176153)
12469368583,-22.9185585,-43.2085124,1,,,POINT (-43.2085124 -22.9185585)
12469394834,-22.914113,-43.2160715,3,,,POINT (-43.2160715 -22.914113)
12470594955,-22.8920372,-43.2387878,1,,,POINT (-43.2387878 -22.8920372)
12470594957,-22.8924313,-43.2383983,3,,,POINT (-43.2383983 -22.8924313)
12470594959,-22.8914139,-43.2382802,1,,,POINT (-43.2382802 -22.8914139)
12470594961,-22.8919311,-43.2378069,3,,,POINT (-43.2378069 -22.8919311)
12470595005,-22.8959395,-43.2410893,3,,,POINT (-43.2410893 -22.8959395)
12470615485,-22.8955286,-43.2389259,1,,,POINT (-43.2389259 -22.8955286)
12470615487,-22.8953131,-43.2378579,3,,,POINT (-43.2378579 -22.8953131)
12470615488,-22.8956021,-43.2383426,1,,,POINT (-43.2383426 -22.8956021)
12470615490,-22.8954458,-43.2376918,3,,,POINT (-43.2376918 -22.8954458)
12470667061,-22.8965299,-43.2296408,1,,,POINT (-43.2296408 -22.8965299)
12470667062,-22.8965354,-43.22942,3,,,POINT (-43.22942 -22.8965354)
12470667063,-22.8964206,-43.2294282,1,,,POINT (-43.2294282 -22.8964206)
12470667067,-22.8968498,-43.2294914,3,,,POINT (-43.2294914 -22.8968498)
12470667068,-22.8973617,-43.2295395,1,,,POINT (-43.2295395 -22.8973617)
12470667069,-22.8969809,-43.2292802,3,,,POINT (-43.2292802 -22.8969809)
12470667070,-22.8995055,-43.2341925,1,,,POINT (-43.2341925 -22.8995055)
12470667081,-22.8985079,-43.2331069,1,,,POINT (-43.2331069 -22.8985079)
12470667083,-22.8987278,-43.2320092,1,,,POINT (-43.2320092 -22.8987278)
