osmid,y,x,street_count,highway,ref,junction,geometry
69357442,33.734329,-84.379875,4,,,,POINT (-84.379875 33.734329)
69357444,33.732344,-84.379904,4,,,,POINT (-84.379904 33.732344)
69357448,33.731542,-84.379925,4,,,,POINT (-84.379925 33.731542)
69357453,33.728436,-84.379756,3,,,,POINT (-84.379756 33.728436)
69357463,33.726689,-84.379705,4,,,,POINT (-84.379705 33.726689)
69357467,33.724496,-84.379767,1,,,,POINT (-84.379767 33.724496)
69357497,33.731954,-84.427165,3,,,,POINT (-84.427165 33.731954)
69357500,33.730801,-84.427215,3,,,,POINT (-84.427215 33.730801)
69357502,33.730722,-84.427217,3,,,,POINT (-84.427217 33.730722)
69357504,33.729667,-84.427237,3,,,,POINT (-84.427237 33.729667)
69357506,33.728707,-84.427255,3,,,,POINT (-84.427255 33.728707)
69357509,33.728103,-84.427266,3,,,,POINT (-84.427266 33.728103)
69357512,33.727283,-84.427281,3,,,,POINT (-84.427281 33.727283)
69357514,33.72644,-84.427297,3,,,,POINT (-84.427297 33.72644)
69357522,33.725373,-84.427368,3,,,,POINT (-84.427368 33.725373)
69357524,33.724035,-84.427394,3,,,,POINT (-84.427394 33.724035)
69357527,33.722258,-84.427427,4,,,,POINT (-84.427427 33.722258)
69357530,33.721037,-84.42745,4,,,,POINT (-84.42745 33.721037)
69357535,33.719563,-84.427478,3,,,,POINT (-84.427478 33.719563)
69357548,33.717586,-84.427446,4,,,,POINT (-84.427446 33.717586)
69357846,33.729341,-84.406994,3,,,,POINT (-84.406994 33.729341)
69358596,33.787208,-84.414847,1,,,,POINT (-84.414847 33.787208)
69359030,33.7493931,-84.4281811,1,,,,POINT (-84.4281811 33.7493931)
69359032,33.749411,-84.428511,3,,,,POINT (-84.428511 33.749411)
69359034,33.749427,-84.428858,3,,,,POINT (-84.428858 33.749427)
69359039,33.749538,-84.431332,3,,,,POINT (-84.431332 33.749538)
69359042,33.726503,-84.430569,3,,,,POINT (-84.430569 33.726503)
69359047,33.726526,-84.431763,3,,,,POINT (-84.431763 33.726526)
69359572,33.731169,-84.409296,4,,,,POINT (-84.409296 33.731169)
69359575,33.729609,-84.409245,3,,,,POINT (-84.409245 33.729609)
69359612,33.749572,-84.362181,3,stop,,,POINT (-84.362181 33.749572)
69359617,33.749474,-84.359189,3,stop,,,POINT (-84.359189 33.749474)
69359626,33.732831,-84.349315,3,,,,POINT (-84.349315 33.732831)
69360928,33.7808262,-84.3537424,3,,,,POINT (-84.3537424 33.7808262)
69360934,33.7810038,-84.3529573,3,,,,POINT (-84.3529573 33.7810038)
69360948,33.780924,-84.349525,3,,,,POINT (-84.349525 33.780924)
69361329,33.780012,-84.425012,3,,,,POINT (-84.425012 33.780012)
69361728,33.7815252,-84.4027329,3,,,,POINT (-84.4027329 33.7815252)
69361731,33.782221,-84.402746,4,,,,POINT (-84.402746 33.782221)
69361734,33.784523,-84.402813,4,,,,POINT (-84.402813 33.784523)
69361736,33.78621,-84.402813,3,,,,POINT (-84.402813 33.78621)
69361753,33.781525,-84.4026402,3,,,,POINT (-84.4026402 33.781525)
69362092,33.7468772,-84.3838402,4,traffic_signals,,,POINT (-84.3838402 33.7468772)
69362094,33.7456439,-84.383847,4,,,,POINT (-84.383847 33.7456439)
69362097,33.74465,-84.3838394,3,,,,POINT (-84.3838394 33.74465)
69362108,33.742937,-84.383903,1,,,,POINT (-84.383903 33.742937)
69362109,33.741995,-84.383997,4,,,,POINT (-84.383997 33.741995)
69362111,33.741567,-84.384039,3,,,,POINT (-84.384039 33.741567)
69362114,33.7413,-84.384062,3,,,,POINT (-84.384062 33.7413)
69362117,33.739922,-84.384066,4,,,,POINT (-84.384066 33.739922)
69362119,33.73944,-84.384067,4,,,,POINT (-84.384067 33.73944)
69362125,33.735576,-84.384157,3,,,,POINT (-84.384157 33.735576)
69362132,33.734405,-84.384168,3,,,,POINT (-84.384168 33.734405)
69362139,33.732369,-84.38434,3,,,,POINT (-84.38434 33.732369)
69362142,33.731649,-84.384357,4,,,,POINT (-84.384357 33.731649)
69362146,33.729401,-84.384441,3,,,,POINT (-84.384441 33.729401)
69362149,33.728725,-84.383255,3,,,,POINT (-84.383255 33.728725)
69362153,33.727234,-84.383284,3,,,,POINT (-84.383284 33.727234)
69362185,33.752784,-84.429793,3,,,,POINT (-84.429793 33.752784)
69362186,33.75212,-84.429801,3,,,,POINT (-84.429801 33.75212)
69362190,33.751902,-84.429803,3,,,,POINT (-84.429803 33.751902)
69362311,33.761854,-84.413876,3,,,,POINT (-84.413876 33.761854)
69363054,33.7536964,-84.3902708,3,traffic_signals,,,POINT (-84.3902708 33.7536964)
69363060,33.7525534,-84.3883734,3,,,,POINT (-84.3883734 33.7525534)
69363537,33.7462706,-84.4065763,4,traffic_signals,,,POINT (-84.4065763 33.7462706)
69363538,33.744318,-84.4084202,5,traffic_signals,,,POINT (-84.4084202 33.744318)
69364013,33.725674,-84.398417,4,,,,POINT (-84.398417 33.725674)
69364044,33.742901,-84.398191,3,,,,POINT (-84.398191 33.742901)
69364051,33.741975,-84.398232,4,traffic_signals,,,POINT (-84.398232 33.741975)
69364055,33.739528,-84.398315,3,,,,POINT (-84.398315 33.739528)
69364057,33.7369811,-84.3983309,4,traffic_signals,,,POINT (-84.3983309 33.7369811)
69364060,33.735623,-84.398337,4,,,,POINT (-84.398337 33.735623)
69364064,33.73438,-84.398349,3,,,,POINT (-84.398349 33.73438)
69364067,33.73425,-84.398351,3,,,,POINT (-84.398351 33.73425)
69364070,33.732352,-84.397796,3,,,,POINT (-84.397796 33.732352)
69364071,33.7318298,-84.3975026,3,,,,POINT (-84.3975026 33.7318298)
69365240,33.7815131,-84.4006049,3,,,,POINT (-84.4006049 33.7815131)
69365243,33.783674,-84.400585,4,,,,POINT (-84.400585 33.783674)
69365245,33.784496,-84.400607,4,,,,POINT (-84.400607 33.784496)
69365248,33.786201,-84.400655,3,,,,POINT (-84.400655 33.786201)
69365771,33.7750909,-84.3873221,4,traffic_signals,,,POINT (-84.3873221 33.7750909)
69365777,33.7750103,-84.3861242,4,stop,,,POINT (-84.3861242 33.7750103)
69365780,33.774916,-84.3846522,4,traffic_signals,,,POINT (-84.3846522 33.774916)
69365783,33.774815,-84.383077,4,,,,POINT (-84.383077 33.774815)
69365785,33.774718,-84.381566,4,,,,POINT (-84.381566 33.774718)
69365786,33.774622,-84.38006,4,,,,POINT (-84.38006 33.774622)
69365788,33.774544,-84.37885,4,,,,POINT (-84.37885 33.774544)
69365800,33.77445,-84.375835,4,,,,POINT (-84.375835 33.77445)
69365804,33.7744594,-84.3728077,4,,,,POINT (-84.3728077 33.7744594)
69366270,33.757649,-84.371288,3,,,,POINT (-84.371288 33.757649)
69366817,33.738936,-84.377727,4,,,,POINT (-84.377727 33.738936)
69366818,33.7384074,-84.3777307,1,,,,POINT (-84.3777307 33.7384074)
69367469,33.782232,-84.352982,4,,,,POINT (-84.352982 33.782232)
69367471,33.7823403,-84.3529964,3,,,,POINT (-84.3529964 33.7823403)
69367531,33.7841346,-84.3521879,4,,,,POINT (-84.3521879 33.7841346)
69367555,33.7851131,-84.3504039,3,,,,POINT (-84.3504039 33.7851131)
69367572,33.7887052,-84.349918,4,,,,POINT (-84.349918 33.7887052)
69367600,33.7905681,-84.3503275,3,,,,POINT (-84.3503275 33.7905681)
69367619,33.7914176,-84.3516293,3,,,,POINT (-84.3516293 33.7914176)
69367739,33.741487,-84.420493,3,,,,POINT (-84.420493 33.741487)
69367740,33.73801,-84.420499,4,traffic_signals,,,POINT (-84.420499 33.73801)
69367741,33.735808,-84.420472,4,stop,,,POINT (-84.420472 33.735808)
69367744,33.733381,-84.420485,4,stop,,,POINT (-84.420485 33.733381)
69367746,33.7453654,-84.4205301,4,,,,POINT (-84.4205301 33.7453654)
69367748,33.743243,-84.420502,4,,,,POINT (-84.420502 33.743243)
69367750,33.74224,-84.420501,3,,,,POINT (-84.420501 33.74224)
69367754,33.752488,-84.420565,3,,,,POINT (-84.420565 33.752488)
69367758,33.751803,-84.420563,4,,,,POINT (-84.420563 33.751803)
69367761,33.751115,-84.420561,4,,,,POINT (-84.420561 33.751115)
69367763,33.750425,-84.420559,3,,,,POINT (-84.420559 33.750425)
69367766,33.728154,-84.421853,3,,,,POINT (-84.421853 33.728154)
69367768,33.727715,-84.422336,3,,,,POINT (-84.422336 33.727715)
69367770,33.724863,-84.425455,3,,,,POINT (-84.425455 33.724863)
69369469,33.74945,-84.4001,3,,,,POINT (-84.4001 33.74945)
69369473,33.748229,-84.401569,3,,,,POINT (-84.401569 33.748229)
69369981,33.780614,-84.40979,3,,,,POINT (-84.40979 33.780614)
69369985,33.781569,-84.410211,3,,,,POINT (-84.410211 33.781569)
69369997,33.728421,-84.37853,3,,,,POINT (-84.37853 33.728421)
69369999,33.728468,-84.380468,3,,,,POINT (-84.380468 33.728468)
69370001,33.728513,-84.381373,4,,,,POINT (-84.381373 33.728513)
69370140,33.7753067,-84.3922961,3,,,,POINT (-84.3922961 33.7753067)
69370174,33.775115,-84.388818,4,traffic_signals,,,POINT (-84.388818 33.775115)
69370227,33.740806,-84.377696,3,,,,POINT (-84.377696 33.740806)
69370230,33.740798,-84.376284,3,,,,POINT (-84.376284 33.740798)
69370555,33.72579,-84.367244,3,,,,POINT (-84.367244 33.72579)
69370557,33.724992,-84.367254,3,,,,POINT (-84.367254 33.724992)
69370562,33.723398,-84.367275,4,,,,POINT (-84.367275 33.723398)
69370565,33.7226598,-84.3672723,1,,,,POINT (-84.3672723 33.7226598)
69372259,33.775881,-84.387313,3,,,,POINT (-84.387313 33.775881)
69372261,33.7758859,-84.388808,3,traffic_signals,,,POINT (-84.388808 33.7758859)
69372754,33.7634063,-84.3875315,3,,,,POINT (-84.3875315 33.7634063)
69372756,33.7639909,-84.387527,3,traffic_signals,,,POINT (-84.387527 33.7639909)
69372780,33.7697793,-84.3874435,4,traffic_signals,,,POINT (-84.3874435 33.7697793)
69372783,33.7700114,-84.387435,3,,,,POINT (-84.387435 33.7700114)
69372785,33.7723184,-84.3873528,4,traffic_signals,,,POINT (-84.3873528 33.7723184)
69372787,33.776334,-84.387309,3,traffic_signals,,,POINT (-84.387309 33.776334)
69372791,33.776815,-84.387303,3,traffic_signals,,,POINT (-84.387303 33.776815)
69372794,33.7787332,-84.3872838,3,,,,POINT (-84.3872838 33.7787332)
69372795,33.7795503,-84.3872751,4,traffic_signals,,,POINT (-84.3872751 33.7795503)
69372806,33.780729,-84.387509,4,traffic_signals,,,POINT (-84.387509 33.780729)
69372813,33.781503,-84.387802,4,traffic_signals,,,POINT (-84.387802 33.781503)
69372822,33.7844915,-84.3878218,4,,,,POINT (-84.3878218 33.7844915)
69372826,33.786702,-84.387808,4,traffic_signals,,,POINT (-84.387808 33.786702)
69372828,33.789917,-84.387783,4,traffic_signals,,,POINT (-84.387783 33.789917)
69372850,33.746788,-84.373388,3,traffic_signals,,,POINT (-84.373388 33.746788)
69372853,33.745541,-84.373395,4,stop,,,POINT (-84.373395 33.745541)
69372864,33.741619,-84.373602,3,stop,,,POINT (-84.373602 33.741619)
69372865,33.741175,-84.373613,3,,,,POINT (-84.373613 33.741175)
69372867,33.738843,-84.373636,3,,,,POINT (-84.373636 33.738843)
69372869,33.736003,-84.373638,3,,,,POINT (-84.373638 33.736003)
69372872,33.734839,-84.373637,3,,,,POINT (-84.373637 33.734839)
69372874,33.733641,-84.373635,3,,,,POINT (-84.373635 33.733641)
69372876,33.73251,-84.373634,3,,,,POINT (-84.373634 33.73251)
69372877,33.731391,-84.373633,3,,,,POINT (-84.373633 33.731391)
69373146,33.753164,-84.391278,3,traffic_signals,,,POINT (-84.391278 33.753164)
69373151,33.7535381,-84.3919398,3,,,,POINT (-84.3919398 33.7535381)
69373727,33.753687,-84.381029,4,,,,POINT (-84.381029 33.753687)
69373730,33.7527719,-84.3820137,3,,,,POINT (-84.3820137 33.7527719)
69373735,33.7506235,-84.3842314,4,traffic_signals,,,POINT (-84.3842314 33.7506235)
69374259,33.7630172,-84.3563514,1,,,,POINT (-84.3563514 33.7630172)
69375210,33.7298237,-84.3934741,1,turning_circle,,,POINT (-84.3934741 33.7298237)
69375276,33.77132,-84.411446,3,,,,POINT (-84.411446 33.77132)
69375279,33.77307,-84.411422,4,,,,POINT (-84.411422 33.77307)
69375304,33.758063,-84.411361,4,,,,POINT (-84.411361 33.758063)
69375308,33.759094,-84.411338,4,,,,POINT (-84.411338 33.759094)
69375309,33.763437,-84.411207,4,,,,POINT (-84.411207 33.763437)
69375311,33.764251,-84.411188,4,,,,POINT (-84.411188 33.764251)
69375314,33.766367,-84.411168,4,,,,POINT (-84.411168 33.766367)
69375317,33.767302,-84.411172,4,,,,POINT (-84.411172 33.767302)
69375320,33.768213,-84.411176,4,,,,POINT (-84.411176 33.768213)
69375322,33.770719,-84.411194,4,,,,POINT (-84.411194 33.770719)
69375336,33.756417,-84.411767,3,,,,POINT (-84.411767 33.756417)
69375390,33.746835,-84.37702,3,,,,POINT (-84.37702 33.746835)
69375404,33.745579,-84.377032,3,crossing,,,POINT (-84.377032 33.745579)
69375784,33.7685969,-84.3852705,3,,,,POINT (-84.3852705 33.7685969)
69375826,33.768597,-84.377762,3,,,,POINT (-84.377762 33.768597)
69376236,33.7464028,-84.419587,3,,,,POINT (-84.419587 33.7464028)
69376247,33.7463253,-84.4215801,3,,,,POINT (-84.4215801 33.7463253)
69376446,33.7404939,-84.4053179,3,,,,POINT (-84.4053179 33.7404939)
69376456,33.7392949,-84.4082026,4,traffic_signals,,,POINT (-84.4082026 33.7392949)
69376462,33.739083,-84.408688,3,,,,POINT (-84.408688 33.739083)
69376627,33.7659013,-84.4230354,1,turning_loop,,,POINT (-84.4230354 33.7659013)
69377185,33.738805,-84.354902,3,,,,POINT (-84.354902 33.738805)
69377201,33.763493,-84.420978,3,,,,POINT (-84.420978 33.763493)
69377204,33.76499,-84.420962,3,,,,POINT (-84.420962 33.76499)
69377931,33.745437,-84.417544,3,,,,POINT (-84.417544 33.745437)
69377937,33.7453906,-84.4192569,4,,,,POINT (-84.4192569 33.7453906)
69377941,33.745273,-84.424225,3,,,,POINT (-84.424225 33.745273)
69377943,33.745267,-84.424433,3,,,,POINT (-84.424433 33.745267)
69377971,33.7448355,-84.4268531,3,,,,POINT (-84.4268531 33.7448355)
69377979,33.745243,-84.428745,3,,,,POINT (-84.428745 33.745243)
69378912,33.734631,-84.3594505,1,,,,POINT (-84.3594505 33.734631)
69379292,33.754282,-84.368828,3,,,,POINT (-84.368828 33.754282)
69379294,33.753324,-84.368845,3,,,,POINT (-84.368845 33.753324)
69379300,33.75216,-84.368869,3,,,,POINT (-84.368869 33.75216)
69379403,33.751077,-84.425366,1,,,,POINT (-84.425366 33.751077)
69379407,33.750619,-84.42537,3,,,,POINT (-84.42537 33.750619)
69379411,33.749043,-84.425384,4,,,,POINT (-84.425384 33.749043)
69379419,33.747242,-84.425412,3,,,,POINT (-84.425412 33.747242)
69380413,33.784528,-84.403746,3,,,,POINT (-84.403746 33.784528)
69381182,33.790887,-84.409274,3,,,,POINT (-84.409274 33.790887)
69381912,33.7544996,-84.3864419,4,traffic_signals,,,POINT (-84.3864419 33.7544996)
69381926,33.756226,-84.386117,3,,,,POINT (-84.386117 33.756226)
69381929,33.7571364,-84.3861017,4,traffic_signals,,,POINT (-84.3861017 33.7571364)
69381934,33.7584217,-84.3860798,4,traffic_signals,,,POINT (-84.3860798 33.7584217)
69381936,33.759685,-84.386062,4,traffic_signals,,,POINT (-84.386062 33.759685)
69381940,33.760966,-84.38604,4,traffic_signals,,,POINT (-84.38604 33.760966)
69381942,33.7622356,-84.3860156,4,traffic_signals,,,POINT (-84.3860156 33.7622356)
69381946,33.7642984,-84.3859021,3,,,,POINT (-84.3859021 33.7642984)
69383177,33.721674,-84.363725,3,,,,POINT (-84.363725 33.721674)
69383212,33.725422,-84.386156,3,,,,POINT (-84.386156 33.725422)
69387063,33.7844634,-84.3843478,4,,,,POINT (-84.3843478 33.7844634)
69387071,33.7843311,-84.3830841,4,,,,POINT (-84.3830841 33.7843311)
69387078,33.784298,-84.38224,4,traffic_signals,,,POINT (-84.38224 33.784298)
69387083,33.7842779,-84.3789003,3,traffic_signals,,,POINT (-84.3789003 33.7842779)
69387097,33.783313,-84.379577,3,,,,POINT (-84.379577 33.783313)
69387104,33.783216,-84.378216,1,,,,POINT (-84.378216 33.783216)
69387958,33.7254381,-84.3531534,3,,,,POINT (-84.3531534 33.7254381)
69387989,33.721832,-84.353199,3,,,,POINT (-84.353199 33.721832)
69388001,33.720617,-84.353558,3,,,,POINT (-84.353558 33.720617)
69388003,33.718972,-84.353753,3,,,,POINT (-84.353753 33.718972)
69388022,33.7375101,-84.3492732,3,,,,POINT (-84.3492732 33.7375101)
69388028,33.736882,-84.350687,3,,,,POINT (-84.350687 33.736882)
69388042,33.736087,-84.350895,4,,,,POINT (-84.350895 33.736087)
69388045,33.735038,-84.351081,3,,,,POINT (-84.351081 33.735038)
69388047,33.734066,-84.351251,3,stop,,,POINT (-84.351251 33.734066)
69388049,33.733782,-84.351299,3,stop,,,POINT (-84.351299 33.733782)
69388051,33.732623,-84.351474,3,,,,POINT (-84.351474 33.732623)
69388056,33.731871,-84.35158,4,,,,POINT (-84.35158 33.731871)
69388202,33.7485937,-84.4024591,3,,,,POINT (-84.4024591 33.7485937)
69388208,33.748893,-84.40453,4,traffic_signals,,,POINT (-84.40453 33.748893)
69388211,33.749167,-84.406576,3,,,,POINT (-84.406576 33.749167)
69388215,33.749314,-84.407889,3,,,,POINT (-84.407889 33.749314)
69388220,33.74933,-84.409354,3,,,,POINT (-84.409354 33.74933)
69388224,33.749339,-84.411096,3,,,,POINT (-84.411096 33.749339)
69388225,33.74934,-84.41132,3,,,,POINT (-84.41132 33.74934)
69388226,33.749343,-84.411978,3,,,,POINT (-84.411978 33.749343)
69388230,33.749316,-84.413625,3,,,,POINT (-84.413625 33.749316)
69388233,33.749223,-84.416074,3,,,,POINT (-84.416074 33.749223)
69388260,33.748753,-84.402294,3,,,,POINT (-84.402294 33.748753)
69388269,33.749192,-84.416893,3,,,,POINT (-84.416893 33.749192)
69388272,33.749069,-84.41753,4,,,,POINT (-84.41753 33.749069)
69388281,33.749063,-84.419658,3,,,,POINT (-84.419658 33.749063)
69388282,33.749057,-84.420908,3,,,,POINT (-84.420908 33.749057)
69388285,33.749054,-84.421433,3,,,,POINT (-84.421433 33.749054)
69388288,33.749039,-84.42644,3,,,,POINT (-84.42644 33.749039)
69388297,33.72808,-84.3572,3,,,,POINT (-84.3572 33.72808)
69388298,33.726618,-84.357226,3,,,,POINT (-84.357226 33.726618)
69389146,33.7516723,-84.3591129,3,stop,,,POINT (-84.3591129 33.7516723)
69389150,33.750791,-84.359142,3,stop,,,POINT (-84.359142 33.750791)
69389153,33.749011,-84.359199,4,stop,,,POINT (-84.359199 33.749011)
69389157,33.746604,-84.359087,4,traffic_signals,,,POINT (-84.359087 33.746604)
69389159,33.745777,-84.359104,3,,,,POINT (-84.359104 33.745777)
69389165,33.7440618,-84.3592653,1,,,,POINT (-84.3592653 33.7440618)
69389171,33.7418608,-84.3582174,3,,,,POINT (-84.3582174 33.7418608)
69389323,33.734384,-84.39998,1,,,,POINT (-84.39998 33.734384)
69389325,33.734405,-84.39998,3,,,,POINT (-84.39998 33.734405)
69389347,33.734422,-84.401657,3,,,,POINT (-84.401657 33.734422)
69389353,33.734579,-84.404455,3,,,,POINT (-84.404455 33.734579)
69389357,33.73459,-84.405226,3,,,,POINT (-84.405226 33.73459)
69389504,33.7734538,-84.3671011,3,,,,POINT (-84.3671011 33.7734538)
69389973,33.784441,-84.389206,4,,,,POINT (-84.389206 33.784441)
69389975,33.784452,-84.390577,3,,,,POINT (-84.390577 33.784452)
69390162,33.749767,-84.379528,4,traffic_signals,,,POINT (-84.379528 33.749767)
69391244,33.7815453,-84.4060869,3,,,,POINT (-84.4060869 33.7815453)
69391247,33.7845363,-84.4059976,5,,,,POINT (-84.4059976 33.7845363)
69391248,33.7846729,-84.4060584,3,,,,POINT (-84.4060584 33.7846729)
69391251,33.786223,-84.40606,3,,,,POINT (-84.40606 33.786223)
69391267,33.779609,-84.4061026,3,stop,,,POINT (-84.4061026 33.779609)
69392544,33.7622735,-84.3946838,3,,,,POINT (-84.3946838 33.7622735)
69392941,33.7906742,-84.385171,4,traffic_signals,,,POINT (-84.385171 33.7906742)
69392950,33.791507,-84.383266,3,,,,POINT (-84.383266 33.791507)
69393787,33.727284,-84.362018,3,,,,POINT (-84.362018 33.727284)
69393789,33.725724,-84.362464,3,,,,POINT (-84.362464 33.725724)
69393876,33.742063,-84.350446,4,,,,POINT (-84.350446 33.742063)
69397739,33.7823815,-84.4091476,3,,,,POINT (-84.4091476 33.7823815)
69398076,33.7559181,-84.37434,3,,,,POINT (-84.37434 33.7559181)
69398078,33.757686,-84.374331,4,traffic_signals,,,POINT (-84.374331 33.757686)
69398081,33.7587767,-84.374337,4,,,,POINT (-84.374337 33.7587767)
69401690,33.7901016,-84.3951376,4,,,,POINT (-84.3951376 33.7901016)
69401702,33.78993,-84.389312,4,,,,POINT (-84.389312 33.78993)
69401994,33.7360794,-84.376477,3,,,,POINT (-84.376477 33.7360794)
69401997,33.736024,-84.374401,3,,,,POINT (-84.374401 33.736024)
69402263,33.768182,-84.4032177,3,,,,POINT (-84.4032177 33.768182)
69403640,33.758707,-84.407805,3,,,,POINT (-84.407805 33.758707)
69403642,33.758782,-84.408888,3,,,,POINT (-84.408888 33.758782)
69403646,33.758855,-84.409953,3,,,,POINT (-84.409953 33.758855)
69405364,33.725691,-84.402414,4,,,,POINT (-84.402414 33.725691)
69405373,33.72931,-84.402403,4,,,,POINT (-84.402403 33.72931)
69405760,33.7597027,-84.3876002,4,traffic_signals,,,POINT (-84.3876002 33.7597027)
69405777,33.763945,-84.363699,3,,,,POINT (-84.363699 33.763945)
69405778,33.763942,-84.362103,1,,,,POINT (-84.362103 33.763942)
69405880,33.7389571,-84.3789334,3,stop,,,POINT (-84.3789334 33.7389571)
69405887,33.738915,-84.376311,4,,,,POINT (-84.376311 33.738915)
69407360,33.727209,-84.424877,3,,,,POINT (-84.424877 33.727209)
69407367,33.727175,-84.425899,1,,,,POINT (-84.425899 33.727175)
69407564,33.7642631,-84.3972731,4,traffic_signals,,,POINT (-84.3972731 33.7642631)
69407580,33.7643377,-84.4035036,3,,,,POINT (-84.4035036 33.7643377)
69407582,33.7642585,-84.4036535,3,,,,POINT (-84.4036535 33.7642585)
69407587,33.76426,-84.405179,4,,,,POINT (-84.405179 33.76426)
69407590,33.764263,-84.406333,4,,,,POINT (-84.406333 33.764263)
69407593,33.764259,-84.407749,4,,,,POINT (-84.407749 33.764259)
69407596,33.764254,-84.408852,4,,,,POINT (-84.408852 33.764254)
69407598,33.764252,-84.410002,4,,,,POINT (-84.410002 33.764252)
69408605,33.730714,-84.425639,4,,,,POINT (-84.425639 33.730714)
69408610,33.729636,-84.425677,4,,,,POINT (-84.425677 33.729636)
69408613,33.728675,-84.425697,3,,,,POINT (-84.425697 33.728675)
69409290,33.7562312,-84.3876378,3,,,,POINT (-84.3876378 33.7562312)
69418838,33.76489,-84.4016845,3,,,,POINT (-84.4016845 33.76489)
69419397,33.7399519,-84.386292,3,,,,POINT (-84.386292 33.7399519)
69419398,33.7399313,-84.3855287,4,,,,POINT (-84.3855287 33.7399313)
69419400,33.739985,-84.381531,3,,,,POINT (-84.381531 33.739985)
69421271,33.786655,-84.384328,3,,,,POINT (-84.384328 33.786655)
69421277,33.7865802,-84.3831523,4,traffic_signals,,,POINT (-84.3831523 33.7865802)
69421284,33.7865089,-84.3781405,3,traffic_signals,,,POINT (-84.3781405 33.7865089)
69421509,33.7406566,-84.4086532,1,,,,POINT (-84.4086532 33.7406566)
69423200,33.754882,-84.36296,4,stop,,,POINT (-84.36296 33.754882)
69423209,33.75669,-84.363268,3,,,,POINT (-84.363268 33.75669)
69423967,33.765904,-84.363526,4,,,,POINT (-84.363526 33.765904)
69424408,33.785463,-84.414973,1,,,,POINT (-84.414973 33.785463)
69424418,33.743937,-84.362641,1,,,,POINT (-84.362641 33.743937)
69424420,33.744108,-84.36231,3,,,,POINT (-84.36231 33.744108)
69424982,33.724981,-84.390798,3,,,,POINT (-84.390798 33.724981)
69424999,33.7867054,-84.3892416,4,traffic_signals,,,POINT (-84.3892416 33.7867054)
69425001,33.7867008,-84.3904126,4,traffic_signals,,,POINT (-84.3904126 33.7867008)
69425011,33.786495,-84.394526,3,,,,POINT (-84.394526 33.786495)
69425012,33.78635,-84.395793,3,,,,POINT (-84.395793 33.78635)
69425014,33.786319,-84.396057,3,,,,POINT (-84.396057 33.786319)
69425017,33.786244,-84.396713,3,,,,POINT (-84.396713 33.786244)
69425020,33.786197,-84.399807,4,,,,POINT (-84.399807 33.786197)
69425021,33.786215,-84.404246,3,,,,POINT (-84.404246 33.786215)
69425048,33.786219,-84.405228,3,,,,POINT (-84.405228 33.786219)
69425051,33.7862315,-84.4069763,4,traffic_signals,,,POINT (-84.4069763 33.7862315)
69425053,33.7862359,-84.4075195,4,traffic_signals,,,POINT (-84.4075195 33.7862359)
69425069,33.785828,-84.410321,3,traffic_signals,,,POINT (-84.410321 33.785828)
69425151,33.7481627,-84.3879562,4,,,,POINT (-84.3879562 33.7481627)
69426135,33.7696626,-84.3564911,3,,,,POINT (-84.3564911 33.7696626)
69426146,33.7738281,-84.357327,3,,,,POINT (-84.357327 33.7738281)
69426155,33.7517632,-84.3621533,3,stop,,,POINT (-84.3621533 33.7517632)
69426156,33.750883,-84.362166,3,stop,,,POINT (-84.362166 33.750883)
69426157,33.74861,-84.362194,4,stop,,,POINT (-84.362194 33.74861)
69426158,33.748208,-84.362205,3,,,,POINT (-84.362205 33.748208)
69426161,33.746643,-84.362274,4,traffic_signals,,,POINT (-84.362274 33.746643)
69426868,33.7422392,-84.4176833,3,,,,POINT (-84.4176833 33.7422392)
69426877,33.7422668,-84.4229277,3,,,,POINT (-84.4229277 33.7422668)
69426879,33.742303,-84.425226,3,,,,POINT (-84.425226 33.742303)
69426880,33.742304,-84.425321,3,,,,POINT (-84.425321 33.742304)
69426883,33.742315,-84.427121,4,,,,POINT (-84.427121 33.742315)
69426890,33.742292,-84.428851,4,,,,POINT (-84.428851 33.742292)
69426892,33.742291,-84.432386,4,,,,POINT (-84.432386 33.742291)
69428315,33.724395,-84.350861,4,,,,POINT (-84.350861 33.724395)
69428326,33.721821,-84.351093,3,,,,POINT (-84.351093 33.721821)
69428349,33.731888,-84.350614,4,,,,POINT (-84.350614 33.731888)
69429400,33.74823,-84.35155,3,stop,,,POINT (-84.35155 33.74823)
69429409,33.747297,-84.350714,4,stop,,,POINT (-84.350714 33.747297)
69429658,33.746774,-84.372527,3,,,,POINT (-84.372527 33.746774)
69429660,33.745532,-84.372542,3,,,,POINT (-84.372542 33.745532)
69430348,33.7556574,-84.3525951,1,,,,POINT (-84.3525951 33.7556574)
69430351,33.755419,-84.351175,3,,,,POINT (-84.351175 33.755419)
69430353,33.7554265,-84.3491956,5,traffic_signals,,,POINT (-84.3491956 33.7554265)
69430363,33.742993,-84.376532,1,,,,POINT (-84.376532 33.742993)
69430369,33.741196,-84.376279,4,,,,POINT (-84.376279 33.741196)
69430374,33.735646,-84.37648,3,stop,,,POINT (-84.37648 33.735646)
69430376,33.734932,-84.376497,3,,,,POINT (-84.376497 33.734932)
69430379,33.734704,-84.376502,3,,,,POINT (-84.376502 33.734704)
69430382,33.733748,-84.37653,4,stop,,,POINT (-84.37653 33.733748)
69430387,33.732599,-84.376573,4,,,,POINT (-84.376573 33.732599)
69430389,33.731463,-84.376617,4,stop,,,POINT (-84.376617 33.731463)
