osmid,y,x,street_count,highway,junction,ref,geometry
1691258486,51.5173133,-0.0725491,1,,,,POINT (-0.0725491 51.5173133)
1691258504,51.5175571,-0.0730344,3,,,,POINT (-0.0730344 51.5175571)
1691258547,51.5179284,-0.0740172,3,,,,POINT (-0.0740172 51.5179284)
1691258550,51.5179624,-0.0735957,1,,,,POINT (-0.0735957 51.5179624)
1691258583,51.5185259,-0.0714277,3,,,,POINT (-0.0714277 51.5185259)
1691258602,51.5187684,-0.0715689,3,,,,POINT (-0.0715689 51.5187684)
1691258607,51.5197707,-0.0718296,4,,,,POINT (-0.0718296 51.5197707)
1691258609,51.5197808,-0.0734091,3,,,,POINT (-0.0734091 51.5197808)
1691695823,51.4865826,-0.1182047,3,,,,POINT (-0.1182047 51.4865826)
1691695846,51.4877825,-0.1169167,3,,,,POINT (-0.1169167 51.4877825)
1691695847,51.4878248,-0.1188671,3,,,,POINT (-0.1188671 51.4878248)
1691695855,51.4881289,-0.1170724,3,,,,POINT (-0.1170724 51.4881289)
1691695867,51.4883407,-0.1192356,3,,,,POINT (-0.1192356 51.4883407)
1691695883,51.4893945,-0.117202,3,,,,POINT (-0.117202 51.4893945)
1691695885,51.4905523,-0.1530761,3,,,,POINT (-0.1530761 51.4905523)
1691695889,51.4907681,-0.1530749,3,,,,POINT (-0.1530749 51.4907681)
1691695898,51.4913166,-0.1502138,3,,,,POINT (-0.1502138 51.4913166)
1691695906,51.4918114,-0.1496706,3,,,,POINT (-0.1496706 51.4918114)
1691695907,51.4919488,-0.1517534,3,,,,POINT (-0.1517534 51.4919488)
1691695908,51.4919879,-0.1517159,3,,,,POINT (-0.1517159 51.4919879)
1691695910,51.4922753,-0.1370365,3,,,,POINT (-0.1370365 51.4922753)
1691695919,51.4924087,-0.151264,3,,,,POINT (-0.151264 51.4924087)
1691695925,51.4926126,-0.137381,1,,,,POINT (-0.137381 51.4926126)
1691695926,51.4928019,-0.1364094,3,,,,POINT (-0.1364094 51.4928019)
1691695929,51.493112,-0.1370061,4,,,,POINT (-0.1370061 51.493112)
1691695930,51.4931967,-0.1529808,3,,,,POINT (-0.1529808 51.4931967)
1691695939,51.4932774,-0.1539728,3,,,,POINT (-0.1539728 51.4932774)
1691695943,51.4938461,-0.1549826,4,,,,POINT (-0.1549826 51.4938461)
1691695944,51.4940579,-0.1536524,3,,,,POINT (-0.1536524 51.4940579)
1691695945,51.494352,-0.1541269,4,,,,POINT (-0.1541269 51.494352)
1691713679,51.4886698,-0.084082,1,,,,POINT (-0.084082 51.4886698)
1691713681,51.4887834,-0.0846547,1,,,,POINT (-0.0846547 51.4887834)
1691713693,51.48936,-0.0812214,3,,,,POINT (-0.0812214 51.48936)
1691713701,51.4899293,-0.0998823,3,,,,POINT (-0.0998823 51.4899293)
1691713704,51.4901238,-0.0968504,3,,,,POINT (-0.0968504 51.4901238)
1691713705,51.4903907,-0.1003901,1,,,,POINT (-0.1003901 51.4903907)
1692393872,51.5421398,-0.1713405,4,,,,POINT (-0.1713405 51.5421398)
1692393876,51.5436005,-0.1468285,1,,,,POINT (-0.1468285 51.5436005)
1692393893,51.5439207,-0.1468042,3,,,,POINT (-0.1468042 51.5439207)
1692431860,51.5192791,-0.0717683,3,,,,POINT (-0.0717683 51.5192791)
1692431874,51.5202862,-0.0739918,3,,,,POINT (-0.0739918 51.5202862)
1692431882,51.5203062,-0.0733149,3,,,,POINT (-0.0733149 51.5203062)
1692431887,51.5208538,-0.0738053,3,,,,POINT (-0.0738053 51.5208538)
1692431892,51.5209007,-0.074575,3,,,,POINT (-0.074575 51.5209007)
1692502330,51.5253139,-0.0793646,3,,,,POINT (-0.0793646 51.5253139)
1692502338,51.5259957,-0.0834377,3,,,,POINT (-0.0834377 51.5259957)
1692502383,51.5260675,-0.0811901,4,,,,POINT (-0.0811901 51.5260675)
1692502398,51.5261648,-0.080325,3,,,,POINT (-0.080325 51.5261648)
1692502411,51.5267643,-0.0812753,4,,,,POINT (-0.0812753 51.5267643)
1692535770,51.526973,-0.0879288,3,,,,POINT (-0.0879288 51.526973)
1693137940,51.5441871,-0.1730314,4,,,,POINT (-0.1730314 51.5441871)
1693137947,51.5453654,-0.1754596,3,,,,POINT (-0.1754596 51.5453654)
1693138078,51.5469716,-0.1726396,3,,,,POINT (-0.1726396 51.5469716)
1694422194,51.522852,-0.0785455,1,,,,POINT (-0.0785455 51.522852)
1694422231,51.5231824,-0.0805031,3,,,,POINT (-0.0805031 51.5231824)
1694422249,51.5238451,-0.0829986,1,,,,POINT (-0.0829986 51.5238451)
1694422268,51.5246603,-0.0808508,3,,,,POINT (-0.0808508 51.5246603)
1694551384,51.4914939,-0.1488748,3,,,,POINT (-0.1488748 51.4914939)
1694551474,51.495035,-0.1530414,4,,,,POINT (-0.1530414 51.495035)
1694551553,51.5150396,-0.1315402,3,,,,POINT (-0.1315402 51.5150396)
1694551556,51.5154325,-0.1316909,3,,,,POINT (-0.1316909 51.5154325)
1694551560,51.5219774,-0.1435787,3,,,,POINT (-0.1435787 51.5219774)
1694551582,51.5434523,-0.1514199,3,,,,POINT (-0.1514199 51.5434523)
1694551607,51.5442803,-0.1506109,1,,,,POINT (-0.1506109 51.5442803)
1694551612,51.5472767,-0.1594663,3,,,,POINT (-0.1594663 51.5472767)
1694671757,51.5261393,-0.0856248,3,,,,POINT (-0.0856248 51.5261393)
1694671786,51.5262694,-0.085032,3,,,,POINT (-0.085032 51.5262694)
1695218654,51.5244941,-0.0805749,3,,,,POINT (-0.0805749 51.5244941)
1695218665,51.5246303,-0.0802964,3,,,,POINT (-0.0802964 51.5246303)
1696030874,51.5051968,-0.1127522,3,,,,POINT (-0.1127522 51.5051968)
1696840414,51.5346197,-0.1071183,3,,,,POINT (-0.1071183 51.5346197)
1696840419,51.5349363,-0.1071921,4,,,,POINT (-0.1071921 51.5349363)
1696840422,51.5350388,-0.1092523,3,,,,POINT (-0.1092523 51.5350388)
1696840425,51.535315,-0.1071738,3,,,,POINT (-0.1071738 51.535315)
1696840427,51.5361446,-0.1070821,3,,,,POINT (-0.1070821 51.5361446)
1696840429,51.5361577,-0.1053575,1,,,,POINT (-0.1053575 51.5361577)
1697772135,51.5136721,-0.1120086,2,,,,POINT (-0.1120086 51.5136721)
1697813659,51.519669,-0.109693,2,,,,POINT (-0.109693 51.519669)
1697813677,51.5202508,-0.1094549,3,,,,POINT (-0.1094549 51.5202508)
1697813678,51.5206725,-0.1127631,3,,,,POINT (-0.1127631 51.5206725)
1697813681,51.5208798,-0.1157535,3,,,,POINT (-0.1157535 51.5208798)
1697813684,51.5210472,-0.1109813,1,,,,POINT (-0.1109813 51.5210472)
1697813696,51.5211631,-0.1103223,1,,,,POINT (-0.1103223 51.5211631)
1697813697,51.5211372,-0.1147275,3,,,,POINT (-0.1147275 51.5211372)
1697813698,51.5212511,-0.1099135,4,,,,POINT (-0.1099135 51.5212511)
1697813699,51.5220718,-0.1153295,4,,,,POINT (-0.1153295 51.5220718)
1697813705,51.5228093,-0.115913,3,,,,POINT (-0.115913 51.5228093)
1697813707,51.5228219,-0.1159389,3,,,,POINT (-0.1159389 51.5228219)
1698677656,51.5203428,-0.0637831,3,,,,POINT (-0.0637831 51.5203428)
1699964724,51.5236036,-0.0698103,3,,,,POINT (-0.0698103 51.5236036)
1699964732,51.523811,-0.0639451,4,,,,POINT (-0.0639451 51.523811)
1699964733,51.5238169,-0.067448,3,,,,POINT (-0.067448 51.5238169)
1699964744,51.5239368,-0.0667308,3,,,,POINT (-0.0667308 51.5239368)
1699964747,51.5239438,-0.0648268,3,,,,POINT (-0.0648268 51.5239438)
1703297545,51.4993891,-0.0912749,2,,,,POINT (-0.0912749 51.4993891)
1706915455,51.5075143,-0.1468146,1,,,,POINT (-0.1468146 51.5075143)
1707216608,51.5053947,-0.1095467,1,,,,POINT (-0.1095467 51.5053947)
1707216616,51.5056765,-0.1097308,3,,,,POINT (-0.1097308 51.5056765)
1707216628,51.5061719,-0.1083341,3,,,,POINT (-0.1083341 51.5061719)
1707216637,51.506691,-0.1088347,3,,,,POINT (-0.1088347 51.506691)
1707216642,51.5070904,-0.1073056,3,,,,POINT (-0.1073056 51.5070904)
1707216646,51.5071538,-0.1055793,3,,,,POINT (-0.1055793 51.5071538)
1707216789,51.5078069,-0.1075623,4,,,,POINT (-0.1075623 51.5078069)
1707216902,51.5081245,-0.1055371,3,,,,POINT (-0.1055371 51.5081245)
1707790023,51.512016,-0.1042069,3,,,,POINT (-0.1042069 51.512016)
1707790024,51.5120443,-0.1049819,3,,,,POINT (-0.1049819 51.5120443)
1707790044,51.5129243,-0.0982569,1,,,,POINT (-0.0982569 51.5129243)
1707790067,51.5130568,-0.1041911,3,,,,POINT (-0.1041911 51.5130568)
1707790074,51.5135904,-0.1051608,2,,,,POINT (-0.1051608 51.5135904)
1707790076,51.5137554,-0.1043047,3,,,,POINT (-0.1043047 51.5137554)
1707790077,51.5137538,-0.1038609,1,,,,POINT (-0.1038609 51.5137538)
1707790096,51.5141828,-0.1049429,3,,,,POINT (-0.1049429 51.5141828)
1707790105,51.5155979,-0.1063634,3,,,,POINT (-0.1063634 51.5155979)
1707790106,51.5169338,-0.1052591,1,,,,POINT (-0.1052591 51.5169338)
1707790107,51.5169542,-0.1063398,3,,,,POINT (-0.1063398 51.5169542)
1707790147,51.5205984,-0.1047225,3,,,,POINT (-0.1047225 51.5205984)
1707790155,51.520983,-0.1034531,4,,,,POINT (-0.1034531 51.520983)
1710389916,51.4929357,-0.1533727,4,,,,POINT (-0.1533727 51.4929357)
1714130116,51.4971275,-0.0847365,1,,,,POINT (-0.0847365 51.4971275)
1714130124,51.4967001,-0.0857786,1,,,,POINT (-0.0857786 51.4967001)
1715968780,51.5371646,-0.1235724,3,,,,POINT (-0.1235724 51.5371646)
1722268388,51.5169244,-0.0854197,3,,,,POINT (-0.0854197 51.5169244)
1723315608,51.5184473,-0.0886423,2,,,,POINT (-0.0886423 51.5184473)
1736734053,51.5162355,-0.0763542,3,,,,POINT (-0.0763542 51.5162355)
1736734324,51.5168787,-0.074151,3,,,,POINT (-0.074151 51.5168787)
1736771018,51.5170262,-0.0754954,3,,,,POINT (-0.0754954 51.5170262)
1747873474,51.5096575,-0.0892278,1,turning_circle,,,POINT (-0.0892278 51.5096575)
1753873914,51.5451441,-0.0929171,1,,,,POINT (-0.0929171 51.5451441)
1754040831,51.535419,-0.1040971,3,,,,POINT (-0.1040971 51.535419)
1754901528,51.5425083,-0.1020111,1,,,,POINT (-0.1020111 51.5425083)
1754915917,51.5299823,-0.1692625,3,,,,POINT (-0.1692625 51.5299823)
1754991191,51.5008145,-0.1184694,3,,,,POINT (-0.1184694 51.5008145)
1755021262,51.5376465,-0.1734726,4,,,,POINT (-0.1734726 51.5376465)
1755732762,51.5424251,-0.1290705,1,,,,POINT (-0.1290705 51.5424251)
1758554286,51.5164836,-0.0940584,4,,,,POINT (-0.0940584 51.5164836)
1758554291,51.5167512,-0.0939363,3,,,,POINT (-0.0939363 51.5167512)
1759040730,51.525613,-0.1053089,4,,,,POINT (-0.1053089 51.525613)
1759040747,51.5256587,-0.1056831,4,,,,POINT (-0.1056831 51.5256587)
1759040769,51.5257927,-0.1059071,3,,,,POINT (-0.1059071 51.5257927)
1760132277,51.5414821,-0.1641039,3,,,,POINT (-0.1641039 51.5414821)
1760132329,51.5410611,-0.1652304,3,,,,POINT (-0.1652304 51.5410611)
1762368279,51.5184914,-0.1391727,1,,,,POINT (-0.1391727 51.5184914)
1763198736,51.5239779,-0.0841918,3,,,,POINT (-0.0841918 51.5239779)
1763198770,51.5242717,-0.08362,1,,,,POINT (-0.08362 51.5242717)
1763373556,51.5246874,-0.0820689,3,,,,POINT (-0.0820689 51.5246874)
1763373559,51.52473,-0.0809695,3,,,,POINT (-0.0809695 51.52473)
1765153641,51.5051967,-0.068215,3,,,,POINT (-0.068215 51.5051967)
1771426174,51.5145284,-0.0964485,3,,,,POINT (-0.0964485 51.5145284)
1782019992,51.5020226,-0.1262041,3,,,,POINT (-0.1262041 51.5020226)
1782020000,51.5003775,-0.1275289,3,,,,POINT (-0.1275289 51.5003775)
1782020044,51.5002333,-0.1271369,3,,,,POINT (-0.1271369 51.5002333)
1782020093,51.5008424,-0.1275028,3,,,,POINT (-0.1275028 51.5008424)
1782020193,51.5021076,-0.1262032,4,,,,POINT (-0.1262032 51.5021076)
1782020321,51.5031783,-0.1262136,4,,,,POINT (-0.1262136 51.5031783)
1782020429,51.5002119,-0.1264199,3,,,,POINT (-0.1264199 51.5002119)
1782296024,51.4893016,-0.1380157,1,,,,POINT (-0.1380157 51.4893016)
1782714747,51.5109012,-0.0862315,3,,,,POINT (-0.0862315 51.5109012)
1782919603,51.4988475,-0.1418892,3,,,,POINT (-0.1418892 51.4988475)
1782971979,51.5403089,-0.1424264,1,,,,POINT (-0.1424264 51.5403089)
1794145667,51.5390246,-0.1424182,4,,,,POINT (-0.1424182 51.5390246)
1794145922,51.5386161,-0.1423415,3,,,,POINT (-0.1423415 51.5386161)
1794997563,51.5109776,-0.0683503,1,,,,POINT (-0.0683503 51.5109776)
1795462018,51.4862784,-0.1232116,3,,,,POINT (-0.1232116 51.4862784)
1795462073,51.4864372,-0.1239201,4,,,,POINT (-0.1239201 51.4864372)
1795462082,51.4883563,-0.1287285,3,,,,POINT (-0.1287285 51.4883563)
1795462125,51.4866774,-0.1250146,3,,,,POINT (-0.1250146 51.4866774)
1810130458,51.5172452,-0.1051399,3,,,,POINT (-0.1051399 51.5172452)
1813223023,51.5098248,-0.1348626,4,crossing,,,POINT (-0.1348626 51.5098248)
1816038211,51.5164469,-0.1113753,1,,,,POINT (-0.1113753 51.5164469)
1816038226,51.5156424,-0.1100355,1,,,,POINT (-0.1100355 51.5156424)
1816038230,51.5156624,-0.1092614,3,,,,POINT (-0.1092614 51.5156624)
1823546985,51.4836731,-0.0934943,3,,,,POINT (-0.0934943 51.4836731)
1826819689,51.5241359,-0.0699263,3,,,,POINT (-0.0699263 51.5241359)
1826819691,51.5242093,-0.0690496,3,,,,POINT (-0.0690496 51.5242093)
1826819693,51.5242684,-0.0682686,1,,,,POINT (-0.0682686 51.5242684)
1826845365,51.5246776,-0.0680998,1,,,,POINT (-0.0680998 51.5246776)
1826845385,51.5248354,-0.0688243,3,,,,POINT (-0.0688243 51.5248354)
1826845409,51.5249396,-0.0681586,3,,,,POINT (-0.0681586 51.5249396)
1826845416,51.524972,-0.0677359,3,,,,POINT (-0.0677359 51.524972)
1826845433,51.5257673,-0.0659597,3,,,,POINT (-0.0659597 51.5257673)
1827316587,51.500723,-0.1012624,3,,,,POINT (-0.1012624 51.500723)
1827316588,51.5007751,-0.0998483,3,,,,POINT (-0.0998483 51.5007751)
1827316591,51.5006969,-0.1004316,3,,,,POINT (-0.1004316 51.5006969)
1827316593,51.5007932,-0.1026873,3,,,,POINT (-0.1026873 51.5007932)
1827316595,51.5008705,-0.1037936,3,,,,POINT (-0.1037936 51.5008705)
1827316597,51.5007907,-0.1022498,3,,,,POINT (-0.1022498 51.5007907)
1828402758,51.5112614,-0.1022331,3,,,,POINT (-0.1022331 51.5112614)
1828402763,51.5116134,-0.0994895,3,,,,POINT (-0.0994895 51.5116134)
1828402774,51.5121083,-0.1019531,4,,,,POINT (-0.1019531 51.5121083)
1828534163,51.5450069,-0.0833198,3,,,,POINT (-0.0833198 51.5450069)
1828534164,51.5451093,-0.0835938,3,,,,POINT (-0.0835938 51.5451093)
1828734465,51.5360807,-0.0897525,3,,,,POINT (-0.0897525 51.5360807)
1828734469,51.5371225,-0.0875888,3,,,,POINT (-0.0875888 51.5371225)
1828793757,51.4764694,-0.0990288,3,,,,POINT (-0.0990288 51.4764694)
1828793858,51.477495,-0.1014942,4,,,,POINT (-0.1014942 51.477495)
1832045455,51.479785,-0.121043,3,,,,POINT (-0.121043 51.479785)
1832048869,51.4795721,-0.1205811,3,,,,POINT (-0.1205811 51.4795721)
1832129873,51.5176961,-0.1070063,3,,,,POINT (-0.1070063 51.5176961)
1833109090,51.5093077,-0.0738374,4,,,,POINT (-0.0738374 51.5093077)
1834824743,51.5366717,-0.0768645,3,,,,POINT (-0.0768645 51.5366717)
1834829670,51.5395274,-0.0857315,4,,,,POINT (-0.0857315 51.5395274)
1836366082,51.4900547,-0.0644251,3,,,,POINT (-0.0644251 51.4900547)
1836366084,51.4901004,-0.0607211,3,,,,POINT (-0.0607211 51.4901004)
1836366087,51.4898593,-0.0626804,1,,,,POINT (-0.0626804 51.4898593)
1836366089,51.4904148,-0.0633721,3,,,,POINT (-0.0633721 51.4904148)
1836366094,51.4904443,-0.0643996,3,,,,POINT (-0.0643996 51.4904443)
1836366098,51.4905051,-0.0643957,3,,,,POINT (-0.0643957 51.4905051)
1836366107,51.4905459,-0.0633646,3,,,,POINT (-0.0633646 51.4905459)
1836366109,51.4905855,-0.0643904,3,,,,POINT (-0.0643904 51.4905855)
1836366127,51.491136,-0.0612559,4,,,,POINT (-0.0612559 51.491136)
1837058508,51.5245315,-0.0564746,4,,,,POINT (-0.0564746 51.5245315)
1837072406,51.5244794,-0.0578362,1,,,,POINT (-0.0578362 51.5244794)
1837072443,51.5255842,-0.059182,3,,,,POINT (-0.059182 51.5255842)
1837072457,51.5264052,-0.0590989,3,,,,POINT (-0.0590989 51.5264052)
1837072461,51.5264707,-0.0584171,3,,,,POINT (-0.0584171 51.5264707)
1837072467,51.5265087,-0.0574213,3,,,,POINT (-0.0574213 51.5265087)
1837072499,51.5270595,-0.0591845,3,,,,POINT (-0.0591845 51.5270595)
1837072500,51.5272569,-0.0575699,3,,,,POINT (-0.0575699 51.5272569)
1837077959,51.5233328,-0.058246,4,,,,POINT (-0.058246 51.5233328)
1837077961,51.5235577,-0.0592212,3,,,,POINT (-0.0592212 51.5235577)
1837077962,51.5236705,-0.0583055,4,,,,POINT (-0.0583055 51.5236705)
1837082278,51.5265838,-0.0605574,3,,,,POINT (-0.0605574 51.5265838)
1838047500,51.5221526,-0.0581133,3,,,,POINT (-0.0581133 51.5221526)
1838047514,51.5239093,-0.0623986,3,,,,POINT (-0.0623986 51.5239093)
1838047539,51.5244168,-0.0625331,3,,,,POINT (-0.0625331 51.5244168)
1838047544,51.5244328,-0.0622258,3,,,,POINT (-0.0622258 51.5244328)
1838084485,51.5212734,-0.0671715,3,,,,POINT (-0.0671715 51.5212734)
1838084489,51.5213187,-0.0679505,1,,,,POINT (-0.0679505 51.5213187)
1838084505,51.5216538,-0.0671063,3,,,,POINT (-0.0671063 51.5216538)
1838113963,51.5178748,-0.0650105,3,,,,POINT (-0.0650105 51.5178748)
1838113970,51.5187112,-0.0658068,3,,,,POINT (-0.0658068 51.5187112)
1838113977,51.5199749,-0.065878,1,,,,POINT (-0.065878 51.5199749)
1838501035,51.475221,-0.0985774,3,,,,POINT (-0.0985774 51.475221)
1838501042,51.4750867,-0.1005405,3,,,,POINT (-0.1005405 51.4750867)
1838501043,51.4779139,-0.0797828,3,,,,POINT (-0.0797828 51.4779139)
1839216408,51.4775173,-0.1258033,3,,,,POINT (-0.1258033 51.4775173)
1839216409,51.4776407,-0.126948,3,,,,POINT (-0.126948 51.4776407)
1839576722,51.4967091,-0.0877633,4,,,,POINT (-0.0877633 51.4967091)
1839576723,51.4941404,-0.0842746,2,,,,POINT (-0.0842746 51.4941404)
1840646958,51.5004496,-0.1261727,3,,,,POINT (-0.1261727 51.5004496)
1841331317,51.5183456,-0.0745534,3,,,,POINT (-0.0745534 51.5183456)
1841340870,51.5302457,-0.0739373,3,,,,POINT (-0.0739373 51.5302457)
1841352339,51.5307763,-0.0786359,3,,,,POINT (-0.0786359 51.5307763)
1841352362,51.5311819,-0.0791404,1,,,,POINT (-0.0791404 51.5311819)
1841352363,51.5312023,-0.0801895,3,,,,POINT (-0.0801895 51.5312023)
1841441881,51.5323162,-0.0788011,3,,,,POINT (-0.0788011 51.5323162)
1841441899,51.5323454,-0.0788034,3,,,,POINT (-0.0788034 51.5323454)
1841453465,51.5280946,-0.0818107,1,,,,POINT (-0.0818107 51.5280946)
1841453466,51.5281213,-0.0822324,1,,,,POINT (-0.0822324 51.5281213)
1841465051,51.5348242,-0.0809339,3,,,,POINT (-0.0809339 51.5348242)
1841465060,51.5350391,-0.0799963,1,,,,POINT (-0.0799963 51.5350391)
1843097742,51.5258411,-0.0679531,3,,,,POINT (-0.0679531 51.5258411)
1843334552,51.5436135,-0.074392,3,,,,POINT (-0.074392 51.5436135)
1843334554,51.543622,-0.0736624,3,,,,POINT (-0.0736624 51.543622)
1843334560,51.5438232,-0.0735626,3,,,,POINT (-0.0735626 51.5438232)
1843340121,51.5382463,-0.0588526,1,,,,POINT (-0.0588526 51.5382463)
1843345666,51.5210377,-0.1252105,3,,,,POINT (-0.1252105 51.5210377)
1848744537,51.533197,-0.083023,4,,,,POINT (-0.083023 51.533197)
1849085514,51.5374027,-0.0866011,4,,,,POINT (-0.0866011 51.5374027)
1849106526,51.5049725,-0.0642323,3,,,,POINT (-0.0642323 51.5049725)
1849106527,51.5052558,-0.0639764,3,,,,POINT (-0.0639764 51.5052558)
1849106529,51.5052993,-0.0644803,1,,,,POINT (-0.0644803 51.5052993)
1849106532,51.5053954,-0.0654219,3,,,,POINT (-0.0654219 51.5053954)
1849106533,51.5054255,-0.0638367,3,,,,POINT (-0.0638367 51.5054255)
1849106536,51.5055084,-0.0630084,3,,,,POINT (-0.0630084 51.5055084)
1849106538,51.505557,-0.0642239,1,,,,POINT (-0.0642239 51.505557)
1849106540,51.5055854,-0.0629272,3,,,,POINT (-0.0629272 51.5055854)
1849106542,51.5055903,-0.0627074,1,,,,POINT (-0.0627074 51.5055903)
1849106543,51.505592,-0.0651406,3,,,,POINT (-0.0651406 51.505592)
1849106544,51.5056069,-0.0637092,3,,,,POINT (-0.0637092 51.5056069)
1849106545,51.505614,-0.0633242,3,,,,POINT (-0.0633242 51.505614)
1849106552,51.5056709,-0.0655012,1,,,,POINT (-0.0655012 51.5056709)
1849106557,51.5057788,-0.0629311,1,,,,POINT (-0.0629311 51.5057788)
1851327954,51.4902261,-0.1494128,3,,,,POINT (-0.1494128 51.4902261)
1851328033,51.4897411,-0.149487,3,,,,POINT (-0.149487 51.4897411)
1852698146,51.5200639,-0.1440026,1,,,,POINT (-0.1440026 51.5200639)
1852698148,51.5203978,-0.1441411,1,,,,POINT (-0.1441411 51.5203978)
1852698149,51.5206373,-0.1442428,1,,,,POINT (-0.1442428 51.5206373)
1852698150,51.5207786,-0.144296,3,,,,POINT (-0.144296 51.5207786)
1852996875,51.510924,-0.0948858,1,,,,POINT (-0.0948858 51.510924)
1852996954,51.5111044,-0.0954538,3,,,,POINT (-0.0954538 51.5111044)
1853044116,51.4768678,-0.0999749,3,,,,POINT (-0.0999749 51.4768678)
1853045382,51.5023048,-0.095591,3,,,,POINT (-0.095591 51.5023048)
1853160950,51.530131,-0.0937025,3,,,,POINT (-0.0937025 51.530131)
1853160959,51.5299851,-0.0950644,3,,,,POINT (-0.0950644 51.5299851)
1856062586,51.5289605,-0.0945037,3,,,,POINT (-0.0945037 51.5289605)
1856062588,51.5300284,-0.0945942,3,,,,POINT (-0.0945942 51.5300284)
1856068688,51.5309846,-0.0998497,3,,,,POINT (-0.0998497 51.5309846)
1856068689,51.5311447,-0.0992765,3,,,,POINT (-0.0992765 51.5311447)
1864047134,51.5110935,-0.072796,3,,,,POINT (-0.072796 51.5110935)
1865576088,51.5473629,-0.106527,3,,,,POINT (-0.106527 51.5473629)
1865576089,51.5446954,-0.1083901,1,,,,POINT (-0.1083901 51.5446954)
1865837496,51.5404216,-0.103681,3,,,,POINT (-0.103681 51.5404216)
1868411754,51.4956211,-0.1009656,4,crossing,,,POINT (-0.1009656 51.4956211)
1874579887,51.5054376,-0.0891643,3,,,,POINT (-0.0891643 51.5054376)
1880932407,51.5176849,-0.0579393,3,,,,POINT (-0.0579393 51.5176849)
1880932427,51.518659,-0.0581601,2,,,,POINT (-0.0581601 51.518659)
1881001588,51.5092946,-0.1175543,3,,,,POINT (-0.1175543 51.5092946)
1898052608,51.5000127,-0.0631059,3,,,,POINT (-0.0631059 51.5000127)
1898052628,51.5001043,-0.0625019,4,,,,POINT (-0.0625019 51.5001043)
1898052642,51.499678,-0.0630451,3,,,,POINT (-0.0630451 51.499678)
1898052645,51.4996456,-0.0647526,1,,,,POINT (-0.0647526 51.4996456)
1898062903,51.5003918,-0.0616788,3,,,,POINT (-0.0616788 51.5003918)
1906612406,51.5150854,-0.1361483,3,,,,POINT (-0.1361483 51.5150854)
1922086769,51.5432282,-0.1023336,3,,,,POINT (-0.1023336 51.5432282)
1929007433,51.5165434,-0.1676786,3,,,,POINT (-0.1676786 51.5165434)
1930510928,51.5050918,-0.1379475,3,,,,POINT (-0.1379475 51.5050918)
1933585939,51.5138774,-0.1635096,3,,,,POINT (-0.1635096 51.5138774)
1933585944,51.5141231,-0.163361,3,,,,POINT (-0.163361 51.5141231)
1935967478,51.4996943,-0.128936,3,,,,POINT (-0.128936 51.4996943)
1935967490,51.5000286,-0.1282749,3,,,,POINT (-0.1282749 51.5000286)
1936062451,51.5014954,-0.124064,3,,,,POINT (-0.124064 51.5014954)
1936084669,51.5065237,-0.1223813,3,,,,POINT (-0.1223813 51.5065237)
1936857401,51.5204629,-0.1670197,3,,,,POINT (-0.1670197 51.5204629)
1936889204,51.5180109,-0.1676295,3,,,,POINT (-0.1676295 51.5180109)
1937709562,51.484392,-0.1229424,3,traffic_signals,,,POINT (-0.1229424 51.484392)
1937709564,51.4844092,-0.1259203,3,,,,POINT (-0.1259203 51.4844092)
1937709570,51.4845151,-0.1230448,4,,,,POINT (-0.1230448 51.4845151)
1937709579,51.484846,-0.1232007,3,,,,POINT (-0.1232007 51.484846)
1937709604,51.4862043,-0.1211316,3,,,,POINT (-0.1211316 51.4862043)
1937730351,51.4798655,-0.1409054,3,,,,POINT (-0.1409054 51.4798655)
1937730378,51.4804448,-0.1312794,3,,,,POINT (-0.1312794 51.4804448)
1937730410,51.4814233,-0.137797,3,,,,POINT (-0.137797 51.4814233)
1937730414,51.4820528,-0.1364335,4,,,,POINT (-0.1364335 51.4820528)
1937730433,51.4834942,-0.1270937,4,,,,POINT (-0.1270937 51.4834942)
1938018124,51.5001763,-0.1699196,3,,,,POINT (-0.1699196 51.5001763)
1938018125,51.5002386,-0.1692399,3,,,,POINT (-0.1692399 51.5002386)
1938240200,51.5017454,-0.1603801,5,,,,POINT (-0.1603801 51.5017454)
1938240217,51.5019059,-0.1602555,3,,,,POINT (-0.1602555 51.5019059)
1938450848,51.5053842,-0.1467262,3,,,,POINT (-0.1467262 51.5053842)
1938580050,51.5088496,-0.1272244,3,,,,POINT (-0.1272244 51.5088496)
1938819301,51.5119765,-0.0957978,4,,,,POINT (-0.0957978 51.5119765)
1938819320,51.5122617,-0.0943201,3,,,,POINT (-0.0943201 51.5122617)
1938953406,51.518438,-0.1004887,2,,,,POINT (-0.1004887 51.518438)
1938953413,51.5185183,-0.1004731,2,,,,POINT (-0.1004731 51.5185183)
1938953433,51.5187422,-0.1016917,3,,,,POINT (-0.1016917 51.5187422)
1938953437,51.5189468,-0.1010518,3,,,,POINT (-0.1010518 51.5189468)
1939558667,51.5134058,-0.0889457,4,,,,POINT (-0.0889457 51.5134058)
1939558704,51.5137237,-0.0891583,2,,,,POINT (-0.0891583 51.5137237)
1939632504,51.5161822,-0.0816966,4,,,,POINT (-0.0816966 51.5161822)
1941178484,51.4740363,-0.0645222,4,,,,POINT (-0.0645222 51.4740363)
1943470348,51.5067252,-0.1428966,3,,,,POINT (-0.1428966 51.5067252)
1947328065,51.5061127,-0.1476358,3,,,,POINT (-0.1476358 51.5061127)
