osmid,y,x,highway,street_count,ref,junction,geometry
445043071,-23.5452684,-46.6236182,,4,,,POINT (-46.6236182 -23.5452684)
445043075,-23.544742,-46.6223146,,3,,,POINT (-46.6223146 -23.544742)
445043082,-23.546003,-46.6217133,traffic_signals,4,,,POINT (-46.6217133 -23.546003)
445043088,-23.54662,-46.6231836,traffic_signals,5,,,POINT (-46.6231836 -23.54662)
445043093,-23.5479395,-46.6227703,,3,,,POINT (-46.6227703 -23.5479395)
445043099,-23.5507899,-46.6221584,traffic_signals,3,,,POINT (-46.6221584 -23.5507899)
445043101,-23.551512,-46.6222844,,4,,,POINT (-46.6222844 -23.551512)
445043108,-23.5520429,-46.6235197,,3,,,POINT (-46.6235197 -23.5520429)
445043137,-23.5477322,-46.624969,,3,,,POINT (-46.624969 -23.5477322)
445043147,-23.5507386,-46.6238831,,3,,,POINT (-46.6238831 -23.5507386)
445043156,-23.5553274,-46.6223676,,3,,,POINT (-46.6223676 -23.5553274)
445043163,-23.5528649,-46.6225136,,3,,,POINT (-46.6225136 -23.5528649)
445043180,-23.5464751,-46.6227107,traffic_signals,4,,,POINT (-46.6227107 -23.5464751)
445043182,-23.5458554,-46.6214053,,3,,,POINT (-46.6214053 -23.5458554)
445043185,-23.545552,-46.6207942,traffic_signals,4,,,POINT (-46.6207942 -23.545552)
445043190,-23.5540002,-46.6281162,,3,,,POINT (-46.6281162 -23.5540002)
445043191,-23.556798,-46.629578,,3,,,POINT (-46.629578 -23.556798)
445043213,-23.5518512,-46.6194089,,3,,,POINT (-46.6194089 -23.5518512)
445043233,-23.5499454,-46.6203595,,3,,,POINT (-46.6203595 -23.5499454)
445043235,-23.5511984,-46.619495,,3,,,POINT (-46.619495 -23.5511984)
445043241,-23.5495881,-46.619742,,3,,,POINT (-46.619742 -23.5495881)
445043243,-23.5488442,-46.6184609,,4,,,POINT (-46.6184609 -23.5488442)
445043256,-23.5511078,-46.6187255,,3,,,POINT (-46.6187255 -23.5511078)
445043269,-23.5503539,-46.617387,,4,,,POINT (-46.617387 -23.5503539)
445043272,-23.5493789,-46.6156927,,3,,,POINT (-46.6156927 -23.5493789)
445043283,-23.5512509,-46.6167611,traffic_signals,4,,,POINT (-46.6167611 -23.5512509)
445043302,-23.5529996,-46.6155196,traffic_signals,4,,,POINT (-46.6155196 -23.5529996)
445043306,-23.5525936,-46.6158208,traffic_signals,4,,,POINT (-46.6158208 -23.5525936)
445043313,-23.5523997,-46.6159473,,4,,,POINT (-46.6159473 -23.5523997)
445043318,-23.5495643,-46.6179542,traffic_signals,3,,,POINT (-46.6179542 -23.5495643)
445043325,-23.5481594,-46.6189323,,4,,,POINT (-46.6189323 -23.5481594)
445043342,-23.5484088,-46.6198665,,3,,,POINT (-46.6198665 -23.5484088)
445043356,-23.5479364,-46.6201353,,3,,,POINT (-46.6201353 -23.5479364)
445043378,-23.549064,-46.6170851,,3,,,POINT (-46.6170851 -23.549064)
445043385,-23.5485655,-46.6162321,,3,,,POINT (-46.6162321 -23.5485655)
445043409,-23.5527657,-46.6134667,,4,,,POINT (-46.6134667 -23.5527657)
445043469,-23.5534696,-46.625882,,3,,,POINT (-46.625882 -23.5534696)
445043476,-23.5543097,-46.6251455,,3,,,POINT (-46.6251455 -23.5543097)
445043481,-23.5547275,-46.6247731,,3,,,POINT (-46.6247731 -23.5547275)
445043502,-23.5572735,-46.6199618,,3,,,POINT (-46.6199618 -23.5572735)
445043506,-23.5574918,-46.6192678,,3,,,POINT (-46.6192678 -23.5574918)
445043513,-23.5579524,-46.6178383,,3,,,POINT (-46.6178383 -23.5579524)
445043546,-23.5526412,-46.6250992,,3,,,POINT (-46.6250992 -23.5526412)
445043573,-23.5566016,-46.6245635,,4,,,POINT (-46.6245635 -23.5566016)
445043594,-23.5527648,-46.6236633,,4,,,POINT (-46.6236633 -23.5527648)
445043618,-23.558319,-46.6219962,,3,,,POINT (-46.6219962 -23.558319)
445043624,-23.5598578,-46.6218241,traffic_signals,4,,,POINT (-46.6218241 -23.5598578)
445043634,-23.5636891,-46.6191964,,3,,,POINT (-46.6191964 -23.5636891)
445043640,-23.5642008,-46.6179768,traffic_signals,4,,,POINT (-46.6179768 -23.5642008)
445043644,-23.5645838,-46.6170902,,4,,,POINT (-46.6170902 -23.5645838)
445043651,-23.5649257,-46.616275,traffic_signals,4,,,POINT (-46.616275 -23.5649257)
445043662,-23.5656307,-46.6150708,traffic_signals,4,,,POINT (-46.6150708 -23.5656307)
445043668,-23.5675477,-46.6131026,,3,,,POINT (-46.6131026 -23.5675477)
445043686,-23.5553821,-46.6213347,,3,,,POINT (-46.6213347 -23.5553821)
445043691,-23.5554237,-46.6204478,,4,,,POINT (-46.6204478 -23.5554237)
445043696,-23.5554786,-46.6190676,mini_roundabout,4,,,POINT (-46.6190676 -23.5554786)
445043699,-23.5555444,-46.6173748,traffic_signals,4,,,POINT (-46.6173748 -23.5555444)
445043703,-23.5556238,-46.6158445,,3,,,POINT (-46.6158445 -23.5556238)
445043706,-23.5556964,-46.614381,,3,,,POINT (-46.614381 -23.5556964)
445043723,-23.5558746,-46.6204746,,3,,,POINT (-46.6204746 -23.5558746)
445043730,-23.5563317,-46.6204997,,4,,,POINT (-46.6204997 -23.5563317)
445043751,-23.5605645,-46.6188354,,4,,,POINT (-46.6188354 -23.5605645)
445043754,-23.5598211,-46.6185274,,4,,,POINT (-46.6185274 -23.5598211)
445043760,-23.5589028,-46.618151,,3,,,POINT (-46.618151 -23.5589028)
445043791,-23.5566054,-46.6145204,,3,,,POINT (-46.6145204 -23.5566054)
445043799,-23.5564624,-46.6175528,traffic_signals,4,,,POINT (-46.6175528 -23.5564624)
445043803,-23.556391,-46.6191609,,4,,,POINT (-46.6191609 -23.556391)
445043819,-23.5601625,-46.6247695,,4,,,POINT (-46.6247695 -23.5601625)
445043835,-23.56062,-46.6235409,traffic_signals,4,,,POINT (-46.6235409 -23.56062)
445043841,-23.5616688,-46.6207242,,3,,,POINT (-46.6207242 -23.5616688)
445043847,-23.562133,-46.6194775,,4,,,POINT (-46.6194775 -23.562133)
445043851,-23.5624651,-46.6185856,,4,,,POINT (-46.6185856 -23.5624651)
445043886,-23.5528552,-46.6168547,,3,,,POINT (-46.6168547 -23.5528552)
445043918,-23.5531241,-46.6142534,,3,,,POINT (-46.6142534 -23.5531241)
445043924,-23.5532161,-46.6135394,,3,,,POINT (-46.6135394 -23.5532161)
445043950,-23.5549807,-46.6142711,,3,,,POINT (-46.6142711 -23.5549807)
445044045,-23.5594534,-46.6198041,,4,,,POINT (-46.6198041 -23.5594534)
445044050,-23.5602641,-46.6201395,,4,,,POINT (-46.6201395 -23.5602641)
445044063,-23.5617043,-46.6252685,,3,,,POINT (-46.6252685 -23.5617043)
445044100,-23.5634109,-46.6238037,,3,,,POINT (-46.6238037 -23.5634109)
445044126,-23.555964,-46.6246333,,3,,,POINT (-46.6246333 -23.555964)
445044137,-23.5600312,-46.6319104,,3,,,POINT (-46.6319104 -23.5600312)
445044187,-23.5543868,-46.6272103,traffic_signals,4,,,POINT (-46.6272103 -23.5543868)
445044238,-23.557233,-46.6244748,,3,,,POINT (-46.6244748 -23.557233)
445044250,-23.5580102,-46.6243834,,3,,,POINT (-46.6243834 -23.5580102)
445044254,-23.5578879,-46.6242211,,3,,,POINT (-46.6242211 -23.5578879)
445044310,-23.558596,-46.6243085,,4,,,POINT (-46.6243085 -23.558596)
445044376,-23.5563209,-46.6281549,,3,,,POINT (-46.6281549 -23.5563209)
445044382,-23.5571963,-46.6285589,traffic_signals,4,,,POINT (-46.6285589 -23.5571963)
445044395,-23.5569438,-46.6315097,,3,,,POINT (-46.6315097 -23.5569438)
445044403,-23.558717,-46.6252459,,3,,,POINT (-46.6252459 -23.558717)
445044418,-23.5596898,-46.6232444,traffic_signals,4,,,POINT (-46.6232444 -23.5596898)
445044426,-23.560034,-46.6210405,,3,,,POINT (-46.6210405 -23.560034)
445044432,-23.5608917,-46.6178163,,3,,,POINT (-46.6178163 -23.5608917)
445044436,-23.5613632,-46.6165801,,3,,,POINT (-46.6165801 -23.5613632)
445044453,-23.5658587,-46.6188043,traffic_signals,4,,,POINT (-46.6188043 -23.5658587)
445044458,-23.5619416,-46.6168761,,4,,,POINT (-46.6168761 -23.5619416)
445044463,-23.5607148,-46.6162643,,4,,,POINT (-46.6162643 -23.5607148)
445044482,-23.5599904,-46.6159075,,3,,,POINT (-46.6159075 -23.5599904)
445044500,-23.5625823,-46.6151096,,3,,,POINT (-46.6151096 -23.5625823)
445044505,-23.5622919,-46.6159196,traffic_signals,3,,,POINT (-46.6159196 -23.5622919)
445044565,-23.5592384,-46.620731,,3,,,POINT (-46.620731 -23.5592384)
445044598,-23.5584163,-46.6228086,,3,,,POINT (-46.6228086 -23.5584163)
445044666,-23.5649176,-46.623281,,3,,,POINT (-46.623281 -23.5649176)
445044694,-23.5630406,-46.6223274,,3,,,POINT (-46.6223274 -23.5630406)
445044713,-23.5651617,-46.6227746,traffic_signals,3,,,POINT (-46.6227746 -23.5651617)
445044727,-23.5621088,-46.6218909,,3,,,POINT (-46.6218909 -23.5621088)
445044729,-23.5628613,-46.6211136,traffic_signals,3,O-056,,POINT (-46.6211136 -23.5628613)
445044742,-23.5665852,-46.6181398,,3,,,POINT (-46.6181398 -23.5665852)
445044750,-23.5671045,-46.6173586,traffic_signals,3,,,POINT (-46.6173586 -23.5671045)
445044804,-23.5592137,-46.6090352,,3,,,POINT (-46.6090352 -23.5592137)
445044808,-23.5544482,-46.6110963,,4,,,POINT (-46.6110963 -23.5544482)
445061546,-23.5620879,-46.6120599,,3,,,POINT (-46.6120599 -23.5620879)
445061549,-23.5522875,-46.6101115,,3,,,POINT (-46.6101115 -23.5522875)
445061551,-23.5525716,-46.6077657,,3,,,POINT (-46.6077657 -23.5525716)
445061552,-23.5527319,-46.6059466,traffic_signals,4,,,POINT (-46.6059466 -23.5527319)
445061553,-23.5528457,-46.6047925,,3,,,POINT (-46.6047925 -23.5528457)
445061554,-23.5529073,-46.6041071,,3,,,POINT (-46.6041071 -23.5529073)
445061555,-23.5530406,-46.6025573,traffic_signals,4,,,POINT (-46.6025573 -23.5530406)
445061556,-23.5535686,-46.5979354,traffic_signals,3,,,POINT (-46.5979354 -23.5535686)
445061557,-23.5537969,-46.5966885,,3,,,POINT (-46.5966885 -23.5537969)
445061560,-23.5540321,-46.5951218,,3,,,POINT (-46.5951218 -23.5540321)
445061584,-23.5506181,-46.6073748,traffic_signals,4,,,POINT (-46.6073748 -23.5506181)
445061588,-23.5507582,-46.6072628,traffic_signals,4,,,POINT (-46.6072628 -23.5507582)
445061590,-23.5509487,-46.6071068,,3,,,POINT (-46.6071068 -23.5509487)
445061592,-23.5513666,-46.6067597,,3,,,POINT (-46.6067597 -23.5513666)
445061594,-23.5516425,-46.6065299,,3,,,POINT (-46.6065299 -23.5516425)
445061596,-23.5517732,-46.6064212,,3,,,POINT (-46.6064212 -23.5517732)
445061598,-23.5520478,-46.6061875,,3,,,POINT (-46.6061875 -23.5520478)
445061615,-23.551473,-46.6085992,,3,,,POINT (-46.6085992 -23.551473)
445061620,-23.5496733,-46.6053068,traffic_signals,4,,,POINT (-46.6053068 -23.5496733)
445061883,-23.5495583,-46.6054107,traffic_signals,4,,,POINT (-46.6054107 -23.5495583)
445062076,-23.5550443,-46.6075215,,4,,,POINT (-46.6075215 -23.5550443)
445062094,-23.5558254,-46.5969261,traffic_signals,4,,,POINT (-46.5969261 -23.5558254)
445062109,-23.5547771,-46.6080849,,3,,,POINT (-46.6080849 -23.5547771)
445062140,-23.5697449,-46.6057809,,3,,,POINT (-46.6057809 -23.5697449)
445062144,-23.5688519,-46.6073433,,3,,,POINT (-46.6073433 -23.5688519)
445062161,-23.5657747,-46.6100172,,3,,,POINT (-46.6100172 -23.5657747)
445062241,-23.554428,-46.6131477,,3,,,POINT (-46.6131477 -23.554428)
445062262,-23.5541757,-46.6143853,,3,,,POINT (-46.6143853 -23.5541757)
445062267,-23.5504927,-46.6046168,mini_roundabout,4,,,POINT (-46.6046168 -23.5504927)
445062269,-23.5523097,-46.6030987,,3,,,POINT (-46.6030987 -23.5523097)
445062277,-23.5536418,-46.6097533,,3,,,POINT (-46.6097533 -23.5536418)
445062279,-23.554078,-46.6097692,,3,,,POINT (-46.6097692 -23.554078)
445062286,-23.5542267,-46.6080669,,3,,,POINT (-46.6080669 -23.5542267)
445062287,-23.5537951,-46.6080219,,3,,,POINT (-46.6080219 -23.5537951)
445062294,-23.5547205,-46.6108726,,3,,,POINT (-46.6108726 -23.5547205)
445062295,-23.5544556,-46.6108388,,3,,,POINT (-46.6108388 -23.5544556)
445062299,-23.5641564,-46.6066783,,3,,,POINT (-46.6066783 -23.5641564)
445062300,-23.5650571,-46.6062463,,3,,,POINT (-46.6062463 -23.5650571)
445062302,-23.5662317,-46.6056931,traffic_signals,4,,,POINT (-46.6056931 -23.5662317)
445062303,-23.5668812,-46.6071692,,4,,,POINT (-46.6071692 -23.5668812)
445062304,-23.5672827,-46.6081057,,4,,,POINT (-46.6081057 -23.5672827)
445062307,-23.5659244,-46.6076396,,4,,,POINT (-46.6076396 -23.5659244)
445062308,-23.5649589,-46.6080822,traffic_signals,4,,,POINT (-46.6080822 -23.5649589)
445062309,-23.5644412,-46.6083547,,3,,,POINT (-46.6083547 -23.5644412)
445062310,-23.5653665,-46.6090369,,4,,,POINT (-46.6090369 -23.5653665)
445062311,-23.5646814,-46.6074587,,3,,,POINT (-46.6074587 -23.5646814)
445062312,-23.5637105,-46.6099638,,3,,,POINT (-46.6099638 -23.5637105)
445062313,-23.5632471,-46.6109307,,4,,,POINT (-46.6109307 -23.5632471)
445062314,-23.5642219,-46.610407,,4,,,POINT (-46.610407 -23.5642219)
445062320,-23.5663249,-46.6085671,,4,,,POINT (-46.6085671 -23.5663249)
445062322,-23.5571931,-46.5956325,,3,,,POINT (-46.5956325 -23.5571931)
445062323,-23.5475298,-46.6030806,,3,,,POINT (-46.6030806 -23.5475298)
445062324,-23.5482017,-46.6025113,traffic_signals,4,,,POINT (-46.6025113 -23.5482017)
445062325,-23.5489036,-46.6019221,,3,,,POINT (-46.6019221 -23.5489036)
445062329,-23.5511578,-46.6004983,,3,,,POINT (-46.6004983 -23.5511578)
445062330,-23.5514901,-46.600075,traffic_signals,5,,,POINT (-46.600075 -23.5514901)
445062332,-23.5525594,-46.5990981,traffic_signals,4,,,POINT (-46.5990981 -23.5525594)
445062357,-23.5531401,-46.5999309,traffic_signals,4,,,POINT (-46.5999309 -23.5531401)
445062361,-23.5577405,-46.5966214,,3,,,POINT (-46.5966214 -23.5577405)
445062363,-23.557446,-46.5971348,,3,,,POINT (-46.5971348 -23.557446)
445062373,-23.5496757,-46.5960482,traffic_signals,4,,,POINT (-46.5960482 -23.5496757)
445062375,-23.5508705,-46.5948086,,3,,,POINT (-46.5948086 -23.5508705)
445062390,-23.5518179,-46.6083382,,3,,,POINT (-46.6083382 -23.5518179)
445062396,-23.5512049,-46.6058027,,3,,,POINT (-46.6058027 -23.5512049)
445062398,-23.550891,-46.6052713,,3,,,POINT (-46.6052713 -23.550891)
445062400,-23.5494329,-46.6027996,,3,,,POINT (-46.6027996 -23.5494329)
445062416,-23.5507693,-46.5971871,,3,,,POINT (-46.5971871 -23.5507693)
445062424,-23.5519354,-46.5959809,mini_roundabout,4,,,POINT (-46.5959809 -23.5519354)
445062427,-23.5538635,-46.5939804,,3,,,POINT (-46.5939804 -23.5538635)
445062431,-23.5554692,-46.5947194,mini_roundabout,4,,,POINT (-46.5947194 -23.5554692)
445062437,-23.555141,-46.595736,,3,,,POINT (-46.595736 -23.555141)
445062454,-23.5547957,-46.5968091,,4,,,POINT (-46.5968091 -23.5547957)
445062471,-23.554664,-46.5980816,,3,,,POINT (-46.5980816 -23.554664)
445062513,-23.5578007,-46.5942512,,4,,,POINT (-46.5942512 -23.5578007)
445062545,-23.5586773,-46.5947226,,3,,,POINT (-46.5947226 -23.5586773)
445160698,-23.5231277,-46.6446108,traffic_signals,4,,,POINT (-46.6446108 -23.5231277)
445160699,-23.5240997,-46.644081,traffic_signals,4,,,POINT (-46.644081 -23.5240997)
445160700,-23.5267677,-46.651644,traffic_signals,4,,,POINT (-46.651644 -23.5267677)
445160703,-23.526294,-46.6527819,,3,,,POINT (-46.6527819 -23.526294)
445160704,-23.521186,-46.6411867,,3,,,POINT (-46.6411867 -23.521186)
445160706,-23.5232223,-46.655456,traffic_signals,4,,,POINT (-46.655456 -23.5232223)
445160707,-23.5231881,-46.654184,traffic_signals,4,,,POINT (-46.654184 -23.5231881)
445160708,-23.5230266,-46.6528753,traffic_signals,4,,,POINT (-46.6528753 -23.5230266)
445160709,-23.5230616,-46.6541908,traffic_signals,4,,,POINT (-46.6541908 -23.5230616)
445160710,-23.522907,-46.6574756,,3,,,POINT (-46.6574756 -23.522907)
445160715,-23.5205357,-46.6575202,traffic_signals,4,,,POINT (-46.6575202 -23.5205357)
445160716,-23.5194808,-46.6565006,traffic_signals,4,,,POINT (-46.6565006 -23.5194808)
445160719,-23.5196709,-46.6556239,traffic_signals,4,,,POINT (-46.6556239 -23.5196709)
445160721,-23.5196661,-46.6542807,traffic_signals,4,,,POINT (-46.6542807 -23.5196661)
445160722,-23.519652,-46.6529806,traffic_signals,5,,,POINT (-46.6529806 -23.519652)
445160725,-23.5248286,-46.6553959,,3,,,POINT (-46.6553959 -23.5248286)
445160726,-23.5220207,-46.6555363,,4,,,POINT (-46.6555363 -23.5220207)
445160727,-23.5207864,-46.6555936,,4,,,POINT (-46.6555936 -23.5207864)
445160730,-23.5266013,-46.6540593,,4,,,POINT (-46.6540593 -23.5266013)
445160731,-23.5207539,-46.6542664,,4,,,POINT (-46.6542664 -23.5207539)
445160732,-23.521983,-46.6542399,,4,,,POINT (-46.6542399 -23.521983)
445160733,-23.5248027,-46.6541341,,4,,,POINT (-46.6541341 -23.5248027)
445160734,-23.5257497,-46.6540899,,4,,,POINT (-46.6540899 -23.5257497)
445160739,-23.5219394,-46.6529026,,4,,,POINT (-46.6529026 -23.5219394)
445160740,-23.5207141,-46.6529439,,4,,,POINT (-46.6529439 -23.5207141)
445160742,-23.5220499,-46.6563211,,4,,,POINT (-46.6563211 -23.5220499)
445160750,-23.5259381,-46.6516772,,4,,,POINT (-46.6516772 -23.5259381)
445160753,-23.5263536,-46.648952,,4,,,POINT (-46.648952 -23.5263536)
445160754,-23.525653,-46.6474232,,4,,,POINT (-46.6474232 -23.525653)
445160755,-23.5234805,-46.6427213,traffic_signals,4,,,POINT (-46.6427213 -23.5234805)
445160757,-23.52272,-46.6410628,,4,,,POINT (-46.6410628 -23.52272)
445160759,-23.5224412,-46.6404577,traffic_signals,4,,,POINT (-46.6404577 -23.5224412)
445160761,-23.521808,-46.6415788,,4,,,POINT (-46.6415788 -23.521808)
445160762,-23.5237348,-46.6404935,traffic_signals,4,,,POINT (-46.6404935 -23.5237348)
445160764,-23.525199,-46.6396795,,4,,,POINT (-46.6396795 -23.525199)
445160766,-23.5263037,-46.6390687,,4,,,POINT (-46.6390687 -23.5263037)
445160768,-23.5274246,-46.6385002,,3,,,POINT (-46.6385002 -23.5274246)
445160770,-23.5246031,-46.6480258,traffic_signals,4,,,POINT (-46.6480258 -23.5246031)
445160771,-23.5224188,-46.6429684,,4,,,POINT (-46.6429684 -23.5224188)
445160772,-23.5215484,-46.6409679,,4,,,POINT (-46.6409679 -23.5215484)
445160775,-23.5234154,-46.6398342,traffic_signals,4,,,POINT (-46.6398342 -23.5234154)
445160776,-23.5245953,-46.6384182,,4,,,POINT (-46.6384182 -23.5245953)
445160780,-23.5268006,-46.6467734,,3,,,POINT (-46.6467734 -23.5268006)
445160782,-23.5262586,-46.6456774,,3,,,POINT (-46.6456774 -23.5262586)
445160783,-23.5246762,-46.6424528,,4,,,POINT (-46.6424528 -23.5246762)
445160784,-23.5231821,-46.6420643,,3,,,POINT (-46.6420643 -23.5231821)
445160785,-23.5220666,-46.6370843,,3,,,POINT (-46.6370843 -23.5220666)
445160789,-23.5264056,-46.6420155,,3,,,POINT (-46.6420155 -23.5264056)
445160791,-23.527739,-46.6448844,,3,,,POINT (-46.6448844 -23.527739)
445160792,-23.5260547,-46.6414901,,3,,,POINT (-46.6414901 -23.5260547)
445160793,-23.5256794,-46.6407092,,4,,,POINT (-46.6407092 -23.5256794)
445160795,-23.5249283,-46.6391016,,3,,,POINT (-46.6391016 -23.5249283)
445160797,-23.5272497,-46.641107,traffic_signals,4,,,POINT (-46.641107 -23.5272497)
445160800,-23.5251896,-46.6361173,,3,,,POINT (-46.6361173 -23.5251896)
445160802,-23.5273051,-46.6364456,,3,,,POINT (-46.6364456 -23.5273051)
445160803,-23.5280435,-46.6366139,traffic_signals,4,,,POINT (-46.6366139 -23.5280435)
445160804,-23.529197,-46.637183,traffic_signals,4,,,POINT (-46.637183 -23.529197)
445160807,-23.5267778,-46.6400903,,4,,,POINT (-46.6400903 -23.5267778)
445160808,-23.526042,-46.6384994,,4,,,POINT (-46.6384994 -23.526042)
445160809,-23.5256859,-46.6377375,,3,,,POINT (-46.6377375 -23.5256859)
445160813,-23.5301797,-46.6385176,,3,,,POINT (-46.6385176 -23.5301797)
445160815,-23.5297469,-46.6350552,,3,,,POINT (-46.6350552 -23.5297469)
445160817,-23.5299633,-46.6341997,traffic_signals,3,,,POINT (-46.6341997 -23.5299633)
445160820,-23.528385,-46.6355729,traffic_signals,4,,,POINT (-46.6355729 -23.528385)
445160821,-23.5286635,-46.6347241,traffic_signals,4,,,POINT (-46.6347241 -23.5286635)
445160822,-23.5289347,-46.6338976,,3,,,POINT (-46.6338976 -23.5289347)
445160825,-23.5247768,-46.6377041,,3,,,POINT (-46.6377041 -23.5247768)
445160826,-23.5249631,-46.6369717,,3,,,POINT (-46.6369717 -23.5249631)
445160827,-23.5255624,-46.6346878,,3,,,POINT (-46.6346878 -23.5255624)
445160828,-23.5234811,-46.6374111,,3,,,POINT (-46.6374111 -23.5234811)
445798502,-23.5444228,-46.6546298,,3,,,POINT (-46.6546298 -23.5444228)
445798556,-23.5446186,-46.6502901,,4,,,POINT (-46.6502901 -23.5446186)
445798565,-23.5437472,-46.6502654,,3,,,POINT (-46.6502654 -23.5437472)
445798593,-23.5417098,-46.6488297,,3,,,POINT (-46.6488297 -23.5417098)
445798594,-23.5471499,-46.6489892,,3,,,POINT (-46.6489892 -23.5471499)
452091567,-23.523178,-46.6254842,traffic_signals,4,,,POINT (-46.6254842 -23.523178)
452091569,-23.5246749,-46.6255302,,3,,,POINT (-46.6255302 -23.5246749)
452091575,-23.5345207,-46.6243564,,3,,,POINT (-46.6243564 -23.5345207)
452091577,-23.5201746,-46.6167471,,3,,,POINT (-46.6167471 -23.5201746)
452091578,-23.5212077,-46.6154173,,3,,,POINT (-46.6154173 -23.5212077)
452091579,-23.522356,-46.6138986,,3,,,POINT (-46.6138986 -23.522356)
452091580,-23.5303839,-46.6264632,,3,,,POINT (-46.6264632 -23.5303839)
452091581,-23.5291316,-46.6271054,,3,,,POINT (-46.6271054 -23.5291316)
452091582,-23.5282232,-46.6275706,,3,,,POINT (-46.6275706 -23.5282232)
452091583,-23.5262209,-46.6285839,,3,,,POINT (-46.6285839 -23.5262209)
452091595,-23.5202328,-46.6505056,,3,,,POINT (-46.6505056 -23.5202328)
452091597,-23.5213217,-46.6498964,,3,,,POINT (-46.6498964 -23.5213217)
452091602,-23.5230072,-46.6295182,traffic_signals,4,,,POINT (-46.6295182 -23.5230072)
452091606,-23.5240462,-46.6287699,,3,,,POINT (-46.6287699 -23.5240462)
452091607,-23.5243068,-46.6274953,,3,,,POINT (-46.6274953 -23.5243068)
452091608,-23.5261173,-46.6275226,,3,,,POINT (-46.6275226 -23.5261173)
452091610,-23.5271015,-46.6270495,,3,,,POINT (-46.6270495 -23.5271015)
452091611,-23.527828,-46.6266924,,4,,,POINT (-46.6266924 -23.527828)
452091612,-23.5287427,-46.6262359,,3,,,POINT (-46.6262359 -23.5287427)
452091617,-23.5298903,-46.6250827,,3,,,POINT (-46.6250827 -23.5298903)
452091618,-23.5293195,-46.6238544,,3,,,POINT (-46.6238544 -23.5293195)
452091619,-23.528755,-46.6226188,,3,,,POINT (-46.6226188 -23.528755)
452091620,-23.533365,-46.6240119,,3,,,POINT (-46.6240119 -23.533365)
452091621,-23.5323728,-46.6237141,,3,,,POINT (-46.6237141 -23.5323728)
452091622,-23.5322048,-46.6236637,,3,,,POINT (-46.6236637 -23.5322048)
452091623,-23.53105,-46.6233137,,4,,,POINT (-46.6233137 -23.53105)
452091624,-23.5300997,-46.6230261,,3,,,POINT (-46.6230261 -23.5300997)
452091625,-23.5291277,-46.622732,,4,,,POINT (-46.622732 -23.5291277)
452091626,-23.5281747,-46.6224495,,3,,,POINT (-46.6224495 -23.5281747)
452091627,-23.5273797,-46.6222242,traffic_signals,3,,,POINT (-46.6222242 -23.5273797)
452091629,-23.5269324,-46.6212591,,4,,,POINT (-46.6212591 -23.5269324)
452091654,-23.5233328,-46.6125071,,3,,,POINT (-46.6125071 -23.5233328)
452091707,-23.5252844,-46.6184888,,4,,,POINT (-46.6184888 -23.5252844)
452091719,-23.5254617,-46.6115763,,3,,,POINT (-46.6115763 -23.5254617)
452091785,-23.5241678,-46.6172624,traffic_signals,3,,,POINT (-46.6172624 -23.5241678)
452091791,-23.5235371,-46.6170746,,3,,,POINT (-46.6170746 -23.5235371)
452091792,-23.5230526,-46.6169637,,3,,,POINT (-46.6169637 -23.5230526)
452091795,-23.5224397,-46.6168168,,3,,,POINT (-46.6168168 -23.5224397)
452091799,-23.5222232,-46.6179246,,3,,,POINT (-46.6179246 -23.5222232)
452091805,-23.5236498,-46.6181982,,3,,,POINT (-46.6181982 -23.5236498)
452091835,-23.5227268,-46.6159055,,3,,,POINT (-46.6159055 -23.5227268)
452091845,-23.5237295,-46.6161005,,3,,,POINT (-46.6161005 -23.5237295)
452091851,-23.5230154,-46.6159633,,3,,,POINT (-46.6159633 -23.5230154)
452091883,-23.5245424,-46.613916,,3,,,POINT (-46.613916 -23.5245424)
452091887,-23.5240374,-46.6151741,,4,,,POINT (-46.6151741 -23.5240374)
452091903,-23.524634,-46.6156273,,4,,,POINT (-46.6156273 -23.524634)
452091905,-23.5234649,-46.6147365,,3,,,POINT (-46.6147365 -23.5234649)
452091918,-23.5296037,-46.6155835,,3,,,POINT (-46.6155835 -23.5296037)
452091935,-23.5274698,-46.6154102,,4,,,POINT (-46.6154102 -23.5274698)
452091943,-23.5268206,-46.615287,,3,,,POINT (-46.615287 -23.5268206)
452091965,-23.5252506,-46.6141172,,4,,,POINT (-46.6141172 -23.5252506)
452091987,-23.5238706,-46.6137108,,3,,,POINT (-46.6137108 -23.5238706)
452091991,-23.5255473,-46.6133698,traffic_signals,4,,,POINT (-46.6133698 -23.5255473)
452091992,-23.525674,-46.61341,traffic_signals,4,,,POINT (-46.61341 -23.525674)
452091993,-23.5265629,-46.6137717,,3,,,POINT (-46.6137717 -23.5265629)
452091994,-23.5270391,-46.6139634,,4,,,POINT (-46.6139634 -23.5270391)
452091995,-23.5276851,-46.6142192,,4,,,POINT (-46.6142192 -23.5276851)
452091996,-23.5288549,-46.614437,,3,,,POINT (-46.614437 -23.5288549)
452092005,-23.52511,-46.6148285,,3,,,POINT (-46.6148285 -23.52511)
452092007,-23.5259224,-46.6127877,,3,,,POINT (-46.6127877 -23.5259224)
452092009,-23.5276906,-46.6101221,traffic_signals,4,,,POINT (-46.6101221 -23.5276906)
452092021,-23.526792,-46.6166103,,3,,,POINT (-46.6166103 -23.526792)
452092027,-23.5276103,-46.6100355,traffic_signals,4,,,POINT (-46.6100355 -23.5276103)
