u,v,key,osmid,bridge,highway,lanes,oneway,reversed,length,maxspeed,geometry,Inverse SP,Cost of return,Edge Betweenness,name,ref,tunnel,access,width,junction,Groups
269461642,14941501,0,"[398610889, 398610891]",,tertiary,,False,True,223.47325065179007,,"LINESTRING (-118.2052325 34.0636357, -118.204728 34.0635997, -118.2044564 34.0635732, -118.2034555 34.0635198, -118.203342 34.0635144, -118.2029145 34.0634938, -118.2028134 34.0634889)",223.47325065179007,1.7488407523282288,0.0002733732354506,Alcazar Street,,,,,,B
269461646,269461651,0,518093777,,tertiary,,False,True,39.1596228687492,,"LINESTRING (-118.2058002 34.0634697, -118.2060252 34.0637685)",39.1596228687492,1.212441241346453,0.0002740779570028,Eastlake Avenue,,,,,,B
269461646,32274966,0,"[398604208, 398604205, 398604206]",,tertiary,"['2', '3']",False,False,141.0435483436252,,"LINESTRING (-118.2058002 34.0634697, -118.2057258 34.0633702, -118.2055219 34.0630934, -118.2052968 34.0627867, -118.2052269 34.062686, -118.2050777 34.0624856, -118.2050237 34.0624122, -118.2050044 34.0623861)",141.0435483436252,1.5974973732544255,0.0001368921615113,Eastlake Avenue,,,,,,B
269461646,269461642,0,398610891,,tertiary,,False,True,55.82750063006965,,"LINESTRING (-118.2058002 34.0634697, -118.2057058 34.0634988, -118.2056916 34.0635052, -118.2056673 34.0635159, -118.2055494 34.0635637, -118.2054348 34.0636039, -118.205313 34.0636244, -118.2052325 34.0636357)",55.82750063006965,1.1898098828580137,0.0005051678993225,Alcazar Street,,,,,,B
269461651,269461646,0,518093777,,tertiary,,False,False,39.1596228687492,,"LINESTRING (-118.2060252 34.0637685, -118.2058002 34.0634697)",39.1596228687492,1.2124412413464565,0.0006856353434771,Eastlake Avenue,,,,,,B
269461651,14943097,0,24802053,,tertiary,,False,True,200.9275313467873,,"LINESTRING (-118.2060252 34.0637685, -118.2061141 34.0638721, -118.2063642 34.0641959, -118.2064296 34.0642381, -118.2068848 34.0644101, -118.2076394 34.0646777, -118.2077926 34.0647152)",200.9275313467873,1.702816931137871,0.001091496230738,Eastlake Avenue,,,,,,B
269603908,3611041523,0,161689966,,other,2,False,False,11.137477394443774,,"LINESTRING (-118.231391 34.0526613, -118.2312717 34.0526451)",11.137477394443774,1.5852830561335778,0.0008365632092361,Commercial Street,,,,,,C
269603908,250052551,0,"[399269729, 399269726]",,secondary,"['2', '3']",False,False,69.27529554277237,30 mph,"LINESTRING (-118.231391 34.0526613, -118.2314135 34.0527724, -118.2314167 34.0527917, -118.2314278 34.0528523, -118.2314435 34.0530177, -118.2314424 34.0531253, -118.2314264 34.0532808)",69.27529554277238,1.4997069549189672,0.0031709533508394,Center Street,,,,,,B
269603908,279044850,0,"[603942824, 399284154, 399284155]",,tertiary,"['2', '4', '3']",False,"[False, True]",52.67392092301982,25 mph,"LINESTRING (-118.231391 34.0526613, -118.2313777 34.0525989, -118.2313736 34.0525791, -118.2313437 34.0524364, -118.2313524 34.0522166, -118.2313524 34.0521911)",52.67392092301981,1.486859021590229,0.0035920244782682,Center Street,,,,,,B
269603908,495807629,0,607576336,,secondary,2,False,True,37.43700453434848,,"LINESTRING (-118.231391 34.0526613, -118.2315224 34.0526814, -118.2315433 34.0526844, -118.2317907 34.052722)",37.43700453434848,1.494656037311321,0.000894232922923,Commercial Street,,,,,,B
269603911,9690905887,0,161822264,,other,,False,True,102.57412430820229,25 mph,"LINESTRING (-118.233037 34.0529025, -118.233055 34.0528205, -118.2331621 34.052356, -118.2332275 34.0520452, -118.2332379 34.0519952)",102.57412430820226,1.7537502209370448,0.000387244492924,North Vignes Street,,,,,,C
269603911,123422870,0,"[186070697, 399269731]",,secondary,"['4', '3']",False,True,94.33157562084334,,"LINESTRING (-118.233037 34.0529025, -118.2334655 34.0529683, -118.2338459 34.0530238, -118.2340443 34.0530547)",94.33157562084337,1.9574109688640573,0.0014529009334154,Commercial Street,,,,,,B
269603911,495807629,0,"[186070698, 399269732]",,secondary,"['2', '3']",False,False,116.585619176146,,"LINESTRING (-118.233037 34.0529025, -118.2328788 34.0528763, -118.2326979 34.0528436, -118.2319992 34.0527501, -118.2317907 34.052722)",116.585619176146,1.6818531673759478,0.0013904156224552,Commercial Street,,,,,,B
269603915,122815923,0,161689966,,other,2,False,True,37.03902881203335,,"LINESTRING (-118.2297686 34.0524436, -118.2301654 34.0524972)",37.03902881203335,1.2355410515439356,0.0002423067603586,Commercial Street,,,,,,C
269606329,122954589,0,13446478,,residential,,False,False,221.82817055754768,,"LINESTRING (-118.2217163 34.0473002, -118.2217196 34.0472507, -118.2217466 34.0468509, -118.221784 34.0462956, -118.221906 34.045312)",221.82817055754765,1.6516813081697963,0.0002656800251726,South Pecan Street,,,,,,C
269606329,69275584,0,399284168,,secondary,2,True,False,58.529022545846445,30 mph,"LINESTRING (-118.2217163 34.0473002, -118.2216633 34.0472993, -118.2210816 34.0473203)",508.1239469059212,10.232210850049071,0.0179544258921275,East 1st Street,,,,,,B
269606685,1849378497,0,174251093,,residential,,False,True,30.88716556162272,,"LINESTRING (-118.2257452 34.0487518, -118.2254127 34.0487163)",30.88716556162272,1.2499166873968677,0.0002423067603586,Plaza Del Sol,,,,,,C
269606685,122759574,0,13316558,,residential,,False,False,203.1391795916469,,"LINESTRING (-118.2257452 34.0487518, -118.2256961 34.0489902, -118.2256622 34.0492754, -118.2256023 34.0496346, -118.2255417 34.049845, -118.2254702 34.050054, -118.2252745 34.0505294)",203.1391795916469,1.4623385906967314,0.0004304674147912,Park Paseo,,,,,,C
269606685,250130230,0,521704611,,residential,,False,False,174.7588220807124,,"LINESTRING (-118.2257452 34.0487518, -118.2260071 34.0487694, -118.2269984 34.0488359, -118.227477 34.0488643, -118.2275195 34.0488668, -118.2276363 34.0488737)",174.75882208071238,1.480829349269224,0.0006572703010018,Plaza Del Sol,,,,,,C
269607276,122759590,0,13310249,,residential,,False,True,103.1031831326876,,"LINESTRING (-118.2275305 34.0497248, -118.2277021 34.0497357, -118.2282293 34.0497693, -118.2286463 34.0497959)",103.1031831326876,1.411798832541142,0.0002317359370758,Kearney Street,,,,,,C
269607276,250130230,0,31805800,,secondary,4,False,False,95.15305165863812,35 mph,"LINESTRING (-118.2275305 34.0497248, -118.227569 34.049476, -118.2275734 34.0494475, -118.2276301 34.0489302, -118.2276363 34.0488737)",95.15305165863812,1.5229622859919254,0.0061311362307803,Mission Road,,,,,,B
269607276,72568812,0,"[31805800, 1271555495]",,secondary,"['4', '3']",False,True,148.556797441414,35 mph,"LINESTRING (-118.2275305 34.0497248, -118.2274275 34.0500662, -118.2273846 34.0502144, -118.2271507 34.0510232)",148.556797441414,1.3861378986584414,0.0073819582591075,Mission Road,,,,,,B
269607282,1437216565,0,399284192,,secondary,5,False,True,16.591696582372492,35 mph,"LINESTRING (-118.2277756 34.0476992, -118.2277676 34.0477519, -118.2277618 34.0477929, -118.2277547 34.0478474)",16.591696582372492,1.6348945283642102,0.0081996114400268,Mission Road,,,,,,B
269607282,269607555,0,509278251,,secondary,,True,False,97.22485773538746,,"LINESTRING (-118.2277756 34.0476992, -118.2276537 34.0476892, -118.2267255 34.0476128)",131.08294623452258,4.780886187320547,0.0225201406483273,East 1st Street,,,,,,B
269607282,3637444125,0,1078932711,,tertiary,2,False,False,214.4181187606037,45 mph,"LINESTRING (-118.2277756 34.0476992, -118.2278341 34.0471398, -118.2278826 34.0466761, -118.2279652 34.0458856, -118.2279525 34.0457782)",214.4181187606037,1.7567483187416468,0.0022519964467939,South Mission Road,,,,,,B
269607528,604238345,0,174251097,,residential,,False,False,51.94309086056655,,"LINESTRING (-118.2228333 34.0479516, -118.2222711 34.0479166)",51.94309086056655,1.2764349749725168,0.0002423067603586,Via Las Vegas,,,,,,C
269607528,269607539,0,13365749,,residential,,False,True,51.13848743664252,,"LINESTRING (-118.2228333 34.0479516, -118.2228615 34.0475563, -118.222866 34.0474925)",51.13848743664252,1.3973049898195091,0.0001800563565825,North Gless Street,,,,,,C
269607528,604238329,0,174251097,,residential,,False,True,109.5964145639451,,"LINESTRING (-118.2228333 34.0479516, -118.2232136 34.0479753, -118.2232307 34.0479764, -118.2240195 34.0480255)",109.5964145639451,1.396467610240001,0.0019867275091933,Via Las Vegas,,,,,,C
269607539,269607528,0,13365749,,residential,,False,False,51.13848743664252,,"LINESTRING (-118.222866 34.0474925, -118.2228615 34.0475563, -118.2228333 34.0479516)",51.13848743664252,1.3973049898195111,0.0016239133634116,North Gless Street,,,,,,C
269607539,269607540,0,"[24816761, 399284161]",,secondary,2,True,False,110.8508849898573,,"LINESTRING (-118.222866 34.0474925, -118.2229835 34.0474977, -118.2232594 34.04751, -118.2233519 34.0475141, -118.2239617 34.0475602, -118.2240655 34.047568)",211.782887437592,4.412938451095845,0.0198824266053057,East 1st Street,,,,,,B
269607540,604238329,0,13310245,,tertiary,,False,False,51.047985437004336,,"LINESTRING (-118.2240655 34.047568, -118.224059 34.0476331, -118.2240195 34.0480255)",51.047985437004336,1.6191658510363338,0.0059190737703695,Gabriel Garcia Marquez Street,,,,,,B
269607540,269607541,0,"[399284157, 399284174]",,secondary,2,True,False,109.05293072238167,,"LINESTRING (-118.2240655 34.047568, -118.224192 34.0475769, -118.2248179 34.0476206, -118.2251427 34.0476546, -118.2252423 34.0476694)",141.63838954817427,4.955823839753146,0.0234432671548899,East 1st Street,,,,,,B
269607540,269607558,0,509295291,,tertiary,,False,True,14.882346334274184,,"LINESTRING (-118.2240655 34.047568, -118.2240647 34.047525, -118.2240641 34.0474927, -118.2240618 34.0474342)",14.882346334274184,1.7663941448533995,0.0046725975249474,Gabriel Garcia Marquez Street,,,,,,B
269607541,269607557,0,13417275,,residential,,False,True,16.505475148573975,,"LINESTRING (-118.2252423 34.0476694, -118.2252442 34.0476235, -118.2252498 34.047561, -118.2252538 34.0475213)",16.505475148573975,1.5210720145498515,0.0001010688159421,North Utah Street,,,,,,C
269607541,4020160778,0,"[399284184, 399284183]",,secondary,2,True,False,135.83753419088995,,"LINESTRING (-118.2252423 34.0476694, -118.2253677 34.0476824, -118.2255365 34.0476949, -118.2256623 34.0477039, -118.2256965 34.0477063, -118.2265022 34.0477603, -118.2266283 34.0477676, -118.2267111 34.0477742)",170.47850725988826,4.8177013126765615,0.0244588296383803,East 1st Street,,,,,,B
269607555,122989169,0,47474553,,residential,,False,False,94.11478351439358,,"LINESTRING (-118.2267255 34.0476128, -118.2267973 34.0467685)",94.11478351439358,1.7234040696893325,0.0038426117168649,South Anderson Street,,,,,,C
269607555,269607557,0,399284185,,secondary,,True,False,135.97612745868065,,"LINESTRING (-118.2267255 34.0476128, -118.2266397 34.0476065, -118.2256652 34.0475439, -118.2253804 34.0475283, -118.2252538 34.0475213)",170.3399139920976,4.526549821665753,0.0186678390101199,East 1st Street,,,,,,B
269607555,4020160778,0,509278252,,residential,,False,True,17.99690465263366,,"LINESTRING (-118.2267255 34.0476128, -118.2267203 34.0476603, -118.2267149 34.0477267, -118.2267111 34.0477742)",17.99690465263366,1.4941788695883769,0.0037484726628526,South Anderson Street,,,,,,C
269607557,269607541,0,13417275,,residential,,False,False,16.505475148573975,,"LINESTRING (-118.2252538 34.0475213, -118.2252498 34.047561, -118.2252442 34.0476235, -118.2252423 34.0476694)",16.505475148573975,1.5210720145498526,0.0011166312994325,North Utah Street,,,,,,C
269607557,122954580,0,13469285,,residential,,False,False,300.29086360298373,,"LINESTRING (-118.2252538 34.0475213, -118.2253046 34.0469229, -118.225321 34.0467297, -118.2253298 34.0466257, -118.2253577 34.0462978, -118.225396 34.0458474, -118.2251185 34.0458514, -118.2248614 34.045088)",300.29086360298373,1.6567561178950925,0.0003490720755142,South Utah Street,,,,,,C
269607557,269607558,0,"[399284178, 509278982]",,secondary,2,True,False,110.25056806532612,,"LINESTRING (-118.2252538 34.0475213, -118.2251534 34.0475143, -118.2248128 34.0474908, -118.2246121 34.0474769, -118.224195 34.0474446, -118.2240618 34.0474342)",140.44075220522984,4.70613326793868,0.0181277286671683,East 1st Street,,,,,,B
269607558,122954583,0,13392386,,residential,,False,True,257.162049723031,,"LINESTRING (-118.2240618 34.0474342, -118.2240673 34.0473775, -118.2241068 34.0470065, -118.2241328 34.0467587, -118.2241536 34.0465612, -118.224191 34.0462053, -118.2242254 34.0458776, -118.2242605 34.0455432, -118.2243038 34.0451302)",257.162049723031,1.597200330565792,0.001807258420571,South Clarence Street,,,,,,C
269607558,269607559,0,24816768,,secondary,,True,False,107.51900974066774,,"LINESTRING (-118.2240618 34.0474342, -118.2239778 34.0474292, -118.2229868 34.0473691, -118.222898 34.0473628)",459.1339597111,6.429994641292415,0.0171019477211712,East 1st Street,,,,,,B
269607558,269607540,0,509295291,,tertiary,,False,False,14.882346334274184,,"LINESTRING (-118.2240618 34.0474342, -118.2240641 34.0474927, -118.2240647 34.047525, -118.2240655 34.047568)",14.882346334274184,1.7663941448534013,0.0061573283818031,Gabriel Garcia Marquez Street,,,,,,B
269607559,269606329,0,24816768,,secondary,,True,False,109.10016451844788,,"LINESTRING (-118.222898 34.0473628, -118.2217864 34.047302, -118.2217163 34.0473002)",457.55280493331975,6.613215636286938,0.015673124774122,East 1st Street,,,,,,B
269607559,122954587,0,"[521661962, 482109854]",,residential,,False,False,239.6513269726437,,"LINESTRING (-118.222898 34.0473628, -118.2229017 34.0473004, -118.2229354 34.0469435, -118.222935 34.046925, -118.2229619 34.046621, -118.2230774 34.0452128)",239.6513269726437,1.677579514046437,0.001493774783442,South Gless Street,,,,,,C
269607670,2947683392,0,161708072,,residential,2,False,False,129.95779263728804,,"LINESTRING (-118.2180871 34.0480213, -118.2180223 34.0479916, -118.2168534 34.0474547)",129.95779263728804,1.8096862059735688,0.0003332158405901,Pennsylvania Avenue,,,,,,C
269607670,269607762,0,723697663,,residential,,False,False,116.330069510248,,"LINESTRING (-118.2180871 34.0480213, -118.2181411 34.0479352, -118.2181436 34.0479311, -118.2183867 34.0475432, -118.218617 34.0471913, -118.218678 34.0470968)",116.330069510248,1.5763238138742508,0.0002985670309411,Vicente FernÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ¡ndez Street,,,,,,C
269607670,6787498517,0,1098665175,,other,,False,True,13.608689363355287,,"LINESTRING (-118.2180871 34.0480213, -118.2180427 34.0480857, -118.2180139 34.0481276)",13.608689363355287,1.517816233530782,0.0002423067603586,Bailey Street,,,,,,C
269607670,250144069,0,1098665176,,residential,,False,True,127.85202239910684,,"LINESTRING (-118.2180871 34.0480213, -118.2185269 34.0482029, -118.2187059 34.048297, -118.2190975 34.0485416, -118.2191696 34.0485897, -118.2191804 34.0485973, -118.2192485 34.0486424)",127.85202239910684,1.8746198984998488,0.0003012097367618,Pennsylvania Avenue,,,,,,C
269607687,250144069,0,104359371,,secondary,2,False,False,129.19007254434464,,"LINESTRING (-118.2198471 34.047602, -118.219848 34.047668, -118.219816 34.047759, -118.2196612 34.0479774, -118.2195713 34.0481222, -118.2192485 34.0486424)",129.19007254434464,1.6147451288936987,0.0011364809564856,North Boyle Avenue,,,,,,B
269607687,269607824,0,399295364,,secondary,3,False,True,42.08344971303288,,"LINESTRING (-118.2198471 34.047602, -118.2198553 34.0474807, -118.2198517 34.0473372, -118.2198396 34.0472242)",42.08344971303288,1.7224231305982085,0.0147184032513033,North Boyle Avenue,,,,,,B
269607687,123076390,0,"[399295371, 186220951]",,secondary,"['2', '3']",False,True,140.29220296919976,,"LINESTRING (-118.2198471 34.047602, -118.2200814 34.0478128, -118.2208786 34.0485301)",140.29220296919976,1.456230811402873,0.0120761085181925,Pleasant Avenue,,,,,,B
269607701,2935903747,0,13439551,,residential,2,False,False,179.43961835635952,,"LINESTRING (-118.2198084 34.0462028, -118.2193852 34.0461974, -118.2192564 34.0461974, -118.2191191 34.0461619, -118.2180163 34.0456713)",179.4396183563595,1.6217199339010202,0.0002692623597295,East 2nd Street,,,,,,C
269607701,269607824,0,"[399295361, 399295367]",,secondary,"['2', '4']",False,False,113.61229603561878,,"LINESTRING (-118.2198084 34.0462028, -118.219826 34.0467873, -118.2198376 34.0471058, -118.2198396 34.0472242)",113.61229603561875,1.6996842186738816,0.0149398619990765,South Boyle Avenue,,,,,,B
269607701,122954614,0,"[399295369, 399295367]",,secondary,"['2', '3']",False,True,86.00750361466439,,"LINESTRING (-118.2198084 34.0462028, -118.2198062 34.0461475, -118.2197905 34.0456542, -118.2197832 34.0454296)",86.0075036146644,1.4972068489777297,0.0136667237882635,South Boyle Avenue,,,,,,B
269607720,2935903747,0,13439551,,residential,2,False,True,161.24457021806046,,"LINESTRING (-118.216458 34.0450173, -118.2165884 34.0450456, -118.2180163 34.0456713)",161.24457021806046,1.4697504046780177,0.0002423067603586,East 2nd Street,,,,,,C
269607762,269607824,0,"[399284163, 193575236, 399284180]",,tertiary,"['2', '3']",False,True,108.64586426230878,30 mph,"LINESTRING (-118.218678 34.0470968, -118.2187729 34.0471307, -118.2187876 34.0471332, -118.218989 34.047175, -118.219067 34.0471869, -118.2192508 34.0471978, -118.2193052 34.0471997, -118.2197131 34.0472187, -118.2198396 34.0472242)",108.64586426230878,1.7017703645895217,0.0173340360190232,East 1st Street,,,,,,B
269607762,123184683,0,"[399284156, 399284166]",,tertiary,"['2', '3']",False,False,129.66775323410306,30 mph,"LINESTRING (-118.218678 34.0470968, -118.2185936 34.047059, -118.217958 34.0467767, -118.2174347 34.0465504)",129.6677532341031,1.614316970038198,0.0112851173026641,East 1st Street,,,,,,B
269607762,269607670,0,723697663,,residential,,False,True,116.330069510248,,"LINESTRING (-118.218678 34.0470968, -118.218617 34.0471913, -118.2183867 34.0475432, -118.2181436 34.0479311, -118.2181411 34.0479352, -118.2180871 34.0480213)",116.330069510248,1.5763238138742488,0.0003280478825407,Vicente FernÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ¡ndez Street,,,,,,C
269607824,69275584,0,"[24816465, 399284158, 399284175]",,secondary,"['4', '3']",False,True,114.9321580247382,,"LINESTRING (-118.2198396 34.0472242, -118.2200018 34.0472345, -118.2204339 34.0472669, -118.2206439 34.0472827, -118.2210816 34.0473203)",114.9321580247382,2.0608316048614754,0.023269670745869,East 1st Street,,,,,,B
269607824,269607762,0,"[399284163, 399284180, 193575236]",,tertiary,"['2', '3']",False,False,108.64586426230878,30 mph,"LINESTRING (-118.2198396 34.0472242, -118.2197131 34.0472187, -118.2193052 34.0471997, -118.2192508 34.0471978, -118.219067 34.0471869, -118.218989 34.047175, -118.2187876 34.0471332, -118.2187729 34.0471307, -118.218678 34.0470968)",108.64586426230878,1.7017703645895232,0.0117596885412627,East 1st Street,,,,,,B
269607824,269607701,0,"[399295361, 399295367]",,secondary,"['2', '4']",False,True,113.61229603561875,,"LINESTRING (-118.2198396 34.0472242, -118.2198376 34.0471058, -118.219826 34.0467873, -118.2198084 34.0462028)",113.61229603561878,1.699684218673881,0.0139785043483081,South Boyle Avenue,,,,,,B
269607824,269607687,0,399295364,,secondary,3,False,False,42.08344971303288,,"LINESTRING (-118.2198396 34.0472242, -118.2198517 34.0473372, -118.2198553 34.0474807, -118.2198471 34.047602)",42.08344971303288,1.7224231305982092,0.013339439354071,North Boyle Avenue,,,,,,B
269608282,122945878,0,13342736,,residential,2,False,False,115.3658268866116,,"LINESTRING (-118.2137759 34.0449067, -118.2134697 34.0453654, -118.2133999 34.0454753, -118.2131813 34.0458197)",115.3658268866116,1.674934076910784,0.0008813717545957,North Saint Louis Street,,,,,,C
269608282,123538525,0,13429808,,residential,,False,False,110.57471919266052,,"LINESTRING (-118.2137759 34.0449067, -118.2140564 34.0444567, -118.2143383 34.0440283)",110.57471919266052,1.7242079502418328,0.0084005158091947,South Saint Louis Street,,,,,,C
269608282,122555863,0,"[399284160, 399284177]",,tertiary,"['2', '3']",False,True,127.35014394892973,30 mph,"LINESTRING (-118.2137759 34.0449067, -118.214168 34.0450829, -118.214993 34.0454495)",127.35014394892973,1.6792567543164765,0.0121829912869401,East 1st Street,,,,,,B
269608282,269608285,0,"[161716747, 399284172, 399284164]",,tertiary,"['2', '3']",False,False,128.70164635774185,30 mph,"LINESTRING (-118.2137759 34.0449067, -118.2133086 34.0446946, -118.2132393 34.0446615, -118.2131494 34.0446216, -118.2128792 34.0444977, -118.2127076 34.0444337, -118.2125266 34.0444017)",128.70164635774188,1.8358324501276329,0.0083704476896349,East 1st Street,,,,,,B
269608285,122935545,0,13341174,,tertiary,,False,False,116.95081022489528,,"LINESTRING (-118.2125266 34.0444017, -118.212794 34.0439841, -118.2131108 34.043468)",116.95081022489528,1.7124379936759442,0.0009427999832276,South Chicago Street,,,,,,B
269608285,122584150,0,13401218,,residential,2,False,False,221.3975195148546,,"LINESTRING (-118.2125266 34.0444017, -118.2121806 34.0449189, -118.2119971 34.0452054, -118.2118983 34.0453596, -118.211767 34.0455647, -118.2116341 34.0457721, -118.2113887 34.0461553)",221.3975195148546,1.7980282869369164,0.0011025955951849,North Chicago Street,,,,,,C
269608285,269608282,0,"[161716747, 399284172, 399284164]",,tertiary,"['2', '3']",False,True,128.70164635774188,30 mph,"LINESTRING (-118.2125266 34.0444017, -118.2127076 34.0444337, -118.2128792 34.0444977, -118.2131494 34.0446216, -118.2132393 34.0446615, -118.2133086 34.0446946, -118.2137759 34.0449067)",128.70164635774185,1.8358324501276309,0.0150644215334247,East 1st Street,,,,,,B
269608285,269608290,0,"[397539880, 397539881, 403829243, 397539884]",,tertiary,"['2', '4', '3']",False,False,145.98277252132317,30 mph,"LINESTRING (-118.2125266 34.0444017, -118.2123978 34.0443993, -118.2121211 34.0444118, -118.2118478 34.0444269, -118.2116636 34.0444383, -118.2115593 34.0444378, -118.21148 34.0444291, -118.2113257 34.044391, -118.2109976 34.0442413)",145.98277252132314,1.7498796857565817,0.0131040623556421,East 1st Street,,,,,,B
269608290,122819577,0,13320029,,residential,,False,False,168.82707124726994,,"LINESTRING (-118.2109976 34.0442413, -118.2110939 34.0441777, -118.2119093 34.042933)",168.82707124726994,1.703601754161994,3.699788148956055e-05,South Breed Street,,,,,,C
269608290,122584153,0,13397488,,residential,,False,False,171.6650058474514,,"LINESTRING (-118.2109976 34.0442413, -118.2108851 34.0443247, -118.2107112 34.0445819, -118.2105291 34.044874, -118.2100721 34.0455732)",171.6650058474514,1.7233620294485383,0.0096461698794726,North Breed Street,,,,,,C
269608290,123198423,0,"[397539873, 403829242, 397539871]",,tertiary,"['4', '3', '5']",False,False,125.7561686512633,30 mph,"LINESTRING (-118.2109976 34.0442413, -118.2106806 34.0441069, -118.2105584 34.0440521, -118.2105002 34.0440266, -118.2103792 34.0439737, -118.2097893 34.0437154)",125.7561686512633,1.696271761783156,0.0033800207446534,East 1st Street,,,,,,B
269608290,269608285,0,"[397539880, 397539881, 403829243, 397539884]",,tertiary,"['2', '4', '3']",False,True,145.98277252132314,30 mph,"LINESTRING (-118.2109976 34.0442413, -118.2113257 34.044391, -118.21148 34.0444291, -118.2115593 34.0444378, -118.2116636 34.0444383, -118.2118478 34.0444269, -118.2121211 34.0444118, -118.2123978 34.0443993, -118.2125266 34.0444017)",145.98277252132317,1.7498796857565804,0.0146124601112919,East 1st Street,,,,,,B
269608438,122974131,0,13347781,,residential,,False,False,109.99302316053183,,"LINESTRING (-118.2072794 34.0426116, -118.2078495 34.0417425)",109.99302316053183,1.8213487419115952,0.0001563894577884,South Fickett Street,,,,,,C
269608438,123373298,0,13407252,,residential,,False,False,97.4029584853407,,"LINESTRING (-118.2072794 34.0426116, -118.207021 34.043013, -118.2067819 34.0433845)",97.4029584853407,1.7229563995830104,0.0004779186659714,North Fickett Street,,,,,,C
269608438,123035468,0,"[403829240, 397539883, 397539878]",,tertiary,"['2', '4', '3']",False,False,132.02282034678657,30 mph,"LINESTRING (-118.2072794 34.0426116, -118.2068222 34.0424092, -118.2067833 34.0423921, -118.2063677 34.042208, -118.2060156 34.0420521)",132.02282034678657,1.659090338665028,0.0020914961132844,East 1st Street,,,,,,B
269608438,269608447,0,397539883,,tertiary,2,False,True,127.37355823086376,30 mph,"LINESTRING (-118.2072794 34.0426116, -118.2082308 34.04303, -118.2085005 34.0431486)",127.37355823086376,1.6353291623832322,0.0026000701667758,East 1st Street,,,,,,B
269608447,269608448,0,161716730,,tertiary,3,False,True,9.577209374776867,30 mph,"LINESTRING (-118.2085005 34.0431486, -118.2085923 34.043189)",9.577209374776867,1.5497124424270907,0.0031018319119295,East 1st Street,,,,,,B
269608447,123273173,0,13392381,,residential,,False,False,99.65767748155451,,"LINESTRING (-118.2085005 34.0431486, -118.2082399 34.0435489, -118.2082101 34.0435946, -118.207987 34.0439374)",99.65767748155451,1.4733536700892875,0.0003201197650787,North Mathews Street,,,,,,C
269608447,269608438,0,397539883,,tertiary,2,False,False,127.37355823086376,30 mph,"LINESTRING (-118.2085005 34.0431486, -118.2082308 34.04303, -118.2072794 34.0426116)",127.37355823086376,1.635329162383231,0.0025552028946202,East 1st Street,,,,,,B
269608448,122647431,0,13292651,,residential,,False,False,109.42281576869044,,"LINESTRING (-118.2085923 34.043189, -118.2091534 34.0423217)",109.42281576869044,1.557988080875902,0.0003741484174126,South Mathews Street,,,,,,C
269608448,269608447,0,161716730,,tertiary,3,False,False,9.577209374776867,30 mph,"LINESTRING (-118.2085923 34.043189, -118.2085005 34.0431486)",9.577209374776867,1.54971244242709,0.0030250172627416,East 1st Street,,,,,,B
269608448,123198423,0,"[161716730, 403829244, 397539879]",,tertiary,"['4', '3']",False,True,124.85895152625858,30 mph,"LINESTRING (-118.2085923 34.043189, -118.209138 34.0434287, -118.2092019 34.0434568, -118.20933 34.0435131, -118.2097893 34.0437154)",124.85895152625858,1.7442208293535038,0.0033190623303896,East 1st Street,,,,,,B
269608450,123426781,0,13439593,,residential,,False,False,97.73399119496808,,"LINESTRING (-118.203603 34.0409804, -118.2035493 34.0410642, -118.2033458 34.0413825, -118.2031058 34.0417568)",97.73399119496808,1.5025613579772223,0.0002679703702172,North Savannah Street,,,,,,C
269608450,123480195,0,"[397539882, 403829238]",,tertiary,"['4', '3']",False,False,30.34327569012483,30 mph,"LINESTRING (-118.203603 34.0409804, -118.2034195 34.0408983, -118.203313 34.0408511)",30.34327569012483,1.5142602977355766,0.0019103239475776,East 1st Street,,,,,,B
269608450,269608454,0,"[397539872, 403829241, 397539876]",,tertiary,"['4', '3']",False,True,127.7164678152441,30 mph,"LINESTRING (-118.203603 34.0409804, -118.2037181 34.0410311, -118.2039652 34.04114, -118.204226 34.0412552, -118.2044741 34.0413675, -118.2047412 34.0414876, -118.204822 34.041527)",127.7164678152441,1.5305048995741275,0.002206013365514,East 1st Street,,,,,,B
269608454,122584294,0,13466729,,residential,,False,False,193.0844401889548,,"LINESTRING (-118.204822 34.041527, -118.204773 34.0416059, -118.2045285 34.0419713, -118.2044843 34.0420435, -118.2044099 34.0421649, -118.2038569 34.0430681)",193.0844401889548,1.6865483738114235,0.000329222418461,North Saratoga Street,,,,,,C
269608454,123035468,0,"[397539874, 161716748, 403829246]",,tertiary,"['3', '5']",False,True,124.5203502386236,30 mph,"LINESTRING (-118.204822 34.041527, -118.2049276 34.0415708, -118.2054501 34.0418031, -118.2056125 34.0418737, -118.2056946 34.04191, -118.2060156 34.0420521)",124.5203502386236,1.734065185483735,0.0026970868337929,East 1st Street,,,,,,B
